index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
602.468_C39H59N3O2_8.63_419	104585633.75100844	130889354.70898503	16942352.018185932	20251629.755147215	20803541.405693453	280199497.739031	149012112.1754894	420395373.8426841	105740403.33936875	163372843.25413108	250674354.45648664	51606428.592470296	12501625.693608746	116815161.71803363	62196233.37307288	22677.6042066139	141141055.10309955	119125576.4642252	119125576.4642252	44844751.63970825	193406401.28874213	119125576.4642252	53079140.54760218	118314879.0241769	105163018.54518859	105163018.54518859	20527585.580420334	156192477.71481025	105163018.54518859	41499887.38938317	1693692661.2371945	1906009223.4276032	1906009223.4276032	358758013.117666	1547251210.309937	1906009223.4276032	212316562.1904087
601.464_C36H60N2O5_8.55_347	101891344.05656886	94133893.43828255	16301997.873003256	18116104.552361	19152847.085930225	269787512.0008482	168733011.0270125	399763573.8661571	104408692.88398911	151914466.85675308	231823799.1430707	47088464.160564914	33516775.72560708	111842816.17267533	65796674.39034348	31445.492181120055	133666192.11256601	114643963.67033428	114643963.67033428	41593777.651489906	187694149.68917865	114643963.67033428	57577278.34363903	103150018.47027898	98012618.7474257	98012618.7474257	26334811.40576865	160323738.9418828	98012618.7474257	49656725.05797528	1603994305.3507922	1834303418.7253485	1834303418.7253485	332750221.21191925	1501553197.5134292	1834303418.7253485	230309113.37455612
601.44__7.8_1366	90746859.38954638	19370248.538712647	31573822.35350113	36174776.6575366	34554202.325074054	140037395.20807946	101940075.57447061	140460827.94677535	75791706.2997983	80325710.76276645	126653199.53314318	75239363.3747636	142067224.95710698	163285086.0929924	177800024.60276526	53012.28965085256	76530583.16072871	89754595.9941677	89754595.9941677	51853044.599518016	127656147.38881738	89754595.9941677	129426634.49448468	78058708.53128237	85536285.07615641	85536285.07615641	35364489.49130533	133345297.37061131	85536285.07615641	152676155.5250497	918366997.9287446	1436073535.9066832	1436073535.9066832	414824356.7961441	1021249179.1105391	1436073535.9066832	517706537.9779387
600.467_C32H69BNO3Se_6.66_266	190850323.15722686	25910053.30831952	39145716.045375966	46723074.3642586	42655293.977261245	104873255.52136071	92221535.42105906	82680857.53933017	54133119.40792726	149893064.55265358	146479051.77068153	47643473.490424804	45437940.42134898	148843511.60647467	113792717.29254083	410790.3756967552	81747026.24619289	83230861.14074628	83230861.14074628	37757432.67382664	128704289.60766593	83230861.14074628	87682365.82440643	68406988.47362871	68406988.47362871	68406988.47362871	44046617.19930512	130135884.53161117	68406988.47362871	79615328.8569449	980964314.9543147	1331693778.2519405	1331693778.2519405	302059461.39061314	1029634316.8613274	1331693778.2519405	350729463.2976257
600.433_C24H58N9O6P_8.83_304	70960962.32765223	51361305.610281594	231035227.79378062	45647545.900395654	69945360.96086143	46621108.76573233	72231314.87560883	113489609.19463167	1558349416.434543	170811853.9278722	58400349.75179863	43669013.64575355	22633454.927824453	43991381.95357244	89264586.61493888	3148409.8026693165	205477176.50256	168222556.4054948	168222556.4054948	253223716.8845137	83221395.92647591	168222556.4054948	56458696.114299305	64680656.03972543	64172855.35633003	64172855.35633003	48504425.755338624	71596138.60163054	64172855.35633003	56968371.45721693	2465726118.0307198	2691560902.487917	2691560902.487917	2025789735.0761096	665771167.4118073	2691560902.487917	225834784.45719722
600.297__2.66_5819	85266609.31407581	263732407.3449496	3067540.385188364	4530676.471272421	12259274.138310047	159190987.23067632	374226404.072887	150729804.4238243	120602530.4014932	213944353.19606486	190881803.5747439	31304239.394020226	5537733.421841005	31159990.331506632	113561393.94071975	478475.8813340442	133162985.97421087	110029638.97018172	110029638.97018172	55189109.679801114	164870168.2605623	110029638.97018172	40629597.95809436	135666167.41265875	99414001.62739778	99414001.62739778	8898503.780075526	154960395.8272503	99414001.62739778	21709632.23490834	1597955831.6905305	1760474223.5229075	1760474223.5229075	441512877.4384089	1318961346.0844984	1760474223.5229075	162518391.83237743
599.467_C38H62O5_9.4_712	139329411.71760413	11291080.739016088	74374526.69660692	86874364.01543236	19547250.51484715	273796274.980625	43874342.95087566	412193121.15323913	58898702.531748	109048907.32224259	76071597.9941282	80055486.2191972	60228338.581002586	106983195.68112259	49669097.10337771	1082960.3214093912	113907564.72017705	100207416.15765467	100207416.15765467	49044088.702407464	151370743.61290187	100207416.15765467	59106970.470087506	78063542.10666269	75223062.34536755	75223062.34536755	59563520.556375295	108016051.50168258	75223062.34536755	54948717.84219015	1366890776.6421247	1603318658.5224748	1603318658.5224748	392352709.6192597	1210965948.903215	1603318658.5224748	236427881.88035002
598.9__8.29_289	138969648.310129	2085755.797455892	14939581.572806742	31095725.875099156	10447108.663802149	230201235.31081736	228456078.57104447	275184084.3718845	108164037.40757804	183728825.51064527	278467068.46043414	63821182.60285062	47726898.866625056	115272355.34794536	90132599.66907632	556904.3551907137	129639177.34549467	113703068.16833654	113703068.16833654	34854649.39267605	192551486.94399709	113703068.16833654	65894740.63686222	123566842.85885352	99148318.53832719	99148318.53832719	23017653.72395295	206092452.04084486	99148318.53832719	68929749.2678507	1555670128.145936	1819249090.6933846	1819249090.6933846	278837195.1414084	1540411895.5519767	1819249090.6933846	263578962.54744887
598.488_C29H65N4O8_7.63_323	144976908.67007086	17036198.350940354	32248723.3653071	39324949.67966896	15519387.289974973	131157609.31961906	112777201.81391156	142581496.8061535	240711839.8546017	109664157.87404613	173603458.1130547	75840841.89560775	36259015.26703169	65384989.42189365	58952515.402799524	560857.2354565263	101707020.24820316	87287509.39750862	87287509.39750862	57187726.61732363	117387292.17769364	87287509.39750862	44028976.84542496	111220679.84397885	70612915.6587507	70612915.6587507	34253869.316169396	121967405.56676531	70612915.6587507	47605765.33491561	1220484242.978438	1396600150.360138	1396600150.360138	457501812.93858904	939098337.4215491	1396600150.360138	176115907.38169983
598.454__8.92_1061	12053529.902399743	142947252.2718316	52046189.70133744	91710551.97831045	43717828.24966688	33745195.01106052	106684347.41828641	41246803.81180516	1970481505.5944266	60461929.92890344	21316534.23063238	26448196.327811334	63026809.380726255	86325993.79342677	121966493.83598742	35226061.15675047	216197341.44446298	181837826.41208518	181837826.41208518	303200549.3326076	60475103.49156273	181837826.41208518	78759281.31495184	46646496.7565713	56254059.81512044	56254059.81512044	57536499.54103185	50854366.870354295	56254059.81512044	74676401.58707651	2594368097.3335557	2909405222.593363	2909405222.593363	2425604394.660861	483800827.93250185	2909405222.593363	315037125.25980735
597.954__8.99_450	42762672.989914015	424427013.91846335	116034833.78757371	143211502.11918834	190787936.51027238	47929415.916543365	195451769.23103017	126026909.50064093	6754657206.639221	57372773.500821315	69318242.33254616	54269340.99793605	67530647.84295139	72463661.81312	56579276.068289265	19172569.633512113	670886187.5472826	527374735.8001265	527374735.8001265	971261381.4311398	83488090.16911314	527374735.8001265	96840380.55865826	92676538.06005993	70890952.07283308	70890952.07283308	129623167.95338103	63345507.91668373	70890952.07283308	69997154.82803568	8050634250.567391	8437995772.802024	8437995772.802024	7770091051.449119	667904721.3529052	8437995772.802024	387361522.234633
597.513_C26H64N10O5_8.59_282	104884839.83872192	86938459.00318408	13197509.791968374	16932559.448319234	20298429.80772233	269321207.9433676	164712368.45735618	380905447.6527781	109498708.88715331	150365708.97467244	237783903.66302124	44895738.55603239	36368763.403235495	114296464.11127996	58849795.089200705	34990.23249796393	131622620.20408942	113080305.92878197	113080305.92878197	41020644.89126414	185139966.96629977	113080305.92878197	57453363.102859624	107191774.36293761	95911649.420953	95911649.420953	28333596.605478913	157539038.71601433	95911649.420953	47609279.2462181	1579471442.449073	1809284894.8605115	1809284894.8605115	328165159.1301131	1481119735.7303982	1809284894.8605115	229813452.4114385
597.425_C26H52N12O4_8.65_4083	334588743.0832745	81332212.85342751	8918409.01530205	16605237.509238418	19991045.507379025	32302826.01089278	25506312.268167008	352383548.74053633	201828078.46170965	31949277.46230645	400338079.9102311	72657559.61178505	76122793.8644617	14113390.111605832	174389013.0801126	2704558.544895116	130092903.62264717	115358192.87720782	115358192.87720782	60019986.921024814	170696398.83339083	115358192.87720782	71154060.6408898	52480192.81133892	52480192.81133892	52480192.81133892	46324302.55958204	103345919.54550269	52480192.81133892	48056919.685920365	1561114843.471766	1845731086.035325	1845731086.035325	480159895.3681985	1365571190.6671267	1845731086.035325	284616242.5635592
596.513__9.51_5804	26659034.146176104	122635944.7500811	12751145.669119477	12810485.471170336	49568420.287824236	166797802.56060845	89742162.17136995	410121716.50765806	161728430.7533632	80110089.17439066	273959564.05856955	16544847.37284442	17350304.68595336	76288256.79527487	21051888.74825171	5590974.682636834	114954349.77649902	96481941.73970577	96481941.73970577	49872569.209124126	143091314.27028742	96481941.73970577	41064717.62932604	84926125.6728803	62928338.54154955	62928338.54154955	16947576.02939889	84926125.6728803	62928338.54154955	35310154.518037975	1379452197.3179882	1543711067.8352923	1543711067.8352923	398980553.672993	1144730514.1622994	1543711067.8352923	164258870.51730415
596.509_C26H63N10O5_8.54_125	107252415.93155073	106207919.64635383	14029350.8242229	18218761.82800831	18430996.019796327	281939702.12025535	174261878.09866753	395169031.3109906	107551876.83162181	158292796.77004904	238363846.38026285	41652659.5095655	36858078.830402896	115868421.58931234	61457046.4392519	15639.351664361544	136912989.88360107	117223151.3426235	117223151.3426235	42870660.35520449	191575642.33004254	117223151.3426235	58153635.71969087	107402146.38158627	106730167.78895228	106730167.78895228	27644537.42509961	166277337.4343583	106730167.78895228	49157562.6348274	1642955878.6032128	1875570421.481976	1875570421.481976	342965282.84163594	1532605138.6403403	1875570421.481976	232614542.87876347
595.92__8.26_312	111321439.52529098	50843215.42450963	12538225.610563409	21280836.44737767	7705807.552675078	208232519.0100303	168983322.6261763	241496003.54257798	92110218.00328372	141451537.2462448	244123773.74251184	47058151.4220147	30049667.8413553	107620972.47749081	73251120.79564957	125462.04583886995	111630392.05386835	97387017.08209944	97387017.08209944	32713948.0434523	162060086.12074658	97387017.08209944	54656892.16679269	101715828.76428735	82680669.39946665	82680669.39946665	25665252.144366488	155217429.93621054	82680669.39946665	51650394.31850244	1339564704.6464202	1558192273.313591	1558192273.313591	261711584.3476184	1296480688.9659727	1558192273.313591	218627568.66717076
595.49_C32H62N6O4_9.22_2669	43115325.575137734	90247588.92057067	78080908.54841892	25116043.01698739	30763626.664159395	565940949.9115947	123608905.07850485	115111743.8469089	100310899.67998824	49489017.99210033	524652315.0173258	32856444.652281664	22747696.18757161	101151561.12181996	207007905.4529531	5971690.123573316	146208486.0302827	132260788.86186855	132260788.86186855	48261862.2241939	216259715.4995432	132260788.86186855	90417697.35662602	84164248.7344948	84164248.7344948	84164248.7344948	31810035.65822053	119360324.46270686	84164248.7344948	65957593.89298968	1754501832.3633926	2116172621.7898967	2116172621.7898967	386094897.7935512	1730077723.9963455	2116172621.7898967	361670789.4265041
595.477_C32H66O9_8.03_1783	73077757.67434892	319406137.9463327	11145645.301711353	13406034.10247596	10620125.892953616	258996465.8695993	178667970.2080117	322055512.69373655	95341282.70700389	133366794.33241114	269670710.1586622	61220942.690201044	32364927.909078147	112436784.23654078	90704505.8205027	75207.58038757661	144702538.4387402	123909800.32024735	123909800.32024735	67947538.01626804	179872062.6242267	123909800.32024735	61531585.96476881	114354038.51970752	93022894.2637533	93022894.2637533	22885481.005777054	156017382.2702114	93022894.2637533	61534716.864790425	1736430461.2648823	1982556805.1239576	1982556805.1239576	543580304.1301444	1438976500.9938135	1982556805.1239576	246126343.85907525
595.421__6.8_3654	168807313.26755452	43189272.33262692	45479689.08979809	80148379.84082103	37216257.305217616	115575178.77761723	93181107.56269689	71442939.14357382	55873393.39309319	128972725.96070664	124056556.6037342	91566809.66173397	68028706.46594709	96301178.97567797	89874143.28032716	100738.23673494287	84866175.32255763	81863399.36861633	81863399.36861633	52700405.7907466	111026392.94648606	81863399.36861633	72855071.50679246	85857594.7512775	85011261.56057408	85011261.56057408	50676541.241445646	105938178.87664759	85011261.56057408	78951424.87313712	1018394103.8706915	1309814389.8978612	1309814389.8978612	421603246.3259728	888211143.5718884	1309814389.8978612	291420286.0271698
595.349_C25H50N6O8S_7.37_2389	174160694.59036878	13647089.634430338	45753567.689278	71969004.56958392	5833376.844520186	114874425.37084123	99822553.63859971	147467055.8169083	142476293.19006515	84403849.64069468	223810503.88252112	87860359.26456282	26689440.1792664	63445155.15004637	65465102.06011355	768252.0726487353	100584470.78004192	85527920.22465307	85527920.22465307	49374672.93054444	121681167.51876171	85527920.22465307	40358268.558486626	93841456.45158127	78186427.1051393	78186427.1051393	36221503.9342722	107348489.50472048	78186427.1051393	45067297.664656386	1207013649.360503	1368446723.594449	1368446723.594449	394997383.44435555	973449340.1500937	1368446723.594449	161433074.2339465
593.442__8.33_296	132380889.70602101	720021.9266877152	18966167.878166016	35126926.815476626	9343732.70329348	250323378.96199676	190809851.23234716	299304016.6592213	99497979.08415146	170483805.24809334	272932553.58464664	61932211.449870706	55100863.74746661	126782201.5886389	82874854.2059951	92713.33776659872	127714209.65703714	112917010.50811496	112917010.50811496	35097577.1178599	190736443.89837003	112917010.50811496	68525413.06134853	115939434.39508623	91186416.64507328	91186416.64507328	27046547.346821323	180646828.24022025	91186416.64507328	68987858.97673085	1532570515.8844457	1806672168.1298394	1806672168.1298394	280780616.9428792	1525891551.1869602	1806672168.1298394	274101652.2453941
593.442_C23H58N10O6_8.81_2997	76010101.63724795	19645040.70058828	34245125.33439148	43308833.293921016	98267233.95619269	6627319838.212081	22462348.490406208	62395848.64920339	201800880.27930874	413066110.88263535	7304460632.137419	47039390.555582196	32103507.60619422	60078881.377246216	2367838353.197549	2529585.8728788006	1237856978.0038054	1088285732.0114279	1088285732.0114279	59867449.69988218	2116704014.3229733	1088285732.0114279	639571994.0342956	54717619.60239279	61237365.0132248	61237365.0132248	38776979.31415625	244538106.25994164	61237365.0132248	79173057.66671945	14854283736.045664	17412571712.182846	17412571712.182846	478939597.59905744	16933632114.583786	17412571712.182846	2558287976.137182
