#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
521.257_C17H39N8O7P_2.77_3107	321236820.2898449	300354498.86841017	127234553.24648654	41783872.41796473	34263267.91957162	89219152.89342624	126260958.17820236	43093495.18032391	105957289.28114092	56943540.11921553	23430193.74332362	231148492.9210244	35136512.08496191	103920473.20819248	46165502.41302086	4297001.313343542
520.333_C22H51BN4O4Se_2.9_959	87909644.56448908	368001015.310274	442320113.16417414	315841938.06907797	382750679.9330317	32412543.87210473	4050934.068446207	34986343.820848435	289460227.09382933	3452239.7275327444	3276177.3205077113	505247250.2103613	421175842.5801514	54162875.73009441	68147872.90224174	275380.3402993621
519.401_C30H56O5_9.22_461	66504589.66551012	22742258.893102266	159263792.53273177	309955902.29219115	42747590.29147206	100367453.65962854	123073504.15019964	312588004.4721232	264637356.2631933	49778386.69505026	71152186.81446795	60025324.8219155	84791961.67949966	87795468.56418613	52175502.31097312	4630497.631388865
519.401_C30H56O5_8.95_2811	56603743.92460586	37471972.26402076	135553455.39797422	263811334.06746152	36383558.88552029	85425286.79431379	104750982.56917246	311371551.16812253	225239569.5116208	42367648.12230527	60559431.79829209	51089077.19451803	72168590.31701502	74724951.24536088	84835674.51567918	3941134.0403556908
519.195_C18H43N3O5PSSe_4.14_425	60610863.43716168	5849360.476698345	235871818.74045184	11360608.539751556	237067587.11046305	78860491.68470481	97007967.8712683	8294432.93879607	70041819.33112165	24455995.84698824	247107723.0556775	131212096.84217513	1113299275.4955957	295640147.97734314	94418682.62207778	910246.3013276649
518.889__8.41_1294	117926378.0976097	175957272.6273807	6105004.830934001	20486278.69135736	8235382.834897988	240974159.62273213	203689075.9207906	321147480.70961845	84851687.12150085	140927341.8846261	242255953.48021427	35970794.95448176	30932276.192321107	105598459.21380857	70318170.0740396	757895.4442036933
517.385_C23H48N8O5_8.91_552	198122774.2579686	10152213.978455424	41368569.81561752	127496737.98672122	43742099.21565438	300866441.4350897	101144105.69061932	559453384.9465859	128744259.215336	91859619.01041009	93341482.7878517	57509838.86508312	73749622.74310711	98812909.97573678	20987280.504932616	916047.4598420007
517.371_C27H58N2O2Se_6.68_199	3326565.770643753	52878299.88018068	68722400.79322049	3303464.747361194	68515309.81951447	7441327.935643203	151887546.77797183	4925587.198437111	111914987.24900655	6225077.208166764	238660887.88069668	123007931.38941108	71645320.8682625	225207405.7803526	173363020.77924418	349043.5771069022
517.32_C14H41N14O5P_4.28_2341	45575571.19499183	50883274.41335718	124042955.32575683	61109979.84049136	125810347.98629658	50618404.59864526	80211095.04627997	27014717.14440003	105321270.94296728	54577490.62209758	359428716.38387585	66981390.19952352	1228357609.1784313	198126375.4220433	54848913.34340985	4104090.239893875
517.225__3.58_4851	46512159.87972571	53908333.72158824	41175664.28617475	59307824.56550633	48571666.69295294	53884218.51972415	100234593.68173072	62201641.64606891	39246412.42140479	47250716.5093276	205451798.08415964	69370271.12911016	125831208.96839248	44275682.05755805	92372073.55168717	6302553.723203049
516.3_C22H45NO12_2.76_3464	111149514.74420974	200660436.80372247	80519282.69492212	24952556.63127931	40238373.1432295	78769084.80369058	83344331.7790321	75239826.81469351	120973652.20083477	136305961.26238522	46825676.9381748	166755570.74288073	35159619.08935302	30427222.03553668	57579633.82184889	1669449.473261039
516.394_C24H51N8O2S_7.68_729	122854324.60437375	4117026.770273044	36175852.63937231	44097303.27366497	21396609.43992468	109674424.58594397	14107527.92761374	125294330.9129846	179049702.05782068	95522072.77364132	189555900.25939813	87732517.2065707	34816615.04925703	66509460.71642103	49836042.68347088	1326352.8097092663
516.37__7.77_2188	69341906.1041692	43473902.54756323	33274424.820135124	51376278.79106382	45491380.79436806	292723811.5244826	173757533.9264336	40284024.34190069	143516028.75418505	50575864.10906034	77575649.83896518	128568653.7565896	186546454.03507948	65013531.42108067	216188883.91333592	391088.3640574885
515.865__7.76_1229	71097580.56680596	59385181.31237149	14328296.076622287	21986711.485193234	19162630.87436135	123029815.88131642	103410586.12585029	130340159.10013355	65780094.51526806	91018508.807647	138326204.12717974	55268280.37794561	74443900.20900753	107379582.80559866	99019833.34540483	63005.782051870956
515.391_C25H50N6O5_7.67_181	156897512.38570422	1125220.7120672443	27585482.458990674	42146558.64226763	17002975.09235839	146166831.73920876	142480025.284783	167135583.4139114	217834180.99577796	105268304.59361596	218151462.1304507	62684899.22265162	48472625.78262588	96816331.03897125	63941851.85793344	850854.4905003139
515.371_C26H48N6O3_8.95_3755	176898534.48692364	17643906.122114513	89670733.92533402	57019063.96582434	32635805.515706934	45395450.45290071	24585093.92541477	168801110.0240509	36221542.06794009	37697764.00872713	48141465.58316107	79276622.89957546	49957703.24349186	123368757.9879322	149442575.07469437	11192878.164321372
515.325_C24H50N5O2Se_6.94_1551	216879015.44652516	34213479.17053861	44138768.18504609	52712570.40917895	13445526.865367973	119006096.32285976	95399599.65563448	101665727.63090232	97021453.27101378	151746644.88673273	209066122.09701267	61509977.40397685	58740744.57777909	146195747.7227318	87404922.99852872	107511.58186685141
515.297__7.92_6041	60097789.76045465	21154103.16135602	65913628.64150947	27916084.80278869	103952978.23479712	380500609.6271205	79537227.65062906	75298325.10132699	468033530.2703669	91606165.57634956	84103500.19603471	207903507.88460192	27328429.69314712	473149200.768104	54408563.34873386	5856872.511628436
514.239_C24H31N7O6_4.11_1357	58909004.24753621	20686730.7459995	83001202.15189447	24110337.486411873	183614886.5577824	34613702.31821074	103487631.06502125	16137771.566314278	34206431.36782668	29057280.413998734	171389139.86101308	100234147.69058315	951502223.6951244	226278447.86267173	51067645.0428594	2603554.8866935833
513.804__3.54_3369	94715326.91227113	177221902.0343727	93629968.62072591	37673030.47694767	18498735.27042235	169700752.50407037	149930074.88988215	109059846.25606433	56204046.17122711	95194145.11280084	123226612.20619988	37297897.30837556	101360300.44075294	69022550.08316422	85002679.63919404	893837.3189465869
513.418__9.46_5122	139642805.59305114	51197631.39006256	49476623.35322216	19612359.852761336	20902986.85170839	191705656.4134124	362003577.49615455	1628943490.7736714	48002353.34838107	344753369.20726234	65691833.92442998	39194796.78089085	23293301.85816515	60899544.41050352	72738559.51147926	3941239.779023809
513.413_C30H56O6_8.57_263	93226918.1061948	112726730.87410024	11680464.40004869	16276066.671853956	18466104.90079344	267125545.12054503	134004844.4661992	447806481.7692344	108424030.36005887	138958307.5445801	224849014.52599487	37600589.40168516	28792471.763847306	117708043.29642454	51025682.497781105	14319.750897935375
513.388_C25H54NO9_8.08_1259	1494942573.833015	21131509.183395725	82453083.88316783	36117265.91335733	35567966.082782835	114601270.96367602	22552082.095927093	112751494.09835398	1292262610.3255086	2077708161.6821773	2549266970.979077	109539354.51699696	1659715794.259687	19542635.900650226	34112187.08072429	648450.7349260985
513.366__8.18_2731	27582363.94959251	52482342.76684804	43775049.17315171	54630200.76826583	73867887.35120405	45776119.29833829	24696636.63969197	666448519.6822187	707059061.053088	22292665.478017136	30910303.786638826	31575475.54827318	489554773.389592	34256748.898060754	384595435.0005384	5493362.37375945
513.327_C20H44N6O9_3.92_815	33206681.941117056	1389790382.5010912	117964382.83067095	26512105.27230519	97953577.5435207	61129303.81586167	207941961.82952783	14072413.320555292	24064022.82371641	13159237.798260124	118246587.62290208	77696259.61007155	842468307.1142532	153945139.228778	69703239.72022688	1345427.8766007796
513.002__7.65_2109	103942305.23094603	12780597.037882727	9161968.776122738	19363209.26845519	40053520.33645488	125605967.62535515	105495191.71975815	105335808.78622036	70414245.61794712	31915363.40743697	52197797.07777596	54734354.8436766	249854360.3135685	236203039.16546196	194133820.39294893	2414689.2838078258
512.43_C30H57NO5_8.99_1142	173093817.7597579	3256023.621128589	79840579.72921084	155501987.21965128	41932495.62357777	106904636.64680688	86714739.16916285	677818023.6015141	144514856.8502576	148353653.93510783	52558004.00174446	54751404.52354518	16358441.771729035	92670173.56776685	49914754.08956857	938284.4747175841
512.362__6.53_3151	59151479.85653944	1351118768.9643226	44345699.20070513	58307070.07210298	30953869.11507125	79202715.04039983	418779523.6388313	117363565.5160749	168201751.0097248	49409736.94931941	60731094.77768279	47244625.13869999	91406241.26590043	49091286.07758358	90124605.54005928	1839902.62399538
511.397_C25H54N2O8_8.74_1475	90755373.46228841	18966542.575754944	61998072.56184941	62734548.79889418	20109383.111905802	136250736.02278608	44600270.35232315	193863936.4112768	51791971.38799492	106059120.458149	120364373.8741675	52052708.56894987	132881809.43152846	52891040.404009	31105537.908482544	1260894.1003336995
511.391_C25H54N2O8_8.32_2346	4753071.625649079	373887874.0254081	130290791.31896752	11326793.968056355	33679298.15795333	57885919.66330243	715035274.8712571	57001087.2321683	138752505.3927669	94401489.54618874	88099577.14241235	64776503.72530212	85697907.0973108	139660863.30157137	87667055.99573317	528798.2532362107
511.282_C32H40O4_8.85_2348	249326720.3893636	85734594.14134699	5680629.110850062	38465178.041328624	36786740.92601482	61126924.76962564	93382630.90586887	60297459.00088215	56220607.06964764	139479257.9920482	266570711.19143018	55019444.92468069	68387167.54723996	207814834.91963285	57316152.62754647	2193256.713647537
510.847_C9H18O4S10_8.42_617	131486285.9409637	88094320.10160586	13663774.14145543	21575057.792821925	11402677.946248852	179113448.12473398	22347492.67003063	251960021.55322468	98901506.70122632	155153889.94133505	239415274.26781687	64633506.74249193	37447874.97590613	135571651.5678607	82662054.58462378	378976.3161840392
510.436_C25H57N4O6_7.69_159	141112270.55578688	24261149.295754574	27411963.48112129	46292894.96633277	15170260.20367694	130125647.726148	90470142.46180794	150075360.64998883	186270818.4119545	86181871.46801421	177812115.69413516	77589440.94341579	35601362.83830564	82179362.59445241	50047159.6961057	948318.4946522365
510.401_C27H51N5O4_7.05_2823	42116303.509004414	8132777.058933399	46026258.72588597	37898212.34278408	15498719.853827056	175788375.45494837	72578037.53264391	154321470.6753174	123584611.51130512	134513135.74175048	250620475.46188912	81751637.23116404	71713012.41746065	56516905.35330549	154187417.85856125	1487230.1229292587
509.846__6.58_2365	207678596.07923055	25516199.921236165	46151061.72173491	70444151.72161603	47305410.64159869	109273101.70247988	77970749.54945612	83330554.71714868	44312212.23551026	163152227.73634738	131250863.75788648	90672019.51996896	53879667.71334721	137041660.63078967	82700099.43960631	270995.9935455975
508.582_C35H73N_8.97_3860	218304655.21181968	67431226.44101506	15221492.24592488	34152392.1955361	31.58313569026845	160064910.83506504	167965274.31230724	36312710.25988615	53125992.54460056	55908435.21577752	156078771.69646057	57487434.0846125	63197380.76919182	130104042.9095272	84647825.3684942	5698861.0039520385
508.457_C26H59N4O5_8.61_211	91155781.32568876	110556044.31435592	14045860.325469892	14645423.340323195	19130659.73397614	278150616.0792	132407279.39449568	430569158.8676543	111592668.66617352	136891082.6322404	227900523.2540743	7075019.090583881	6896127.251371595	117438496.42423388	46186696.41730224	23185.877619512998
508.37_C19H45N11O5_6.53_4026	171679050.59893936	18759748.30955861	23306854.17123504	64182088.15516748	49073448.24901218	127649906.67179304	50033321.90905642	89015831.7363719	28776096.839459836	149039749.23927963	120222914.685425	127906671.42937824	27822194.070450757	115774127.09817933	124795425.0955333	445458.274293369
508.291_C27H41NO8_4.68_3697	48868264.92588342	43197811.56122925	86880316.39978224	137066916.8241438	124507915.31496409	52932258.47459076	119520898.91516323	53293222.61945203	193265626.42819995	96475472.34433094	62422593.90019626	125047366.33817446	54657203.68711189	34364962.02771264	68634032.79216765	2459268.095018112
507.868__8.36_175	104115042.01890944	56965879.82685552	14983368.719790515	22075778.23306002	9471135.695550073	172368691.8577407	142751324.51655713	198287228.2559256	94423707.53023572	132081877.83741824	182438815.2557101	49152303.7933808	40728590.39306742	108150021.48703174	68470601.48033859	55442.412294562586
507.425_C28H58O7_7.98_2651	16533651.613301305	317867336.111777	13434775.07690127	26483211.83565384	15421973.151463928	304364897.38321346	30619756.87378689	381934810.1614557	117097530.80061471	148899178.28146118	332154699.5596398	78946682.62802619	46646017.98008314	125694644.8335013	79216949.00722277	163384.40270234068
507.366_C20H47N10O3P_8.29_1137	73925452.78994443	183041678.18338728	76513451.95341183	96300407.89192082	61734992.59734163	97391691.37668765	15583403.345829682	73468116.65907511	150911045.68418515	65306968.6656493	63868694.03012855	86551270.77984731	82190663.60565643	120201652.68874829	58703493.81761243	468885.7391200102
507.296_C21H42N6O6S_7.28_1329	157899125.2105359	59891061.73279049	25011165.95213267	60260557.6441019	3654486.8713776	111427645.4824397	127455745.16897736	102715619.0044939	161788135.81209671	94152347.65502332	158111196.62002042	78214642.22923945	54821670.90609087	74148309.20890711	49240558.26026058	475853.1372725832
506.441_C28H59NO6_8.43_4224	126622004.91885108	41343111.38299945	24926217.13489986	45541900.98760526	27598433.3692248	124639641.3204446	88848642.79250474	195484369.93225968	138785058.9963337	82516099.56028713	195086025.59878537	40336660.00098516	55505575.01387721	135056868.15489528	67904396.4300566	31747.965389523863
505.445_C30H56N4O2_8.71_3325	34017393.00134962	47857430.43657112	179357825.36616394	143645405.69396496	73420019.8032275	29007605.557291	67265560.23909111	62336873.85482297	155142987.49669722	23599537.1253356	141298230.66229364	114391483.80244008	29561554.11205509	38612853.5002924	111292508.48106372	26679997.88068999
505.388__8.57_2065	124905795.68685566	51503031.07433878	15901589.526014624	28274071.73233227	14886368.661501925	193158925.8839504	153346050.80261075	207229315.94682616	97464734.2353327	145827269.5057824	204831576.90852183	60112218.21324305	42591331.55048429	121940080.11905424	72296886.25301415	107349.49841878563
505.35_C30H48O6_8.15_397	93587693.79628706	3271520.3501551133	172373283.13658914	166593636.12398922	83958777.98192674	57437945.01905112	31020589.8821492	90277959.13839357	110417407.79126896	68478743.71818249	42810335.36205141	136470616.05034664	155336393.33063933	113554666.37465368	99506186.82142992	564800.2206149057
