index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
769.508_C27H62N20O5_7.1_1516	28094578.99132533	84197469.90888107	39835117.46872195	63387675.825005345	43626268.05405915	77361224.49857064	29812721.585991416	79779950.3567197	22762798.999999996	62741194.605760194	52095311.743252724	52095311.743252724	52095311.743252724	52095311.743252724	30803546.01823779	70374450.16178799	43626268.05405915	43626268.05405915	43626268.05405915	43626268.05405915	29812721.585991416	376447167.6345612	468857805.68927455	468857805.68927455	468857805.68927455	468857805.68927455	92410638.05471337
769.484__8.29_5426	30643817.7816115	55159688.45090206	31034179.0	826378468.8667364	88211125.99276534	34080289.63433815	39403624.33682327	29464552.570205893	29439905.20412695	177322990.54942656	129312850.20416771	129312850.20416771	129312850.20416771	129312850.20416771	33292569.513650075	44619989.04262011	34080289.63433815	34080289.63433815	34080289.63433815	34080289.63433815	31034179.0	1063937943.2965593	1163815651.8375094	1163815651.8375094	1163815651.8375094	1163815651.8375094	99877708.54095022
768.982__6.43_1070	35905293.15819207	39285099.699878536	33175632.3941528	53013459.16475453	26776796.96832244	52991990.0	48968881.73955921	24864564.858571	35554317.59043855	38806200.641619764	38948448.397096574	38948448.397096574	38948448.397096574	38948448.397096574	39232943.90805019	37595196.429035306	35905293.15819207	35905293.15819207	35905293.15819207	35905293.15819207	35554317.59043855	232837203.84971857	350536035.57386917	350536035.57386917	350536035.57386917	350536035.57386917	117698831.72415057
768.365__4.82_6058	8821261.042874377	3117464656.881991	31034179.0	264160311.08270773	253344091.07081342	29382785.472502425	168675597.91062272	12528838.881261429	18628479.247000415	614283657.4053583	433782244.5099748	433782244.5099748	433782244.5099748	433782244.5099748	72779418.71920772	141363438.2716579	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0	3685701944.43215	3904040200.589773	3904040200.589773	3904040200.589773	3904040200.589773	218338256.15762314
767.426__3.2_4892	34771105.0	52765831.99957516	192308499.97461683	53712407.54568973	49353705.35313222	60899282.93860193	61800213.934397385	36933359.718538985	64333676.21098737	48072615.42592301	67430898.07505995	67430898.07505995	67430898.07505995	67430898.07505995	106147463.37333387	51059768.67635369	53712407.54568973	53712407.54568973	53712407.54568973	53712407.54568973	64333676.21098737	288435692.55553806	606878082.6755396	606878082.6755396	606878082.6755396	606878082.6755396	318442390.1200016
767.303__4.17_5289	51470583.00363075	66257402.41913235	80236818.6467281	58957871.43752026	41697921.844932415	73225715.88467875	30999084.000000004	34052036.15530394	36902251.2282291	54276921.79086641	52644409.402239524	52644409.402239524	52644409.402239524	52644409.402239524	49379384.62498573	55214227.220575504	51470583.00363075	51470583.00363075	51470583.00363075	51470583.00363075	36902251.2282291	325661530.7451985	473799684.6201557	473799684.6201557	473799684.6201557	473799684.6201557	148138153.8749572
766.53_C36H67N11O7_6.49_1708	16723981.916080516	70974885.0	70002413.73418298	41200086.07967064	397057877.21218055	27728014.201394975	142894416.9540443	41265620.143213674	116757440.86338307	99158410.75875671	102733859.56712787	102733859.56712787	102733859.56712787	102733859.56712787	109884757.18387012	41232853.111442156	70002413.73418298	70002413.73418298	70002413.73418298	70002413.73418298	116757440.86338307	594950464.5525403	924604736.1041508	924604736.1041508	924604736.1041508	924604736.1041508	329654271.55161035
766.535_C30H67N15O8_7.26_1956	36339602.79967742	70694641.97336987	31034179.0	98862450.88821001	62825287.65559597	64617423.93953669	27771497.95301197	92697750.47709103	9721554.747558394	71006192.95558016	54951598.826005705	54951598.826005705	54951598.826005705	54951598.826005705	22842410.56685679	67656032.95645328	62825287.65559597	62825287.65559597	62825287.65559597	62825287.65559597	27771497.95301197	426037157.733481	494564389.43405133	494564389.43405133	494564389.43405133	494564389.43405133	68527231.70057037
765.531_C40H76O13_7.25_814	38373425.6193761	59074696.572897665	31034179.000000004	85998488.7489833	66051540.89057082	68583887.63517301	20066912.107839447	87150079.86855684	16698892.754680611	67538686.5559263	52559122.5775642	52559122.5775642	52559122.5775642	52559122.5775642	22599994.620840024	67317714.26287192	59074696.572897665	59074696.572897665	59074696.572897665	59074696.572897665	20066912.107839447	405232119.33555776	473032103.1980778	473032103.1980778	473032103.1980778	473032103.1980778	67799983.86252007
765.428__3.75_4930	46027342.044369854	51857573.42571228	31034179.0	44108358.93406195	38731678.12431677	34310334.36713812	56929342.53420967	110775939.91373152	41545790.26283608	54301871.13488841	50591170.956264034	50591170.956264034	50591170.956264034	50591170.956264034	43169770.59901524	45067850.4892159	44108358.93406195	44108358.93406195	44108358.93406195	44108358.93406195	41545790.26283608	325811226.80933046	455320538.6063763	455320538.6063763	455320538.6063763	455320538.6063763	129509311.79704574
765.402__6.48_4346	34771105.0	80297398.93495023	51976360.94891691	15749002.874929687	38452646.59545215	43281377.90607368	20334941.754439034	69608108.21882434	30315192.190953083	47026606.58837169	42754014.9360599	42754014.9360599	42754014.9360599	42754014.9360599	34208831.63143634	40867012.25076292	38452646.59545215	38452646.59545215	38452646.59545215	38452646.59545215	30315192.190953083	282159639.5302301	384786134.4245391	384786134.4245391	384786134.4245391	384786134.4245391	102626494.89430901
765.288__4.96_6238	71519798.05754939	38925071.81021914	31034179.0	105396774.03233333	38148050.505817905	44908642.64120679	31326887.73375	27566344.604166668	30950315.31370679	54410780.27521554	46641784.85541667	46641784.85541667	46641784.85541667	46641784.85541667	31103794.015818927	41916857.22571297	38148050.505817905	38148050.505817905	38148050.505817905	38148050.505817905	31034179.0	326464681.6512932	419776063.69875	419776063.69875	419776063.69875	419776063.69875	93311382.04745679
764.526_C38H73N3O12_7.55_3736	74172499.59153342	39443686.84175363	58652335.89807164	45944065.57720398	47099198.926053464	50584738.58932235	30999084.0	114548079.51259047	73315608.18381663	61965378.17307622	59417699.68003839	59417699.68003839	59417699.68003839	59417699.68003839	54322342.69396275	48841968.75768791	50584738.58932235	50584738.58932235	50584738.58932235	50584738.58932235	58652335.89807164	371792269.03845733	534759297.12034553	534759297.12034553	534759297.12034553	534759297.12034553	162967028.08188826
764.525_C39H69N7O8_8.29_3511	51436520.718924135	56048054.510650635	31034179.0	216086256.60970843	131648980.58460534	25067995.09605613	49974107.14014032	27437032.152368423	22676010.54568335	84620806.61205219	67934348.48423743	67934348.48423743	67934348.48423743	67934348.48423743	34561432.22860789	53742287.614787385	49974107.14014032	49974107.14014032	49974107.14014032	49974107.14014032	31034179.0	507724839.6723131	611409136.3581369	611409136.3581369	611409136.3581369	611409136.3581369	103684296.68582368
763.481__8.65_5761	34771105.0	56380798.41910946	214727873.00245208	39029500.94091837	51714904.6240672	56119954.20512163	70773821.03208102	61776663.21666667	84649326.88953824	49965487.73431388	74438216.36999497	74438216.36999497	74438216.36999497	74438216.36999497	123383673.64135711	53917429.41459441	56380798.41910946	56380798.41910946	56380798.41910946	56380798.41910946	84649326.88953824	299792926.4058833	669943947.3299547	669943947.3299547	669943947.3299547	669943947.3299547	370151020.9240713
763.425_C29H66N10O7Se_7.89_1147	59145089.32765897	39956057.72949325	39656712.401689656	32385267.01332103	74096339.51560906	54057325.01952546	21536820.526806653	76581072.3478786	22762799.0	56036858.49224773	46686386.98688696	46686386.98688696	46686386.98688696	46686386.98688696	27985443.976165432	56601207.17359222	39956057.72949325	39956057.72949325	39956057.72949325	39956057.72949325	22762799.0	336221150.9534864	420177482.8819827	420177482.8819827	420177482.8819827	420177482.8819827	83956331.9284963
763.38_C36H54N6O12_6.24_1350	249062171.35886076	342726965.15618485	271217860.1275442	77328928.47940974	141069783.48659778	13256092.915074108	29373589.331399456	63070179.0	21822365.365846526	147752353.39935455	134325326.13565752	134325326.13565752	134325326.13565752	134325326.13565752	107471271.60826339	109199355.98300377	77328928.47940974	77328928.47940974	77328928.47940974	77328928.47940974	29373589.331399456	886514120.3961272	1208927935.2209177	1208927935.2209177	1208927935.2209177	1208927935.2209177	322413814.8247902
763.372_C26H54N10O16_4.6_2575	42238444.529890396	35619764.61165163	25224753.11298214	41427301.02079263	83366650.0	53552682.97021117	39405407.33170113	27981722.011134744	36994840.4414977	47364427.52394676	42867951.78109572	42867951.78109572	42867951.78109572	42867951.78109572	33875000.29539365	41832872.77534151	39405407.33170113	39405407.33170113	39405407.33170113	39405407.33170113	36994840.4414977	284186565.1436806	385811566.0298615	385811566.0298615	385811566.0298615	385811566.0298615	101625000.88618097
762.937__3.68_3994	47892577.17234523	169895082.78802815	31318700.354380336	46665628.58517003	63402670.36796202	52991990.0	23.612874794080202	23076390.2787587	33246927.710064925	67320723.1987107	52054443.4299538	52054443.4299538	52054443.4299538	52054443.4299538	21521883.892440017	50442283.58617261	46665628.58517003	46665628.58517003	46665628.58517003	46665628.58517003	31318700.354380336	403924339.19226414	468489990.8695842	468489990.8695842	468489990.8695842	468489990.8695842	64565651.677320056
761.573_C45H72N6O4_9.05_4236	30171596.752377868	70974885.0	90318186.13051386	63621547.43388321	16510217.66724875	20235859.588085532	105719317.0993981	109610873.31384684	72431354.4890059	51854163.2925737	64399315.2749289	64399315.2749289	64399315.2749289	64399315.2749289	89489619.23963928	46896572.093130544	70974885.0	70974885.0	70974885.0	70974885.0	90318186.13051386	311124979.7554422	579593837.4743601	579593837.4743601	579593837.4743601	579593837.4743601	268468857.71891785
761.501__9.87_2943	47327488.29795774	21415020.607720457	82526690.18970606	60305221.33071656	192038062.87451303	57722345.521986775	30999084.0	36610554.945897765	21422796.909632865	69236448.92979872	61151918.29757014	61151918.29757014	61151918.29757014	61151918.29757014	44982857.03311297	52524916.90997226	47327488.29795774	47327488.29795774	47327488.29795774	47327488.29795774	30999084.0	415418693.57879233	550367264.6781312	550367264.6781312	550367264.6781312	550367264.6781312	134948571.09933892
761.265_C27H40N10O16_3.75_558	42311377.988393	70974885.0	38201325.262422554	45489592.77529787	45591181.335680164	52399441.06429122	44468776.5693956	51370394.306213304	47289619.09083279	51356145.41164593	48677399.265836276	48677399.265836276	48677399.265836276	48677399.265836276	43319906.97421699	48480787.82094674	45591181.335680164	45591181.335680164	45591181.335680164	45591181.335680164	44468776.5693956	308136872.4698756	438096593.3925265	438096593.3925265	438096593.3925265	438096593.3925265	129959720.92265096
760.577_C41H85N2O5Se_7.25_922	38051174.16461979	70974885.0	30203996.29230793	105788753.08005014	70158590.75686756	78203763.98373927	24296538.17703768	106472114.60588656	18215068.880803857	78274880.26519388	60262764.9934792	60262764.9934792	60262764.9934792	60262764.9934792	24238534.45004982	74589324.49186963	70158590.75686756	70158590.75686756	70158590.75686756	70158590.75686756	24296538.17703768	469649281.5911633	542364884.9413128	542364884.9413128	542364884.9413128	542364884.9413128	72715603.35014947
760.46__3.76_4471	39708675.34343827	66340372.88743206	48568300.33467495	23353299.011889238	40051300.10171391	107711492.73677841	51275599.94737189	63070179.0	19967668.55642532	56705886.513541974	51116320.87996934	51116320.87996934	51116320.87996934	51116320.87996934	39937189.61282405	51560739.550856955	48568300.33467495	48568300.33467495	48568300.33467495	48568300.33467495	48568300.33467495	340235319.08125186	460046887.9197241	460046887.9197241	460046887.9197241	460046887.9197241	119811568.83847216
759.546_C45H74O9_6.62_3061	18041118.62313071	70974885.0	18218481.768571425	94531464.55355771	123211279.9367872	29861026.602705162	12919517.893455483	75541715.41575463	30510965.935856964	68693581.6886559	52645606.19220214	52645606.19220214	52645606.19220214	52645606.19220214	20549655.199294623	73258300.20787731	30510965.935856964	30510965.935856964	30510965.935856964	30510965.935856964	18218481.768571425	412161490.1319354	473810455.7298193	473810455.7298193	473810455.7298193	473810455.7298193	61648965.59788387
759.536_C31H70N10O11_4.82_4253	29282037.639671877	100067388.39102915	26938609.25801022	114583128.25639066	249800072.2200132	42630292.4086793	30999084.0	85882155.44678491	22159817.506212544	103707512.39376152	78038065.01408798	78038065.01408798	78038065.01408798	78038065.01408798	26699170.254740924	92974771.91890703	42630292.4086793	42630292.4086793	42630292.4086793	42630292.4086793	26938609.25801022	622245074.3625691	702342585.1267918	702342585.1267918	702342585.1267918	702342585.1267918	80097510.76422277
759.486_C37H62N10O7_7.58_2422	34771105.0	167783381.9350753	43401527.14718393	71542243.99603538	55585133.12376347	46367727.13194828	44908723.21157231	52509595.22633095	36006165.49951826	71426531.0688589	61430622.474603094	61430622.474603094	61430622.474603094	61430622.474603094	41438805.2860915	54047364.17504721	46367727.13194828	46367727.13194828	46367727.13194828	46367727.13194828	43401527.14718393	428559186.4131534	552875602.2714279	552875602.2714279	552875602.2714279	552875602.2714279	124316415.8582745
758.562_C38H79NO13_7.6_1802	15768827.550995987	74440905.51221152	33102095.27281642	77931989.0	45413264.11960824	53178797.83447252	22491577.858296532	73135203.31589784	6307768.234734653	56644831.22219768	44641158.74433708	44641158.74433708	44641158.74433708	44641158.74433708	20633813.788615867	63157000.57518518	45413264.11960824	45413264.11960824	45413264.11960824	45413264.11960824	22491577.858296532	339868987.3331861	401770428.69903374	401770428.69903374	401770428.69903374	401770428.69903374	61901441.3658476
758.561_C49H75NO5_8.91_3097	1132545660.420894	70974885.0	37708503.389840886	42569947.57997013	81604568.09365062	118424244.87317584	83674678.02725016	40936605.89592138	15994156.385924945	247842651.97726867	180492583.29629198	180492583.29629198	180492583.29629198	180492583.29629198	45792445.93433866	76289726.54682532	70974885.0	70974885.0	70974885.0	70974885.0	37708503.389840886	1487055911.863612	1624433249.666628	1624433249.666628	1624433249.666628	1624433249.666628	137377337.80301598
758.511__7.72_3401	34916910.35671313	28759893.38328344	46380813.90912327	29500335.22564791	83366650.0	21641440.679148402	58705001.642120674	28809446.148888934	24447538.91777247	37832445.96561364	39614225.584744245	39614225.584744245	39614225.584744245	39614225.584744245	43177784.823005475	29154890.68726842	29500335.22564791	29500335.22564791	29500335.22564791	29500335.22564791	46380813.90912327	226994675.79368183	356528030.26269823	356528030.26269823	356528030.26269823	356528030.26269823	129533354.46901642
758.469_C36H69N3O12_7.91_2584	107114759.17613293	62000125.92776435	31560205.24634441	28769693.094531722	47349742.53051359	52991990.0	32776807.26616314	46466555.578519635	24930465.09936556	57448811.0512437	48217815.99103726	48217815.99103726	48217815.99103726	48217815.99103726	29755825.870624367	50170866.26525679	46466555.578519635	46466555.578519635	46466555.578519635	46466555.578519635	31560205.24634441	344692866.3074622	433960343.9193353	433960343.9193353	433960343.9193353	433960343.9193353	89267477.6118731
