index	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_2	GROUP_MEAN_DESCRIPTION_forehead	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_2	GROUP_MEDIAN_DESCRIPTION_forehead	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_2	GROUP_SUM_DESCRIPTION_forehead	GROUP_SUM_DESCRIPTION_2_psoriasis
975.718__8.45_3720	19809000.30279752	11747635.1312368	18361604.80068091	129916581.75322343	25627023.786152236	34623814.49533515	49916793.73329788	21778989.412268467	238947473.33813164	25271092.900233455	148848934.0763599	111365856.73779956	25853929.725925457	42167846.25822039	85086511.90297785	14408559.107198272	182554268.06907234	20518989.8185695	18189110.30495125	19446640.52169049	220830079.27490118	102055346.58729644	39431946.88870593	49109541.63252478	7647105.898834674	74730349.40081288	17261880.544307448	29377261.252951365	48321768.87129475	67629295.1260633	33633552.823407784	612917007.8691801	93716299.78878187	31081031.85815046	79605806.0108251	36949047.25176352	24679560.51966349	203613562.17877138	79605806.0108251	203613562.17877138	63613913.062474094	48321768.87129475	25627023.786152236	37027880.692020535	34128683.659371465	25271092.900233455	148848934.0763599	37027880.692020535	148848934.0763599	25271092.900233455	1593177096.4092917	714863732.7374606	2547385792.346403	443388567.0211623	271475165.7162984	1832522059.6089425	2547385792.346403	1832522059.6089425	954208695.9371114
974.658__7.53_3150	80036170.04122145	40898241.13350797	41506778.96720307	29258912.507157553	14844298.455607481	49753182.37895197	34067568.82935428	38544138.94581452	30988404.24927174	51767718.535922185	51178883.58258371	42435510.38530032	34990259.31249236	27770335.714450546	56079761.04015909	71364769.88280141	38290334.06507478	83178026.96968682	42821307.141543984	22826441.753336977	24708295.127274387	52103319.3582187	71009431.63477182	55693605.312394984	36470723.94962641	43468927.81178124	49878416.878428705	18137103.65940761	67127494.08700122	32424590.725640915	55856027.15862808	65546186.990106225	46458194.45513887	46279806.92519896	45469536.45577258	43380065.5884398	49443161.11075439	43398845.25612739	45469536.45577258	43398845.25612739	44349057.389824115	43468927.81178124	42821307.141543984	42628408.763422154	42164043.05437353	49878416.878428705	42435510.38530032	42628408.763422154	42435510.38530032	40898241.13350797	789789305.7373608	1064435559.2795761	1455025166.5847225	520560787.0612776	543874772.2182983	390589607.3051465	1455025166.5847225	390589607.3051465	665235860.8473617
974.371__2.39_1449	82299902.34165587	29328055.291542064	36078048.48473719	33961118.88118992	59663460.48432749	32384213.16026081	53591976.179166436	5923276.747941515	67408339.73502567	30075885.915960096	62937201.757452846	35118954.79096994	44451155.12593367	64035109.95277644	94518237.638082	11486427.74209078	62293708.35662406	43059212.69150833	24083480.684502915	40156128.48723263	83387896.66483623	68317496.88762704	45681170.98201964	55374096.15466732	21461986.200875495	16459346.792176053	22390353.65484913	14771669.493408019	35743875.62489181	33291013.594133392	46795022.53897708	50305113.03628425	43789900.08133675	36894994.275027566	43963529.25230394	33445205.387463555	40658400.33418832	62027563.08312133	43963529.25230394	62027563.08312133	44160308.97940009	44451155.12593367	35743875.62489181	41607670.58937048	34517444.6095126	43059212.69150833	62937201.757452846	41607670.58937048	62937201.757452846	40156128.48723263	744428301.3827248	848584868.325634	1406832936.0737262	401342464.64956266	447242403.6760715	558248067.7480919	1406832936.0737262	558248067.7480919	662404634.6910014
973.655__5.42_3754	13391746.984317115	18291634.18721553	23117512.823065117	52032937.48706602	12934859.433270484	9714973.471112715	41849116.49094708	17422188.64117405	121851506.93654327	23478812.71240261	145310090.54034168	72905337.00944364	51276905.81136612	56908192.144948766	103489477.93325366	20372229.68858459	106678378.14303693	25681696.644259337	13883572.475328717	50290364.95668516	131865020.98701118	96851609.65672794	39101159.707202196	15058173.156359714	18212402.415063772	110976825.87569557	16160308.917350346	61880989.876098275	26914623.115606412	68531570.2079519	96991419.70289388	121532551.10844521	66558288.86522679	36193099.10603911	55779943.41377403	41080228.610990345	30861685.10063776	105835212.20020773	55779943.41377403	105835212.20020773	43564485.23546089	61880989.876098275	23478812.71240261	46069740.72381613	25016067.969335765	23478812.71240261	106678378.14303693	46069740.72381613	106678378.14303693	23117512.823065117	1131490910.7088554	832441279.4388994	1784958189.240769	492962743.33188415	339478536.1070154	952516909.8018695	1784958189.240769	952516909.8018695	653467278.5319134
973.642__8.82_4479	57329378.780001275	41788340.48170632	96795574.66531734	31023252.714066472	45423770.15846922	75086491.12016882	40563257.30361261	32545051.29769331	53370142.386544436	25673310.39078281	58661536.190119736	27600131.758487187	30694972.349319026	65305003.31872077	118786288.52265175	70774706.51734954	46442931.835459284	89817523.75796305	47806297.03128557	59487945.89194424	22178678.909359746	23518736.03965834	28724930.99194513	25485983.861227192	22464497.52987047	66811040.37425899	42856349.12763036	31832420.313825678	28033848.146048002	36231121.792453565	78282613.34699537	31482988.892268583	46557846.16093355	49557149.06732994	48527472.368662626	50799476.86340629	48201882.3807012	45896076.36095729	48527472.368662626	45896076.36095729	50759715.40408894	36231121.792453565	42856349.12763036	42322344.80466834	44184777.16744909	42856349.12763036	31482988.892268583	42322344.80466834	31482988.892268583	46442931.835459284	791483384.7358702	1139814428.5485888	1552879115.797204	609593722.3608755	530220706.1877132	413064687.24861556	1552879115.797204	413064687.24861556	761395731.061334
971.361__7.54_5821	48040604.61138052	29865490.876286596	29523448.735471997	342693404.3097764	19359157.732332774	37058579.18669342	35472922.93056556	31751640.483213417	806323027.9856503	30806681.276663013	421247371.36706686	222710890.5382162	34628889.59569142	26815510.94230773	195740941.2726667	20965317.21326814	159003174.8173761	31108001.926378213	32823911.800763074	23659370.172954835	857724483.8871024	259379163.88454255	39736816.94876465	17508218.88650217	54231466.24581273	36223283.04759581	17746660.22247799	26078300.28194062	19917308.734489784	34240339.46746883	25059435.705539387	1820193191.6373284	217968080.4771017	30548754.653241858	180863656.46013403	31455827.11642259	29559221.0570447	565001738.8555251	180863656.46013403	565001738.8555251	138811975.90757063	34628889.59569142	30806681.276663013	34434614.53158012	32287776.141988248	29865490.876286596	342693404.3097764	34434614.53158012	342693404.3097764	31751640.483213417	3705457368.110729	702621357.0245627	5787637006.724289	377469925.39707106	325151431.6274917	5085015649.699726	5787637006.724289	5085015649.699726	2082179638.6135595
970.671__7.82_2660	28797163.241340812	31543712.340046935	47187992.82400702	47528574.94138588	20839687.370281737	38479989.95295762	109867194.26860937	20029947.695515983	119942229.62855195	17244103.63577212	29103049.81065238	57117058.65977967	49225224.398943946	65783917.433612496	28079409.64668386	5982395.757152331	43279243.6576787	62202085.08306096	20853243.70687623	44243519.68551123	59780033.77696307	47919715.732637234	46037149.08947604	15478478.238758394	25722671.966136474	67888227.8672229	28232462.98599731	30485161.96694617	39373285.08519481	64486014.52483569	26665851.278849166	147796582.9485558	52680760.536960945	39419542.62596111	46474855.59999982	43356368.091206245	35124823.93660281	64505099.866987616	46474855.59999982	64505099.866987616	39441496.67144389	47919715.732637234	31543712.340046935	41326264.37143676	38926637.51907621	30485161.96694617	47919715.732637234	41326264.37143676	47919715.732637234	31543712.340046935	895572929.1283361	906649480.3971056	1487195379.1999943	520276417.094475	386373063.3026309	580545898.8028885	1487195379.1999943	580545898.8028885	591622450.0716583
97.514__0.92_2897	10981044.204143755	20911290.89548574	27670854.56499037	9402765.90501964	40158680.7584672	23259930.227416147	230223367.43034205	29173741.464853153	11217957.293101601	38732061.90204321	14259254.607652212	9413504.796193494	63979818.16646695	54540417.50050868	10999344.151348175	54480446.57118479	58158118.323603146	31144009.215554185	38204123.36799411	19452534.56237213	14826423.466735806	12354835.28701029	47853145.09767419	118242074.97518857	33534147.687421545	168911892.7578317	36246865.315742515	46923208.923719965	31345707.109428946	101605127.25442919	71205303.77158496	12757543.706029756	59168886.745542675	58207817.11847148	46630298.16442307	74402400.43115442	40540998.95918101	17043305.2818549	46630298.16442307	17043305.2818549	32419897.772487506	46923208.923719965	38732061.90204321	32439927.398425244	35869135.52770783	40158680.7584672	12354835.28701029	32439927.398425244	12354835.28701029	27670854.56499037	1005871074.6742254	1338779793.724844	1492169541.2615383	892828805.1738529	445950988.5509911	153389747.5366941	1492169541.2615383	153389747.5366941	486298466.5873126
969.668__7.79_1917	24421034.171016507	15815025.027613841	45972973.200787954	43269999.30439451	16407132.298557267	35038940.57125836	92368340.9395482	11578669.483127503	77477702.97089042	44379440.23005279	48460906.746025056	42798941.323074654	40983762.13151318	63545536.612619065	63516199.11874848	14392875.075959785	58273955.64036421	38964730.047161624	37417636.86238281	49189444.45123685	87426531.95261224	69350102.2883634	67862510.75749224	11251502.276106764	16237743.721802356	50861031.93312549	22427663.32353102	31585334.129316617	61382221.10449309	56119388.959320925	23422117.63022066	155629189.05064476	57711140.18782157	37896741.51905412	47432143.22916758	40903334.26111757	34616822.164075814	71800392.04390198	47432143.22916758	71800392.04390198	35782613.34269307	56119388.959320925	37417636.86238281	43824719.767223656	41695305.03158538	31585334.129316617	63516199.11874848	43824719.767223656	63516199.11874848	38964730.047161624	981089383.1929666	871625054.9382448	1517828583.3333626	490840011.1334109	380785043.80483395	646203528.3951178	1517828583.3333626	646203528.3951178	536739200.14039606
969.668__6.85_3076	26924063.297563728	72540184.78451627	17660041.346207555	41183131.927637585	27968071.408200458	102666878.31583971	19185704.62684018	24825706.26503217	144792305.9599963	89120270.08187269	60950684.59966334	128390102.98429891	19882355.5600575	36456653.753411405	102422009.457097	55603723.80325165	26655271.714761514	45229546.17260446	123357132.99276038	69564641.80502233	69629497.7825878	57484401.66679526	78175821.84706391	119115315.0796867	104622337.52526593	25761598.987429988	135318818.32441106	21264212.53924696	37945232.689652584	28807363.13951295	31440721.77198078	55174960.82402722	60370606.63237797	57105930.26597528	62503711.344821766	58746056.2121026	55316701.961109094	76298040.76854055	62503711.344821766	76298040.76854055	64921230.01892471	55174960.82402722	37945232.689652584	55389342.31363943	34692977.230816685	45229546.17260446	60950684.59966334	55389342.31363943	60950684.59966334	60950684.59966334	1026300312.7504255	1313436396.1174314	2000118763.0342965	704952674.5452312	608483721.5722001	686682366.9168649	2000118763.0342965	686682366.9168649	973818450.2838707
969.111__7.53_5447	28507053.896357227	20642924.784879286	21843555.801174045	475894532.5897882	26855619.913566884	20945910.17062545	35717959.63896636	19610167.71247002	832228711.6071626	56464366.03445156	828282247.9742588	383258082.7973667	27134260.968261626	39834651.55285628	315259410.7361275	21161202.56725019	547808527.9282591	31545038.711847004	43256292.18443909	51638699.07828794	893928852.3216051	604740444.2755926	46005522.81335833	39112412.126814276	17879289.01091616	20521567.202369705	24841411.709380656	29719339.28582566	17903151.956890292	28583108.69331598	27674949.4508693	1757181659.0366814	253924815.71712685	30321671.968051013	229249403.89162546	28723921.918928217	32064672.021639515	737620274.3629824	229249403.89162546	737620274.3629824	201283937.15605727	35717959.63896636	27674949.4508693	33631499.17540668	24759252.626021672	28507053.896357227	604740444.2755926	33631499.17540668	604740444.2755926	31545038.711847004	4316721867.191156	697398455.2651733	7335980924.532015	344687063.0271386	352711392.23803467	6638582469.266842	7335980924.532015	6638582469.266842	3019259057.340859
968.569__6.23_4939	33263245.09117817	53314036.13410909	30535840.102379475	56121106.01604114	26013565.011780784	21966015.311878677	60626416.49630352	57815217.221889265	43785028.83642085	24216978.38944169	134820566.6734363	34013467.729934275	57193487.17821254	51133226.87844527	66137278.46345805	21503388.668621268	33402801.93634344	29665601.44242488	21973755.41534462	35048137.02183103	50031326.721159965	63204750.70305915	36481073.466521814	31683988.882336695	26386388.11471398	38353774.44952691	44389504.83975384	40736041.31857807	78747655.05209722	59243167.44665012	49070820.28661182	57808167.73854005	48861606.0501658	40407014.09654917	45896431.844969496	42620931.316796936	37991831.674460664	59924943.86871036	45896431.844969496	59924943.86871036	42535901.079080366	50031326.721159965	36481073.466521814	42260535.077499464	36700955.73567897	36481073.466521814	56121106.01604114	42260535.077499464	56121106.01604114	33263245.09117817	830647302.8528186	929361324.2206309	1468685819.0390239	511451175.80156326	417910148.4190673	539324494.8183932	1468685819.0390239	539324494.8183932	638038516.1862055
967.688__8.07_678	29765106.648097847	19786337.569208752	43314939.52478211	26525585.60065939	24661542.240906633	41404173.959660955	83388397.02424914	30302454.872738853	38875851.08623882	29684464.895038053	44942548.35169886	37889185.61511227	46539528.88129036	52134645.427557595	26045049.63790715	24307838.0221862	36237877.75952589	27942877.222711835	31191494.10637841	41525990.860988885	36136426.06637644	40966407.153351404	44909258.63105638	45345482.19713963	10592901.629416775	76949266.50029856	23616279.021988064	65714085.09423462	40358083.87315614	74586122.62149133	63076304.94337093	76957894.76782218	49692133.375754535	42221633.72904122	41739825.05645752	48502967.6761393	35369269.42311603	40508536.22652137	41739825.05645752	40508536.22652137	32727208.96125422	44909258.63105638	41404173.959660955	39616967.47969748	42420465.192885496	29684464.895038053	37889185.61511227	39616967.47969748	37889185.61511227	30302454.872738853	844766267.387827	971097575.767948	1335674401.8066406	582035612.1136717	389061963.6542763	364576826.03869236	1335674401.8066406	364576826.03869236	490908134.4188133
964.712__7.85_1165	32479102.983936828	24918333.16170531	41014682.39403147	51504845.441824734	18836628.428929206	23437134.318615995	82839305.11044809	22431705.999701522	82809662.60336402	38237839.39400926	54182974.311876416	52623423.13856926	60966292.6233345	71417445.70290992	56006733.70296162	20322468.113065127	60499469.43794705	16908452.55119995	25261001.42088281	38679592.19265061	72095879.93278539	54578561.415746026	57112523.49933009	27005747.10585222	10718880.187540028	44276410.91604975	29801256.79481426	37027799.79526874	41384283.32242084	60471377.2895449	40611813.81933259	160058340.1901415	56873818.63456503	37659133.788068436	47203748.97814969	38177661.17308923	37093467.54986393	71595543.35280177	47203748.97814969	71595543.35280177	36244336.70087898	54578561.415746026	37027799.79526874	41199482.85822616	39645703.0059916	32479102.983936828	56006733.70296162	41199482.85822616	56006733.70296162	32479102.983936828	966854916.7876055	866160077.1255741	1510519967.30079	458131934.0770708	408028143.0485032	644359890.175216	1510519967.30079	644359890.175216	543665050.5131847
964.712__6.79_3416	49424028.37924029	35293108.557883784	54043370.2173687	68667399.54004954	27705319.60791727	91717849.72574544	10557295.552756514	90655261.80029055	106311479.80803706	61842118.07823733	105589846.2583176	49934297.55902025	17164077.38056469	28338528.450287398	17066074.467513643	32052940.729051918	24238461.465030123	64297447.60962093	25628513.59392708	25906996.71566963	76821608.65276429	42005472.73401431	26855811.61275091	41552786.88747028	21656563.514546096	28991745.371787697	67302041.70026232	56086555.73097937	10974900.023896948	17948836.216191564	28223820.21740048	68541118.40599568	35558449.31759795	39748692.07277596	46043614.89264342	37321494.98642092	42396543.43970875	62130639.87674917	46043614.89264342	62130639.87674917	57926802.544361636	28338528.450287398	28991745.371787697	38422947.72267704	27065408.466535054	35293108.557883784	68541118.40599568	38422947.72267704	68541118.40599568	54043370.2173687	604493638.3991652	914219917.6738471	1473395676.5645895	447857939.83705103	466361977.8367962	559175758.8907425	1473395676.5645895	559175758.8907425	868902038.1654246
964.677__6.67_5749	24148232.87996191	24769168.038644604	41208674.97107197	27285761.50055035	31015936.00900317	42085542.01598555	44828745.91720645	21759796.50489336	75220592.89611813	54111349.2695919	57260537.657206796	89323750.11765254	28981019.947302572	52657796.83757967	24092705.6287949	51648844.70234703	36188375.91269916	32582354.030112963	45405044.23826857	73571505.21535349	36428839.49324781	33067099.28705212	34103098.258911714	32288093.049079098	24471170.19785062	58775834.28993581	47255692.97361364	32269456.53620893	46304279.877219394	59516802.927281514	32479136.420370497	56819377.947418615	45526913.25884775	40705981.526425846	42872644.235891715	43557885.4687097	37594813.589388914	48409671.160082266	42872644.235891715	48409671.160082266	39864472.67654154	45405044.23826857	41208674.97107197	38818757.23215989	43457143.966596	32582354.030112963	36428839.49324781	38818757.23215989	36428839.49324781	32582354.030112963	773957525.4004117	936237575.1077944	1371924615.5485349	522694625.62451637	413542949.4832781	435687040.4407404	1371924615.5485349	435687040.4407404	597967090.148123
964.583__5.02_189	20013652.784018196	23047025.494081136	27810004.07791486	219858537.10805565	55542680.34804296	35007045.425725594	19369394.248205353	26987316.634115536	344797575.5285597	140425302.34332523	191302899.34085166	213076299.41813758	24392581.067629606	75855110.1126711	646213234.2912726	33406512.27810896	104556147.9105116	30546284.255874872	14976552.437047549	26758771.66443848	260534945.88741842	185525010.8361875	55946900.9052147	37632613.91201037	21506150.566569135	8459069.046102226	14202882.166576004	18334977.427028954	42252185.79883093	7939164.993552509	7840592.49229801	22611611.499543678	97113942.64151916	33402294.368668806	92397782.25937252	23044905.108067546	44701264.47114288	243164029.09117094	92397782.25937252	243164029.09117094	87052800.49293967	24392581.067629606	26758771.66443848	31976398.266991913	24132461.115503807	30546284.255874872	213076299.41813758	31976398.266991913	213076299.41813758	35007045.425725594	1650937024.9058256	768252770.4793825	2956729032.2999206	276538861.29681057	491713909.1825717	2188476261.8205385	2956729032.2999206	2188476261.8205385	1305792007.394095
962.733__8.07_615	28808316.302504193	20525659.105311528	42647844.59300524	27433098.979749903	19327447.694460966	44279520.106213436	86797109.50988598	30578968.95700598	42726134.49708405	31621818.726832163	48505504.674678534	41873560.59559222	48718255.46816966	56245364.08994508	27297995.572197877	23701882.916155003	35535515.7675157	28622974.47463079	30250254.67475708	44405522.17170393	39659714.50103325	44451595.34162552	49743863.00813703	44448348.37280149	12619415.552286439	80045018.06673881	23558251.18999793	71000394.98934287	40649438.17004678	86018631.29911785	65177459.02968907	85846711.13448651	53002088.209230505	43903989.498640835	43847549.67289697	50659794.208604336	36534020.7241352	43703314.56266262	43847549.67289697	43703314.56266262	33472405.99838562	48718255.46816966	42647844.59300524	42260702.594298735	44342521.13895868	28808316.302504193	41873560.59559222	42260702.594298735	41873560.59559222	31621818.726832163	901035499.5569186	1009791758.4687393	1403121589.532703	607917530.503252	401874227.9654872	393329831.06396353	1403121589.532703	393329831.06396353	502086089.9757843
958.104__7.56_5545	17103210.247276857	29486008.992185574	35525486.97789617	343577326.8859389	33456405.10552969	27259760.828056794	17061009.862070255	32998105.90787276	705040174.7601147	40993876.1935455	631181515.7328169	301925787.8320808	15500861.620982168	12660115.561980676	223466231.8076333	19024717.37257585	473713367.6294444	30022198.043680977	20756259.463867318	21454374.40771368	759061945.8870296	420879694.09038323	17659776.05620059	41087681.621233314	20964063.203564316	47581594.4550412	18504024.905390956	20492021.75189618	21828628.523918435	25753026.21738735	22471765.40878028	1313675803.1218493	192841368.467004	25636737.944723777	180067713.1398731	27895146.406450156	23173019.622840457	574724649.7496991	180067713.1398731	574724649.7496991	165590903.76912472	21828628.523918435	21828628.523918435	29754103.517933276	24112395.813083813	19024717.37257585	473713367.6294444	29754103.517933276	473713367.6294444	33456405.10552969	3278303263.939068	589644972.7286469	5762166820.475939	334741756.8774019	254903215.85124502	5172521847.747292	5762166820.475939	5172521847.747292	2483863556.536871
955.525__7.06_3916	8751199.537297912	12492568.296914639	35722038.54493051	52891318.67558283	11411134.927076101	31092156.600079123	63336589.13386676	36663128.14387818	105404174.00251941	31720710.053193167	68059968.16060397	33044806.990798537	64537815.30829022	45530549.13420307	58143441.64998496	13798238.156909827	71076421.52286685	14168016.728382988	32373156.812026132	46030291.65583457	86477497.1138232	62385560.93835774	32622257.47792167	9575802.418185815	22494279.367509045	69047002.54744524	14654938.106763644	13053515.41955858	13682847.867652208	50537338.20617509	42819435.2774346	138680258.50166127	49101485.21428663	31135435.20528387	43508701.789928995	37781172.214584775	23885540.286046527	75129271.95068876	43508701.789928995	75129271.95068876	37170213.908990346	45530549.13420307	31720710.053193167	36192583.34440434	36192583.34440434	14168016.728382988	68059968.16060397	36192583.34440434	68059968.16060397	31720710.053193167	834725248.6428728	716115009.721529	1392278457.2777278	453374066.57501733	262740943.1465118	676163447.5561988	1392278457.2777278	676163447.5561988	557553208.6348552
954.78__10.01_3173	36359336.48869169	30162325.279673193	47250928.38877814	21808406.577090416	19956124.90437904	32344451.030484054	99737446.59891972	20006291.745173212	30668196.981582154	21685742.707981393	26712852.16168277	31174910.848841537	54432986.811973035	121442714.28532967	14178750.075876724	20928334.746550065	31126911.94353801	26931391.810283672	40688697.6372712	15593586.358040754	74649233.84408928	76238652.96192136	44025391.40648206	36939752.62984794	15866845.662621869	139952213.0487622	70528259.65663922	94725099.89704098	27651407.02753315	92068377.06061733	40508876.50299236	69063101.35831234	65411438.45700895	49990720.94287243	47668987.45121877	50717406.14092016	49197973.45409309	41735668.52810384	47668987.45121877	41735668.52810384	27560876.31132322	69063101.35831234	36939752.62984794	34351893.75958787	38724314.56642015	36359336.48869169	31126911.94353801	34351893.75958787	31126911.94353801	26931391.810283672	1111994453.7691522	1149786581.686066	1525407598.4390006	608608873.691042	541177707.995024	375621016.7529346	1525407598.4390006	375621016.7529346	413413144.6698483
954.678__8.37_2186	19073349.03700886	27654187.327798326	29025700.59326947	156302308.9707298	18925095.274357077	21208957.4938604	47445128.96546492	21504031.082071	251695085.2969166	29166356.540895145	189314191.74486881	114509099.1513479	57015044.85601183	52470469.53894977	110113793.71629104	18918914.605970778	145636108.32902566	16455995.91662595	28524445.639121298	19310516.61737181	249778927.46898353	135843691.453922	55030729.66574267	34863927.09350626	9133761.410476496	54961402.85644233	10162417.941520853	10468270.946671173	26440995.51026595	52515853.48597641	21214554.00564482	449166154.82463145	87916464.39017403	29630004.626305368	77620295.85505438	30512439.56278926	28667348.33195931	200262151.21741298	77620295.85505438	200262151.21741298	65951304.848585434	52515853.48597641	26440995.51026595	32015141.817200705	27482720.574693624	19073349.03700886	156302308.9707298	32015141.817200705	156302308.9707298	27654187.327798326	1494579894.6329587	681490106.4050235	2483849467.36174	366149274.75347114	315340831.65155244	1802359360.9567168	2483849467.36174	1802359360.9567168	989269572.7287815
953.674__8.39_629	19987680.68313982	26565057.249967154	28332455.144738726	172569620.3043423	17763141.258749764	20721546.004580602	45332908.25345724	21256664.365535434	292517607.3739222	31902466.33897643	203336192.97765833	141391628.1268214	53137248.95095145	50756922.120626375	110405804.73631926	19165962.250590123	166013514.33941922	18722934.807201583	27103727.657520317	19401939.73338972	258233290.71419814	151781611.01234654	54406429.096570134	36159510.18096362	11187410.279501393	52092903.363864	10052927.753087511	14421460.675655697	27618434.78805336	50098392.53040717	19886488.987372603	433754125.016698	89390603.88438466	29394548.36847393	81439937.72114456	29932698.440782014	28807475.56231964	214444821.6224139	81439937.72114456	214444821.6224139	72429182.73613909	50756922.120626375	26565057.249967154	34030988.259970024	27361081.222786836	19987680.68313982	172569620.3043423	34030988.259970024	172569620.3043423	26565057.249967154	1519640266.0345392	676074612.4749004	2606078007.076626	359192381.2893842	316882231.18551606	1930003394.601725	2606078007.076626	1930003394.601725	1086437741.0420864
952.762__9.94_4901	77051924.82598804	65087807.93844212	30759477.00449202	42070706.0928763	20405705.078059856	47002751.67318123	61870346.98915436	25970204.674422797	117061777.54734214	63365501.85039507	24386182.86227454	53520647.64704921	46175857.33009801	22137417.30467058	28537729.52698625	42922737.28834498	95571699.12203127	71933792.13126297	27224941.44177856	19522928.44459947	50746184.23633174	56586834.72386201	35096756.29855114	20547920.277537495	34500449.230652556	48881241.77842361	33185979.97366427	25062866.788100995	47502961.69858974	44349027.282138735	27939035.826914795	121431493.98043315	45480709.41853483	40804244.918672316	47762840.27714531	36339273.86015711	45675122.437052555	65545917.30435406	47762840.27714531	65545917.30435406	50349255.2502372	44349027.282138735	35096756.29855114	43635882.28524186	32629963.117572285	42922737.28834498	53520647.64704921	43635882.28524186	53520647.64704921	42070706.0928763	773172060.1150922	938497633.1294633	1528410888.86865	436071286.32188535	502426346.8075781	589913255.7391865	1528410888.86865	589913255.7391865	755238828.7535579
952.672__6.62_2982	49268607.1808569	38954499.162447445	48857562.72804368	34122675.02019588	12092987.678000446	42396221.486131854	87066036.360553	22180099.5950803	84802944.27552561	17886767.938295007	38590647.15536345	36616220.632720515	83748046.59383611	69728870.15815543	86188057.86570035	17380466.036755238	37434674.97649329	30713182.64392376	16365587.898941768	42346975.578561135	85755059.52212366	14838676.098686941	14333423.890101299	51696153.34889091	15408440.686744867	72182002.59194624	33410893.536025763	78006792.53159392	33452227.38295477	65844087.74655698	11275580.840321476	75183555.85706109	51845622.67906087	41504152.764987744	45254000.78120591	42422581.35372725	40502230.66818103	54836945.7115412	45254000.78120591	54836945.7115412	37783495.963636965	65844087.74655698	38954499.162447445	38772573.15890545	42371598.532346494	33410893.536025763	38590647.15536345	38772573.15890545	38590647.15536345	38590647.15536345	881375585.5440347	954595513.5947181	1448128024.998589	509070976.244727	445524537.3499913	493532511.40387076	1448128024.998589	493532511.40387076	566752439.4545544
952.662__7.76_4155	43606100.68296549	73970574.88750777	32895589.524198864	39729746.01450686	56641077.787480704	36903459.92274736	35870290.74444684	37559301.397083275	72792461.82529606	43460541.48443809	46796724.5034586	48088077.20859906	39762870.4513459	56609504.06778049	37407896.70970193	27369380.587771397	42261109.94612959	98835003.4574096	26745178.093776803	20894717.00050678	93616576.13506769	87958167.78564346	36487037.9871067	30623027.541681863	40318518.19567644	38831138.06288148	49386829.22738186	31695785.067941144	33701216.600486614	32689676.663240578	60959964.86332419	123735107.84445302	50642041.06476171	42861599.31735566	49318832.88350114	35666006.550837584	50711336.88082992	65820651.996984035	49318832.88350114	65820651.996984035	47819196.94473915	38831138.06288148	37559301.397083275	40040694.32351117	34785753.672466725	43606100.68296549	48088077.20859906	40040694.32351117	48088077.20859906	42261109.94612959	860914698.1009492	985816784.2991803	1578202652.2720366	427992078.61005104	557824705.6891291	592385867.9728563	1578202652.2720366	592385867.9728563	717287954.1710873
