index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
541.395__2.58_6339	2339651.263345349	12.366086836322335	2010280.540459904	3564400.86970155	2893664.319699426	1706507.6173256459	2123863.0480515244	2900886.1144118384	2654924.647237387	3525806.3126853877	1973627.4590770446	4969299.629089294	4908099.865336334	14916208.89762189	12.366086836322335	12.366086836322335	1864383.9022041184	3155453.605143943	3155453.605143943	3155453.605143943	3155453.605143943	4446523.308083767	2067071.7942557142	2497287.955291368	2497287.955291368	2497287.955291368	2497287.955291368	3232643.492056694	14915071.217632947	50487257.682303086	50487257.682303086	50487257.682303086	50487257.682303086	35572186.46467014
541.394_C27H56O10_5.57_3871	1658074.4815722588	2688400.9976139823	3983241.1508485703	2373705.2286625127	2886736.676635639	6690108.167470151	3911866.603558732	5697491.969302319	3175787.882541217	2613280.072122341	11219431.073086334	3589267.1851105555	2598826.303317965	4174789.842779476	4708467.46017183	6976839.035908805	4368290.881157161	4309144.633168918	4309144.633168918	4309144.633168918	4309144.633168918	4249998.385180675	3947553.8772036512	3750566.894334644	3750566.894334644	3750566.894334644	3750566.894334644	3138834.0913622687	34946327.049257286	68946314.13070269	68946314.13070269	68946314.13070269	68946314.13070269	33999987.0814454
541.372_C24H50N6O6_7.35_2746	1817357.0580866293	5704553.2671001805	1279572.2401942667	2505078.98559706	6178201.42617543	4673127.158267475	3079156.4079661486	4770189.813834631	4199468.0412802445	7844296.310210755	5043538.299833167	4024369.0370078953	1280911.6342047069	5432473.3701423695	1066752.731222607	3237834.5596787827	3944801.1093744636	3883555.021300147	3883555.021300147	3883555.021300147	3883555.021300147	3822308.93322583	3718651.3004795136	4111918.53914407	4111918.53914407	4111918.53914407	4111918.53914407	4397279.425421263	31558408.87499571	62136880.34080235	62136880.34080235	62136880.34080235	62136880.34080235	30578471.46580664
541.359_C26H52O11_4.81_4016	2023886.1295700225	2555523.857460347	2906282.5422983314	3461478.2471103584	3573246.2372880117	1868635.3211188738	2775348.9287014348	1986554.8283012349	3685966.0275079343	1648239.9105528465	4648858.058597066	1791121.0219565993	6697635.425848391	4888952.396886177	4088295.979227652	9966642.668302113	3814082.20187465	3660416.723795462	3660416.723795462	3660416.723795462	3660416.723795462	3506751.2457162747	3239764.3897931715	3183880.3947043447	3183880.3947043447	3183880.3947043447	3183880.3947043447	3008501.0522853527	30512657.6149972	58566667.58072739	58566667.58072739	58566667.58072739	58566667.58072739	28054009.965730198
541.337_C29H48O9_5.66_1646	4486499.650002379	1319254.2877273357	2429741.6545344475	1488704.9562190352	976165.9895041669	815426.9459395418	4745327.069242908	4821484.919850266	3703749.305388733	1078465.1211722407	1132537.7808204466	1652417.4286509852	3283529.40207534	6010640.483643027	6597827.2493705815	4616950.719309043	3120456.756807708	3072420.185215655	3072420.185215655	3072420.185215655	3072420.185215655	3024383.613623602	3066745.47996159	2856635.5283048935	2856635.5283048935	2856635.5283048935	2856635.5283048935	2467973.4153631628	24963654.054461665	49158722.96345048	49158722.96345048	49158722.96345048	49158722.96345048	24195068.908988815
541.26_C30H38N4O3_2.97_3565	680048.9193845446	4420930.7950628605	6837807.253115819	4036126.302799785	2062644.0997027983	1899934.0841766805	10353569.882028062	1291121.2845190065	1474303.3892887705	2058719.7637224451	8530547.867405368	3128900.1132707447	3734812.672976341	3731091.517647998	13160019.023451747	2233184.763099525	5010022.782323231	4352110.108228281	4352110.108228281	4352110.108228281	4352110.108228281	3694197.4341333313	2147914.4314011615	3429995.8154593715	3429995.8154593715	3429995.8154593715	3429995.8154593715	3732952.0953121698	40080182.25858585	69633761.7316525	69633761.7316525	69633761.7316525	69633761.7316525	29553579.47306665
540.903__8.34_2594	809116.7596253157	6318299.885846927	1275321.4245438408	8485694.6125649	3139751.437014031	1487143.6298747424	5262564.131512087	5965808.382358055	2697769.513767755	3396268.747880274	19415670.03246178	3397476.668806711	1949631.0941844445	4846897.821901971	2760068.8480516206	3979611.950891482	2999812.460441979	4699193.433830371	4699193.433830371	4699193.433830371	4699193.433830371	6398574.407218764	2949910.142532826	3396872.708343493	3396872.708343493	3396872.708343493	3396872.708343493	5406353.102130013	23998499.683535833	75187094.94128594	75187094.94128594	75187094.94128594	75187094.94128594	51188595.25775011
540.902__7.29_2481	990537.8419371116	7182211.048875115	2772144.211149561	2187823.9876218936	10442817.950992296	9830832.56619658	16800382.07070579	10381784.502986837	5670257.456789076	1118107.7537517992	1329703.7141484278	2229421.7843567613	1552100.5937453667	3005542.119612402	3376375.3464035997	5309904.973733243	6915102.791215243	5261246.745187866	5261246.745187866	5261246.745187866	5261246.745187866	3607390.6991604897	5490081.215261159	3190958.733008001	3190958.733008001	3190958.733008001	3190958.733008001	2208622.8859893274	55320822.32972194	84179947.92300585	84179947.92300585	84179947.92300585	84179947.92300585	28859125.593283918
540.701__7.58_2510	2568458.3481785743	3641154.2563489396	10.918691300948305	3219801.9590453445	2106433.925778947	3779494.0751319546	3646395.228173395	6524463.986881659	10.918691300948305	10.918691300948305	5655882.093891222	10.918691300948305	7745064.48741467	8373588.033462459	4831509.981978324	10.918691300948305	1795484.610728478	3255768.810608875	3255768.810608875	3255768.810608875	3255768.810608875	4716053.010489271	1053222.4222351238	3430478.1076971423	3430478.1076971423	3430478.1076971423	3430478.1076971423	4648518.175120081	14363876.885827824	52092300.969742	52092300.969742	52092300.969742	52092300.969742	37728424.08391417
540.534_C32H67N4O2_9.23_3051	3417198.834059061	4358607.33747244	1923470.7945342455	2778551.842542647	2139723.845738131	2826445.8417741754	2606464.0816354086	3736673.1675573527	2434521.124958651	2916345.134864346	13901869.812214319	62672236.31363195	5212952.29730923	3581973.9813270182	4753560.876108854	5591072.34415225	3148950.505470758	7803229.226867504	7803229.226867504	7803229.226867504	7803229.226867504	12457507.948264252	2716454.961704792	3499586.4076930396	3499586.4076930396	3499586.4076930396	3499586.4076930396	4047640.252514896	25191604.043766063	124851667.62988007	124851667.62988007	124851667.62988007	124851667.62988007	99660063.58611402
540.447_C31H65N2Se_7.33_163	2228600.462596503	2566074.6658662655	1415850.5602799451	4027853.108076327	2336161.618863593	1970792.6633520906	3897475.279924723	5154279.715785682	1748355.8838981264	3495915.5433152667	8634556.128413776	3425214.609550782	3088622.1206907346	4147724.5999876033	2048771.0259830311	2310740.0398143693	2403007.826928893	3281061.7516499264	3281061.7516499264	3281061.7516499264	3281061.7516499264	4159115.6763709593	2179755.5328987003	2827348.3932785	2827348.3932785	2827348.3932785	2827348.3932785	3726533.8588135545	19224062.615431145	52496988.02639882	52496988.02639882	52496988.02639882	52496988.02639882	33272925.410967674
540.41__8.11_3733	2577538.833184132	4876642.438431547	1547485.7517960106	1256956.584316847	3072723.1173839006	2675148.532212548	2337850.553648444	5437874.607820998	3238320.1944787726	3087398.0413630274	3267646.442413084	3791545.5193813667	2176134.607763841	3116971.0168203795	3205953.8343692534	6113275.111219992	3159769.392058993	3236216.574162759	3236216.574162759	3236216.574162759	3236216.574162759	3312663.756266524	3080060.579373464	3102184.5290917037	3102184.5290917037	3102184.5290917037	3102184.5290917037	3192308.729616732	25278155.136471946	51779465.18660414	51779465.18660414	51779465.18660414	51779465.18660414	26501310.050132193
540.409_C29H61BNO2Se_5.81_2007	1587940.998610297	4712325.495966564	2662326.871020224	2776388.3848719625	2926989.207503502	1864726.4984764932	2734405.445530338	7840639.407757838	6132334.737210363	4016682.342628436	5070968.293180536	2159267.4796552598	9534750.071060488	2955664.9702290897	3753911.5970076295	2668789.4133683164	3345020.7640931625	3962381.950879833	3962381.950879833	3962381.950879833	3962381.950879833	4579743.137666505	2830697.32651692	2941327.0888662958	2941327.0888662958	2941327.0888662958	2941327.0888662958	3833995.233097827	26760166.1127453	63398111.21407733	63398111.21407733	63398111.21407733	63398111.21407733	36637945.10133204
540.391_C23H53N7O5S_7.66_2599	1083670.152747479	1469000.2965784515	1770635.9624539374	10783295.147266671	5494557.474508854	2946347.8903035987	10329832.151179163	15274753.599511297	3195935.8904125686	7161865.429342178	18828924.832897134	982047.4271366465	3553641.313556819	3710032.313336347	4583340.191558446	3964890.896064733	4930925.735727934	5945798.185553395	5945798.185553395	5945798.185553395	5945798.185553395	6960670.635378855	4274115.5438115895	3837461.60470054	3837461.60470054	3837461.60470054	3837461.60470054	3631836.813446583	39447405.88582347	95132770.96885432	95132770.96885432	95132770.96885432	95132770.96885432	55685365.08303084
540.374_C20H53N10O2Se_5.72_4234	2880018.5627199668	1839953.3758602072	1112273.207611742	7127466.683228252	1435231.4078894702	1491179.4651498077	5638837.5877901325	5637822.866223993	3106241.782465224	3228236.275780477	2197656.2937207823	9099339.289005153	4667987.807010024	4023829.5336600714	2814143.0556989205	4689288.820421154	2939428.9503508657	3811844.125889711	3811844.125889711	3811844.125889711	3811844.125889711	4684259.301428556	2960192.4190820726	3167239.029122851	3167239.029122851	3167239.029122851	3167239.029122851	4345908.670335048	23515431.602806926	60989506.01423538	60989506.01423538	60989506.01423538	60989506.01423538	37474074.41142845
539.894__7.61_5776	1972701.419159564	1166607.2465358602	2541149.315839915	7379944.033262797	7.558242985285686	3567483.1308118585	2726409.4096522527	3816497.0042050807	3203032.2123043677	3550854.99624423	20530908.915510625	3096453.4279688546	5176187.126043049	3806285.8179319594	3395986.597475726	7.558242985285686	2373116.3473517904	4120657.2355895066	4120657.2355895066	4120657.2355895066	4120657.2355895066	5868198.123827225	2964720.81097831	3299509.404890047	3299509.404890047	3299509.404890047	3299509.404890047	3811391.41106852	18984930.778814323	65930515.769432105	65930515.769432105	65930515.769432105	65930515.769432105	46945584.9906178
539.428_C27H52N10_8.88_4036	4113749.2485209135	2630918.289581379	2785825.220743623	1282200.6268853548	1590107.8231774506	1209231.9152675588	1548304.2780168965	4352390.237606876	8548829.827318199	3205656.5107284347	5484052.479657026	12101808.366975632	3992732.9832854657	5618090.456136278	1981930.9208241184	8013468.778925914	3610419.4093752746	4278706.122728195	4278706.122728195	4278706.122728195	4278706.122728195	4946992.8360811155	2383878.0707838708	3599194.74700695	3599194.74700695	3599194.74700695	3599194.74700695	4233069.743063895	28883355.275002196	68459297.96365112	68459297.96365112	68459297.96365112	68459297.96365112	39575942.688648924
539.415_C28H58O9_6.67_706	2275414.297028329	2831272.8816351667	1942671.697345599	3825954.630380661	3105056.5064258706	1715522.9854231302	2752124.4452726217	4415821.050487093	1694625.682868004	3554464.903075262	7213792.78730733	3262435.3024768643	2782140.968171783	4096806.2308379677	1932642.5106470627	2620896.655754066	2414750.673351452	3126352.7209460507	3126352.7209460507	3126352.7209460507	3126352.7209460507	3837954.768540649	2281784.1765498323	2806706.9249034747	2806706.9249034747	2806706.9249034747	2806706.9249034747	3544194.966428763	19318005.386811618	50021643.53513681	50021643.53513681	50021643.53513681	50021643.53513681	30703638.148325194
538.864__6.6_2627	2972954.5022066915	10167466.971848106	4365185.425538838	3152734.779632331	3861206.3002515384	1356757.6492187968	35177869.72587591	1690236.8532816616	14523422.753514707	1881473.0458212476	4434027.412113351	3042962.872347476	3031172.2558623385	4126659.9862362808	66694978.70298051	2521817.6237043957	16297838.903363243	10187557.928777136	10187557.928777136	10187557.928777136	10187557.928777136	4077276.9541910295	4113195.862895188	3506970.539941935	3506970.539941935	3506970.539941935	3506970.539941935	3097848.8259899034	130382711.22690594	163000926.86043417	163000926.86043417	163000926.86043417	163000926.86043417	32618215.633528236
538.432_C29H55N5O4_8.08_1011	2010256.0271724793	4448530.669872081	2191191.092680366	1083275.5143363334	1256602.3859806152	1941147.4647072437	7273784.40702733	2371546.6465823334	2197575.3387953695	2131688.9570435444	6401460.735695527	2784276.736008065	4144457.8042499893	8545317.031850904	7189933.165492006	3304803.1979722115	3435840.751212336	3704740.44846665	3704740.44846665	3704740.44846665	3704740.44846665	3973640.1457209643	2194383.2157378676	2577911.691295199	2577911.691295199	2577911.691295199	2577911.691295199	3464367.270129027	27486726.00969869	59275847.1754664	59275847.1754664	59275847.1754664	59275847.1754664	31789121.165767714
537.878__7.74_1181	695279.3597117001	4097100.9270066232	1370440.6508803063	5889154.393666013	3488653.111762111	1548973.2254218757	6712255.864258885	5216469.437798732	2350376.346881937	5814540.2646299135	12110717.669438329	1050110.5113028102	1530211.6581145278	5590894.194110885	2041740.752316208	2868516.1878210274	3274437.050496533	3898464.6596951177	3898464.6596951177	3898464.6596951177	3898464.6596951177	4522492.268893703	2609446.267351482	3178584.6497915694	3178584.6497915694	3178584.6497915694	3178584.6497915694	4656785.182402678	26195496.403972264	62375434.555121884	62375434.555121884	62375434.555121884	62375434.555121884	36179938.15114962
537.435_C29H60O8_7.64_1681	3177666.552941606	3791004.1815311685	749312.1767775554	4943191.827984425	2026418.6682613785	2035669.084181388	4552938.648789615	5427359.868044701	1864491.4878140504	2359951.60113288	8535055.364222344	3236529.8034613347	3337594.0126812346	3864971.5026930417	1915391.0144965188	2437328.39156258	2242687.6341269957	3390929.636660989	3390929.636660989	3390929.636660989	3390929.636660989	4539171.639194982	2031043.8762213832	3207098.1782014705	3207098.1782014705	3207098.1782014705	3207098.1782014705	3827987.8421121053	17941501.073015966	54254874.18657582	54254874.18657582	54254874.18657582	54254874.18657582	36313373.11355986
537.376_C23H44N12O3_8.48_1764	7833829.341761948	856575.682394299	2475759.9240482864	2628744.6866880036	1894800.6536828768	1869807.1277495471	1528061.5036902286	3374345.456349158	6845836.480813814	3568452.493925718	5851398.947764043	3817913.4858644744	4759407.415809131	2648314.007895607	1496575.7569961683	5833999.796125284	3189161.71712899	3580238.922597412	3580238.922597412	3580238.922597412	3580238.922597412	3971316.1280658334	2185280.2888655816	3011329.7321223826	3011329.7321223826	3011329.7321223826	3011329.7321223826	3596129.471106816	25513293.73703192	57283822.76155859	57283822.76155859	57283822.76155859	57283822.76155859	31770529.024526667
537.375_C25H46N9O4_8.0_2795	6668059.418155658	1145167.3408862539	4640148.061665252	2122717.076397895	2712324.136619521	3034742.9730787375	2335872.200303276	1213023.126692712	9789279.167637767	1593698.1920604368	5025818.3315599235	3547320.127960268	3857970.1682307012	4926088.149597152	1643856.56953893	4286210.506476699	3754516.475922578	3658893.4716788237	3658893.4716788237	3658893.4716788237	3658893.4716788237	3563270.4674350703	2873533.554849129	3291031.5505195027	3291031.5505195027	3291031.5505195027	3291031.5505195027	3702645.148095485	30036131.807380624	58542295.54686118	58542295.54686118	58542295.54686118	58542295.54686118	28506163.739480563
537.307_C26H55O4PSe_6.94_1391	1913664.8308921342	3287181.502441956	1020908.7062958654	3368328.7495018435	2114073.9034775207	1064259.3270608394	4710372.124354352	3004424.3057213924	1671917.015863696	4194304.501721697	11399329.357374886	4178516.514762015	4343935.471788542	3830993.800138322	1938087.1289834	2772989.3511937163	2435864.007368886	3425830.4119732613	3425830.4119732613	3425830.4119732613	3425830.4119732613	4415796.816577637	2026080.5162304603	3145802.9040816743	3145802.9040816743	3145802.9040816743	3145802.9040816743	3599661.274820083	19486912.058951087	54813286.59157218	54813286.59157218	54813286.59157218	54813286.59157218	35326374.53262109
537.022__8.23_344	1564730.136098363	2573693.546793727	1433092.635712151	5650437.815458744	2546177.129832697	2986790.2461421764	2695920.9517569453	2728408.494989709	4313386.560549962	5180251.040637138	29337004.346819393	1981337.774497736	2350804.0796884005	2357449.5539733283	5338119.993230068	4539851.863916026	3629198.802722146	4848591.010631036	4848591.010631036	4848591.010631036	4848591.010631036	6067983.218539925	3650088.403346069	2712164.7233733274	2712164.7233733274	2712164.7233733274	2712164.7233733274	2465571.5503835278	29033590.421777166	77577456.17009658	77577456.17009658	77577456.17009658	77577456.17009658	48543865.7483194
