index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
843.639_C44H92B2O8Se_8.51_2704	14005943.442584872	12833098.465752743	25862806.20643255	26002601.744964857	31276560.470390048	22746610.0	18124821.499496486	10900842.269790389	32517168.10593691	24963113.9821325	49860440.164978616	129398257.13713822	50262736.46962752	84566633.89871076	10555076.905436711	28506702.50465218	36258447.38422488	36258447.38422488	23812518.459757403	42481411.84645862	36258447.38422488	57575745.80304979	24963113.9821325	25862806.20643255	25862806.20643255	24963113.9821325	28569683.3384113	25862806.20643255	41389952.287782215	313573727.551174	543876710.7633731	543876710.7633731	119062592.29878701	424814118.4645862	543876710.7633731	230302983.21219915
843.066__9.48_5541	310369367.3803491	20860911.11386594	41919731.20514658	48570315.59055245	16076271.287771905	27007615.980538096	16958597.355213042	15023656.506797018	22455709.5	24167730.895833533	17828934.7057531	12918426.944847243	13779684.405489428	23300248.001698498	18527460.966010068	51241113.05766511	41984310.789324395	41984310.789324395	28612456.616158	48670237.8759076	41984310.789324395	16528104.55138743	23300248.001698498	20860911.11386594	20860911.11386594	24167730.895833533	17393766.03048307	20860911.11386594	15369140.880351234	563652243.6343162	629764661.8398659	629764661.8398659	143062283.08079	486702378.759076	629764661.8398659	66112418.20554972
840.542__8.06_3343	60246519.92993329	86220266.26482588	25472367.539900042	20873416.570125096	73815640.02656043	86954611.47922166	23441826.336482562	22670442.1709479	31289781.43676704	22911886.378558565	39544495.79622027	18323806.326394986	19792125.78375916	38905152.0	41144619.21953827	47159947.03416649	40773797.15061568	40773797.15061568	49649992.42589965	36335699.51297369	40773797.15061568	23211884.970850937	39544495.79622027	31289781.43676704	31289781.43676704	31289781.43676704	32188759.76995002	31289781.43676704	21616976.060120862	518759417.3758314	611606957.2592351	611606957.2592351	248249962.12949824	363356995.1297369	611606957.2592351	92847539.88340375
840.523_C33H69N13O12_7.03_4228	29754748.35742202	22824032.536240872	16862633.658310458	27745988.81307597	17671177.563258648	22746610.0	27705928.97461237	18091804.67052456	17591301.99311938	12942252.318790901	27836789.35857735	38237387.44213922	61320843.27065887	14019313.69047044	18087140.316311907	20780226.480271194	24895863.530900862	24895863.530900862	20770037.132245425	26958776.730228584	24895863.530900862	36213865.420132466	18091804.67052456	22746610.0	22746610.0	22746610.0	22898866.822568465	22746610.0	32971658.208375797	228582491.28298312	373437952.96351296	373437952.96351296	103850185.66122712	269587767.30228585	373437952.96351296	144855461.68052986
839.441_C44H68N4O7Se_6.35_1534	30601013.940666996	25117882.405804988	28091052.5	28112853.619826652	16783357.16423361	20094981.168170303	13410658.644170282	17569836.55460257	32323988.857860208	54524861.25760865	57870230.626818724	18441374.21456381	13615263.036323119	18966018.82162466	26952874.90051645	29516814.81453396	26831749.8475194	26831749.8475194	32034913.46185416	24230168.040352024	26831749.8475194	19447821.188229356	26952874.90051645	25117882.405804988	25117882.405804988	28112853.619826652	18703696.518094234	25117882.405804988	16028318.625443464	324684962.95987356	402476247.712791	402476247.712791	160174567.3092708	242301680.40352023	402476247.712791	77791284.75291742
839.068__10.0_6204	11658590.885239732	19107888.95989047	28508984.152171303	48705423.61037661	89648880.5402651	65985318.71566117	26282744.803100787	20205509.201338485	3803997.5037889653	30837996.999999996	4401632.289316457	26111721.57792663	8073083.167148774	19448557.36050244	4660923.226550395	31197245.99466474	27162750.19955182	27162750.19955182	33688125.15794344	23900062.72035601	27162750.19955182	16067886.762991289	20205509.201338485	20205509.201338485	20205509.201338485	30837996.999999996	19827033.28092046	20205509.201338485	17092402.372537702	343169705.94131213	407441252.9932773	407441252.9932773	168440625.78971723	239000627.2035601	407441252.9932773	64271547.051965155
838.839__10.08_892	23085822.59035747	7025352.105868462	39416382.35007369	7145198.95713023	22219198.95842261	22746610.0	48797374.052291274	16002514.601496652	40216111.73930107	4168776.6687178947	24652128.514445003	24272810.276496626	57031810.35231563	10281379.528184144	97321349.79709208	24914974.006526206	29625521.36614619	29625521.36614619	16260409.894203532	36308077.102117516	29625521.36614619	42579526.60510115	22219198.95842261	23085822.59035747	23085822.59035747	7145198.95713023	24462469.395470813	23085822.59035747	44506742.89579617	274064714.07178825	444382820.4921928	444382820.4921928	81302049.47101766	363080771.02117515	444382820.4921928	170318106.4204046
838.596__7.88_2008	12163385.545793153	34533167.1536396	16156476.522728525	55278370.13688859	16617981.785850955	22746610.0	17071019.856311105	33413791.92282106	15393133.764450375	17618373.80042341	53777390.275603056	17934624.064402804	24677389.505168915	41119973.085999124	22613100.294970393	29639874.59315617	26740985.847670075	26740985.847670075	29113930.971080393	25554513.28596491	26740985.847670075	18769041.7975833	22746610.0	22613100.294970393	22613100.294970393	22746610.0	20273862.1796866	22613100.294970393	17502821.960356954	326038620.52471787	401114787.7150511	401114787.7150511	145569654.85540196	255545132.8596491	401114787.7150511	75076167.1903332
838.063__8.14_1995	302062662.9076817	48398329.19469023	72348866.50289403	43128855.854999796	15058641.02603188	131497286.54465829	12451491.187562421	16484025.404932806	13730471.08671144	56639603.65800714	40102969.0	18950591.196523722	16496575.470474172	45438417.60683978	15546539.394461999	71518745.19047251	56555688.40243128	56555688.40243128	58678909.26781337	55494077.96974026	56555688.40243128	15407282.235317938	45438417.60683978	40102969.0	40102969.0	48398329.19469023	17723583.333498947	40102969.0	15113523.278592806	786706197.0951977	848335326.0364692	848335326.0364692	293394546.33906686	554940779.6974026	848335326.0364692	61629128.94127175
837.598_C34H76N16O8_10.06_4191	17552552.669098474	14059286.265066791	27297345.815870434	7760211.534329638	64357560.68368143	47196434.96649402	14997474.5	14947069.878396776	165682357.79847017	13230400.972481873	67684071.79790911	29253547.56952438	41457249.27113609	35309980.05237713	322676986.54058915	57461081.92511771	58897502.02102838	58897502.02102838	49585738.3073685	63553383.877858296	58897502.02102838	62847657.28478266	27297345.815870434	29253547.56952438	29253547.56952438	14059286.265066791	32281763.810950756	29253547.56952438	35355398.420330234	632071901.1762948	883462530.3154256	883462530.3154256	247928691.5368425	635533838.7785829	883462530.3154256	251390629.13913065
837.569__8.46_2637	14076208.613404123	17133051.891094595	15543717.235886175	24538844.51863899	17170079.197690688	23282168.63087018	13294646.87085436	33698817.5	30267876.705891002	17143655.55811193	66041282.12144406	98014703.47902821	61579675.33666514	22058542.549198005	12331728.031063544	23910735.98612748	31078333.215989407	31078333.215989407	22473119.46092134	35380940.093523435	31078333.215989407	50789225.59810968	17170079.197690688	22058542.549198005	22058542.549198005	23282168.63087018	19614310.87344435	22058542.549198005	45923776.02127807	263018095.8474023	466174998.2398411	466174998.2398411	112365597.3046067	353809400.93523437	466174998.2398411	203156902.3924387
837.461_C33H66N12O9P2_7.46_2850	29823649.069088574	33903748.79386225	33161198.897071466	29033490.001536414	46169857.89603517	22746610.0	6000622.339314031	8354404.011082828	8634372.588143434	24933663.24760972	29469247.97500825	10608969.393774128	8420730.773024421	50562270.405595765	40717761.60366401	31715991.081868585	25502706.466320697	25502706.466320697	23850376.926230364	26328871.236365862	25502706.466320697	8416173.773564003	29823649.069088574	29033490.001536414	29033490.001536414	24933663.24760972	29646448.522048414	29033490.001536414	8527551.680583928	348875901.9005544	382540596.99481046	382540596.99481046	119251884.63115183	263288712.36365864	382540596.99481046	33664695.09425601
836.483_C40H69N9O6S2_6.03_3631	34781956.35037738	16729580.0	15498935.028473977	23753480.905388083	18305133.94263162	18447304.888014738	28633379.831727426	56322766.884825416	66212646.11867807	18725093.064574447	29093995.278915	15848614.371325327	30680313.06616596	17691381.241989598	46482322.01492408	26893813.600010395	29147126.86586741	29147126.86586741	28773620.995331068	29333879.801135577	29147126.86586741	35343738.346974194	18725093.064574447	23753480.905388083	23753480.905388083	18725093.064574447	28863687.555321213	23753480.905388083	29656846.448946692	295831949.60011435	437206902.9880111	437206902.9880111	143868104.97665533	293338798.01135576	437206902.9880111	141374953.38789678
829.505_C36H73N6O13P_7.56_3933	15038634.805764986	12855328.309701892	15893675.218356498	39692597.62022197	15399946.635557014	59670917.53090852	27006664.348508354	67902273.62270515	23058164.672486294	24212432.454098538	39806971.60784166	22960332.0	34317748.10112179	33031839.653964657	27737642.361365855	31931114.529135156	30572344.596173543	30572344.596173543	31897888.11748345	29909572.83551859	30572344.596173543	26835727.28052911	27737642.361365855	27006664.348508354	27006664.348508354	24212432.454098538	27372153.354937106	27006664.348508354	25032414.510497324	351242259.8204867	458585168.9426032	458585168.9426032	159489440.58741724	299095728.3551859	458585168.9426032	107342909.12211645
828.516_C30H61N21O7_3.38_3551	27275038.512203775	78962799.75649093	25284933.81017145	35413688.157076456	16751917.0196435	25588245.000706557	9067455.698767846	23814559.100942373	12813385.01608388	51414513.12513229	53529088.25211892	10496425.87039284	21535560.0	28643317.554355763	40664645.77204117	37031158.73280756	30750371.509741846	30750371.509741846	40838526.21109802	25706294.159063764	30750371.509741846	13478206.646311142	28643317.554355763	25588245.000706557	25588245.000706557	35413688.157076456	24549746.455556914	25588245.000706557	11654905.443238359	407342746.06088316	461255572.6461277	461255572.6461277	204192631.0554901	257062941.59063762	461255572.6461277	53912826.585244566
828.481__3.11_4543	10144357.033974465	14335547.235469742	28091052.5	39068543.52925961	41350976.82360715	45771641.14665458	13898896.70428974	18594929.973199774	21297693.328927226	33184130.574014667	45628914.999931544	27371184.64416819	12735413.530802732	10741104.097250722	18436309.56002811	27758864.315762762	25376713.04543855	25376713.04543855	30731511.162865162	22699313.98672524	25376713.04543855	18825797.052046973	28091052.5	21297693.328927226	21297693.328927226	33184130.574014667	18515619.76661394	21297693.328927226	17598295.016608484	305347507.4733904	380650695.6815783	380650695.6815783	153657555.8143258	226993139.8672524	380650695.6815783	75303188.2081879
827.73__8.86_5369	9371805.831449341	16729580.0	54926111.91738532	8687989.175582308	89678725.5041102	4316754.977990072	13642819.960238038	119499987.40347691	2304579.4654937643	12063169.676731436	49312793.69810016	239695603.3290178	51274075.736089796	115284115.40514837	3342149.4610341424	43928471.186455294	52675350.76945651	52675350.76945651	8820414.659159515	74602818.82460502	52675350.76945651	76729269.62270984	16729580.0	16729580.0	16729580.0	8687989.175582308	53100093.82673755	16729580.0	32458447.848163918	483213183.0510082	790130261.5418477	790130261.5418477	44102073.29579758	746028188.2460501	790130261.5418477	306917078.49083936
827.044__8.77_6187	506474852.46717626	133959356.07405187	95048200.91110902	142942838.84114042	24659061.703385804	95567249.81290881	9528380.26643523	29001210.701090343	22455709.5	57726913.87032868	10616523.145124674	7436192.137598219	8286373.091610227	7800460.996745999	19305730.297116805	102100218.0745617	78053936.92105483	78053936.92105483	90530413.61968596	71815698.57173926	78053936.92105483	11926663.748910919	57726913.87032868	24659061.703385804	24659061.703385804	95567249.81290881	14961126.72112074	24659061.703385804	8907376.67902273	1123102398.8201787	1170809053.8158224	1170809053.8158224	452652068.0984298	718156985.7173926	1170809053.8158224	47706654.995643675
825.556__9.34_5130	190359064.34606874	77292990.89046969	49545236.774834506	30190216.325774085	23014926.655770756	14968323.567361204	40634103.64765197	27049700.91101367	42471753.492101654	30296812.291439123	14806368.986298546	25722263.68968339	13742347.438114813	26540167.739713028	15613457.5	45425205.99897667	41483182.283753015	41483182.283753015	39044019.313429154	42702763.768914945	41483182.283753015	30642617.066887956	27049700.91101367	27049700.91101367	27049700.91101367	30296812.291439123	26131215.71469821	27049700.91101367	33178183.66866768	499677265.98874336	622247734.2562952	622247734.2562952	195220096.56714576	427027637.68914944	622247734.2562952	122570468.26755182
824.55_C40H77N3O14_7.59_3161	34757338.958432086	13045767.225639418	25455504.51829366	78355961.35385504	19941055.87056076	25812943.766162995	50404693.16487387	42990089.536107704	29101285.377463836	21373635.695088282	14578022.806728391	38205705.45378894	15794350.455575077	15815972.49376563	15613457.5	27976340.884057637	29416385.61175571	29416385.61175571	33537918.68364191	27355619.075812615	29416385.61175571	33376508.612925433	21373635.695088282	25455504.51829366	25455504.51829366	25812943.766162995	22698280.19442721	25455504.51829366	33653495.41562639	307739749.724634	441245784.17633563	441245784.17633563	167689593.41820955	273556190.75812614	441245784.17633563	133506034.45170173
823.574_C36H70N16O6_7.55_2517	28721740.573287457	25518944.993723128	38470703.61789925	23227287.0	34311781.61672155	25752066.86286365	1270658.3283329338	21942923.605885006	11904177.426645102	38497563.24557913	21087016.667786438	12356121.004362805	9404175.183957867	32227455.469026454	57379051.503921755	31557866.832426712	25471444.473332833	25471444.473332833	24980007.905762203	25717162.757118147	25471444.473332833	8733782.985824678	28721740.573287457	25518944.993723128	25518944.993723128	25518944.993723128	25332332.08958623	25518944.993723128	10654176.305301484	347136535.1566938	382071667.0999925	382071667.0999925	124900039.52881101	257171627.57118148	382071667.0999925	34935131.94329871
823.446_C34H64N14O5Se_7.06_2320	25246308.88749639	39454268.54865391	39213469.18567692	41406313.38611005	39394613.21218836	12567777.09790007	7722198.101970381	33698817.5	7826620.455042915	48924410.63288385	19674770.612579234	6331564.190948743	10250608.222622182	17594404.066664696	64226128.7057413	34672843.80326316	27568818.1870986	27568818.1870986	30035878.024118163	26335288.268588822	27568818.1870986	8032747.742646055	39213469.18567692	25246308.88749639	25246308.88749639	39454268.54865391	22460539.75003781	25246308.88749639	7774409.278506648	381401281.8358947	413532272.806479	413532272.806479	150179390.1205908	263352882.68588823	413532272.806479	32130990.97058422
