index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
349.26__7.35_4281	1966754.9245105889	2640260.893415403	1892846.5852731063	1300950.165757292	1847782.3445104985	2084671.777678244	1696846.9818238164	1451448.3157769723	2294911.3827698375	2126826.241305518	1888336.4307133388	2750197.49626523	2303435.5375829632	1610822.0321561228	1561005.1554058027	2211094.8793381923	1959622.240045514	1617075.0686102854	1649105.0	2118037.968260108	4785091.194221625	875357.2087829309	2399476.835466518	1757079.3685252294	3108917.0597993038	3529179.1558423927	3689626.5053748116	2119850.9832444317	891294.5804208459	2219983.129341585	2142341.528030239	2142341.528030239	2142341.528030239	2142341.528030239	2117637.3821584466	1966754.9245105889	1966754.9245105889	1966754.9245105889	1966754.9245105889	1966754.9245105889	2022147.008861879	15539881.905391097	62127904.31287693	62127904.31287693	62127904.31287693	62127904.31287693	46588022.40748583
349.259__6.55_3659	1551818.5176241212	796441.4607681182	4241949.481610834	1802379.8755794794	3856591.2768414863	1673058.9948640245	2895316.4701934336	3658065.248157587	3432870.4454937032	2284936.775365966	1707098.302879516	1730744.7899124224	1871995.75068213	3169174.128752245	1810284.5923039836	6021556.555622077	2522784.5853232103	725823.6963554388	1043738.3689573874	900280.6401458037	2074544.7685504935	878432.5681658516	3511389.3654129603	2342497.927786932	1648445.0436277133	3892191.5853814897	2714680.8133003437	2240564.0	1794022.8841782915	1997618.7305352818	2372195.8246150706	2372195.8246150706	2372195.8246150706	2372195.8246150706	2491379.4454586394	1730744.7899124224	2074544.7685504935	2074544.7685504935	2074544.7685504935	2074544.7685504935	2262750.3876829827	13983331.113746973	68793678.91383705	68793678.91383705	68793678.91383705	68793678.91383705	54810347.80009007
349.258_C18H36O6_4.71_2905	2244419.7849618504	2220629.255148243	1783098.5929785885	1909128.333348734	3490372.423172374	3562409.3510837713	2248161.6757464954	2313208.295634554	1528381.1616218286	1013193.0780156823	682259.5083031919	3802690.128772078	1648159.1026546452	6600429.889378779	638214.4418776566	2296343.411793437	1270352.352608443	1029069.3131319798	610979.8070398923	1017533.9435871373	1046502.5423673998	2107685.0719103944	5368114.137365684	1582840.2214998547	2578110.0	4181055.01441508	4563456.173337381	3643253.930973942	3006817.695494627	2191616.4139121366	2413340.2978697834	2413340.2978697834	2413340.2978697834	2413340.2978697834	2483888.806401762	1909128.333348734	2220629.255148243	2220629.255148243	2220629.255148243	2220629.255148243	2234395.465447369	15341314.897384956	69986868.63822372	69986868.63822372	69986868.63822372	69986868.63822372	54645553.740838766
349.184__3.16_3847	2119107.7443789993	1111445.588904761	2959742.0748253525	1002291.1605443907	3207385.506242295	1210220.6756315676	5823819.505782439	2054519.3081912997	976101.3929377922	3171235.8709958317	2628798.4034596793	447694.70655930176	1239986.2430581374	1190062.1185448994	6799296.967150656	1968836.9934994031	179108.67604641605	4563587.931154726	3607332.3616030365	1232168.6684597773	2104032.405784396	259430.74662935638	425248.5283701544	2299429.5353756137	2812575.04754124	6484426.732911962	2943210.0	1182916.6622311801	5801382.734561571	1960647.9670690284	2476048.0790129737	2476048.0790129737	2476048.0790129737	2476048.0790129737	2640039.02372241	2119107.7443789993	2104032.405784396	2104032.405784396	2104032.405784396	2104032.405784396	2079275.856987848	13724535.7694832	71805394.29137623	71805394.29137623	71805394.29137623	71805394.29137623	58080858.521893024
349.184_C19H32NSe_2.43_1095	1158360.893923657	1350986.5234434193	1606041.4585976992	1238693.1908616656	1695764.739476503	2024392.7691675962	2692955.7175858566	1768310.0590750738	1146138.303041265	2596698.967110056	1429914.794515528	1093331.9829664074	3919239.7287930385	5494410.958784555	2431335.85780878	6688044.486782491	611808.2847715473	1190585.6968789878	1162998.0970129115	1564319.5012811562	10164597.943426492	6414089.175268547	3939008.6854841798	1080051.4602638946	2789245.9646129413	2034837.6573537802	1918380.3228804267	2240564.0	3991091.273679702	1306831.083600266	2670213.7412016606	2670213.7412016606	2670213.7412016606	2670213.7412016606	3104017.314074831	1162998.0970129115	1918380.3228804267	1918380.3228804267	1918380.3228804267	1918380.3228804267	2335949.92890439	9147817.585201861	77436198.49484816	77436198.49484816	77436198.49484816	77436198.49484816	68288380.90964629
348.722__3.2_3095	685014.4991671598	767986.848886795	850522.2759288766	950678.231865321	4012030.451735146	2149025.5495029856	7108036.968220375	1261174.6786145545	960369.1162804501	1291594.2045939765	2247889.865725378	850790.1520907258	1496016.1545252532	2213460.0877496437	5665136.408509068	5764928.129378672	535549.8823265365	3803843.0125844204	4093895.750015303	903426.4231208694	8425564.470469415	4376232.123719439	3597730.2786907903	1650296.4052769425	2578110.0	7008757.4080815185	2478299.6290197526	2223105.1439014394	5109409.019298151	1752419.6063091555	2933064.592044102	2933064.592044102	2933064.592044102	2933064.592044102	3308724.3602324943	960369.1162804501	2223105.1439014394	2223105.1439014394	2223105.1439014394	2223105.1439014394	2400607.5719507197	12266937.244164089	85058873.16927896	85058873.16927896	85058873.16927896	85058873.16927896	72791935.92511487
348.346_C18H43N4O2_8.14_2069	2226862.0577232456	2644745.8052205304	2729640.2046598746	2226073.0834063785	3798204.4901238903	244469.8405159265	3763185.339984449	2638605.0	628494.3378293691	1086747.0468109266	1269824.3184059265	1894367.277183614	838107.9392849347	4245561.23041827	3269500.817675533	1209310.7063675844	1454565.9308735663	4618713.993750515	1271127.1582477153	621339.7140753904	106587.82722180264	228057.5590780262	5307712.29461492	2776787.703164602	732706.9394698186	10325757.24645878	3088913.886515286	1596531.9409159783	560739.4854027166	1800808.874187362	2324249.6957034334	2324249.6957034334	2324249.6957034334	2324249.6957034334	2490799.048004002	1894367.277183614	1894367.277183614	1894367.277183614	1894367.277183614	1894367.277183614	2117568.4704579893	12605662.119311534	67403241.17539957	67403241.17539957	67403241.17539957	67403241.17539957	54797579.05608804
348.311_C19H41NO4_7.23_764	2689524.129772982	874053.7303055967	646842.219085105	3385461.779389183	2581553.8836164083	691406.815466665	2943634.4596055388	3734689.5398342153	2657998.218336047	795336.5365635788	903898.7860952814	3087469.890209922	561638.31645137	292731.76693078736	2792413.657267088	495995.4208594858	2128536.976622913	2861120.0	1681992.7711535855	1324282.0498843272	601063.341598149	368765.40290184034	1823454.0070298393	3325698.0736357323	2361979.853978923	5658442.1439336	4076620.321238412	1185121.1356669525	3212962.7043127837	2640423.699456488	2060161.6528188386	2060161.6528188386	2060161.6528188386	2060161.6528188386	1875532.8197977683	2689524.129772982	2128536.976622913	2128536.976622913	2128536.976622913	2128536.976622913	1573868.0284570833	18482965.896195415	59744687.93174632	59744687.93174632	59744687.93174632	59744687.93174632	41261722.0355509
347.315_C20H42O4_7.42_362	2460492.618869577	1699593.633733875	2203922.379329098	2067675.2609618288	2994847.21552691	1288324.348684241	3445339.918460824	3743760.75739437	1752607.9219997285	2192972.43259143	1570126.9218968272	2306598.855204971	1379725.8228687542	4477286.997573815	2014204.3556153688	1522703.925037239	1502636.0888761762	2907915.1479680664	1567230.1438684464	1326397.0078681854	1759725.1350877553	1056620.1227261783	3530804.0	1581660.9868125166	2362021.8517451277	6613477.618230934	2404988.75200323	2187431.8177570277	2278437.590303423	2018531.4964006583	2351707.9182412387	2351707.9182412387	2351707.9182412387	2351707.9182412387	2457718.597917787	2067675.2609618288	2187431.8177570277	2187431.8177570277	2187431.8177570277	2187431.8177570277	2190202.125174229	14129720.474804608	68199529.62899593	68199529.62899593	68199529.62899593	68199529.62899593	54069809.15419131
347.315_C20H42O4_6.81_1537	1725237.234738327	1671774.093253408	1146713.74794142	3151878.071997035	2972343.8869577507	2049737.9886365528	2669697.576027091	3509261.834091793	2102747.800687182	489100.83513234474	1720878.1749100245	1796970.0	1022800.6547971052	4591461.432635063	3384019.8271305156	2468644.75707368	659912.7444623824	1833519.9254118335	2685117.170720064	585080.139383534	2069034.8607477625	354975.16974078433	3340122.5761018125	2678164.7979826876	1637247.7818423954	6144644.865574777	3121943.559362253	943737.5717647576	3227701.7357827215	2329253.144630698	2267395.5453409334	2267395.5453409334	2267395.5453409334	2267395.5453409334	2247713.5819305535	2102747.800687182	2069034.8607477625	2069034.8607477625	2069034.8607477625	2069034.8607477625	2059386.4246921577	16304772.012414886	65754470.81488706	65754470.81488706	65754470.81488706	65754470.81488706	49449698.802472174
347.255_C20H36O3_7.58_955	3463878.2808304904	1518939.4558114498	1771070.990477992	1222314.5508315405	3230810.809024867	1014212.2857819013	10149461.983005878	4058517.347599541	1570971.1126341806	1843728.329827959	1422349.2596799165	1491526.4528624355	1461810.0	3963160.4899330204	288098.7295864714	619321.0624701057	4321245.848168679	3602742.4470944004	2400892.178941588	840826.2145622476	684968.7759465761	760728.6467240859	3723384.8749897922	2152303.5232138005	1060880.5951859155	1809855.678602439	1603805.9323809936	4599457.162129957	4051443.161786641	1882248.252594449	2438024.351037409	2438024.351037409	2438024.351037409	2438024.351037409	2614862.200541987	1570971.1126341806	1771070.990477992	1771070.990477992	1771070.990477992	1771070.990477992	1826792.004215199	13175737.768161144	70702706.18008487	70702706.18008487	70702706.18008487	70702706.18008487	57526968.411923714
347.167_C15H24N4O4_2.97_3309	650957.0075380459	1163419.6582652763	1478320.0	2701242.511344497	2108239.0916018537	2692328.702872243	2190604.6737979925	1623584.6461011013	748172.297479583	1467375.5473878838	2336978.1511950837	1884736.5486679294	2299618.7254938656	3367437.6495669554	1419237.6617835301	12327442.99934875	707913.5324615052	1780995.5320273377	1773565.6983733692	3856136.7840765333	23034277.04855939	5022379.425012539	2644119.9937120574	3056328.5813053474	1402854.181407152	1883551.3607258084	714122.7663954368	4688043.550292315	6042421.220968793	1544253.5687134208	3347117.4326814543	3347117.4326814543	3347117.4326814543	3347117.4326814543	3920755.934853101	1773565.6983733692	2108239.0916018537	2108239.0916018537	2108239.0916018537	2108239.0916018537	2245111.699645929	10809774.980993945	97066405.54776217	97066405.54776217	97066405.54776217	97066405.54776217	86256630.56676823
347.134_C15H22O9_2.36_692	1432199.3742838597	1529010.0	2034804.4535349582	1674678.3464280264	1535313.6948985958	3102924.316132095	1138913.933385256	2423039.4897714118	2018457.8376671188	760022.8892000504	2186860.527317171	1377486.8267872871	2194951.693889423	1672063.2544704555	2363819.835092399	2168550.858978391	1091070.9542764572	1958429.9100497074	2492555.5689844866	1932624.7212347393	4012226.3289128393	2964007.0295393527	2675536.1682991865	2402444.7496093665	4619145.235849561	3131579.2380198124	1985321.799016001	4111961.4101564693	4019138.2287107287	1881080.0400691356	2310659.9542929376	2310659.9542929376	2310659.9542929376	2310659.9542929376	2447344.4724550564	1985321.799016001	2168550.858978391	2168550.858978391	2168550.858978391	2168550.858978391	2279385.764490911	13167560.28048395	67009138.6744952	67009138.6744952	67009138.6744952	67009138.6744952	53841578.394011244
346.331_C20H43NO3_5.89_2297	1721634.0	1533199.7998691723	2500111.9217248242	545431.2850050163	3267384.4104692247	157295.6218499272	3935342.439865118	1188232.5109096658	2914250.079393875	1332094.7762760634	1366596.7294765105	975515.4203263561	1998517.1833028474	38781942.2539215	562937.6600786656	1190798.3445819565	694155.3850816922	25847037.631859284	3632839.0518763084	1405476.8652802426	661675.8301682835	572367.1526831425	3560424.913391827	1299301.6553752476	4600606.4516227245	58531621.61398487	2004057.6390095756	5145467.479555486	3014314.791955124	1880046.3150125204	6032435.548237742	6032435.548237742	6032435.548237742	6032435.548237742	7353650.304263949	1721634.0	1721634.0	1721634.0	1721634.0	1721634.0	1765858.49158601	13160324.205087643	174940630.89889452	174940630.89889452	174940630.89889452	174940630.89889452	161780306.6938069
346.272_C20H37NO2_6.6_4371	1641326.213455416	3572022.6716443715	1445468.0671371643	2045746.000635252	1444167.5204397712	2429943.1239324515	3629019.2702012504	1505689.5191464839	6134936.927330648	3680906.8971181135	1965044.8453638325	6321924.005553765	2387054.1079949955	6096661.224034374	633761.1501231974	2777599.0713420236	1016507.0195949799	1329939.890015754	2371885.993733922	1313648.1703890786	2082439.0	520432.18072184204	2603789.3778536925	2012764.862016282	4723681.8900404135	1885286.1678171118	2235014.617324289	2200773.399662673	1684867.7354397613	3245125.514771018	2541113.824829756	2541113.824829756	2541113.824829756	2541113.824829756	2317110.10530299	2235014.617324289	2082439.0	2082439.0	2082439.0	2082439.0	2047601.931008141	22715878.603397127	73692300.92006291	73692300.92006291	73692300.92006291	73692300.92006291	50976422.31666578
345.3_C20H40O4_7.53_2268	2268636.6620092597	1567360.0632702736	1595969.2757616416	3522601.6876656804	3015137.889521651	517141.951943076	1504689.7851971816	3358995.432970248	2041326.4688689692	1216477.4951928095	1652402.2061563316	3293632.275554333	1026002.4620356838	19318553.351765733	1960286.7786605575	1035660.3510408339	1847304.9408968757	2861120.0	1471546.558895952	1150253.0840362804	1338920.6534608423	938346.472503	2620590.146502654	3054799.832370388	2114867.2500373893	14335203.59033958	4390495.421824072	616913.3264484705	1936789.7501372297	2662948.754424942	3019725.005691965	3019725.005691965	3019725.005691965	3019725.005691965	3133244.7220041994	2268636.6620092597	1936789.7501372297	1936789.7501372297	1936789.7501372297	1936789.7501372297	1721637.1083292586	18640641.280974597	87572025.16506699	87572025.16506699	87572025.16506699	87572025.16506699	68931383.88409239
345.299_C20H40O4_6.76_1420	1545123.9040731506	2131980.4621778885	2249936.182044888	2038655.8142975895	1712253.5660847882	440525.4563591023	2142721.168744805	3106388.7428096426	3996700.8475477975	8286610.1808811305	1387427.5699085619	1796970.0	2382615.9168744804	3941233.2781379884	1236303.6945968412	1592461.2565253533	1444893.906566916	1076203.1492934332	794698.4771404822	2595338.8113050708	2859382.366583541	1023930.7622610142	2516752.404488778	1938937.9564422278	5424709.794347465	2098065.4364089775	3927924.760266002	3592090.6068162927	1323994.8063175394	2212500.1961762263	2434649.354458681	2434649.354458681	2434649.354458681	2434649.354458681	2505333.177548553	1796970.0	2098065.4364089775	2098065.4364089775	2098065.4364089775	2098065.4364089775	2137350.815461347	15487501.373233585	70604831.27930175	70604831.27930175	70604831.27930175	70604831.27930175	55117329.90606816
345.24_C17H32N2O5_6.82_4212	4414973.795217758	949265.7628619184	2523429.8515067776	315545.60017915425	4243030.66030532	264462.2735723734	7776565.803763374	3034058.0129344696	3259439.379580951	3895696.762626637	412502.82927123975	8037758.674311669	785235.2260458254	4366087.600938151	1452137.9303059478	798914.1278135917	4267432.853385842	5781969.926127218	1649105.0	750422.9498779122	1430537.0809425726	391509.69736006146	5162126.7577278875	1051122.7139123413	4580830.990452666	3483693.5472223475	1027523.9934248688	3448626.497199475	6405388.69365154	2730978.4674265203	2964117.068707582	2964117.068707582	2964117.068707582	2964117.068707582	3038297.532751557	1649105.0	3034058.0129344696	3034058.0129344696	3034058.0129344696	3034058.0129344696	3241342.255066972	19116849.271985643	85959394.99251989	85959394.99251989	85959394.99251989	85959394.99251989	66842545.72053425
345.23_C18H32O6_4.08_2051	873612.9296600475	1022815.0848548713	2573063.986715159	987316.9590507079	4928086.671335496	2055140.250803036	4550289.32590913	1400408.30158065	1617465.153204558	1841659.270742598	1292002.9320775606	1558544.3447990257	1637104.9400993083	2004167.4322288602	1863217.2883343515	8499897.376612939	2224378.8685235376	2439553.682482461	1603640.8626946085	1094665.4920188447	12725591.666442245	1504383.6439646229	3530804.0	4684645.09936979	5109875.58483888	4590599.67725053	3776019.030534633	6650200.3573195785	2689654.772339649	1672657.4588601629	3149269.137440955	3149269.137440955	3149269.137440955	3149269.137440955	3619100.1260802974	1558544.3447990257	2055140.250803036	2055140.250803036	2055140.250803036	2055140.250803036	2506308.83459881	11708602.21202114	91328804.98578769	91328804.98578769	91328804.98578769	91328804.98578769	79620202.77376655
345.239_C20H34O3_7.38_2384	4655869.487206381	949265.7628619184	1629921.5805402196	1067923.179747065	4243030.66030532	273700.7475331742	6222156.038377138	3034058.0129344696	1741677.3139370035	3338747.091436349	762174.1017660656	8333220.381383124	785235.2260458254	7599524.270033226	1452137.9303059478	798914.1278135917	4267432.853385842	3446867.622650328	1649105.0	905895.7731484057	1430537.0809425726	640530.6885532975	5162126.7577278875	875858.1693861664	4580830.990452666	3310646.002709283	1132466.863576303	3448626.497199475	5573727.360320097	2763205.1896594204	2872834.7438716944	2872834.7438716944	2872834.7438716944	2872834.7438716944	2907716.8747574184	1649105.0	1741677.3139370035	1741677.3139370035	1741677.3139370035	1741677.3139370035	3172352.0078218766	19342436.327615943	83312207.57227914	83312207.57227914	83312207.57227914	83312207.57227914	63969771.2446632
345.21_C12H30N3O8_6.09_2161	1721634.0	952811.2309343492	1438754.7298089787	1722931.0325461298	1865453.8004451464	2703545.6421030257	2331751.1730569643	3068510.508240212	2185974.521849275	830368.6078421647	1614108.1481679385	1346634.8021290342	2142652.199641132	4022642.5715802284	2187543.040230326	1991917.8822153958	538625.384939626	2258798.0257251346	2163575.2661063434	2464615.3838888635	1013437.4861933719	826536.7108594079	7978602.720628873	5273782.051879994	753612.3864730473	8607460.19011883	4628363.946459876	627595.0005589339	4126509.344505066	2197603.1024655136	2530646.475487161	2530646.475487161	2530646.475487161	2530646.475487161	2636614.8214485943	1722931.0325461298	2142652.199641132	2142652.199641132	2142652.199641132	2142652.199641132	2165097.6199357286	15383221.717258597	73388747.78912766	73388747.78912766	73388747.78912766	73388747.78912766	58005526.071869075
345.216__6.23_4593	2933174.7643127088	1590519.2139759134	1594643.226849576	7072302.008332279	2020050.2562158701	958029.5251478347	1215252.2858325709	1599243.0873625076	20664454.010445766	1845457.50058416	1890097.9889155626	6973470.886104149	4233297.947914862	32151470.499094132	1372097.0393915537	933033.8415662445	1269157.360469737	1469540.3993618165	1871641.7897439236	1453737.3421661004	2082439.0	898231.8452397233	1804040.0058478045	2256572.8844524156	1357874.8200134085	1947406.2103274993	1338606.2845630178	602357.4858943815	5461058.590808212	6106249.676059631	3891698.555204611	3891698.555204611	3891698.555204611	3891698.555204611	3187068.6531143785	2933174.7643127088	1804040.0058478045	1804040.0058478045	1804040.0058478045	1804040.0058478045	1592581.2204127447	42743747.73241741	112859258.10093372	112859258.10093372	112859258.10093372	112859258.10093372	70115510.36851633
345.154__4.18_5721	3176326.8123772577	2404979.195429897	1094958.6156160312	543836.1560020109	833015.0624671722	1027860.9887810652	1307935.0012220412	2713823.9564694995	3355938.205500974	1392517.3683331688	820514.3858769123	2704248.207892068	1795579.9548778655	2471823.4820432793	1624896.0323234878	5507932.026256997	1287829.0	3587634.4715880374	3650938.819078283	2325022.633105462	1747129.703746732	2614036.0580790835	3150144.057826727	1139032.1371951604	5945724.401090498	3325997.9974956433	1308906.565236801	1926089.4068728394	990597.7982764251	2222958.450280615	2268112.7069331524	2268112.7069331524	2268112.7069331524	2268112.7069331524	2282479.970413505	2704248.207892068	1926089.4068728394	1926089.4068728394	1926089.4068728394	1926089.4068728394	1860834.6808753526	15560709.151964307	65775268.50106142	65775268.50106142	65775268.50106142	65775268.50106142	50214559.34909711
345.153_C11H30N5OSe_3.37_4386	744790.824717674	1129586.5995826852	640368.7938793818	2198057.7448196844	918625.660765346	2145562.6525635296	2416632.5196746155	2078904.0948601726	732774.0380421818	3288416.7459788923	2355260.386765541	880032.5486783349	1038249.407419603	2394064.994298041	6453634.510931835	2810965.777788231	1148026.1184004946	2861120.0	2359970.9671423337	1130707.525443775	12378991.852750346	4776576.569214796	5751647.480352265	1209906.8017216758	5246653.075758441	3869323.595359136	3344318.8375932826	5803165.848187435	3803024.5799131095	1802172.1925370044	2962391.7431932013	2962391.7431932013	2962391.7431932013	2962391.7431932013	3331552.509311083	2198057.7448196844	2359970.9671423337	2359970.9671423337	2359970.9671423337	2359970.9671423337	2613799.1487314235	12615205.34775903	85909360.55260284	85909360.55260284	85909360.55260284	85909360.55260284	73294155.20484382
345.152_C15H22N4O4_2.81_2361	993580.9623943857	19186342.767550357	13290270.834471306	276909.77108657785	7197829.307883208	249926463.99071273	911505.4616833926	55941278.23326475	943525.3945538412	850261.4471001467	1358405.0	716312.1929265189	124311471.19044296	157436550.32501718	2386935.3623930495	546248004.6261524	602123.9844824969	750266.279997283	702300.1634096341	10617099.306246309	540114009.5411413	615432591.4618193	102470592.03676601	1179415.566888471	13593105.633325774	3436340.573077878	1754049.4520082446	900868.6220040763	1427868.161512168	963583.2766256004	85343319.91897626	85343319.91897626	85343319.91897626	85343319.91897626	112191417.94154239	943525.3945538412	2386935.3623930495	2386935.3623930495	2386935.3623930495	2386935.3623930495	11953685.070358807	6745082.936379203	2474956277.6503115	2474956277.6503115	2474956277.6503115	2474956277.6503115	2468211194.7139325
344.316_C20H41NO3_7.95_3567	4916347.666434272	673968.980626506	1559381.3110042776	1464251.2153655814	3517979.5109848706	1200592.3470848787	1488211.8542515845	2638605.0	6661061.784878592	1034658.7653089154	1696877.7235907202	4191531.0346356053	1252313.8748596534	6703508.810174988	2256174.056019437	1235895.29200258	826347.7343991849	5251280.355711611	1934758.6236175634	1501452.197999788	1111825.6872801853	1761667.04623038	5936897.77748538	1603452.2439364223	2184037.4906062074	10920639.698088123	2531151.574436544	1952549.248401671	2385055.548149219	3342282.80327984	2841119.8087436114	2841119.8087436114	2841119.8087436114	2841119.8087436114	2681658.8559366297	2531151.574436544	1934758.6236175634	1934758.6236175634	1934758.6236175634	1934758.6236175634	1682559.6450834011	23395979.62295888	82392474.45356473	82392474.45356473	82392474.45356473	82392474.45356473	58996494.83060586
344.316_C20H41NO3_5.93_1721	1766893.5084531605	1486364.289908622	2880401.584109354	1071072.7529069935	1921362.0832924861	499443.6914719139	741115.3439581702	1384936.3864494916	2119364.0	880784.3771852478	1255428.2181684268	1343119.618107826	2667777.8550782152	17131692.757230267	2253264.244757018	3295864.1751211598	1460962.9298607109	5942061.496837332	2042517.7452326927	401351.69423077477	1860803.7646747634	2161571.97816982	4257713.711422292	3646672.2014081106	716191.9081728407	16404322.710187474	1363962.2122747444	3107919.1430607894	2783202.790472578	1566051.1507348346	3063728.9369725273	3063728.9369725273	3063728.9369725273	3063728.9369725273	3540262.7780481563	1363962.2122747444	1921362.0832924861	1921362.0832924861	1921362.0832924861	1921362.0832924861	2207418.111463419	10962358.055143842	88848139.17220329	88848139.17220329	88848139.17220329	88848139.17220329	77885781.11705944
344.227_C12H31N4O7_2.44_1033	958848.7947439788	1429469.7125434885	1478320.0	1546412.5579592548	1875380.4878492022	2881535.9621920376	5758162.197551486	2080379.6664440054	1339224.6186453549	1533520.3371853847	2148295.590187355	1201258.9602966027	2440657.5914194784	6363341.8825630145	3831415.468314621	5661345.719331849	344521.92264207127	1608122.556824746	2583680.8490591757	1242400.3291477659	17928845.293499004	8586699.112928288	6784204.259948436	2396440.339978821	1901461.4418958812	3674254.4748586863	2266098.443760162	2021188.2403196148	5629295.752403952	1720545.6878074121	3430854.5711894385	3430854.5711894385	3430854.5711894385	3430854.5711894385	3975043.7613564474	1546412.5579592548	2148295.590187355	2148295.590187355	2148295.590187355	2148295.590187355	2418548.9656991498	12043819.814651884	99494782.56449372	99494782.56449372	99494782.56449372	99494782.56449372	87450962.74984184
344.13__2.68_1186	766729.6120290867	712203.9686126289	1330372.284063925	890623.4274023252	2168448.41240705	2824952.0956410994	1422825.261739452	1594236.4356435642	2326236.212480999	1382368.11963354	3018384.715171932	2187059.686947948	1189232.2517562958	5181516.327118853	1630131.0210755514	4171509.7094778353	2081562.0011667556	1156933.3071936239	1225460.6827985703	4777118.011190995	3470322.6460046833	1504840.0	5487976.705640689	1149910.1847253605	2086792.2490612546	9617755.713832628	2763645.676940142	5675066.258576064	2608778.407723594	1882591.4305387144	2634585.9098640154	2634585.9098640154	2634585.9098640154	2634585.9098640154	2873856.8805584293	2187059.686947948	2086792.2490612546	2086792.2490612546	2086792.2490612546	2086792.2490612546	2084177.125114005	13178140.013771001	76402991.38605645	76402991.38605645	76402991.38605645	76402991.38605645	63224851.37228544
343.284_C20H38O4_7.15_2235	1672352.7143384048	2049868.7199550425	1844720.4018890176	1813134.4993459038	3793231.556559443	1581405.0618388362	2818719.0	2449381.2454843055	1116466.5275020276	1852331.0444929327	706563.926180464	1377363.5577999784	1626639.7170737886	2394072.1029780367	442391.9887161818	1101119.908567292	874468.2903628662	985645.6178982905	752867.5248200656	1753294.8582005294	2761899.5410004477	1560801.1889852416	4521695.52273326	1645951.4803543235	1067836.1397812811	4079860.7731769877	3011755.481471381	3534013.9080338744	4050727.4442826686	1492929.1759226036	2042778.6118559611	2042778.6118559611	2042778.6118559611	2042778.6118559611	2217730.705107484	1377363.5577999784	1753294.8582005294	1753294.8582005294	1753294.8582005294	1753294.8582005294	1848525.7231909751	10450504.231458224	59240579.74382287	59240579.74382287	59240579.74382287	59240579.74382287	48790075.51236465
343.284_C20H38O4_6.75_3126	1672352.7143384048	1706477.3011124672	1844720.4018890176	1813134.4993459038	3793231.556559443	1581405.0618388362	2818719.0	2591240.990711339	1116466.5275020276	1852331.0444929327	3681064.6335903597	718188.854771303	1626639.7170737886	2394072.1029780367	442391.9887161818	1082172.8754488663	874468.2903628662	985645.6178982905	439064.3331827715	1753294.8582005294	2761899.5410004477	1591791.9817459271	4521695.52273326	1645951.4803543235	1067836.1397812811	4079860.7731769877	3011755.481471381	3534013.9080338744	2037687.0030450379	1778861.0063145927	2035847.3862536515	2035847.3862536515	2035847.3862536515	2035847.3862536515	2117615.7798706247	1672352.7143384048	1753294.8582005294	1753294.8582005294	1753294.8582005294	1753294.8582005294	1799007.6300447735	12452027.044202149	59039574.20135589	59039574.20135589	59039574.20135589	59039574.20135589	46587547.15715374
343.265__2.65_6311	1327486.297247918	1199473.4222105306	2056018.152101449	2467386.1379680648	1219707.0526380276	2066453.6693825924	2236814.410862742	1692434.4051329915	1611947.646658186	2032950.4437853831	5980641.837267882	2810709.915495191	1461810.0	2052731.0431749304	2096717.196278185	2427877.6172166388	1427416.5157351918	2157165.2330278666	2503971.0281838854	7566829.928396138	1535559.2387359955	2340326.7352314782	3814200.0035675806	1903989.3642499612	5.267802766856818	2571340.9577692174	1899780.3898392427	3837963.0618488714	2527439.0895102327	2657417.6075229095	2373349.864183419	2373349.864183419	2373349.864183419	2373349.864183419	2282964.673120853	2467386.1379680648	2066453.6693825924	2066453.6693825924	2066453.6693825924	2066453.6693825924	2061235.9107420207	18601923.252660368	68827146.06131914	68827146.06131914	68827146.06131914	68827146.06131914	50225222.80865877
