index	V16-back-psoriasis-BG9	V16-back-healthy-BG3	V16-back-healthy-BH8	V16-back-healthy-BG10	V16-back-healthy-BG2	V16-back-healthy-BH9	V16-back-healthy-BH10	V16-back-healthy-BG4	V16-back-psoriasis-BH7	V16-back-psoriasis-BG12	V16-back-psoriasis-BH1	V16-back-psoriasis-BG6	V16-back-healthy-BG1	V16-back-healthy-BG5	V16-back-healthy-BH11	V16-back-psoriasis-BH2	V16-back-healthy-BH12	V16-back-psoriasis-BH5	V16-back-psoriasis-BG7	V16-back-healthy-BH3	V16-back-healthy-BF12	V16-back-healthy-BH4	V16-back-psoriasis-BG8	V16-back-psoriasis-BG11	V16-back-psoriasis-BH6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
97.514__5.71_3499	1910729.6865396898	1059880.797095641	1076932.03934648	1382544.8744245644	1414597.7211109246	1188570.6403280615	1360710.3132843594	3253379.5134209865	2131536.109300557	3780490.2904012767	2124065.2106132326	1031464.9672985902	1833871.383416342	3003970.363797842	2046915.3480681314	1846585.3677734896	1812054.2660022248	2234242.2765447423	3298160.0502492776	7996764.729850087	5958128.921771494	5325930.908936032	4461294.0	9974327.56093437	9742307.31425991	2765303.701489512	3249978.1861907328	3249978.1861907328	3249978.1861907328	3249978.1861907328	3866836.6212650123	1822962.8247092834	2124065.2106132326	2124065.2106132326	2124065.2106132326	2124065.2106132326	2234242.2765447423	38714251.82085317	81249454.65476832	81249454.65476832	81249454.65476832	81249454.65476832	42535202.83391514
969.668__7.79_1917	1697707.0543332042	1342159.10878041	4416423.847912629	2199344.0	2673185.8532114276	2241509.441802139	3271008.146141043	1809847.357760095	3308674.7946282406	760108.3817141294	2492544.974249299	774322.5627579289	3302307.712624547	2488606.3809936387	2531587.04999202	3287771.1658177343	903419.3053193188	1109074.3347545543	669553.6897786087	2704367.935283522	1652989.9084247248	1430378.43985499	3314414.3379466017	4990134.614505575	6268902.286910326	2354795.3205786077	2465613.7074198686	2465613.7074198686	2465613.7074198686	2465613.7074198686	2606655.290672382	2365057.911397889	2488606.3809936387	2488606.3809936387	2488606.3809936387	2488606.3809936387	2492544.974249299	32967134.488100506	61640342.68549671	61640342.68549671	61640342.68549671	61640342.68549671	28673208.1973962
969.668__6.85_3076	2137976.4466180527	1636585.7320667454	2285181.7593496256	4049783.5401668637	7455144.0608001575	996998.3632453028	6628099.926547103	1024407.6857981868	1662735.485351465	6406054.293734069	3548151.864538168	1215971.7423216396	2366615.6507305214	5089755.121009066	1326216.911614768	2192740.327842596	1878401.1260018393	2724968.5839114436	3906384.3171803965	3314419.619471817	2795750.9003941664	3252728.107272369	3883848.980056497	6111287.7030429635	4168079.0	3150006.321747753	3282331.489962633	3282331.489962633	3282331.489962633	3282331.489962633	3450745.340417936	2581183.275562344	2795750.9003941664	2795750.9003941664	2795750.9003941664	2795750.9003941664	3548151.864538168	44100088.50446854	82058287.24906582	82058287.24906582	82058287.24906582	82058287.24906582	37958198.74459729
968.569__6.23_4939	3236465.031414482	1246466.294917689	3122559.03023668	2511839.9165884685	2552489.111667188	1289555.479994748	2248632.4848526977	1834353.331943141	1291424.4085041145	2534033.4426371944	1992350.4715377456	2943505.296103214	4256328.936039574	2208061.1617952012	2688734.0	4607760.176353603	1937352.0586815572	1069956.3801441938	4797690.036117965	2098905.353912039	1426641.386156775	3585689.897793842	4578869.656479647	3839246.390365968	6087666.025027321	2357686.3174699717	2799463.030370602	2799463.030370602	2799463.030370602	2799463.030370602	3361724.3013350414	2228346.8233239492	2534033.4426371944	2534033.4426371944	2534033.4426371944	2534033.4426371944	3236465.031414482	33007608.444579605	69986575.75926505	69986575.75926505	69986575.75926505	69986575.75926505	36978967.31468546
967.654__8.04_3935	2026714.9319844833	1814505.644104337	2174330.4979244373	1148838.3887027297	1197221.2688195074	1782387.2929837618	2965357.301786626	3201443.95976435	2513241.513584872	3663827.4197618593	1795862.7733536146	1770264.7293681733	1806852.5376233708	2882354.2482973407	2587423.7645850466	2952577.0703043817	1139910.2118680424	3264231.1083402177	1939352.480064791	1855227.3646642305	2986026.8633101056	2083489.1172080657	4461294.0	5735948.278132011	9581603.414693141	2116097.74726014	2773211.4472491797	2773211.4472491797	2773211.4472491797	2773211.4472491797	3609537.974507958	1969358.240936148	2174330.4979244373	2174330.4979244373	2174330.4979244373	2174330.4979244373	2952577.0703043817	29625368.461641956	69330286.18122949	69330286.18122949	69330286.18122949	69330286.18122949	39704917.71958754
965.799__6.18_5877	16.00234316753648	16.00234316753648	2305281.5543721374	2929692.984769411	3363836.5549046756	3151661.4868463096	2253690.0	3060928.2010863777	16.00234316753648	2963954.0014911066	2972099.1941633825	16.00234316753648	4048576.819043562	3677498.4833315583	16.00234316753648	5988396.860155501	16.00234316753648	16.00234316753648	16.00234316753648	16.00234316753648	3457706.2999254446	16.00234316753648	16.00234316753648	9504671.73607413	7971087.178613271	2017782.3139996647	2305970.295222068	2305970.295222068	2305970.295222068	2305970.295222068	2672754.998596036	2617487.2695707744	2305281.5543721374	2305281.5543721374	2305281.5543721374	2305281.5543721374	16.00234316753648	28248952.395995308	57649257.3805517	57649257.3805517	57649257.3805517	57649257.3805517	29400304.984556396
963.622__7.98_3912	3790276.697998862	2172106.443636191	1252308.183089909	1858381.6246206372	6619806.635479894	998487.4848254931	813314.7242697268	3538186.813941578	2892926.456676783	3846683.291966995	1150414.509673748	2937319.917962822	6307471.596168437	2224250.106316388	1856811.0709882397	4601779.836731791	4881915.321367602	2674851.5590857356	2027744.9999999998	1.282084597875569	2663851.273235963	3524578.7680197265	6360881.958431335	3100849.808421851	3337348.26168437	2765105.094860313	3017301.945067147	3017301.945067147	3017301.945067147	3017301.945067147	3338279.7544213	2198178.27497629	2892926.456676783	2892926.456676783	2892926.456676783	2892926.456676783	3100849.808421851	38711471.328044385	75432548.62667868	75432548.62667868	75432548.62667868	75432548.62667868	36721077.2986343
962.733__8.07_615	1359765.4364146153	3186925.821516679	3384200.0734336926	2330538.6102066766	1332014.995812459	1693785.9836625205	1333497.8907537272	3997847.8431128603	1567309.1972817397	2605834.0565439435	1818792.1812841187	4234926.440984497	1668810.58712058	1668718.2907549408	3199607.3421554915	3316294.560687485	2541712.694788939	1963205.2280540983	2027745.0	2165881.8939065207	3927210.357943735	2390475.8700527083	6422713.339002698	2555040.289987225	4540175.134517173	2487230.589658681	2689321.164799165	2689321.164799165	2689321.164799165	2689321.164799165	2946527.3513415996	2360507.2401296925	2390475.8700527083	2390475.8700527083	2390475.8700527083	2390475.8700527083	2555040.289987225	34821228.25522153	67233029.11997913	67233029.11997913	67233029.11997913	67233029.11997913	32411800.864757594
962.696__7.24_5526	2420298.690978025	2434252.9723878177	1432126.802324711	1208633.0534933028	1086566.0540270882	2615768.506946696	2771353.2508543064	2202524.0	3376057.091317253	1223054.3088872815	1311729.9215784092	1216549.6359781497	1820759.033399017	3657395.1822603573	3808420.062557681	4675233.6534384275	3130566.1209248956	2760008.5299443766	6833752.2226933725	1776061.3823950512	3401103.3783043576	3581630.0267790775	3017855.082577137	3516478.9152677655	2736577.4235613975	2494797.1304753115	2720590.212115038	2720590.212115038	2720590.212115038	2720590.212115038	3007963.2251110543	2525010.739667257	2736577.4235613975	2736577.4235613975	2736577.4235613975	2736577.4235613975	2760008.5299443766	34927159.82665436	68014755.30287595	68014755.30287595	68014755.30287595	68014755.30287595	33087595.476221595
958.665__8.09_4410	1245812.0453250324	1488155.4524732453	1471983.0496921225	5076368.093612961	1387869.7325668584	3880519.358660335	1128797.480693463	1460757.1569834815	1153064.1726841019	3110704.5749471723	2403440.9830269706	1703294.6717865989	1447651.655149849	2474435.857808275	2933451.934743587	4465770.113835177	2847624.0	5187979.995183023	1557856.2762218537	3.2351275817409286	3441205.2086978257	7683812.986816932	2422622.0544591127	6354874.338279067	6226436.538156371	2623045.371644751	2902179.63867724	2902179.63867724	2902179.63867724	2902179.63867724	3257441.433082225	1981295.6551407604	2422622.0544591127	2422622.0544591127	2422622.0544591127	2422622.0544591127	2422622.0544591127	36722635.20302652	72554490.966931	72554490.966931	72554490.966931	72554490.966931	35831855.763904475
957.631__7.62_4085	1835654.929124402	1284864.3920353414	3327738.9724646695	1607366.2070296584	6238799.446719993	2522308.204091699	3576553.6542214407	1337009.128583989	1502324.2671184405	1493009.4561557763	4232622.79417126	3975300.3827925627	2688215.0	3122449.034440608	2839178.6545431153	4465420.248868778	1802279.384958504	2411182.812721151	6680813.017091635	1491932.3363213313	1278158.9417983745	3314613.2811863353	2735820.6625420856	8024251.489138127	2735823.6966824643	2602247.6170282187	3060947.61579207	3060947.61579207	3060947.61579207	3060947.61579207	3644747.614218789	2605261.6020458494	2735820.6625420856	2735820.6625420856	2735820.6625420856	2735820.6625420856	2735823.6966824643	36431466.63839506	76523690.39480175	76523690.39480175	76523690.39480175	76523690.39480175	40092223.75640668
956.655__7.73_4299	1978321.0945573584	821598.8025195556	662417.703900597	3168411.47139981	2126215.985999655	759036.0575695268	3546870.2112324177	1400269.9136739557	1982789.9999999998	1557983.264610802	2974574.1462604543	1119244.5137232402	4061207.623983504	2765785.107233057	1723000.5915131066	2961084.386313674	4707858.627783096	4179817.0866737636	3783291.5316225262	1357212.762920417	1253213.183408023	1400712.1692255395	6001996.865311695	7890329.576979981	2241519.1539112623	2125272.158025876	2656990.4732930805	2656990.4732930805	2656990.4732930805	2656990.4732930805	3333722.8745422508	1561856.380369323	2126215.985999655	2126215.985999655	2126215.985999655	2126215.985999655	2961084.386313674	29753810.212362263	66424761.832327016	66424761.832327016	66424761.832327016	66424761.832327016	36670951.619964756
955.525__7.06_3916	2105162.1214384898	3984172.865677266	3026762.9939709897	4749939.090208626	5932385.278513892	1782276.49876487	2544868.4152206886	877149.6060309024	1428502.163969003	1482655.9911790707	1736830.6595467124	3220858.021916459	1582770.469476	4313772.949532069	3582301.9582116157	2335129.678533023	1660553.0661151854	1943403.8509140485	3810779.8469201117	1043379.0724022591	4711251.525947712	1959253.4844037264	3411504.905686012	5760876.252127314	4168079.0	2982202.6624625577	2926184.790668242	2926184.790668242	2926184.790668242	2926184.790668242	2854889.317475477	2785815.704595839	2544868.4152206886	2544868.4152206886	2544868.4152206886	2544868.4152206886	2335129.678533023	41750837.274475805	73154619.76670605	73154619.76670605	73154619.76670605	73154619.76670605	31403782.492230244
954.678__8.37_2186	1261253.5238313766	1861727.4583618378	3267558.205269483	3551874.8562211334	1784668.58429694	741877.1219228992	2070193.6608264768	2035787.8098049366	404597.4596782842	1896822.9612373116	2653557.2714675046	3192585.6815460846	3207739.6043305905	2620711.8345071645	3280434.4351358046	3829255.0829623737	1936438.0371674215	2582684.799641305	2131207.385452898	289923.9093486179	2767049.0	1090764.2183381713	2560051.1215863917	1109142.3147009336	1430551.7985263935	2179053.481109391	2142338.3254464935	2142338.3254464935	2142338.3254464935	2142338.3254464935	2095609.9455118964	2052990.7353157066	2070193.6608264768	2070193.6608264768	2070193.6608264768	2070193.6608264768	2131207.385452898	30506748.735531475	53558458.13616233	53558458.13616233	53558458.13616233	53558458.13616233	23051709.40063086
953.674__8.39_629	1740984.8221918088	1677433.404896776	5703952.3747657975	3660829.0415126267	2104760.498400754	915555.469301688	3460597.9479802274	1011690.6312923176	1162009.254421156	555120.3663946235	2539329.221332173	3783397.7853227896	3802401.5813188804	4212258.831817893	2065816.9080657538	3364235.563223241	2720489.547947871	2446718.802675103	3359467.8714940655	1358859.9110084542	2535972.7025730046	3646750.0	3757598.8327033273	5837811.299608879	3202987.923669062	2776954.917920146	2825081.223756731	2825081.223756731	2825081.223756731	2825081.223756731	2886332.885730566	2628231.125260438	2720489.547947871	2720489.547947871	2720489.547947871	2720489.547947871	3202987.923669062	38877368.850882046	70627030.59391828	70627030.59391828	70627030.59391828	70627030.59391828	31749661.743036225
952.672__6.62_2982	3161896.3668875326	2047796.3985152112	3689615.668461809	1705373.3294027569	2708455.735787736	1294052.0973124548	2253690.0	2025881.2055992943	2802560.0110163824	1648226.3695366334	1925726.5897350574	1708067.2235485672	2370190.0006138156	2770597.3210160914	3014241.844517169	2634191.626903233	1813791.6475791417	1701084.9411544262	4015314.751485273	2417223.9362406675	7.280794988676709	2769461.516997858	5183918.751142828	3350614.572994033	6095510.687700096	2205741.2844884996	2604299.594997722	2604299.594997722	2604299.594997722	2604299.594997722	3111555.6265549143	2311940.000306908	2417223.9362406675	2417223.9362406675	2417223.9362406675	2417223.9362406675	2802560.0110163824	30880377.982838992	65107489.874943055	65107489.874943055	65107489.874943055	65107489.874943055	34227111.89210406
948.718__8.39_340	1265009.2298136645	2019185.0469212942	4977839.42422731	1655810.172795031	1747878.9771706683	2483060.1985853342	1485993.0969222211	866207.755631779	2640218.5344952256	501620.76715861686	2241689.461753963	2225013.8814999536	3704168.116857328	2332059.0	4643738.336664503	3888725.1373505145	4971036.594599054	2044689.8929174005	2233661.5462816353	924210.525877445	2047124.210553444	1245609.6351534254	3928201.7270788914	3888191.864688977	4554975.8227903955	2507422.9351399173	2580636.758311523	2580636.758311523	2580636.758311523	2580636.758311523	2673817.987802658	2033154.628737369	2233661.5462816353	2233661.5462816353	2233661.5462816353	2233661.5462816353	2241689.461753963	35103921.09195884	64515918.95778808	64515918.95778808	64515918.95778808	64515918.95778808	29411997.86582924
948.596__7.45_4580	2630946.495205479	1402393.5683013697	2531340.0	2164899.0604931507	3065345.2447397257	2230939.293780822	2712708.7772054793	2959587.2465753425	814255.7910410959	2894687.8500821916	2505090.350958904	3898225.4565205476	1603655.9038356163	2523017.78630137	2059085.5809041094	3783569.624876712	5877910.183561644	2374466.271780822	1336127.9417260273	1594879.4359726026	2093279.476438356	3251103.9896712326	3067307.9001369863	6269574.365753424	3030950.229041096	2576438.96769863	2747013.9129961645	2747013.9129961645	2747013.9129961645	2747013.9129961645	2964109.2979202983	2376978.5400410956	2531340.0	2531340.0	2531340.0	2531340.0	2894687.8500821916	36070145.54778082	68675347.82490411	68675347.82490411	68675347.82490411	68675347.82490411	32605202.277123284
947.686__6.84_5164	6049573.222286348	2419120.293007769	1728768.3526748058	2480625.687920089	4578931.897891232	3857029.639706992	2084973.1480577136	5813503.844439511	3881949.5328745837	6.564776914539401	1463610.4483196447	2218074.0	2292157.507480577	3404060.0326037733	2186070.7125416202	5527502.773380687	1170893.6104772475	5678958.741576026	9283900.947764706	6.564776914539401	1743145.214117647	2495396.435977802	2495396.435977802	5730846.738308546	4062283.954716981	2589620.2101195497	3305871.452066237	3305871.452066237	3305871.452066237	3305871.452066237	4217463.941816567	2355638.900244173	2495396.435977802	2495396.435977802	2495396.435977802	2495396.435977802	4062283.954716981	36254682.941673696	82646786.30165593	82646786.30165593	82646786.30165593	82646786.30165593	46392103.359982245
946.666__7.58_5264	2840683.8249409813	887075.9737809255	4002727.7228664574	2199344.0	1783000.4078484275	2871161.326519141	2853283.7280895184	1849851.2147421762	1266570.7925735682	1855247.777034097	2451370.591053346	2514555.5393329356	1990974.8846862272	1520808.31002845	2432874.88416738	6268998.604647141	6719433.255506265	2479874.900251641	1790065.8629724751	1652484.4299513148	3154202.6980396225	4578823.822900183	2708860.3099246807	4212646.864001522	4005338.0424244	2749717.618509006	2835610.390731315	2835610.390731315	2835610.390731315	2835610.390731315	2944928.4644687986	2316109.4420836903	2479874.900251641	2479874.900251641	2479874.900251641	2479874.900251641	2514555.5393329356	38496046.65912609	70890259.76828288	70890259.76828288	70890259.76828288	70890259.76828288	32394213.109156784
945.705__8.08_2558	2189868.923076923	1432839.4708939707	4134787.54022869	1297066.311018711	2609711.7424116423	1805054.9999999998	3058487.9797297297	1179477.7266112266	2121837.5956340954	1085600.927962578	2444142.0405405406	1750474.4685031185	3780804.8357588355	2919578.623908524	1825421.51008316	3950690.1576923076	1908865.7663201662	2867903.764553014	2163787.5670478167	5.361018711018711	2096265.5363825362	2506056.4456340955	4352611.091476091	9119623.568295218	3765574.1816008314	2182458.8464285717	2654661.525455301	2654661.525455301	2654661.525455301	2654661.525455301	3255646.753307503	2002565.6513513513	2189868.923076923	2189868.923076923	2189868.923076923	2189868.923076923	2444142.0405405406	30554423.85	66366538.13638253	66366538.13638253	66366538.13638253	66366538.13638253	35812114.28638253
945.588__8.23_4782	1215800.1216929436	1497203.1980293063	2164292.085274705	4260703.225856575	1483478.8007231352	2258060.343564057	6605764.149699502	1154301.210788763	1339845.2322213629	1661786.3217579362	4385720.008590968	3117513.8618123955	2747371.02537324	2757843.9125738167	3175889.810684924	2081794.4684095127	2421316.39747052	4199514.342660137	1812244.2806557522	2027237.1534982051	2263444.239366808	8615099.093488418	7557738.253754813	5061069.999999999	2942839.714279311	3102286.0461708554	3152314.850089084	3152314.850089084	3152314.850089084	3152314.850089084	3215987.8732577395	2342380.318418664	2421316.39747052	2421316.39747052	2421316.39747052	2421316.39747052	2942839.714279311	43432004.64639197	78807871.2522271	78807871.2522271	78807871.2522271	78807871.2522271	35375866.60583513
939.621__7.53_3295	3154716.7559257145	3339987.254978822	3321211.134082023	4520936.833290909	2842253.0915380386	1994522.1812230186	1316408.6161114278	4286525.44873035	1698664.161949173	1355709.8289331677	2541670.934557506	3149995.35526289	2688215.0	1602101.2544799217	1300093.097647023	2669271.919427588	1358036.3162162986	2961588.203943349	1198275.0659617577	1084115.703500448	1497844.5167131627	6691552.2054960495	3769385.64430439	4396609.352880386	2898800.4177374355	2703128.7610005355	2705539.611795634	2705539.611795634	2705539.611795634	2705539.611795634	2708607.9673530324	2341368.590611509	2688215.0	2688215.0	2688215.0	2688215.0	2898800.4177374355	37843802.654007494	67638490.29489085	67638490.29489085	67638490.29489085	67638490.29489085	29794687.640883356
936.681__7.2_2484	2112845.0263301767	2989193.8410080257	734251.8521899693	2335176.0066844095	4898145.694796889	2156687.730864847	1285879.7920406016	1923776.4614150731	3656997.1303975577	1505148.609070372	2447452.1507447753	2218074.0	1874047.7679746654	1541833.5545016609	1788686.628576881	4638450.9831187725	1945930.4313197583	3615888.6364527247	1913259.0934837325	1682988.6062284666	2535656.18274329	2397839.766123043	7637130.666305627	10753284.163056262	9637129.444693735	2149292.4511762555	3209030.1688048523	3209030.1688048523	3209030.1688048523	3209030.1688048523	4557787.263968521	1934853.4463674156	2218074.0	2218074.0	2218074.0	2218074.0	3615888.6364527247	30090094.31646758	80225754.22012131	80225754.22012131	80225754.22012131	80225754.22012131	50135659.90365373
935.591__7.49_2794	2111439.3817138295	1448056.5651029267	4409105.103951591	6143664.718486238	3926037.826272625	4553266.106144428	2253690.0	2164941.3592174966	1909901.0976357071	1301529.6382565768	747343.4675013826	2020225.3672415302	1939816.0093563905	3562968.643003098	3197527.119013202	2796186.0969417715	3394155.507929018	1516782.2652415005	797996.7113205492	1007312.8724460492	3415334.9446239187	4027910.5318110874	3752196.098799384	7600986.0841306485	3088582.30378163	3245984.807668434	2923478.232796903	2923478.232796903	2923478.232796903	2923478.232796903	2513015.3193240464	3404745.2262764685	2796186.0969417715	2796186.0969417715	2796186.0969417715	2796186.0969417715	2020225.3672415302	45443787.30735808	73086955.81992257	73086955.81992257	73086955.81992257	73086955.81992257	27643168.51256451
934.666__7.52_3538	1518673.1963611273	2073880.3225777165	6118655.734493027	2195938.2590063917	2486664.431026656	2727300.824248257	2474292.9478773247	1809583.4678330189	1948398.13634878	1657995.979363379	2595526.118762711	3682541.330894103	2193360.8666836144	2599480.574983658	1525904.6228210344	2272464.719058687	1033733.1488415167	2913742.0208999133	2027745.0000000002	1597596.6312736056	2297156.1375108953	4978932.849360838	4529674.957555564	2913222.860446325	4776938.931035736	2579462.915609825	2677976.1627705554	2677976.1627705554	2677976.1627705554	2677976.1627705554	2803356.659156939	2246547.1982586435	2297156.1375108953	2297156.1375108953	2297156.1375108953	2297156.1375108953	2595526.118762711	36112480.81853755	66949404.06926388	66949404.06926388	66949404.06926388	66949404.06926388	30836923.250726327
934.666__6.68_5667	3314154.146515581	2199932.024096218	3668887.2712489436	8.286027533422791	1653393.934019184	2134812.133711048	8.286027533422791	8.286027533422791	8.286027533422791	1826903.350569057	1610140.870294717	1508504.456569753	1762106.615257691	3608896.431906963	2508793.7004045523	5114003.617188012	4185098.5005536503	2704219.659780329	3679120.515252721	2877571.641807067	2046309.0736265592	4947081.592527211	2934910.952338353	3662415.8837453406	4168079.0	2256636.269802978	2484614.740620923	2484614.740620923	2484614.740620923	2484614.740620923	2774769.158025582	2167372.078903633	2508793.7004045523	2508793.7004045523	2508793.7004045523	2508793.7004045523	2934910.952338353	31592907.77724169	62115368.51552308	62115368.51552308	62115368.51552308	62115368.51552308	30522460.7382814
933.427__5.47_4312	2376120.9141382864	1645401.4976736514	1518535.699759429	2478890.919771318	1697838.8769602794	3007902.4268748504	1327075.7598865926	1842159.6087408464	1396097.1407884378	1294495.635925669	4219666.756712177	2743436.591051261	2092559.8887087288	2332059.0	2132187.306135025	2131417.982646529	4314271.77249089	3216026.2038192577	2559379.575313007	2544210.8386058714	3017997.9832191686	3170193.394103679	11554106.585281294	4305156.01492909	4873301.411183279	2365806.0694950237	2951619.591388745	2951619.591388745	2951619.591388745	2951619.591388745	3697200.437435299	2232123.1530675124	2478890.919771318	2478890.919771318	2478890.919771318	2478890.919771318	2743436.591051261	33121284.97293033	73790489.78471862	73790489.78471862	73790489.78471862	73790489.78471862	40669204.81178829
932.649__10.05_2901	1652879.0	1051067.043678842	1778608.9515497521	891596.6490982004	1920919.6098457163	902892.0787038318	1143178.4531531709	2199994.432963921	1145300.8358599527	1616469.7967655058	3093269.3970025615	3032273.2064110413	3414770.1062286403	10956490.529365283	2108253.0799615444	3493896.887143017	3406911.848206607	4410864.17259767	1454104.254492536	1724221.5341867341	4444201.907114966	6124769.838428057	5589548.455833218	10129662.470069734	6699382.644060765	3004848.2901775194	3375421.087308851	3375421.087308851	3375421.087308851	3375421.087308851	3847059.192748728	2014586.3449036302	2199994.432963921	2199994.432963921	2199994.432963921	2199994.432963921	3093269.3970025615	42067876.06248527	84385527.18272127	84385527.18272127	84385527.18272127	84385527.18272127	42317651.12023601
931.593__8.87_5110	1652879.0	3197687.3170081945	1600464.8688610445	2043920.9425784596	2925584.1712958897	3143747.0464900145	1429942.5609770864	2344820.5870692553	1815350.2971915877	2138696.6998961642	2354102.5167363444	3295180.1027944866	1643722.1637246502	1990285.8999361242	2601217.006514717	4249922.8909662785	2952979.624086895	2078952.0960012593	1792313.0981687952	3302465.54192941	3088230.5992359133	8260767.291639547	2811894.293147135	3982172.9952865173	3248695.3984239954	2894702.544381943	2797839.8003983903	2797839.8003983903	2797839.8003983903	2797839.8003983903	2674559.944419324	2763400.5889053033	2601217.006514717	2601217.006514717	2601217.006514717	2601217.006514717	2354102.5167363444	40525835.621347204	69945995.00995976	69945995.00995976	69945995.00995976	69945995.00995976	29420159.38861256
930.489__5.1_2061	1715822.1375888358	1491387.2505001691	4276337.15861585	1389642.0079554275	2572756.559084665	1456040.6455293333	3061715.698059542	6.689365058825871	2033292.7139156528	1665183.644093524	5518625.833055461	8729514.37192682	2688215.0	2961248.1242410364	2785545.261605916	5872359.457366173	2250396.0568998465	1986741.4224712837	1472730.6113511038	5749609.608536718	2015164.5346062349	2493253.4553605197	3245004.300671371	3788849.6799539146	5823092.28370792	2513665.575025737	3081701.380258495	3081701.380258495	3081701.380258495	3081701.380258495	3804656.0414638235	2533005.0072225924	2572756.559084665	2572756.559084665	2572756.559084665	2572756.559084665	3245004.300671371	35191318.050360315	77042534.50646238	77042534.50646238	77042534.50646238	77042534.50646238	41851216.45610206
929.617__8.89_4662	1880238.1935618215	2549521.756606185	5964097.633737494	3179567.7347606746	2313327.681263784	1590473.5408467501	2129177.2309698914	2120555.040179459	1190686.883334753	3681426.065301796	2012594.4210201513	4869369.524294139	2109530.444399012	4045660.1828662297	2688734.0	3747288.608883967	2840131.3229406253	1524356.505210552	3837022.5071338657	2419603.563025433	2132465.2683079196	2236068.983502286	6202174.950279695	3327356.3603751976	4580398.886787632	2737065.3131004097	3006873.091583573	3006873.091583573	3006873.091583573	3006873.091583573	3350264.8096530517	2366465.6221446088	2549521.756606185	2549521.756606185	2549521.756606185	2549521.756606185	3681426.065301796	38318914.38340574	75171827.28958932	75171827.28958932	75171827.28958932	75171827.28958932	36852912.90618357
927.494__6.39_3864	1323594.4710021876	1115971.215437517	2446833.2570289853	2080768.6395283018	2556357.5509174187	2039421.7998769484	3331089.6554689636	3711341.3576702215	2635317.1895269346	1549229.649302707	2519285.7527891714	1576695.845283019	2570699.7477440527	2450582.430612524	4874209.4002939565	2006621.2600492206	1995063.5150464862	3058546.3003144655	2175542.1485507246	3560500.489911129	2767049.0	6897457.92361225	3874299.8873748975	3318412.0765805305	2728853.5847634673	3028381.855939197	2766549.7659474434	2766549.7659474434	2766549.7659474434	2766549.7659474434	2433308.924139757	2563528.6493307357	2556357.5509174187	2556357.5509174187	2556357.5509174187	2556357.5509174187	2519285.7527891714	42397345.98314875	69163744.14868608	69163744.14868608	69163744.14868608	69163744.14868608	26766398.165537328
926.079__6.95_5795	2233179.8000000003	4184451.8000000003	2531340.0	8.200000000000001	4414429.0	4547392.0	1101711.0	9800312.0	2480500.0	2541991.8000000003	4848651.8	2080258.0	1429497.8	3638167.8000000003	1549176.8	3441417.0	1823024.0	1200234.0	2720751.8000000003	8.200000000000001	2064350.0	8.200000000000001	8.200000000000001	4561578.0	5888133.0	2648848.342857144	2763223.208	2763223.208	2763223.208	2763223.208	2908791.2181818183	1943687.0	2480500.0	2480500.0	2480500.0	2480500.0	2541991.8000000003	37083876.80000001	69080580.2	69080580.2	69080580.2	69080580.2	31996703.400000002
923.627__8.07_3206	1578720.5610471824	2755872.782435952	2082525.0119343374	1488836.7981749421	2687954.700046734	1335223.803223203	4080755.3614570354	2424850.473396104	1646364.9401491182	5576950.414674146	2063552.2173970384	1329840.9719066413	2944789.5347328642	1808335.802148754	3700002.355132195	3611286.7896237923	2063008.7775367813	3301672.8377066287	2555117.3712854823	902772.609316381	2767049.0	3141457.2467884803	7577882.096640896	2358707.495659915	6575939.646256202	2441673.875451698	2894378.7839468326	2894378.7839468326	2894378.7839468326	2894378.7839468326	3470548.6674860944	2556402.586721419	2555117.3712854823	2555117.3712854823	2555117.3712854823	2555117.3712854823	2555117.3712854823	34183434.25632377	72359469.59867081	72359469.59867081	72359469.59867081	72359469.59867081	38176035.34234704
920.686__7.8_1762	2947156.7421976435	1280721.7383831397	7038530.909341584	909579.5811438244	1541935.5555248703	727980.7296928002	2116912.7134091416	3212728.218378449	3701927.463954678	1219528.2362791717	3636671.569385906	5964751.40642526	1473122.5904808196	2332059.0	3548904.0755975405	2496736.5005939715	3007359.416871172	2380839.4160554167	3028531.4174048114	1.9816548608797917	1533798.8806660979	4662625.813889758	3787299.13701624	3780341.5467996914	4808542.98791578	2384732.9432167183	2845543.5051625054	2845543.5051625054	2845543.5051625054	2845543.5051625054	3432029.6749116885	1829424.134467006	2947156.7421976435	2947156.7421976435	2947156.7421976435	2947156.7421976435	3636671.569385906	33386261.205034055	71138587.62906264	71138587.62906264	71138587.62906264	71138587.62906264	37752326.424028575
