index	V19-leg-healthy-GG9	V19-leg-psoriasis-GF8	V19-leg-psoriasis-GF9	V19-leg-healthy-GH2	V19-leg-psoriasis-GG8	V19-leg-psoriasis-GG1	V19-leg-psoriasis-GH6	V19-leg-psoriasis-partial-GF7	V19-leg-healthy-GG4	V19-leg-psoriasis-GH4	V19-leg-healthy-GF2	V19-leg-healthy-GF11	V19-leg-psoriasis-GG12	V19-leg-psoriasis-partial-GF4	V19-leg-psoriasis-GH1	V19-leg-psoriasis-GG2	V19-leg-psoriasis-GG10	V19-leg-psoriasis-GF10	V19-leg-healthy-GF1	V19-leg-psoriasis-GG5	V19-leg-psoriasis-GG6	V19-leg-psoriasis-GG7	V19-leg-psoriasis-partial-GF3	V19-leg-psoriasis-GF12	V19-leg-psoriasis-GG11	V19-leg-psoriasis-GG3	V19-leg-healthy-GH3	V19-leg-psoriasis-GH5	V19-leg-psoriasis-partial-GF5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
935.591__7.49_2794	6.666666666666667	1.9696969696969697	5.151515151515151	4.696969696969697	11.666666666666668	1.5151515151515151	7.878787878787879	4.242424242424242	4.848484848484849	2.4242424242424243	1.6666666666666667	5.454545454545455	2.5757575757575757	6.363636363636364	9.242424242424242	7.272727272727273	2.121212121212121	11.818181818181818	5.454545454545455	2.878787878787879	7.7272727272727275	1.6666666666666667	7.878787878787879	2.7272727272727275	1.9696969696969697	20.90909090909091	5.0	1.3636363636363638	3.484848484848485	4.826839826839827	5.470219435736678	5.470219435736678	5.470219435736678	5.470219435736678	5.674931129476584	5.0	4.848484848484849	4.848484848484849	4.848484848484849	4.848484848484849	3.8636363636363633	33.78787878787879	158.63636363636365	158.63636363636365	158.63636363636365	158.63636363636365	124.84848484848484
934.666__7.52_3538	4.235294117647059	4.0	4.0	3.2941176470588234	7.0588235294117645	2.588235294117647	8.235294117647058	4.705882352941177	3.764705882352941	3.5294117647058822	3.5294117647058822	2.588235294117647	3.2941176470588234	7.764705882352941	4.470588235294118	7.529411764705882	0.47058823529411764	8.235294117647058	2.588235294117647	3.2941176470588234	5.882352941176471	2.3529411764705883	4.0	2.3529411764705883	1.8823529411764706	23.294117647058822	5.411764705882353	0.7058823529411765	1.6470588235294117	3.6302521008403366	4.713995943204869	4.713995943204869	4.713995943204869	4.713995943204869	5.0588235294117645	3.5294117647058822	3.764705882352941	3.764705882352941	3.764705882352941	3.764705882352941	4.0	25.411764705882355	136.7058823529412	136.7058823529412	136.7058823529412	136.7058823529412	111.29411764705881
934.666__6.68_5667	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
932.646__7.27_5441	3.0	3.0	3.0	3.0	6.0	3.0	6.0	12.0	6.0	3.0	3.0	6.0	6.0	15.0	12.0	12.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	6.0	6.0	24.0	3.0	3.0	6.0	3.857142857142857	6.103448275862069	6.103448275862069	6.103448275862069	6.103448275862069	6.818181818181818	3.0	3.0	3.0	3.0	3.0	6.0	27.0	177.0	177.0	177.0	177.0	150.0
931.69__8.48_3471	3.0	3.0	6.0	3.0	9.0	3.0	3.0	12.0	3.0	3.0	3.0	3.0	3.0	24.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	12.0	3.0	3.0	3.0	3.0	4.655172413793103	4.655172413793103	4.655172413793103	4.655172413793103	5.181818181818182	3.0	3.0	3.0	3.0	3.0	3.0	21.0	135.0	135.0	135.0	135.0	114.0
931.644__10.04_2572	1.4	1.4	1.4	1.4	2.8	1.4	1.4	4.2	2.8	1.4	2.8	2.8	4.2	5.6	5.6	2.8	5.6	7.0	4.2	2.8	5.6	11.2	8.4	4.2	7.0	18.2	5.6	4.2	5.6	3.0	4.586206896551724	4.586206896551724	4.586206896551724	4.586206896551724	5.090909090909092	2.8	4.2	4.2	4.2	4.2	4.2	21.0	133.0	133.0	133.0	133.0	112.00000000000001
931.636__9.2_4124	3.0	3.0	3.0	3.0	9.0	3.0	3.0	9.0	6.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	3.0	3.4285714285714284	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.2272727272727275	3.0	3.0	3.0	3.0	3.0	3.0	24.0	117.0	117.0	117.0	117.0	93.0
929.617__8.89_4662	3.0	9.0	3.0	3.0	6.0	6.0	6.0	9.0	6.0	3.0	6.0	3.0	3.0	9.0	3.0	3.0	3.0	15.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	12.0	3.0	3.0	9.0	3.857142857142857	5.172413793103448	5.172413793103448	5.172413793103448	5.172413793103448	5.590909090909091	3.0	3.0	3.0	3.0	3.0	3.0	27.0	150.0	150.0	150.0	150.0	123.0
929.612__9.99_5838	28.0	8.0	4.0	2.0	120.0	4.0	24.0	20.0	74.0	2.0	2.0	4.0	2.0	530.0	2.0	2.0	2.0	176.0	4.0	2.0	4.0	2.0	4.0	2.0	2.0	918.0	6.0	4.0	10.0	17.142857142857142	67.72413793103448	67.72413793103448	67.72413793103448	67.72413793103448	83.81818181818181	4.0	4.0	4.0	4.0	4.0	4.0	120.0	1964.0	1964.0	1964.0	1964.0	1844.0
927.133__10.01_6149	15.0	3.0	3.0	3.0	42.0	3.0	12.0	36.0	36.0	3.0	3.0	6.0	3.0	129.0	3.0	6.0	3.0	75.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	90.0	3.0	3.0	6.0	9.857142857142858	17.586206896551722	17.586206896551722	17.586206896551722	17.586206896551722	20.045454545454547	3.0	3.0	3.0	3.0	3.0	3.0	69.0	510.0	510.0	510.0	510.0	441.0
926.079__6.95_5795	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	21.0	3.0	3.0	6.0	3.0	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.363636363636363	3.0	3.0	3.0	3.0	3.0	3.0	21.0	117.0	117.0	117.0	117.0	96.0
923.627__8.07_3206	4.9523809523809526	5.333333333333333	5.650793650793651	4.0	13.142857142857142	1.2698412698412698	5.26984126984127	4.507936507936508	3.238095238095238	3.492063492063492	2.857142857142857	3.873015873015873	1.7142857142857142	13.396825396825397	4.253968253968254	7.365079365079365	2.3492063492063493	13.142857142857142	4.380952380952381	1.8412698412698412	5.015873015873016	2.6031746031746033	5.968253968253968	3.365079365079365	1.7777777777777777	28.0	3.9365079365079363	1.4603174603174602	1.8412698412698412	3.8911564625850343	5.517241379310345	5.517241379310345	5.517241379310345	5.517241379310345	6.034632034632034	3.9365079365079363	4.0	4.0	4.0	4.0	4.380952380952381	27.23809523809524	160.0	160.0	160.0	160.0	132.76190476190476
921.154__10.06_3918	3.25	3.25	6.5	3.25	3.25	3.25	3.25	6.5	3.25	3.25	3.25	3.25	6.5	13.0	3.25	3.25	3.25	3.25	3.25	6.5	3.25	3.25	6.5	3.25	3.25	19.5	3.25	3.25	3.25	3.25	4.706896551724138	4.706896551724138	4.706896551724138	4.706896551724138	5.170454545454546	3.25	3.25	3.25	3.25	3.25	3.25	22.75	136.5	136.5	136.5	136.5	113.75
919.596__8.0_3571	5.0	5.8	4.266666666666667	4.4	13.2	2.1333333333333333	6.8	4.533333333333333	3.2666666666666666	3.066666666666667	3.2	3.2	2.8666666666666667	12.066666666666666	3.933333333333333	4.6	2.7333333333333334	12.866666666666667	4.133333333333334	2.4	4.733333333333333	2.0	4.933333333333334	2.7333333333333334	2.1333333333333333	27.2	4.266666666666667	0.8666666666666667	2.1333333333333333	3.9238095238095236	5.360919540229886	5.360919540229886	5.360919540229886	5.360919540229886	5.818181818181818	4.133333333333334	4.133333333333334	4.133333333333334	4.133333333333334	4.133333333333334	4.1	27.466666666666665	155.4666666666667	155.4666666666667	155.4666666666667	155.4666666666667	128.0
918.67__7.24_5587	3.5	3.5	3.5	3.5	7.0	3.5	7.0	3.5	3.5	3.5	3.5	3.5	3.5	7.0	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	10.5	3.5	3.5	10.5	3.5	3.5	3.5	3.5	4.344827586206897	4.344827586206897	4.344827586206897	4.344827586206897	4.613636363636363	3.5	3.5	3.5	3.5	3.5	3.5	24.5	126.0	126.0	126.0	126.0	101.5
918.671__8.11_3974	5.398305084745763	4.8474576271186445	5.398305084745763	3.8559322033898304	12.449152542372882	1.4322033898305084	6.720338983050848	4.737288135593221	4.957627118644068	2.5338983050847457	3.194915254237288	3.9661016949152543	2.6440677966101696	13.0	5.728813559322034	6.389830508474576	2.3135593220338984	12.669491525423728	3.9661016949152543	2.093220338983051	4.296610169491526	1.3220338983050848	5.067796610169491	3.745762711864407	0.7711864406779662	29.305084745762713	3.5254237288135593	0.6610169491525424	2.093220338983051	4.123486682808716	5.485680888369376	5.485680888369376	5.485680888369376	5.485680888369376	5.919106317411402	3.9661016949152543	3.9661016949152543	3.9661016949152543	3.9661016949152543	3.9661016949152543	4.516949152542374	28.864406779661014	159.0847457627119	159.0847457627119	159.0847457627119	159.0847457627119	130.22033898305085
918.634__7.0_5740	9.333333333333334	2.3333333333333335	7.0	7.0	9.333333333333334	2.3333333333333335	4.666666666666667	2.3333333333333335	4.666666666666667	2.3333333333333335	2.3333333333333335	11.666666666666668	4.666666666666667	21.0	9.333333333333334	14.0	2.3333333333333335	7.0	2.3333333333333335	2.3333333333333335	11.666666666666668	2.3333333333333335	4.666666666666667	2.3333333333333335	2.3333333333333335	7.0	7.0	2.3333333333333335	2.3333333333333335	6.333333333333334	5.873563218390805	5.873563218390805	5.873563218390805	5.873563218390805	5.727272727272727	7.0	4.666666666666667	4.666666666666667	4.666666666666667	4.666666666666667	3.5	44.333333333333336	170.33333333333334	170.33333333333334	170.33333333333334	170.33333333333334	125.99999999999999
917.639__7.57_5167	1.5	4.5	3.0	7.5	19.5	10.5	6.0	6.0	3.0	6.0	4.5	1.5	6.0	6.0	3.0	7.5	1.5	9.0	1.5	1.5	13.5	3.0	12.0	1.5	1.5	28.5	3.0	1.5	6.0	3.2142857142857144	6.206896551724138	6.206896551724138	6.206896551724138	6.206896551724138	7.159090909090909	3.0	4.5	4.5	4.5	4.5	6.0	22.5	180.0	180.0	180.0	180.0	157.5
917.582__8.49_5021	9.0	3.0	3.0	3.0	6.0	3.0	15.0	6.0	6.0	3.0	3.0	3.0	6.0	21.0	3.0	12.0	9.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	6.0	4.285714285714286	5.689655172413793	5.689655172413793	5.689655172413793	5.689655172413793	6.136363636363637	3.0	3.0	3.0	3.0	3.0	3.0	30.0	165.0	165.0	165.0	165.0	135.0
917.581__7.74_3414	6.0	2.0	4.0	4.0	2.0	4.0	8.0	10.0	4.0	4.0	2.0	6.0	2.0	6.0	4.0	8.0	2.0	8.0	8.0	2.0	2.0	2.0	6.0	4.0	2.0	2.0	8.0	6.0	2.0	5.428571428571429	4.482758620689655	4.482758620689655	4.482758620689655	4.482758620689655	4.181818181818182	6.0	4.0	4.0	4.0	4.0	4.0	38.0	130.0	130.0	130.0	130.0	92.0
917.581__6.53_4296	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	6.0	3.0	3.0	3.0	3.0	6.0	6.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	9.0	6.0	3.0	3.0	4.714285714285714	4.0344827586206895	4.0344827586206895	4.0344827586206895	4.0344827586206895	3.8181818181818183	3.0	3.0	3.0	3.0	3.0	3.0	33.0	117.0	117.0	117.0	117.0	84.0
917.558__7.56_4102	7.5	2.5	7.5	10.0	7.5	5.0	17.5	5.0	2.5	10.0	5.0	2.5	2.5	12.5	2.5	5.0	5.0	7.5	2.5	2.5	2.5	2.5	2.5	7.5	2.5	5.0	5.0	2.5	2.5	5.0	5.344827586206897	5.344827586206897	5.344827586206897	5.344827586206897	5.454545454545454	5.0	5.0	5.0	5.0	5.0	5.0	35.0	155.0	155.0	155.0	155.0	120.0
916.651__7.78_3057	5.0	5.0	2.5	2.5	27.5	7.5	15.0	7.5	2.5	2.5	2.5	5.0	2.5	25.0	2.5	17.5	2.5	30.0	2.5	2.5	2.5	2.5	7.5	5.0	2.5	17.5	5.0	2.5	2.5	3.5714285714285716	7.5	7.5	7.5	7.5	8.75	2.5	2.5	2.5	2.5	2.5	3.75	25.0	217.5	217.5	217.5	217.5	192.5
914.64__8.1_4533	5.25	6.5	4.75	3.75	15.0	2.0	7.5	3.5	3.25	2.5	3.75	3.75	3.5	21.0	6.0	3.5	2.0	20.5	6.5	1.5	3.0	1.5	7.25	3.75	2.25	43.25	5.5	1.5	1.75	4.535714285714286	6.75	6.75	6.75	6.75	7.454545454545454	3.75	3.75	3.75	3.75	3.75	3.5	31.75	195.75	195.75	195.75	195.75	164.0
913.608__7.61_4058	1.5	16.5	3.0	13.5	24.0	3.0	6.0	13.5	4.5	1.5	3.0	3.0	3.0	12.0	7.5	15.0	1.5	9.0	4.5	1.5	1.5	1.5	15.0	4.5	3.0	39.0	6.0	3.0	4.5	5.142857142857143	7.758620689655173	7.758620689655173	7.758620689655173	7.758620689655173	8.590909090909092	4.5	4.5	4.5	4.5	4.5	4.5	36.0	225.0	225.0	225.0	225.0	189.0
911.571__7.57_4129	6.0	3.0	6.0	6.0	12.0	3.0	9.0	6.0	6.0	6.0	3.0	3.0	3.0	9.0	12.0	3.0	6.0	6.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	5.571428571428571	5.275862068965517	5.275862068965517	5.275862068965517	5.275862068965517	5.181818181818182	6.0	6.0	6.0	6.0	6.0	3.0	39.0	153.0	153.0	153.0	153.0	114.0
911.498__7.06_3782	7.8	6.6	4.8	3.9	9.299999999999999	7.8	9.6	3.5999999999999996	5.7	6.3	3.0	3.3	3.5999999999999996	9.9	7.199999999999999	5.1	0.8999999999999999	5.3999999999999995	6.0	3.3	7.8	2.6999999999999997	3.5999999999999996	2.6999999999999997	2.6999999999999997	6.3	3.3	1.5	4.5	4.714285714285714	5.110344827586206	5.110344827586206	5.110344827586206	5.110344827586206	5.236363636363635	3.9	4.8	4.8	4.8	4.8	4.949999999999999	33.0	148.2	148.2	148.2	148.2	115.19999999999999
908.648__6.59_1874	9.0	4.0	1.0	8.0	2.0	6.0	2.0	2.0	10.0	1.0	3.0	5.0	2.0	13.0	3.0	5.0	4.0	2.0	3.0	4.0	2.0	1.0	4.0	4.0	5.0	5.0	2.0	4.0	4.0	5.714285714285714	4.137931034482759	4.137931034482759	4.137931034482759	4.137931034482759	3.6363636363636362	5.0	4.0	4.0	4.0	4.0	4.0	40.0	120.0	120.0	120.0	120.0	80.0
908.604__9.97_5831	8.0	6.0	4.0	2.0	58.0	2.0	30.0	22.0	16.0	2.0	2.0	2.0	4.0	310.0	4.0	2.0	2.0	74.0	2.0	4.0	2.0	2.0	4.0	2.0	2.0	116.0	2.0	4.0	6.0	4.857142857142857	24.0	24.0	24.0	24.0	30.09090909090909	2.0	4.0	4.0	4.0	4.0	4.0	34.0	696.0	696.0	696.0	696.0	662.0
907.596__9.84_5175	12.0	3.0	3.0	3.0	141.0	3.0	24.0	27.0	36.0	3.0	3.0	6.0	3.0	72.0	3.0	6.0	3.0	204.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	96.0	3.0	3.0	3.0	9.428571428571429	23.689655172413794	23.689655172413794	23.689655172413794	23.689655172413794	28.227272727272727	3.0	3.0	3.0	3.0	3.0	3.0	66.0	687.0	687.0	687.0	687.0	621.0
906.671__7.58_2491	7.125	5.25	3.75	7.5	2.25	4.875	4.5	11.25	6.75	3.75	2.625	6.0	4.125	9.75	2.25	9.375	0.375	2.625	3.0	2.25	6.0	3.75	4.875	6.0	2.625	5.25	3.75	0.75	4.5	5.25	4.719827586206897	4.719827586206897	4.719827586206897	4.719827586206897	4.551136363636363	6.0	4.5	4.5	4.5	4.5	4.3125	36.75	136.875	136.875	136.875	136.875	100.125
906.671__6.54_3331	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
906.635__6.49_5597	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	5.142857142857143	4.413793103448276	4.413793103448276	4.413793103448276	4.413793103448276	4.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	36.0	128.0	128.0	128.0	128.0	92.0
906.633__10.01_4702	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	51.0	3.0	3.0	3.0	51.0	3.0	3.0	3.0	3.0	6.0	3.0	6.0	30.0	3.0	3.0	12.0	3.0	7.9655172413793105	7.9655172413793105	7.9655172413793105	7.9655172413793105	9.545454545454545	3.0	3.0	3.0	3.0	3.0	3.0	21.0	231.0	231.0	231.0	231.0	210.0
906.544__7.07_2043	5.0	1.0	5.5	5.5	7.0	4.0	8.5	6.5	4.0	2.5	1.0	4.5	2.0	6.0	5.0	5.0	2.5	9.0	6.5	1.0	6.0	2.5	2.0	3.5	3.0	8.0	5.0	2.0	3.0	4.5	4.379310344827586	4.379310344827586	4.379310344827586	4.379310344827586	4.340909090909091	5.0	4.5	4.5	4.5	4.5	3.75	31.5	127.0	127.0	127.0	127.0	95.5
905.398__4.79_2102	3.0	3.0	3.0	3.0	3.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	33.0	3.0	42.0	3.0	3.0	3.0	3.0	54.0	54.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.931034482758621	9.931034482758621	9.931034482758621	9.931034482758621	12.136363636363637	3.0	3.0	3.0	3.0	3.0	3.0	21.0	288.0	288.0	288.0	288.0	267.0
905.121__10.01_5614	6.0	6.0	3.0	3.0	105.0	3.0	12.0	30.0	24.0	3.0	3.0	9.0	3.0	165.0	3.0	3.0	3.0	87.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	492.0	3.0	3.0	3.0	7.285714285714286	34.241379310344826	34.241379310344826	34.241379310344826	34.241379310344826	42.81818181818182	3.0	3.0	3.0	3.0	3.0	3.0	51.0	993.0	993.0	993.0	993.0	942.0
904.065__6.96_5318	3.0	3.0	3.0	3.0	21.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	30.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	33.0	3.0	3.0	6.0	3.0	6.206896551724138	6.206896551724138	6.206896551724138	6.206896551724138	7.2272727272727275	3.0	3.0	3.0	3.0	3.0	3.0	21.0	180.0	180.0	180.0	180.0	159.0
903.623__6.64_6044	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
903.603__8.78_4150	9.0	3.0	3.0	9.0	6.0	3.0	6.0	9.0	9.0	3.0	3.0	12.0	3.0	33.0	3.0	3.0	6.0	15.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	18.0	3.0	3.0	3.0	6.857142857142857	6.620689655172414	6.620689655172414	6.620689655172414	6.620689655172414	6.545454545454546	9.0	3.0	3.0	3.0	3.0	3.0	48.0	192.0	192.0	192.0	192.0	144.0
903.125__10.04_5434	3.0	6.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	6.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	6.0	3.0	6.0	36.0	15.0	9.0	9.0	4.714285714285714	5.896551724137931	5.896551724137931	5.896551724137931	5.896551724137931	6.2727272727272725	3.0	3.0	3.0	3.0	3.0	4.5	33.0	171.0	171.0	171.0	171.0	138.0
902.82__7.61_4019	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
902.553__6.21_4644	4.0	4.0	4.0	4.0	4.0	4.0	16.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.689655172413793	4.689655172413793	4.689655172413793	4.689655172413793	4.909090909090909	4.0	4.0	4.0	4.0	4.0	4.0	28.0	136.0	136.0	136.0	136.0	108.0
901.563__8.23_5004	12.0	9.0	6.0	3.0	12.0	3.0	18.0	12.0	12.0	3.0	3.0	3.0	9.0	18.0	3.0	3.0	6.0	27.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	3.0	5.571428571428571	6.931034482758621	6.931034482758621	6.931034482758621	6.931034482758621	7.363636363636363	3.0	3.0	3.0	3.0	3.0	3.0	39.0	201.0	201.0	201.0	201.0	162.0
901.562__7.32_3958	3.0	6.0	6.0	18.0	6.0	6.0	6.0	18.0	6.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	6.0	12.0	3.0	6.0	6.0	3.0	6.0	9.0	3.0	9.0	3.0	3.0	3.0	5.571428571428571	6.103448275862069	6.103448275862069	6.103448275862069	6.103448275862069	6.2727272727272725	3.0	6.0	6.0	6.0	6.0	6.0	39.0	177.0	177.0	177.0	177.0	138.0
899.505__3.35_4812	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	116.0	116.0	116.0	116.0	88.0
897.608__7.26_1877	8.0	1.8461538461538463	6.615384615384615	2.3076923076923075	4.769230769230769	3.5384615384615383	4.0	8.0	6.153846153846154	4.0	2.923076923076923	7.076923076923077	1.3846153846153846	1.5384615384615385	3.5384615384615383	9.692307692307692	3.3846153846153846	2.0	2.0	2.6153846153846154	7.846153846153846	4.153846153846154	5.538461538461538	4.923076923076923	3.3846153846153846	4.0	4.769230769230769	1.6923076923076923	4.615384615384615	4.747252747252746	4.355437665782493	4.355437665782493	4.355437665782493	4.355437665782493	4.23076923076923	4.769230769230769	4.0	4.0	4.0	4.0	4.0	33.230769230769226	126.3076923076923	126.3076923076923	126.3076923076923	126.3076923076923	93.07692307692307
896.605__8.31_4547	3.0	3.0	3.0	3.0	3.0	3.0	12.0	6.0	9.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	3.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	6.0	3.857142857142857	4.551724137931035	4.551724137931035	4.551724137931035	4.551724137931035	4.7727272727272725	3.0	3.0	3.0	3.0	3.0	3.0	27.0	132.0	132.0	132.0	132.0	105.0
896.604__7.43_4551	7.153846153846154	5.307692307692308	2.5384615384615388	6.461538461538462	12.0	5.307692307692308	2.5384615384615388	4.615384615384616	5.538461538461539	4.846153846153847	4.846153846153847	5.0769230769230775	3.0	5.76923076923077	4.384615384615385	4.384615384615385	1.6153846153846154	8.538461538461538	1.8461538461538463	4.384615384615385	4.615384615384616	2.7692307692307696	3.4615384615384617	3.0	2.307692307692308	19.384615384615387	3.230769230769231	2.307692307692308	3.230769230769231	4.87912087912088	4.981432360742707	4.981432360742707	4.981432360742707	4.981432360742707	5.013986013986014	5.0769230769230775	4.384615384615385	4.384615384615385	4.384615384615385	4.384615384615385	4.384615384615385	34.15384615384616	144.46153846153848	144.46153846153848	144.46153846153848	144.46153846153848	110.3076923076923
895.595__7.54_2937	4.651162790697675	4.0	3.5348837209302326	4.0	10.046511627906977	4.744186046511628	7.069767441860465	6.4186046511627906	4.0	4.930232558139535	3.813953488372093	3.627906976744186	2.7906976744186047	7.348837209302325	6.976744186046512	7.906976744186046	1.2093023255813953	6.976744186046512	4.558139534883721	4.372093023255814	8.651162790697674	2.3255813953488373	6.232558139534884	2.604651162790698	3.0697674418604652	18.697674418604652	5.395348837209302	0.6511627906976745	2.511627906976744	4.292358803986711	5.279871692060946	5.279871692060946	5.279871692060946	5.279871692060946	5.594080338266384	4.0	4.558139534883721	4.558139534883721	4.558139534883721	4.558139534883721	4.837209302325581	30.046511627906977	153.11627906976744	153.11627906976744	153.11627906976744	153.11627906976744	123.06976744186045
895.563__8.46_5294	9.0	3.0	3.0	6.0	6.0	3.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0	24.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	12.0	3.0	6.0	3.0	4.285714285714286	5.172413793103448	5.172413793103448	5.172413793103448	5.172413793103448	5.454545454545454	3.0	3.0	3.0	3.0	3.0	3.0	30.0	150.0	150.0	150.0	150.0	120.0
895.505__7.88_3479	9.0	6.0	3.0	9.0	3.0	3.0	18.0	6.0	3.0	3.0	3.0	3.0	3.0	12.0	3.0	12.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	6.0	9.0	3.0	3.0	5.571428571428571	5.379310344827586	5.379310344827586	5.379310344827586	5.379310344827586	5.318181818181818	3.0	3.0	3.0	3.0	3.0	3.0	39.0	156.0	156.0	156.0	156.0	117.0
894.619__7.49_4093	8.0	4.0	12.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	12.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.714285714285714	5.103448275862069	5.103448275862069	5.103448275862069	5.103448275862069	4.909090909090909	4.0	4.0	4.0	4.0	4.0	4.0	40.0	148.0	148.0	148.0	148.0	108.0
