index	V21-hand-psoriasis-RF3	V21-hand-psoriasis-RF4	V21-hand-psoriasis-RE9	V21-hand-healthy-RE6	V21-hand-psoriasis-RE7	V21-arm-healthy-RD11	V21-hand-psoriasis-RF5	V21-arm-psoriasis-RE1	V21-arm-healthy-RE4	V21-hand-healthy-RF1	V21-hand-psoriasis-RF8	V21-hand-psoriasis-RF2	V21-hand-healthy-RE12	V21-arm-psoriasis-RD7	V21-arm-healthy-RD8	V21-hand-healthy-RE8	V21-hand-psoriasis-RF6	V21-arm-healthy-RD4	V21-hand-psoriasis-RE5	V21-arm-psoriasis-RD6	V21-arm-psoriasis-RD3	V21-hand-psoriasis-RE10	V21-hand-psoriasis-RF7	V21-hand-psoriasis-RF9	V21-arm-psoriasis-RD9	V21-arm-healthy-RD12	V21-arm-healthy-RD1	V21-arm-psoriasis-RE2	V21-arm-psoriasis-RD10	V21-hand-psoriasis-RE11	V21-hand-psoriasis-RF10	V21-arm-healthy-RD5	V21-arm-healthy-RE3	V21-arm-psoriasis-RD2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_hand	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_hand	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_hand	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
954.678__8.37_2186	7.5	7.5	6.875	9.375	6.875	5.0	3.125	4.375	3.125	1.875	3.75	4.375	3.125	5.0	1.875	8.75	3.125	3.75	6.875	10.0	5.625	3.75	3.75	6.875	3.125	4.375	6.25	9.375	5.0	2.5	3.125	2.5	3.75	5.625	4.479166666666667	4.921875	5.055147058823529	5.055147058823529	5.173611111111111	5.055147058823529	5.369318181818182	3.75	4.6875	4.375	4.375	4.0625	4.375	5.0	53.75	78.75	171.875	171.875	93.125	171.875	118.125
953.674__8.39_629	9.310513447432763	6.572127139364303	1.9168704156479217	10.405867970660147	5.750611246943765	3.0122249388753057	3.0122249388753057	4.6552567237163816	5.750611246943765	2.1907090464547676	3.5599022004889975	3.2860635696821516	2.7383863080684594	3.5599022004889975	3.2860635696821516	8.21515892420538	1.6430317848410758	5.750611246943765	4.381418092909535	10.679706601466993	6.572127139364303	6.0244498777506115	4.6552567237163816	2.4645476772616135	3.0122249388753057	6.845965770171149	8.21515892420538	4.929095354523227	9.036674816625917	2.1907090464547676	4.6552567237163816	4.10757946210269	1.9168704156479217	8.488997555012224	5.202933985330073	5.613691931540343	5.082122824679994	5.082122824679994	4.60961695191524	5.082122824679994	5.016225827961769	4.929095354523227	5.3398533007334965	4.6552567237163816	4.6552567237163816	3.9706601466992666	4.6552567237163816	4.6552567237163816	62.43520782396088	89.81907090464549	172.7921760391198	172.7921760391198	82.97310513447432	172.7921760391198	110.35696821515891
952.672__6.62_2982	12.5	37.5	25.0	5.0	10.0	2.5	2.5	2.5	2.5	12.5	7.5	5.0	2.5	2.5	5.0	7.5	5.0	2.5	7.5	5.0	5.0	5.0	7.5	2.5	2.5	7.5	2.5	5.0	2.5	10.0	5.0	2.5	5.0	2.5	4.791666666666667	3.59375	6.6911764705882355	6.6911764705882355	9.444444444444445	6.6911764705882355	7.7272727272727275	3.75	2.5	5.0	5.0	7.5	5.0	5.0	57.5	57.5	227.5	227.5	170.0	227.5	170.0
952.662__7.76_4155	8.0	4.0	4.0	4.0	4.0	4.0	8.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	12.0	8.0	4.0	4.0	12.0	4.0	20.0	5.0	7.0	5.647058823529412	5.647058823529412	4.444444444444445	5.647058823529412	6.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	60.0	112.0	192.0	192.0	80.0	192.0	132.0
951.658__7.74_3358	8.0	8.0	8.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	12.0	4.0	16.0	8.0	20.0	4.0	4.0	4.0	4.0	32.0	5.333333333333333	9.0	6.823529411764706	6.823529411764706	4.888888888888889	6.823529411764706	7.636363636363637	4.0	6.0	4.0	4.0	4.0	4.0	4.0	64.0	144.0	232.0	232.0	88.0	232.0	168.0
948.718__8.39_340	1.0	10.0	5.5	5.0	0.5	3.0	4.5	6.5	5.0	3.0	3.0	4.5	2.0	3.5	3.0	8.0	2.0	7.0	5.5	8.0	3.0	2.0	1.0	6.5	6.5	4.5	7.0	12.0	8.5	1.5	3.0	7.0	3.0	9.0	4.791666666666667	6.03125	4.852941176470588	4.852941176470588	3.8055555555555554	4.852941176470588	4.886363636363637	4.75	6.5	4.5	4.5	3.0	4.5	4.5	57.5	96.5	165.0	165.0	68.5	165.0	107.5
948.596__7.45_4580	4.0	8.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.333333333333333	4.75	4.823529411764706	4.823529411764706	4.888888888888889	4.823529411764706	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	76.0	164.0	164.0	88.0	164.0	112.0
946.704__8.02_2967	6.0	4.0	2.0	14.0	2.0	8.0	6.0	2.0	4.0	4.0	18.0	6.0	2.0	2.0	4.0	4.0	2.0	26.0	4.0	4.0	6.0	2.0	2.0	10.0	2.0	6.0	16.0	2.0	6.0	6.0	8.0	6.0	6.0	16.0	8.333333333333334	7.25	6.411764705882353	6.411764705882353	5.666666666666667	6.411764705882353	5.363636363636363	6.0	6.0	5.0	5.0	4.0	5.0	4.0	100.0	116.0	218.0	218.0	102.0	218.0	118.0
945.705__8.08_2558	5.0	5.0	1.4285714285714286	2.857142857142857	5.0	6.428571428571429	1.4285714285714286	1.4285714285714286	4.285714285714286	5.0	10.0	5.0	0.7142857142857143	5.0	5.714285714285714	3.5714285714285716	5.714285714285714	10.714285714285715	0.7142857142857143	12.142857142857144	7.142857142857143	5.0	7.142857142857143	2.857142857142857	1.4285714285714286	2.857142857142857	5.0	4.285714285714286	2.142857142857143	0.7142857142857143	5.0	7.142857142857143	0.7142857142857143	24.28571428571429	4.583333333333333	6.294642857142857	5.084033613445378	5.084033613445378	4.007936507936507	5.084033613445378	5.357142857142858	4.642857142857142	5.0	5.0	5.0	5.0	5.0	5.0	55.0	100.71428571428571	172.85714285714286	172.85714285714286	72.14285714285712	172.85714285714286	117.85714285714286
945.588__8.23_4782	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	8.0	4.0	12.0	4.0	8.0	4.0	4.0	8.0	4.0	8.0	5.0	6.0	5.411764705882353	5.411764705882353	4.888888888888889	5.411764705882353	5.636363636363637	4.0	4.0	4.0	4.0	4.0	4.0	4.0	60.0	96.0	184.0	184.0	88.0	184.0	124.0
939.621__7.53_3295	4.0	8.0	12.0	8.0	12.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	8.0	4.0	8.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	8.0	5.333333333333333	5.25	5.647058823529412	5.647058823529412	6.0	5.647058823529412	5.818181818181818	4.0	4.0	4.0	4.0	4.0	4.0	4.0	64.0	84.0	192.0	192.0	108.0	192.0	128.0
939.599__7.91_3785	2.5	7.5	5.0	2.5	2.5	5.0	5.0	5.0	2.5	5.0	2.5	5.0	2.5	2.5	2.5	5.0	7.5	5.0	5.0	2.5	5.0	2.5	2.5	7.5	5.0	2.5	7.5	7.5	5.0	2.5	2.5	5.0	2.5	2.5	3.9583333333333335	4.21875	4.1911764705882355	4.1911764705882355	4.166666666666667	4.1911764705882355	4.318181818181818	3.75	5.0	5.0	5.0	3.75	5.0	5.0	47.5	67.5	142.5	142.5	75.0	142.5	95.0
936.681__7.2_2484	6.857142857142858	17.142857142857146	27.42857142857143	13.714285714285715	3.428571428571429	10.285714285714286	13.714285714285715	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	13.714285714285715	3.428571428571429	6.857142857142858	6.857142857142858	6.857142857142858	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	6.857142857142858	6.857142857142858	5.7857142857142865	6.857142857142858	6.857142857142858	7.809523809523808	6.857142857142858	6.857142857142858	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	82.28571428571429	92.57142857142858	233.14285714285717	233.14285714285717	140.57142857142856	233.14285714285717	150.85714285714286
936.089__7.55_5859	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
935.84__7.59_1963	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
935.591__7.49_2794	6.0	9.0	18.0	3.0	3.0	3.0	9.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	3.0	6.0	6.0	6.0	9.0	12.0	6.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	4.5	4.875	5.470588235294118	5.470588235294118	6.0	5.470588235294118	6.0	3.0	4.5	3.0	3.0	3.0	3.0	6.0	54.0	78.0	186.0	186.0	108.0	186.0	132.0
934.666__7.52_3538	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
934.666__6.68_5667	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
932.687__7.78_5461	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.333333333333333	5.0	4.470588235294118	4.470588235294118	4.0	4.470588235294118	4.545454545454546	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	80.0	152.0	152.0	72.0	152.0	100.0
931.69__8.48_3471	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	16.0	8.0	4.0	4.0	4.0	4.0	4.0	4.333333333333333	5.25	4.823529411764706	4.823529411764706	4.444444444444445	4.823529411764706	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	84.0	164.0	164.0	80.0	164.0	112.0
931.644__10.04_2572	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	12.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	5.0	5.0	4.705882352941177	4.705882352941177	4.444444444444445	4.705882352941177	4.545454545454546	4.0	4.0	4.0	4.0	4.0	4.0	4.0	60.0	80.0	160.0	160.0	80.0	160.0	100.0
929.674__7.79_4860	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.666666666666667	5.0	4.705882352941177	4.705882352941177	4.444444444444445	4.705882352941177	4.7272727272727275	4.0	4.0	4.0	4.0	4.0	4.0	4.0	56.0	80.0	160.0	160.0	80.0	160.0	104.0
929.225__9.37_5068	4.0	8.0	8.0	4.0	4.0	12.0	2.0	2.0	6.0	4.0	6.0	36.0	2.0	4.0	2.0	20.0	24.0	2.0	26.0	2.0	10.0	38.0	2.0	2.0	2.0	4.0	2.0	24.0	2.0	6.0	2.0	2.0	4.0	2.0	5.333333333333333	5.125	8.235294117647058	8.235294117647058	11.0	8.235294117647058	9.818181818181818	4.0	2.0	4.0	4.0	5.0	4.0	4.0	64.0	82.0	280.0	280.0	198.0	280.0	216.0
927.494__6.39_3864	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	8.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	20.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	6.333333333333333	5.75	5.176470588235294	5.176470588235294	4.666666666666667	5.176470588235294	4.545454545454546	4.0	4.0	4.0	4.0	4.0	4.0	4.0	76.0	92.0	176.0	176.0	84.0	176.0	100.0
925.643__7.55_4783	6.666666666666666	7.777777777777778	7.777777777777778	7.777777777777778	3.333333333333333	6.666666666666666	4.444444444444445	4.444444444444445	2.2222222222222223	2.2222222222222223	6.666666666666666	4.444444444444445	2.2222222222222223	5.555555555555555	3.333333333333333	5.555555555555555	1.1111111111111112	8.88888888888889	3.333333333333333	12.222222222222221	3.333333333333333	3.333333333333333	8.88888888888889	2.2222222222222223	1.1111111111111112	1.1111111111111112	8.88888888888889	3.333333333333333	2.2222222222222223	1.1111111111111112	4.444444444444445	2.2222222222222223	1.1111111111111112	10.0	4.351851851851852	4.791666666666666	4.705882352941177	4.705882352941177	4.62962962962963	4.705882352941177	4.898989898989899	2.7777777777777777	3.333333333333333	3.888888888888889	3.888888888888889	4.444444444444445	3.888888888888889	4.444444444444445	52.22222222222222	76.66666666666666	160.0	160.0	83.33333333333333	160.0	107.77777777777777
923.627__8.07_3206	2.4137931034482762	21.724137931034484	7.241379310344828	9.655172413793105	7.241379310344828	4.8275862068965525	2.4137931034482762	4.8275862068965525	2.4137931034482762	4.8275862068965525	2.4137931034482762	2.4137931034482762	2.4137931034482762	2.4137931034482762	2.4137931034482762	4.8275862068965525	2.4137931034482762	4.8275862068965525	4.8275862068965525	2.4137931034482762	12.06896551724138	4.8275862068965525	9.655172413793105	4.8275862068965525	4.8275862068965525	4.8275862068965525	7.241379310344828	2.4137931034482762	4.8275862068965525	2.4137931034482762	2.4137931034482762	2.4137931034482762	7.241379310344828	21.724137931034484	4.8275862068965525	5.732758620689657	5.608519269776877	5.608519269776877	5.49808429118774	5.608519269776877	6.0344827586206895	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	57.931034482758626	91.7241379310345	190.6896551724138	190.6896551724138	98.96551724137932	190.6896551724138	132.75862068965517
920.686__7.8_1762	2.5	7.5	5.0	15.0	7.5	2.5	2.5	2.5	2.5	5.0	2.5	5.0	2.5	5.0	2.5	12.5	5.0	15.0	2.5	5.0	7.5	5.0	2.5	2.5	2.5	7.5	20.0	2.5	7.5	5.0	2.5	5.0	2.5	17.5	7.708333333333333	6.71875	5.882352941176471	5.882352941176471	5.138888888888889	5.882352941176471	4.886363636363637	5.0	5.0	5.0	5.0	5.0	5.0	5.0	92.5	107.5	200.0	200.0	92.5	200.0	107.5
919.596__8.0_3571	6.666666666666666	4.444444444444445	8.88888888888889	2.2222222222222223	2.2222222222222223	4.444444444444445	6.666666666666666	4.444444444444445	2.2222222222222223	4.444444444444445	4.444444444444445	4.444444444444445	2.2222222222222223	4.444444444444445	2.2222222222222223	8.88888888888889	6.666666666666666	4.444444444444445	2.2222222222222223	6.666666666666666	8.88888888888889	2.2222222222222223	2.2222222222222223	6.666666666666666	4.444444444444445	4.444444444444445	4.444444444444445	6.666666666666666	2.2222222222222223	2.2222222222222223	2.2222222222222223	4.444444444444445	4.444444444444445	4.444444444444445	4.0740740740740735	4.583333333333334	4.509803921568627	4.509803921568627	4.4444444444444455	4.509803921568627	4.747474747474748	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	48.888888888888886	73.33333333333334	153.33333333333334	153.33333333333334	80.00000000000001	153.33333333333334	104.44444444444447
919.579__6.12_4756	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.588235294117647	4.588235294117647	4.222222222222222	4.588235294117647	4.363636363636363	4.0	4.0	4.0	4.0	4.0	4.0	4.0	60.0	80.0	156.0	156.0	76.0	156.0	96.0
918.671__8.11_3974	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	16.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.666666666666667	4.5	4.9411764705882355	4.9411764705882355	5.333333333333333	4.9411764705882355	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	4.0	56.0	72.0	168.0	168.0	96.0	168.0	112.0
918.634__7.0_5740	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.333333333333333	4.5	4.235294117647059	4.235294117647059	4.0	4.235294117647059	4.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	4.0	52.0	72.0	144.0	144.0	72.0	144.0	92.0
917.582__8.49_5021	4.0	12.0	8.0	4.0	8.0	4.0	8.0	8.0	8.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	8.0	4.0	8.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	5.333333333333333	5.25	5.647058823529412	5.647058823529412	6.0	5.647058823529412	5.818181818181818	4.0	4.0	4.0	4.0	4.0	4.0	4.0	64.0	84.0	192.0	192.0	108.0	192.0	128.0
917.581__7.74_3414	8.0	12.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	20.0	8.0	8.0	4.0	8.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	12.0	4.0	8.0	4.0	8.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	6.333333333333333	5.75	6.235294117647059	6.235294117647059	6.666666666666667	6.235294117647059	6.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	4.0	76.0	92.0	212.0	212.0	120.0	212.0	136.0
917.581__6.53_4296	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	12.0	12.0	4.0	12.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	6.0	6.0	5.411764705882353	5.411764705882353	4.888888888888889	5.411764705882353	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	4.0	72.0	96.0	184.0	184.0	88.0	184.0	112.0
917.558__7.56_4102	4.8275862068965525	16.896551724137932	4.8275862068965525	2.4137931034482762	4.8275862068965525	4.8275862068965525	7.241379310344828	7.241379310344828	2.4137931034482762	4.8275862068965525	2.4137931034482762	4.8275862068965525	2.4137931034482762	2.4137931034482762	7.241379310344828	4.8275862068965525	2.4137931034482762	2.4137931034482762	4.8275862068965525	7.241379310344828	4.8275862068965525	2.4137931034482762	2.4137931034482762	4.8275862068965525	4.8275862068965525	4.8275862068965525	7.241379310344828	14.482758620689657	7.241379310344828	2.4137931034482762	4.8275862068965525	2.4137931034482762	2.4137931034482762	4.8275862068965525	4.0229885057471275	5.431034482758621	5.040567951318459	5.040567951318459	4.693486590038315	5.040567951318459	5.595611285266458	3.6206896551724146	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	4.8275862068965525	48.27586206896553	86.89655172413794	171.37931034482762	171.37931034482762	84.48275862068968	171.37931034482762	123.10344827586208
916.651__7.78_3057	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	8.88888888888889	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.575163398692812	4.575163398692812	4.6913580246913575	4.575163398692812	4.646464646464646	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	155.5555555555556	155.5555555555556	84.44444444444444	155.5555555555556	102.22222222222221
913.608__7.61_4058	4.0	12.0	4.0	4.0	8.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	8.0	16.0	12.0	4.0	8.0	4.0	12.0	4.0	8.0	8.0	6.666666666666667	6.5	6.352941176470588	6.352941176470588	6.222222222222222	6.352941176470588	6.181818181818182	4.0	4.0	4.0	4.0	4.0	4.0	4.0	80.0	104.0	216.0	216.0	112.0	216.0	136.0
911.571__7.57_4129	4.0	8.0	4.0	4.0	4.0	16.0	8.0	4.0	4.0	12.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	8.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	7.0	6.25	5.764705882352941	5.764705882352941	5.333333333333333	5.764705882352941	5.090909090909091	4.0	4.0	4.0	4.0	4.0	4.0	4.0	84.0	100.0	196.0	196.0	96.0	196.0	112.0
911.498__7.06_3782	4.0	2.0	6.0	6.0	6.0	6.0	2.0	4.0	2.0	4.0	8.0	10.0	2.0	2.0	2.0	8.0	4.0	16.0	6.0	2.0	8.0	4.0	2.0	2.0	4.0	22.0	4.0	14.0	4.0	2.0	2.0	6.0	6.0	4.0	7.0	6.625	5.470588235294118	5.470588235294118	4.444444444444445	5.470588235294118	4.636363636363637	6.0	4.0	4.0	4.0	4.0	4.0	4.0	84.0	106.0	186.0	186.0	80.0	186.0	102.0
910.651__8.37_1805	4.645161290322581	9.67741935483871	5.806451612903227	8.129032258064518	4.645161290322581	2.3225806451612905	3.0967741935483875	2.3225806451612905	6.967741935483872	1.9354838709677422	4.258064516129033	3.483870967741936	2.3225806451612905	2.709677419354839	3.483870967741936	10.06451612903226	3.8709677419354844	6.580645161290323	5.03225806451613	6.193548387096775	4.645161290322581	8.129032258064518	5.419354838709678	3.8709677419354844	5.419354838709678	5.03225806451613	5.419354838709678	7.741935483870969	3.0967741935483875	2.3225806451612905	2.709677419354839	4.258064516129033	5.03225806451613	3.483870967741936	5.129032258064517	4.669354838709678	4.827324478178368	4.827324478178368	4.967741935483871	4.827324478178368	4.6627565982404695	5.03225806451613	4.838709677419356	4.645161290322581	4.645161290322581	4.451612903225807	4.645161290322581	4.451612903225807	61.5483870967742	74.70967741935485	164.1290322580645	164.1290322580645	89.41935483870968	164.1290322580645	102.58064516129033
