index	V1-Right-elbow-healthy-A12	V1-Left-elbow-psoriasis-RB1	V1-Left-elbow-Healthy-RD3	V1-Left-elbow-Healthy-RC11	V1-Left-elbow-Psoriasis-RD1	V1-Right-hairline-healthy-A7	V1-Left-elbow-Psoriasis-RD6	V1-Right-hairline-psoriasis-A6	V1-Right-elbow-psoriasis-A10	V1-Left-elbow-Healthy-RC6	V1-Left-elbow-Psoriasis-RD2	V1-Left-elbow-healthy-RB4	V1-Left-elbow-Healthy-RC5	V1-Mid-lower-back-psoriasis-RB5	V1-Left-elbow-Healthy-RD5	V1-Left-elbow-Healthy-RC2	V1-Left-elbow-Healthy-RD4	V1-Left-elbow-Psoriasis-RC12	V1-Left-elbow-Healthy-RC1	V1-Right-hairline-healthy-A8	V1-Left-elbow-Psoriasis-RD8	V1-Left-elbow-Healthy-RC4	V1-Mid-lower-back-psoriasis-RB6	V1-Left-elbow-Healthy-RC8	V1-Left-elbow-Healthy-RC10	V1-Left-elbow-Healthy-RC9	V1-Left-elbow-Healthy-RC3	V1-Right-elbow-healthy-A11	V1-Right-elbow-psoriasis-A9	V1-Left-elbow-Healthy-RC7	V1-Left-elbow-Psoriasis-RD7	V1-Left-elbow-healthy-RB3	V1-Mid-lower-back-healthy-RB7	V1-Left-elbow-psoriasis-RB2	V1-Mid-lower-back-healthy-RB8	V1-Right-hairline-psoriasis-A5	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_Left_elbow	GROUP_MEAN_Sex_female	GROUP_MEAN_Body_side_na	GROUP_MEAN_DESCRIPTION_Right_hairline	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_Right_elbow	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_1	GROUP_MEAN_DESCRIPTION_Mid_lower_back	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_Left_elbow	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Body_side_na	GROUP_MEDIAN_DESCRIPTION_Right_hairline	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_Right_elbow	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_1	GROUP_MEDIAN_DESCRIPTION_Mid_lower_back	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_Left_elbow	GROUP_SUM_Sex_female	GROUP_SUM_Body_side_na	GROUP_SUM_DESCRIPTION_Right_hairline	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_Right_elbow	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_1	GROUP_SUM_DESCRIPTION_Mid_lower_back	GROUP_SUM_DESCRIPTION_2_psoriasis
558.349_C25H51NO12_4.1_3886	35532043.30421135	17049929.97131678	19877407.51471467	15371821.409705805	94835730.41901074	29421479.397722315	101661323.99659833	18207400.607955836	21349083.778678607	50610768.69451457	23464308.59977922	27768741.807885155	27918033.45366219	19401331.356447574	21192220.816640075	39385555.459362485	15067958.717407618	51786627.955653556	24782855.591983523	50892623.6678098	35246033.56778635	19877410.17973271	17772363.062540106	18953608.32514494	25837134.064961452	15228017.036080267	32864469.50843959	61943973.79082408	21686317.8269171	33877706.7035481	47176999.5462277	38225633.00612344	22079781.090854727	26889602.990687862	35220878.462474056	26564899.857289758	30087732.81835468	34372912.47237363	32917279.87613035	23618588.493079115	31271600.882694427	35515833.18390539	35127854.675157785	26324045.120586067	32917279.87613035	23618588.493079115	37363710.96692068	27843387.63077367	27329172.39928651	26727251.42398881	20740556.22365115	27993189.627506036	27918033.45366219	28609180.565564223	26889602.990687862	26727251.42398881	20740556.22365115	25014604.22853449	661930122.003803	824949899.3369671	1185022075.5406926	94474353.97231646	125086403.53077771	958927495.9654456	140511418.70063114	131620225.60293034	1185022075.5406926	94474353.97231646	523091953.5368895
557.83__3.62_4053	41429296.74436562	22188811.081438486	185629386.37895814	37250308.71768336	18160962.786847383	46765287.13431769	18694746.90665999	45107291.88295594	12098668.219047112	23543528.248383973	22098503.165089168	21374313.8536499	18557914.329843737	27558075.209522348	28651324.312760133	28065691.158252448	27298962.065164424	19761158.091110285	32927581.791076478	41034983.383189246	27437378.99139031	30130484.924244393	21179102.802147336	23393972.865702454	35636579.2286151	22455704.341609493	30822171.067492016	25550752.518100288	31054352.67241552	16137316.49544724	13447765.746647207	33753889.62355509	21237673.319186334	13990669.477682862	6454925.157861251	17072562.75301485	35368274.89361176	31308713.568721008	30220891.595706318	19107444.122179314	37495031.28836943	32931862.37955439	27533267.538482137	24472407.341748368	30220891.595706318	19107444.122179314	22132146.41328349	28358507.73550629	23468750.557043213	24547140.38324213	21208388.060666837	43071137.63307259	27298962.065164424	28302552.595257904	22188811.081438486	24547140.38324213	21208388.060666837	20470130.44662881	778102047.6594588	751409125.6493042	1087952097.4454274	76429776.48871726	149980125.15347773	889160284.2479686	110133070.15392855	122362036.70874184	1087952097.4454274	76429776.48871726	309850049.78596884
557.44_C31H66N2OSe_8.55_415	25460482.065110747	77254620.87024502	10825300.668188494	22961708.25120328	51498916.58569242	3972000.8413416045	42835814.14486925	4999572.598005926	16688876.894735582	22999673.27606979	38405625.38107643	40770835.594769664	32453580.894649155	4630995.587134061	43957817.902671196	45846906.82430546	39985114.86527309	50847589.70826045	1477229.1227942477	22445844.70279572	13354395.490752596	23080089.50020788	16469255.649780622	41308415.22464767	79834138.78741115	62228255.68960979	26374402.264264878	22558758.954446588	19015300.27495109	33467734.93708752	5348564.038087794	74315945.8530528	6534519.633312627	15912440.843537608	9295129.621470908	4832337.360036186	31461540.248849276	37389379.86328032	29284671.96949581	9232475.122924555	9062438.87554486	29261079.51754055	20930854.547311	45453828.68731124	29284671.96949581	9232475.122924555	25863878.95908322	25917442.164687812	39195370.12317476	23039881.388138834	7914824.627391767	4915954.979021056	25460482.065110747	20787029.61469884	40770835.594769664	23039881.388138834	7914824.627391767	16579066.272258103	692153885.4746841	897345116.7187276	1054248190.9018492	36929900.49169822	36249755.50217944	790049146.9735949	83723418.189244	227269143.4365562	1054248190.9018492	36929900.49169822	362094305.4271651
557.413__7.82_1236	25265574.23804105	69513549.69483767	14808373.854214327	22827014.184292886	60106033.91248619	5855560.428746155	42705927.5674701	2270596.6932592173	18837562.60345211	46104846.78071719	38770955.62190118	26081485.551587924	36282118.227140516	4824140.063964514	34090304.632792026	51998652.29436341	45583036.55461197	37913540.12857393	73229945.20055905	7692733.214400823	6840730.760544286	38095079.54090791	2206021.4995523808	35360911.95591754	47856152.69878328	59832706.22825	58307388.660480015	20472746.399675634	23535650.282057337	33528196.10122395	2676926.645046324	59081543.820131846	4565593.788516129	13305327.817597922	6123899.724598716	2419972.117135221	34229266.54908875	39787531.18476798	29971411.09688419	4429913.769157935	4559715.613385355	32212355.08314764	22027883.380806535	38303511.433242545	29971411.09688419	4429913.769157935	23280495.38627703	34725608.29435478	38433017.581404544	29804840.826405935	4694866.926240321	4137766.2729406883	35360911.95591754	22004198.340866484	26081485.551587924	29804840.826405935	4694866.926240321	16071445.210525015	753043864.0799524	954900748.4344314	1078970799.4878309	17719655.07663174	18238862.45354142	869733587.2449863	88111533.52322614	191517557.1662127	1078970799.4878309	17719655.07663174	325926935.40787846
557.353_C21H49N8O7P_4.01_1217	10911904.128003336	29539152.24908342	15633034.711639067	11660176.858808422	257037188.6034485	26345048.94658022	514578224.8463084	156374111.07005072	124165967.20975785	15303982.707942585	99633586.69431667	14783439.015209133	24265994.464329384	19884769.062417854	63499714.53509434	85308579.22868305	27048944.444829855	25923075.898125894	26519292.63128924	19780658.46545027	59256417.41517957	27182081.717758894	121933559.55208045	14465948.24790142	16969724.383110523	19881535.41006028	23850973.768443838	13534136.011069743	10202654.519154757	22642069.117723368	90158165.72301294	31440837.182679586	30187964.1520006	54430248.88254957	12384516.845325677	28430232.50094329	25163661.680633307	65458849.53073033	59587441.977787845	46097702.40295615	57732512.74575612	67420769.2496245	39703665.466996424	28079266.36973529	59587441.977787845	46097702.40295615	113681953.8733164	21261802.263891824	26784118.538059548	26432170.78893473	25036366.607209228	27387640.723761752	26345048.94658022	12223020.06953654	29539152.24908342	26432170.78893473	25036366.607209228	74707291.56909625	553600556.9739327	1571012388.7375278	2145147911.2003624	184390809.6118246	230930050.98302448	1820360769.7398617	158814661.8679857	140396331.84867644	2145147911.2003624	184390809.6118246	1591547354.2264297
556.868__7.97_5075	116820119.56469469	14330962.692206811	17339327.06570668	51099943.67224452	15318312.138535172	19787640.07932656	15589435.170043616	11785323.089862542	48714592.87921191	24273955.40581773	39443061.67328981	40673802.60695005	17764740.084710583	13107098.98791392	79717442.92929883	36317191.535944395	192830878.63646838	92419121.74445552	54867946.668463744	20961221.605919197	10167022.936984967	31171320.39088733	18707322.20405234	20605164.065767355	14911633.640911285	33606082.213635586	17682317.386089463	76355731.25382145	80492329.06160428	46096940.79666254	16656056.663115447	22335505.948742595	14353999.716688566	35501216.25703179	18565129.074265316	15116305.02018302	44006274.28831895	39196640.93016518	38763505.41281966	16183387.495730035	16912622.44882283	42126623.27081676	80595693.18983307	38666763.31330711	38763505.41281966	16183387.495730035	30524868.608463652	27722637.89835253	27722637.89835253	21648363.777330898	16459564.395476941	17451972.54975479	24273955.40581773	78424030.15771286	35501216.25703179	21648363.777330898	16459564.395476941	16122745.916579532	968138034.3430169	940719382.3239642	1395486194.861508	64733549.98292014	67650489.79529132	1137418828.3120525	322382772.7593323	193333816.56653553	1395486194.861508	64733549.98292014	427348160.51849115
556.442_C26H59N4O8_6.67_160	42440138.086917765	31870603.45501872	15089660.801381795	20095905.84032016	18434249.878822535	18637856.100655135	21473191.35803176	31807256.018219087	55269996.48079992	19936250.783365272	22243382.553651445	70018587.3552314	39428762.94025417	32757223.38322941	34952886.31561608	30591894.935462605	56864500.77803758	14961911.975458136	43764726.68175027	137922352.21125394	15994655.654926527	22830237.614360075	16711949.47734328	20051063.714322764	61912861.6161887	21723906.797712643	24547382.95520198	21359949.124105603	25097831.293771993	16629049.954426834	8198700.8842759775	18469574.765110366	36704318.443555385	26585896.63770158	40537408.970322244	17665755.155925836	37023148.94479785	28194576.926942885	32043941.13868691	31677725.068612583	51508304.8715135	31660314.34116462	36041978.74639882	34408498.70136681	32043941.13868691	31677725.068612583	24219471.729084015	27569638.945332292	21983644.675682046	23688810.284781028	34730770.913392395	25222556.05943711	21723906.797712643	33768984.69034488	26585896.63770158	23688810.284781028	34730770.913392395	21858286.9558416	814509276.7855527	676669846.2466292	1153581880.9927287	126710900.27445033	206033219.486054	854828487.2114447	144167914.9855953	172042493.50683406	1153581880.9927287	126710900.27445033	339072604.2071762
556.405__7.32_5024	32139057.556602746	30270084.407166645	30149496.68159787	15910804.569835516	31964325.55978233	29537324.104673292	24792989.36544541	19436476.585417755	23229334.8300066	53710658.11611363	44097680.013080835	21089793.31281776	94033182.84023964	23068259.789237797	35046877.29699449	40025727.02349638	16228364.996208744	20966910.759666797	54134105.71184164	2.7319375978426366	38542773.924697846	52502920.41092176	20638695.77666198	14222846.873694867	36271222.45084365	45437586.12731873	21701091.669711027	21395439.759326797	14380919.515043639	33661132.00180239	41782909.286428764	27833963.744356006	25521706.400293954	23840633.186899867	21861726.868526578	31209652.385816682	32837046.8749616	35342420.01379011	30851018.795402996	22772597.20868008	20045863.95196133	33412255.319759402	22786187.915244944	23483078.833256785	30851018.795402996	22772597.20868008	27730117.52752521	29843410.39313558	32812728.780792363	28685643.92451465	22464993.328882188	24486900.34504552	31964325.55978233	22312387.2946667	23840633.186899867	28685643.92451465	22464993.328882188	24316811.276172638	722415031.2491552	848218080.3309627	1110636676.634508	91090388.83472031	80183455.80784532	902130893.6335039	91144751.66097978	117415394.16628392	1110636676.634508	91090388.83472031	388221645.3853529
556.298_C24H45NO13_3.67_3932	55531484.93137796	25743264.586171113	272144532.8954765	13801515.84098773	27573454.437927097	22403431.249457095	179791286.58784586	59534900.07883947	73911273.70016834	37238520.430768795	58932367.383921355	30489232.606282018	27325255.637705583	45590029.20724148	25599447.451235823	25743264.586171113	42282235.103729755	32806939.95370164	21860201.942918215	36642203.03902237	86275801.69232449	18127425.89515107	58389754.21648252	13667503.01948189	15814236.901131775	33940841.27748279	22857425.643585835	13935318.148301058	21708631.72430737	26147862.59520007	96234560.6561872	20702273.761481598	17664245.893939175	15797290.508634312	21860201.942918215	29620117.06074482	37080848.21790029	48787364.22481266	45213564.794119544	35876057.81514534	37050162.85701594	50731237.338549845	41271677.12603868	22888138.637375284	45213564.794119544	35876057.81514534	57993547.985321224	24228436.54741083	26736559.116452828	27449355.03781634	33725115.57507985	33131160.049883597	29620117.06074482	38620058.32784267	21708631.72430737	27449355.03781634	33725115.57507985	51989891.711862	815778660.7938064	1170896741.3955038	1627688332.5883036	143504231.26058137	148200651.42806375	1369743408.1408458	165086708.5041547	114440693.18687642	1627688332.5883036	143504231.26058137	811909671.7944971
555.848__7.58_5666	188434985.18436995	17864640.54332325	12562498.329172097	46545674.66354511	19002909.136558283	23673007.660446066	14656248.529868064	16496078.403036132	21627905.39750032	57110220.79058959	35188205.38872133	20132210.59322675	21098556.839701813	21233627.38892722	15305944.742901152	25199465.00439976	107502196.16541845	32039041.326663367	15295019.728809144	12889216.62560097	16583021.390182545	40318649.50640177	28622616.919870418	20761606.405074663	81796267.63273922	23353367.62314733	39105222.56622115	29787795.54781629	23828030.73540793	29473557.642485682	13202017.029077368	21267207.4322416	25410777.776968833	22033395.92053627	34130661.14961139	23641670.120024256	40507004.98231313	31141547.70545857	33254819.940016262	27349420.80884447	19174993.202276856	36394457.384461924	65919679.21627361	21025097.04494716	33254819.940016262	27349420.80884447	21858529.159264054	25305121.3906843	21650301.676388934	23497518.871585794	27016697.348419625	20068874.261530194	23641670.120024256	26807913.141612113	21267207.4322416	23497518.871585794	27016697.348419625	21430766.39321377	891154109.6108887	747397144.9310057	1197173517.8405855	109397683.23537788	76699972.80910742	982650349.380472	263678716.86509445	105125485.2247358	1197173517.8405855	109397683.23537788	306019408.22969675
555.423_C30H56N3O6_8.82_1542	26271534.79528926	102395466.17442611	15651134.148536976	26914420.320522923	68966043.93356243	41633899.202692516	47884811.43623681	20563156.292842142	41057660.87725931	24559613.479076337	27912516.970535364	24130484.15641487	20388570.54014013	27656460.563878156	42343871.11946563	22684194.68223681	54629641.103580154	25144553.84056111	25561105.50928194	54376469.93450872	10339546.61840978	8184124.030906722	13801292.260193327	23598762.80992554	36159048.74026395	22042529.10147977	16633123.485499427	24497018.687965102	46199757.33749396	25639198.374168374	7822503.286770128	34957914.74614247	23118871.36597545	14924309.64141044	32688941.450685833	11607872.84400247	28484748.71748905	30394478.677064758	30359456.218398347	24316391.41018319	32045349.56851146	28632108.376508143	34506492.9245019	44521586.41117757	30359456.218398347	24316391.41018319	33305425.14839868	25060359.494179137	24852083.659818724	25352829.674921528	25387665.9649268	31098527.74776733	25144553.84056111	33664597.83627428	34957914.74614247	25352829.674921528	25387665.9649268	26400507.202219635	626664471.784759	729467488.2495542	1092940423.8623405	97265565.64073277	128181398.27404584	773066926.1657199	138025971.6980076	222607932.05588785	1092940423.8623405	97265565.64073277	466275952.0775815
555.423_C30H56N3O6_8.46_3027	36570503.27772714	61694187.04834793	15081889.481174104	18990997.703922007	36417121.156168744	21198396.061718497	29501674.530830823	28462679.34796568	10766110.279316505	12014020.385509223	43268456.60031192	48780989.47495854	10552661.194262063	26244731.501406103	58548798.69470321	10503091.412337486	63908769.79891333	53201452.802976936	12428171.293020478	59887583.828469224	21711860.018597778	13186119.063528473	24559759.93777287	12747559.00504806	38637368.77558652	26905946.71066596	18921271.345706925	11375070.604148658	14011353.06176251	12404719.363657955	23260206.06950787	26372238.998843472	32501857.248753775	13011674.579478033	40104167.04297556	21938995.280339416	27346463.216619577	28418801.896169078	28046457.027233712	30852628.932727076	32871913.629623204	26755240.52170796	18180759.305738702	32774088.63267809	28046457.027233712	30852628.932727076	29146447.301055938	20094696.882820252	22486033.044052824	23909983.00364037	29373294.375079937	25200837.314152546	21711860.018597778	12693211.832955584	26372238.998843472	23909983.00364037	29373294.375079937	25402245.719589487	601622190.7656307	682051245.5080578	1009672452.9804137	123410515.7309083	131487654.51849282	722391494.0861149	72723037.22295481	163870443.16339046	1009672452.9804137	123410515.7309083	408050262.21478313
555.375__7.47_2329	30520926.362621155	100598734.17146666	17575965.0312425	29339384.072491515	83033495.75032732	10335247.461445546	44574901.804977536	5089926.713985573	19871908.26228645	42531074.545250244	37160279.87824231	28232375.992616583	26481218.066152755	4802583.739167465	34040104.46963965	74395766.08524056	44196259.415182725	37052926.75725987	44120905.447493315	5490619.516835419	6270515.914416933	37381626.18492654	2197032.5202022456	46574869.829576775	64896117.229332335	71482723.52803838	65961517.530941516	16552079.588290602	25964561.444444403	34925463.00042557	2090404.909623061	92619994.79437254	1731402.0377721644	6225454.329053601	2395187.1250531585	3938997.8950512684	37353673.96886098	44656753.28076211	33351459.7612624	2781551.355548758	6213697.896829451	34662415.75004805	23227368.91441065	50728224.146390766	33351459.7612624	2781551.355548758	27062266.00646462	34482783.73503261	39956350.36508839	29930155.217556335	2296109.822627702	5290273.115410496	34925463.00042557	22918234.85336543	28232375.992616583	29930155.217556335	2296109.822627702	13071212.088351693	821780827.3149415	1071762078.7382908	1200652551.4054463	11126205.422195032	24854791.587317806	935885225.2512974	92909475.6576426	253641120.73195383	1200652551.4054463	11126205.422195032	378871724.09050465
