index	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
313.237_C18H32O4_4.31_686	1664668.1479669807	661930.5349245605	1608896.9949041253	1047871.0663625373	2021262.4213153955	1294284.5	435344.06169999775	1834295.436926001	1453149.8789982256	435226.4828282848	702925.2629707395	1313167.0036624598	1840300.3760921808	707802.873258457	1298074.3144355363	488531.2851547759	1257085.1975285711	2606003.0645898837	2429257.0253306916	2705626.035766007	1991669.7832039797	1698096.2547829924	6727629.667032049	1301995.990642603	2304832.8188283993	782418.7823199682	1673197.0591682172	1673197.0591682172	1673197.0591682172	1673197.0591682172	1954495.4623834535	682427.89894765	1453149.8789982256	1453149.8789982256	1453149.8789982256	1453149.8789982256	1664668.1479669807	4694512.69391981	41829926.47920543	41829926.47920543	41829926.47920543	41829926.47920543	37135413.785285614
313.236_C18H32O4_5.96_1249	675474.1652479558	1715920.4156480655	1689422.1653090394	1001195.0000000001	1507746.4978705633	1606987.4097775284	1600557.8813613257	1591736.7701382863	1126812.1107127056	1570291.975981936	1835841.3525535623	553552.8376877044	1750854.5961614014	1851597.813472294	1368689.2395778978	1021756.8414795769	1442160.6559540047	1347789.992253627	1482542.7255708629	1927872.6516405737	2467014.2610693523	553032.9556534167	1217593.413925199	1538211.815069861	775601.6364937057	1424740.225798142	1408810.287224418	1408810.287224418	1408810.287224418	1408810.287224418	1403779.7803063996	1643106.1958150007	1507746.4978705633	1507746.4978705633	1507746.4978705633	1507746.4978705633	1482542.7255708629	8548441.354788851	35220257.18061045	35220257.18061045	35220257.18061045	35220257.18061045	26671815.825821593
313.236_C18H32O4_4.59_1767	1560678.2080951005	662853.3754725388	923178.8665163293	1049331.9717870057	2065638.749418739	1047269.8127075521	435951.00326147757	1618912.3647598044	3437148.214264804	435833.2604653879	703905.2569438859	1333697.4258224352	1320508.1894014562	708789.6674263569	1299884.0445332523	551766.7507687398	1194448.3078196577	2139444.071607095	2279583.284283132	2709398.125557506	1994446.5	1700463.6815681346	744496.8943402796	1303811.1882049984	3315211.8846198125	793935.3321075073	1461466.0439858192	1461466.0439858192	1461466.0439858192	1461466.0439858192	1672265.2161579179	683379.3162082124	1303811.1882049984	1303811.1882049984	1303811.1882049984	1303811.1882049984	1333697.4258224352	4763611.992645044	36536651.09964548	36536651.09964548	36536651.09964548	36536651.09964548	31773039.10700044
313.236_C14H28N6O2_5.67_1089	1105895.0866786155	1459858.453352013	1476724.955310823	874805.1615739394	1305251.4788739865	1367379.2596738327	1364917.5418856023	1329059.2391113096	264032.683499714	1966030.9406094144	1553690.1884489048	1361807.2968309023	1475942.957255309	1694609.6493085409	1130669.6141420517	1306815.0	1396438.6701325623	131919.53116783255	87343.22389800649	1660667.6088041323	2314295.1348169358	1324687.6065802057	1926236.0915772016	1677503.0640151834	1320912.7711294584	1550948.6397165132	1315099.728347059	1315099.728347059	1315099.728347059	1315099.728347059	1240621.1247567052	1506774.3209004588	1364917.5418856023	1364917.5418856023	1364917.5418856023	1364917.5418856023	1361807.2968309023	9305691.838299079	32877493.20867648	32877493.20867648	32877493.20867648	32877493.20867648	23571801.3703774
313.199_C16H26N4O_5.63_3468	1252865.4824847465	1598455.0411845152	1534424.781190827	933766.0424994741	1370617.5	3958488.2934462447	2768257.914632864	2403321.54744372	2225039.5194087946	1037716.1739953714	1097530.7549442458	1241510.6127708817	2527079.8777088155	1505140.2302756156	1324354.8853355777	4077811.235009468	1234025.3793919631	1428111.397696192	750692.9707553125	1659108.6383862824	1526604.4905848939	2043643.1069850621	6318683.581580055	1410975.41763097	2270616.914580265	1893382.7570657132	1979953.6715968861	1979953.6715968861	1979953.6715968861	1979953.6715968861	2007291.8551330464	1551797.6357300654	1526604.4905848939	1526604.4905848939	1526604.4905848939	1526604.4905848939	1526604.4905848939	11360296.542394279	49498841.789922155	49498841.789922155	49498841.789922155	49498841.789922155	38138545.24752788
313.143__3.97_4751	1394735.214559931	2589683.674025581	923542.8067563358	1001195.0	2019287.2640230157	1331544.7676421541	1852231.8486467171	885440.4854501474	1160424.6521091787	4201042.363760056	1346937.6064209929	966295.0863324843	1485569.475339466	18317634.09333712	10140216.012053104	1647918.0578329149	938403.5927049165	876569.8805042971	1016216.3191301241	2560531.765589782	3251809.6612944603	1085699.6667643986	1469785.8529301276	831378.4139011563	2270150.1734895823	4864819.243690177	2622569.7493839217	2622569.7493839217	2622569.7493839217	2622569.7493839217	1914490.9617082626	2118800.865929248	1394735.214559931	1394735.214559931	1394735.214559931	1394735.214559931	1331544.7676421541	29188915.46214106	65564243.73459804	65564243.73459804	65564243.73459804	65564243.73459804	36375328.27245699
313.143_C11H24N2O6S_2.99_2489	1018675.9072383818	1103216.5	388259.7020887868	797624.9699979052	1664769.6390969486	1258811.7736966738	1187281.5159810618	1276463.8910283125	1893933.7042284466	1081394.875753409	1592543.6526895768	1885282.0990108107	863520.2423304573	5034508.447766547	6511574.690780326	1782132.327570348	2185952.7907135454	1653182.55922432	2368701.4656065227	960513.9269026986	1994374.7557448724	1404589.8707310753	1435988.1899942353	1018832.4635698692	5007767.8965631565	1999730.945751826	1894795.9143323314	1894795.9143323314	1894795.9143323314	1894795.9143323314	1861658.5359893332	1498566.7617103262	1435988.1899942353	1435988.1899942353	1435988.1899942353	1435988.1899942353	1435988.1899942353	11998385.674510956	47369897.858308285	47369897.858308285	47369897.858308285	47369897.858308285	35371512.18379733
313.092_C7H16N6O6S_3.02_1460	1377101.765154055	1462477.7558998172	1134172.5337991994	1092488.5469153933	1957084.5877892154	1525119.7020303966	1024148.374363106	1087988.048364535	1018409.0401284557	498099.85674293106	1411826.4746246743	1310997.3639523154	1026620.0646863122	1829059.8582078735	1467324.395526858	1306815.0	2394964.9163115704	2250215.4777815836	1814248.2290250412	2089106.174009965	1686150.3028529873	1848106.636433081	2011479.7180328867	1965597.512682305	1876603.8445232108	1392730.930318063	1538648.2471935109	1538648.2471935109	1538648.2471935109	1538648.2471935109	1584727.3998910205	1437152.1152622458	1467324.395526858	1467324.395526858	1467324.395526858	1467324.395526858	1525119.7020303966	8356385.581908377	38466206.17983777	38466206.17983777	38466206.17983777	38466206.17983777	30109820.59792939
313.091_C12H18O8_3.43_1819	649943.3508178105	362068.2184946529	559120.3302870784	2649737.0357093588	2337721.251401004	310669.04384247976	3047449.862892536	2561508.3685775236	413941.3466632812	2302146.341759017	1012176.0074333686	1842866.0234676923	1291180.0	686311.0225780074	1470980.3070513038	772524.6128310577	5625330.02121249	5679598.215135842	813676.7369191307	4748556.028186022	853560.0802156037	5354027.773288256	5036855.550259208	1877074.0573636931	2274746.8721312657	1748208.9960640601	2181350.738340707	2181350.738340707	2181350.738340707	2181350.738340707	2318132.341164912	892350.3101322132	1842866.0234676923	1842866.0234676923	1842866.0234676923	1842866.0234676923	1877074.0573636931	10489253.97638436	54533768.45851768	54533768.45851768	54533768.45851768	54533768.45851768	44044514.48213333
312.362_C21H45N_7.31_2337	1375014.9874754553	633686.2140113243	1285216.9810792827	544212.8187419119	1491255.9672394157	871586.9146273459	1218143.2633755037	1592170.772362722	2189992.7412342476	777979.6344041248	1801969.2083164938	831178.1137129071	1771031.5032074756	1393064.8759425047	1849219.0	1452325.2793161306	1456241.7503059697	3340459.8690474737	1503023.4980392638	2481658.1033568885	670478.9979555763	691910.8814177067	2123823.405227814	1336944.8964928826	3585003.774118118	1125156.0155680475	1530703.7380403415	1530703.7380403415	1530703.7380403415	1530703.7380403415	1658771.4398736975	1085522.2551733148	1452325.2793161306	1452325.2793161306	1452325.2793161306	1452325.2793161306	1491255.9672394157	6750936.093408285	38267593.451008536	38267593.451008536	38267593.451008536	38267593.451008536	31516657.357600253
312.362_C21H45N_6.83_392	1942572.1671967562	473936.983992192	346379.52746656706	258004.73414471964	2023585.3275855675	1392461.2150893167	485747.60498034727	1697051.4931740682	1101207.4517264403	303710.32494942925	1774285.2548466697	1511327.759476859	1337489.992755017	2013696.854227382	1643599.8399103284	2760370.08779101	2062755.6164483796	1719924.5	4736603.212267395	1588363.256708658	1742198.313737848	1477454.7884886877	1404031.2238920322	521117.8712253406	2258651.058419206	1467242.3823825617	1543061.0584200087	1543061.0584200087	1543061.0584200087	1543061.0584200087	1567003.7982213078	1625870.0216676788	1588363.256708658	1588363.256708658	1588363.256708658	1588363.256708658	1588363.256708658	8803454.29429537	38576526.46050022	38576526.46050022	38576526.46050022	38576526.46050022	29773072.166204847
312.326_C20H41NO_6.12_3956	1876799.543687621	470743.83220771654	1110827.0	1189670.2919394055	1824185.0499664654	1849558.1323193249	825732.1205007824	3083329.074527267	1354321.9601848817	461801.6495423878	368078.1421214626	2003173.0872773244	423833.46921581164	2357308.5473850854	2584953.994139687	1855464.4006545732	2203963.109235083	1035145.7177544162	693043.2205636922	1102650.052557377	531332.1732054688	686852.9970200184	2424842.7215489317	2689545.766843091	2942482.478348125	1033374.9281552072	1517985.54130984	1517985.54130984	1517985.54130984	1517985.54130984	1671020.4717797241	578798.4146138674	1354321.9601848817	1354321.9601848817	1354321.9601848817	1354321.9601848817	1824185.0499664654	6200249.568931243	37949638.532746	37949638.532746	37949638.532746	37949638.532746	31749388.963814758
312.201__2.85_5807	777960.623021329	1443709.801233915	1000247.3200070509	1140766.2101886126	1821688.6049709148	2422909.953534285	1016112.5426405781	2200715.832610612	2083826.982266878	2771852.275409836	1509904.0	867808.0056407544	1239223.1665785299	1482695.895364005	821867.134849286	1034259.765203596	3124928.1184558435	2103082.803172924	1060421.7603384452	1679315.8791468358	1461009.9528291908	5270977.786426934	1920999.5755332275	2788620.114648334	2022032.4608496386	2252233.2539397143	1802677.462596862	1802677.462596862	1802677.462596862	1802677.462596862	1660712.475857014	1496299.9476820026	1509904.0	1509904.0	1509904.0	1509904.0	1679315.8791468358	13513399.523638286	45066936.56492155	45066936.56492155	45066936.56492155	45066936.56492155	31553537.04128327
311.294_C20H38O2_8.18_2229	1441043.5725004785	505154.0895520291	1490183.2288811351	480547.07763411815	2262905.9805962993	3124575.3829096416	1144081.6271434063	1523929.2755026962	693730.0036068055	913324.8552870254	3372452.5405572457	1223310.6279599422	1291180.0	1062203.0590065655	1773028.961559601	1650265.524565436	1176129.919178758	1685680.757787381	2032721.0219165236	1132516.1274849467	4657579.301782858	1434751.8137174505	7299009.280728525	2965939.171460229	4143473.4565453683	1489691.9804476255	2019188.6663145786	2019188.6663145786	2019188.6663145786	2019188.6663145786	2186398.1460620374	1248477.436362008	1490183.2288811351	1490183.2288811351	1490183.2288811351	1490183.2288811351	1523929.2755026962	8938151.882685753	50479716.65786447	50479716.65786447	50479716.65786447	50479716.65786447	41541564.77517871
311.294_C20H38O2_7.71_1724	423885.50124863774	1382813.7182135698	618936.8212321752	850488.3356635692	1843688.9402792468	2545728.866305476	1667714.370539295	946274.4221388873	924341.7935301824	1285497.7232893566	1509904.0	1522450.65320562	634112.1386768405	1966233.4617287528	2618503.888344433	1344543.8397593847	736920.0652824887	1176115.7346359817	1656147.1395259043	1629683.1592809532	3303914.6959729907	1096487.343428466	5946823.598180899	1953717.84264767	918587.9190595016	1430913.3477365884	1620140.6388868112	1620140.6388868112	1620140.6388868112	1620140.6388868112	1679896.6255658292	1363678.7789864773	1382813.7182135698	1382813.7182135698	1382813.7182135698	1382813.7182135698	1522450.65320562	8585480.08641953	40503515.97217028	40503515.97217028	40503515.97217028	40503515.97217028	31918035.885750756
311.294_C20H38O2_7.1_1994	1598679.8516045155	1631433.7811601066	1806789.0921649102	872867.3131550465	520103.19984726206	785178.2887754438	541267.2878707092	1081576.5777899334	866343.909719101	2457705.896862076	589594.7329636199	1928259.2290137003	1256957.1529662947	1224474.7160850568	3660799.7388977436	512628.891861846	1161053.8718843109	1448388.6393525228	2917927.277094355	2248007.3455709293	1994446.5	1643975.0130911742	3351392.927948262	2144293.16000247	4909006.257365512	1343302.1720039798	1726126.026121876	1726126.026121876	1726126.026121876	1726126.026121876	1847017.7695275275	1427954.2486225818	1598679.8516045155	1598679.8516045155	1598679.8516045155	1598679.8516045155	1598679.8516045155	8059813.032023879	43153150.6530469	43153150.6530469	43153150.6530469	43153150.6530469	35093337.62102302
311.256_C19H34O3_7.07_366	1698298.5636965279	1192972.6480791029	1316351.4151732556	1458553.9172066338	2996231.102625081	1763633.869850374	623299.7094218998	2141444.6571857072	824403.1170291055	1146401.5549561412	1392289.8498470606	634042.7281411855	415687.8417173849	1526026.251876079	1016170.6367455487	1277634.7453007342	1572887.0	2111210.2706935457	2393126.0520958095	836254.0112681582	2559263.4929395043	2297652.63682228	2803467.8938428406	1110022.9714739376	1873487.4490256875	1472162.947813566	1559232.5754805433	1559232.5754805433	1559232.5754805433	1559232.5754805433	1586728.2473753782	1334962.2975738975	1458553.9172066338	1458553.9172066338	1458553.9172066338	1458553.9172066338	1572887.0	8832977.686881397	38980814.387013584	38980814.387013584	38980814.387013584	38980814.387013584	30147836.700132184
311.221_C18H30O4_5.77_1486	1543732.9673342954	1103216.5	1734847.621626599	529923.2190761274	1461555.3845145986	1580593.8935237564	1167116.2481352647	689092.2227968851	744651.5856258754	559352.5398068929	1798998.1580467245	1024354.7985215979	1447789.7000285147	984786.7569784834	1808352.1824137599	813998.7698859549	686749.2019334475	2025336.769700478	2204507.377060146	823988.0663195192	641247.585302182	2397371.432559039	4592065.734918886	2307745.9328474854	2004121.420668984	1276287.3595461827	1467019.8427850197	1467019.8427850197	1467019.8427850197	1467019.8427850197	1527251.153281495	1044001.6284892417	1447789.7000285147	1447789.7000285147	1447789.7000285147	1447789.7000285147	1461555.3845145986	7657724.157277096	36675496.06962549	36675496.06962549	36675496.06962549	36675496.06962549	29017771.912348405
311.221_C18H30O4_4.99_501	1448507.7881714865	592649.582282044	1110827.0	823074.4222576742	1204065.9127885858	1317241.3457182548	2163501.730738759	1861404.7048751123	1199011.0718922962	1958504.0021246462	675716.416300085	1217262.187947232	621338.1356841475	831981.4194419933	1708715.1857068476	1478726.096055362	1816233.7497550207	2267677.2566982373	1766872.9404167011	1248770.947617165	2217411.691179416	1749299.2772653915	1767454.3979696112	1934292.6033118432	3035765.1992250783	1214479.4655782536	1520652.2026169195	1520652.2026169195	1520652.2026169195	1520652.2026169195	1617338.3301028144	1155353.7577486776	1478726.096055362	1478726.096055362	1478726.096055362	1478726.096055362	1708715.1857068476	7286876.793469521	38016305.06542299	38016305.06542299	38016305.06542299	38016305.06542299	30729428.27195347
311.221_C18H30O4_4.57_570	1137406.9220271283	1588509.0810620259	1305226.549092519	1371110.7002613104	1237409.3150673253	2787114.966819558	671977.4706620701	873811.2456095725	556474.9717252166	1661954.4152568523	2503150.7150121885	833422.1391499782	609313.527720372	1166527.694492264	3333185.3292160854	1377220.953571539	1572887.0	2033461.7120606732	1629597.4692288423	1324535.026186453	1724426.7741691745	1679925.3165190266	2253162.2942810557	2852634.7890258194	3342828.07272129	1662881.362652316	1657090.9780375334	1657090.9780375334	1657090.9780375334	1657090.9780375334	1655262.4355276022	1625231.748159439	1572887.0	1572887.0	1572887.0	1572887.0	1371110.7002613104	9977288.175913896	41427274.45093834	41427274.45093834	41427274.45093834	41427274.45093834	31449986.275024444
311.221_C18H30O4_3.71_555	933389.7543619846	1179245.8044346	1568446.985843141	588073.0727364512	709103.641603539	829797.8899194006	1071460.7948928317	1471680.8684422672	555036.5399991613	1608420.9445838078	637914.8699874651	921675.7075879037	1509428.5549727322	1589280.0	2490588.368040435	2015993.364558303	1020789.1567984517	2050357.1094297774	2484429.2387442705	1740599.9571370657	861362.2549825179	2262590.5837611314	831933.6142888875	2691350.408514432	692355.747095764	1548907.5945542178	1372612.209308653	1372612.209308653	1372612.209308653	1372612.209308653	1316939.9823890007	1598850.472291904	1179245.8044346	1179245.8044346	1179245.8044346	1179245.8044346	1020789.1567984517	9293445.567325307	34315305.23271632	34315305.23271632	34315305.23271632	34315305.23271632	25021859.665391013
