#SampleID	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9
1776_645.346_5.16_C25H58N6O6SSe	9069029.743362444	15903162.949986976	47710240.31665899	55012117.74569098	108331773.43456914	54525346.66310199	88176484.11991514	40409856.60057284	50199431.80095501	36430717.80232271	49197081.72193526	84377829.6426625	86446089.13063796	40397203.83767197	78959574.95082352	65589313.02969924
1774_533.381_8.37_C28H48N6O4	4167775.4081062167	15898650.618979985	47057981.25624976	21393099.66060993	82834614.86388083	56221454.57787433	56334183.80768681	98666059.45712458	149022655.041422	36895053.69330018	70092642.3541612	110779583.25669472	60740744.68279737	41315030.59299936	135652424.64297378	86893769.60441706
176_496.42_7.35_C24H55N4O6	22325410.03717845	29896411.57954411	68846605.9736346	68171160.56609866	47694640.01566295	58846199.26861566	73796147.69100383	54164243.3764313	68724307.2884064	37548291.47229065	24946135.909298707	12861896.550612625	83865345.76032828	67176682.5929245	24195513.39825889	27087410.82979803
1769_568.456_8.85_C27H62N5O5P	1044580.8667611494	2020185.9458705015	36190693.79340325	9471010.428166026	49252995.19752406	37427612.689067855	33439568.038105644	24288562.76760305	70434758.81406587	72399256.55854186	56376022.04260898	75519934.04887563	150830803.68431106	83369670.16827457	71735007.36236934	129738345.42673612
1768_595.146_6.18_C30H26O13_EA280514 Telmisartan|4'-[(1,7'-dimethyl-2'-propyl-1H,3'H-2,5'-bibenzimidazol-3'-yl)methyl]biphenyl-2-carboxylic acid| 2-[4-[[4-methyl-6-(1-methyl-2-benzimidazolyl)-2-propyl-1-benzimidazolyl]methyl]phenyl]benzo_Flavonoid glycosides_8-Hydroxyapigenin 8-(6''''-E-p-coumaroylglucoside)	11162132.8733201	11322253.171597864	60099540.34315078	60997532.83379248	36760357.05084745	28844663.22510907	132761857.59385562	69798868.78608058	66516718.15388621	33600587.769368395	62954217.35991072	19707565.97164232	102878967.32100531	30729671.161633264	35353925.72288699	53522356.0147113
1765_169.195_6.63_C12H24_Cycloalkanes	97743762.4948696	18560298.85435349	103598957.32115433	45824129.66416587	47113586.38222942	70440990.85807724	78657133.33957653	17618563.26060101	50926964.51720083	39800216.78448666	28705035.302358944	27852702.77049274	16990083.04095256	34886341.77465033	44413769.28267761	24786224.79627799
1764_537.376_8.48_C23H44N12O3_Carboxylic acid derivatives	3308312.775435003	5179112.43572192	38596811.885751344	7803695.689418164	45430612.65148067	125695207.46030198	61997416.96298564	58150034.78026967	60446675.15759141	58316167.17717819	70019558.61828901	66337576.84351852	55080307.66953666	85312099.7208553	59486365.19745441	48742042.51780418
175_507.868_8.36	3278362.366337656	6418093.052704306	53434487.72294685	65798730.37308493	76916722.31247994	56617399.50055708	160210022.24092114	25410889.639390398	69771794.3023475	36634684.98295986	30441667.644464087	15295221.608791105	126119769.32213251	144491249.30541328	28840601.04366897	27305812.03746804
1759_741.475_6.46_C35H68N2O14	36196791.08154319	28597835.148484025	24318361.57345315	47837138.37045082	77238581.67633273	44948731.79648201	51576195.17453978	86104551.23446174	34095031.148513354	25548206.32520805	27313155.523910876	22068792.400388494	116917891.62648372	99022310.66606729	23659915.191414613	48668297.90300947
1758_670.364_4.47_C30H55NO15	15339982.03039176	46265781.64806657	99835719.6167982	18700725.00138964	24954766.94553438	13603007.19221639	80180724.92696126	24292192.032558016	111487748.7766617	32355469.1472382	85918282.81564488	121879262.2202924	11554167.792876193	80986954.5013796	129225009.17244436	32572420.94773318
1750_429.318_6.32_C25H40N4O2_N-[5-[1-[2-(dipropylamino)-2-oxoethyl]benzimidazol-2-yl]pentyl]-2,2-dimethylpropanamide	27415307.20622458	17987229.41971422	88172834.73948953	133032185.54347062	80623570.17331667	17136419.50770804	54288159.52684198	39039503.17292981	106606166.7782576	24373518.27475605	22284525.86773603	15715529.837300768	108642906.38637587	206333277.3403595	26793817.54017721	10310885.271539928
174_772.613_8.46_C44H85NO7S	11584012.609663865	11663492.785836425	51429013.4683703	74185335.23699974	66253885.57084876	47922684.35646442	114423622.9432189	27410511.11421481	60812563.69412298	40521996.73655711	40883869.37162433	22234944.332481828	129130404.94797176	162420019.90348646	20512200.754958063	23929075.70284991
1748_909.647_8.12	14421422.253078435	24015134.06317825	24269575.159943134	25249581.84598133	27046934.24520182	152607763.06167206	133302537.21564141	39779900.09646981	37492794.25904983	23728720.29020947	27401645.8517895	13622558.792678256	249835769.83251277	111296079.47069684	99723649.195622	41118347.605690144
1746_277.214_7.21_C16H30O2	10763777.264016878	18645400.139781013	49465112.55250967	20726222.781085435	44164365.65440474	59171944.29728182	37297681.21993541	54736350.75174815	47450295.87116507	54138275.00911138	46662568.52886895	46617012.30376256	37779192.99910528	62025263.41459011	61133071.65398262	48067519.07147122
1745_449.324_8.01_C23H40N6O3_Imidazoles	507641.62230139814	481860.4570022786	29605711.663435746	16825150.040675722	48336636.58846949	57074697.70489923	20647694.222929016	54138988.84246005	61325965.0650105	52104914.95521571	67448678.7340326	60604484.05262885	64987577.78776011	57580721.60227429	64327011.84334989	72755849.66571158
1739_463.398_8.05_C26H54O6_ Nonaethylene glycol _Ethers_Hexadecylpentaglycol	16031600.139851276	40763578.625595376	114936070.52767403	133497354.76438576	67950686.86801717	131724815.67204145	310587256.3328759	25654932.42924456	82239481.07325268	33650318.9715344	2.7005592850635534	2.7005592850635534	62462775.02302741	52406810.43560766	30276440.042163096	2.7005592850635534
1738_507.365_6.77	6248575.878618328	7377399.869029726	83395230.01800258	86934401.89213866	33096458.12177512	151214755.14409736	55569757.18286079	92792877.96059369	54384871.98709347	35110404.30616544	37976387.26881677	34959675.11194686	127330666.17249444	80837855.5238538	23361008.287049275	63866966.17337374
1737_577.134_6.17_C30H24O12_Flavonoid glycosides	12723759.867093118	14571225.822586585	117488429.33302954	79768036.55833642	12887171.464249516	72214028.90479599	157405995.50977916	82541154.71650432	46596006.46127074	107724399.49046692	72434130.86076026	9469216.853569886	72062841.768424	96007369.4445798	7143093.118018429	13240994.838970728
1732_397.294_6.6_C23H40O5_Eicosanoids_Pgf2 isopropyl ester	28290030.39104133	31414812.693029534	54432108.48293462	59879100.54529498	46586984.2805904	25139934.634940393	49797261.30583141	31865297.97441513	36271843.37239169	38452861.755701095	50183235.63085199	13574862.823219908	67898908.26115254	112867673.32470682	21669790.612430245	35996749.84728595
1731_241.142_2.48_C13H20O4	16600442.880331507	10070196.22741456	34990102.58196093	38511622.17466329	51032762.51451138	42466593.94102585	37378800.9658652	41227172.86216284	42270867.91538185	51231731.50205152	55285379.74617589	38036005.68415958	47833474.77360708	36444580.43719551	63046450.19408605	54307119.7820406
1730_149.023_8.47_C8H4O3_Benzofuranones_Wiltrol P	16889818.0353073	14242276.942913253	43717413.34300485	51504199.01991525	170826478.85159108	80136754.63875552	37856031.19015562	23993890.99037602	41798873.87498823	31071771.07584413	30736726.37301491	44119717.61139707	48129610.15516242	127963292.68001148	50310410.78091613	62651385.11786199
172_236.081_4.23	2867292.3458166937	55879889.27472182	107850685.6976428	1289309.482192573	23354853.21688478	17861922.66613005	143734641.57731354	3637425.0399712217	117896227.77276108	7204263.132652151	86543824.85920666	182397339.9090583	2525403.368105537	149168927.66383925	158734286.46214393	15439276.34696895
1729_411.235_5.63_C17H34N2O9	3564516.421306	4616033.733906959	58322350.77136126	65976361.58153333	45726884.62200947	59469832.41901661	35016504.21359792	57393104.48514052	54384968.25338914	32968046.70105933	48773354.70167386	41174671.615968384	59627270.12398382	34679218.18379799	59080232.32862538	52967539.98884852
1725_479.835_7.19	14807051.76701388	13461907.46380972	106646935.57968491	67658467.28452846	21676748.60850035	51985708.61471156	139787329.41880777	67731126.71654026	101211446.64580718	28745980.428818144	36190128.85072333	12330487.64020674	133510330.27815576	84987371.26274002	34038319.66334405	13208888.815384505
1722_551.322_7.39_C19H43N12O5P	17887596.217282396	29501032.04587258	62579919.94512436	53661383.70012	40519443.55054539	62024977.26998847	81548700.7863914	42384979.91248758	86491913.31415544	44789413.635544695	12903636.473856036	3819291.519920017	59180007.26901498	77148172.63202173	28452477.975620434	18692776.974723607
1721_344.316_5.93_C20H41NO3_Eicosanoids_PGD2-EA_Amines	15557068.380494956	25417129.09022726	115752460.75013956	135636815.94595402	103770449.61085062	52982524.0648052	30665803.75508032	5099588.452637709	92023858.10337676	6762465.249771522	4584104.148327561	6936442.396347579	90440415.1840752	219822172.48529604	5487313.2651936235	3079446.0087615335
1720_553.301_6.22_C23H40N10O4S	20410291.97967266	33956308.31600835	43361899.84685843	24687563.29076168	71714308.11530788	46186925.16117218	45011722.107679695	26081445.845153347	49312020.12193566	37054098.65990204	57688960.70969778	13037818.436517455	85006554.48642792	115238501.637802	55513047.04561801	47291270.77184808
171_728.589_8.52_C39H77N5O7	9599111.148787254	18994968.68664686	22855891.00536461	86397317.89242782	104771747.34190296	38666645.85736346	153956829.40969336	44398071.57842528	57689986.99606559	53897116.28822466	25845928.312371865	11668728.066956567	178947872.4785775	261748279.88958868	34092014.65024666	21962031.499504905
1719_444.367_6.16_C21H45N7O3_Amino acids, peptides, and analogues	10799602.749937497	32225856.51995559	47013313.59359822	40178929.67591709	41476656.84598852	56682475.55577609	77462063.89560597	40187152.52321112	360919667.3346036	40233025.65161918	83516028.38357121	52820197.70708497	38538795.37490256	153488250.3119178	6.474682908688923	22071928.57372128
1715_415.193_3.56_C18H32O9	15115103.396388972	100600413.09372412	108627088.93416902	20537494.712238684	47292898.53359666	18135786.42922981	81687046.18812001	16948942.107246727	138209091.08702967	33077755.26805027	118425105.65614916	179346461.970537	33471610.52322112	116716981.77234446	146534106.6102147	19034013.806416165
1713_641.353_5.7_C33H52O12	2455338.7111105914	2766230.415074491	54566875.3156352	34611547.9687752	46966361.32180459	73862026.38318916	50326964.94595966	39626618.86430758	60001935.08397538	47053845.56867089	59297242.90237755	59196540.75576428	63937631.70758646	45274610.12898562	78834645.59030631	96561317.00295249
1712_560.42_8.73	12422309.382323526	30400792.60043958	34397632.43079346	34717753.70429122	40993334.2696826	182876353.88798517	173116466.46161455	44590598.60860359	19939767.74494528	22194410.472342435	20717415.99309649	8616138.528345654	351538402.14063585	140342470.62457743	109639333.74330418	34011091.394639514
170_188.07_1.63_C11H9NO2_L-Tryptophan_Indolyl carboxylic acids and derivatives_L-Tryptophan_Indoles_Indol-acrylate	9001839.77975798	70511875.43748598	59022715.6682099	75684124.56853351	73184550.44437407	19108610.330223367	121420363.25399113	39074329.43079769	47918991.72802602	36909574.6921014	15714243.78731932	26951440.60202773	27242359.20508532	84582077.49453525	25382669.501881424	12240378.56437356
1706_413.377_7.81_C29H48O_Androstane steroids	19768817.22446896	13247978.473006304	18276073.100151826	15850574.348907694	51214915.59142669	53125912.61919995	42450121.08594331	69651233.75067724	15512654.425772158	114359955.72377764	56127651.18822181	268995807.20193285	13432967.10148779	12919484.823958116	350162375.82558334	135818140.50794083
1704_389.361_8.35_C23H48O4_ Bis(2-ethylhexyl) phthalate _Ethers_2-[2-(2-tetradecoxypropoxy)propoxy]propan-1-ol	4776305.09321986	6934627.248408357	57829994.32563487	43394961.24988959	187044014.05831409	28049444.178858146	241407190.19929743	28227785.68000847	56736679.74514313	40250928.62895317	67247901.86233667	36375138.4838036	57187780.805443704	235019313.97294223	7227790.213462133	7878560.108631066
1703_646.494_8.46_C34H67N3O8_Cyclohexylamines	4650159.446596619	11904352.115378454	16711352.55090348	72536976.55143262	72700827.13383101	19276135.290576477	100417595.35573298	29613215.889676467	83942413.40299542	36242577.30774614	65706514.23143954	20742091.60935615	113291588.62747292	161857413.16833138	47090237.166604996	5665099.45165314
1701_405.228_6.7_C23H32O6_Dicarboxylic acids and derivatives	53711580.06548613	79982893.92773019	78172718.91892725	99089929.64944115	68910822.95884588	58031516.12227411	65097023.30839232	37685145.29843582	112136840.54578497	31358732.35302889	23698846.93817681	1668559.9705436619	80362052.02392866	154377718.46459582	17451936.13393752	8448481.385490842
1691_436.399_8.03_C22H51N4O4	6732934.418224922	8245757.477136516	79151425.89243864	84188213.50427109	65850567.200170495	46004461.69920428	167421292.81227985	39663311.85646505	83688384.91166025	42328861.8260786	34630307.63571917	16145712.875669822	107943250.87654416	83049968.37766492	12562154.637136107	24519966.36337801
1690_647.482_9.2	7343154.1516749775	37093329.43871949	5979919.203578315	41112137.28672913	47917097.65121394	205939087.3954493	134498881.18084344	39872088.16789469	40655100.92790241	21315939.35930531	31556599.48678004	17494083.869443536	347678301.8204759	77235226.82967183	62950099.59181698	53506743.09354085
168_464.432_8.63_C24H55N4O4	10098644.790429842	10563244.901395157	91085078.04176612	94210395.03445642	71154905.761005	25977296.62257696	128754947.93394956	31517624.55158635	72720456.63852015	45581812.84285888	9675429.942157514	27251935.481837265	83313777.18090115	197777251.87083575	15610510.979362706	8810889.50103946
1687_807.451_7.89_C33H68N10O8Se	14222231.189732196	18626904.36372541	92730583.79016252	149458351.56801382	27262062.72803663	64135798.89981179	35159795.43687764	11114519.84011818	134586361.7231029	24635411.73436643	19788448.483323187	17755457.299936112	105071868.62590767	112476484.74920917	54759055.6290117	10951225.603370734
1681_537.435_7.64_C29H60O8_Ethers	25770134.689522244	37370106.56672051	80691478.96629427	74240501.47205265	50460763.80643934	58798649.47444906	72906295.26108101	48355179.76918445	64233131.07195406	35445100.60976194	23530676.73666707	9672423.95801054	81996961.99832512	63870628.03593778	15767880.195544936	25517772.689548165
167_635.488_9.07	11812779.623716598	16158136.375931766	35143645.61832939	44252801.09297402	44667546.47092072	124067483.0971958	166108394.45573735	41621129.65934212	56880205.25260856	32770606.8133456	14519473.654189313	9241655.806700204	313932444.9742929	150633821.00996467	85140785.82754505	53423335.27185975
1678_675.464_7.68_C29H54N16O3	108067766.39856736	104310016.87184702	28720603.87395127	27666983.312836103	12519552.863278374	170225622.78359446	44285081.79552041	35656691.35113798	35437567.57921446	23044976.17196735	68200053.05410919	28907479.645108946	507526511.20220095	31825943.40690428	231406038.91620544	86560549.81977315
1677_377.196_5.98_C18H32O6S_2-sulfonyl-3-tetradecylbutanedioic acid	34159191.33325467	40735653.6120377	86501955.60129671	125182470.7582096	94268825.12562546	54122616.831057705	57486595.37509754	28688172.830317836	119721884.40306754	18923164.29096767	11033007.470464673	3974243.838825941	88386595.78506385	213915919.77251917	18883966.91394698	20014200.08933358
1676_469.352_7.79_C20H48N6O4S	732133.2588708148	1289380.3206705956	23624318.19407068	10229196.42193138	55349002.99696694	53157299.37426625	17275147.78538707	42522955.77375228	64278253.95708622	49027604.67252912	72871271.33733386	62279336.22886354	49533227.40768906	57371846.97858366	52584486.08831232	46826797.31873927
1673_454.388_6.96_C26H49N5_Pyrimidines and pyrimidine derivatives_4-N-cyclohexyl-6-N-hexadecylpyrimidine-4,5,6-triamine	10912477.137023443	17891102.485055964	82834861.26665449	44435806.06175232	77305001.80795887	75955072.68149333	34485585.54260865	38061942.8011236	114664190.22875664	37185045.20572364	55577472.34302802	179062151.19269446	42053184.76787203	46780993.69171804	28561453.198203176	23763174.94602421
1672_691.97_7.65	371513973.1519346	25747976.203060355	66574485.33211394	36551556.01541831	42848308.53866625	81761402.62926412	123198938.08258508	52549664.6776425	20348791.11763317	39095955.03457376	31653297.99764473	15295113.933478193	69825153.60866664	33655471.89706089	40344413.30885859	39869043.44993955
