#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
960_333.134_2.39_C16H18N3O5_Orcinol .beta.-D-glucoside_(2R)-5-[[(1R)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-2-$l^{2}-azanyl-5-oxopentanoic acid	56126271.70916231	49320004.60656356	84994725.17459251	71207199.35915543	83366650.0	42761613.39117853	83522551.27358557	56873077.70629298	54358715.59993582
959_520.333_2.9_C22H51BN4O4Se	33073432.85657367	233624517.36318672	30471895.73398737	77931989.0	92793824.22498584	45174892.11191403	29244360.79382463	67962980.08702396	31081984.63963137
957_435.165_3.03_C22H26O9	34771105.0	63326872.41895772	44747096.02029695	30895861.08499566	27333584.87462167	61536742.67124338	53211354.18182609	40960815.75971749	45180554.77657578
956_494.84_6.72_C8H16O4P2S8	19952176.265378248	70974885.0	68706539.84509201	33677324.00218806	27376138.362274706	38888996.71338213	34076434.599055216	66028016.56062357	45645042.13415711
955_347.255_7.58_C20H36O3	683596901.2764329	70974885.0	30837222.54213763	83761231.46107583	178223476.8429285	42699490.10570195	18413230.49912565	70043808.51912965	11215209.70764342
954_583.309_5.11_C19H40N14O6	30840441.73471194	55917851.69915692	67052356.2759729	77931989.0	61643392.24738241	61955253.92409363	68446946.26434621	61650314.51566168	73167093.08908896
952_235.205_5.94_C16H26O_Sesquiterpenoids_Curcumol_Carbonyl compounds_(4E,11E)-8-methylcyclopentadeca-4,11-dien-1-one	34771105.0	53615262.57224978	34173283.48564743	77736123.1328361	88697463.42158334	85273311.55354373	29095917.54509737	85776692.28717451	17972328.21398269
951_735.294_4.83_C35H46N2O15_tert-butyl (2S)-4-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]amino]-2-(9H-fluoren-9-ylmethoxycarbonylamino)-4-oxobutanoate	18395970.71621175	87621009.72142355	20672489.58326323	37025783.03172604	80559266.78725639	52991990.0	71267080.38848504	163237441.59097886	36347645.01595271
950_842.603_9.17	6473936785.746511	70974885.0	24137340.72126489	42601518.56318846	1930179267.5794435	37349828.13713184	26402475.050374746	75278488.22910191	59224019.16547316
94_234.134_2.74_C10H19NO5	23796681.179180603	48180913.17178877	11854856.192644207	47527072.78611253	83366650.0	129691023.43173228	47243524.96985272	133972951.82065676	57608479.26797922
949_383.246_6.68_C20H40N2Se_Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate_Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate	34771105.0	38012180.08677577	32055599.09957926	86938684.8172696	104131385.94911031	40590352.97442007	14482466.424474845	67421586.80101623	2905263.2217863686
947_267.157_4.31_C15H22O4	16614204.686948098	59477289.71730799	46765433.36151575	83378612.03866848	41144474.72688321	34421272.77540825	30999084.0	74003222.72900817	71339540.9484045
946_250.086_7.34_C16H11NO2_Isoxadifen-ethyl_Diphenylmethanes_Diphenylmethanes_Isoxadifen-ethyl	42625907.47416962	53291231.38639852	15663050.933066634	109789548.26932745	83366650.0	103710813.12470911	25963237.52695522	104476605.755231	10374836.501650956
945_243.122_2.91_C10H16N3O4	63121519.94381121	66109357.64067984	68450256.64003195	65419336.44703105	59284508.89118514	33813411.79157675	60344288.40605743	63070179.00000001	56968674.72162248
944_618.347_5.27_C31H47N5O8	31759270.689792585	133342991.27885155	56464895.73318408	77931989.0	61916889.794515505	40458256.669339575	57430819.37928744	61276457.18588045	59754506.87774596
940_344.316_6.71_C20H41NO3_Carboximidic acids_Palmitoyl ethanolamide_Amines	37814218.738567136	97059850.16628902	22562072.31851326	65778615.20512085	144002585.10061342	127915486.48576044	30999084.0	43292767.871099606	15620605.58722053
939_435.271_4.56_C16H34N8O6	52032996.44610682	70974885.0	61245158.63978497	15460766.071525306	46366448.62679879	38074004.50612276	59444320.87347411	14818666.358627155	27382391.36305664
938_663.336_6.3_C25H52N10O6Se	14345960.187807744	70974885.0	26680298.73281937	82787527.35038589	111881957.7701743	71463989.60697532	3423045.281362942	109197850.27383664	4968423.969332065
937_343.247_5.55_C19H34O5	74549913.09821063	30570479.533924125	47550217.919734	31932815.78756275	63140261.70555719	52991990.0	42866483.82832833	38938832.23645601	34071104.946797125
936_500.394_8.15_C28H53NO6	18760995.336807083	70974885.0	78069045.31675127	63832335.15273621	59679078.11078314	70401773.38122287	41205689.32633361	56126820.14978392	45129424.50922696
935_705.986_8.17	26580537.71746993	69851864.6595407	31318839.67106315	77931989.0	85752742.41055238	69826473.01567589	22393828.96717738	37574331.2193076	27829471.53787558
933_1004.585_3.34	53777363.93221809	45963524.71242893	25960263.498904984	30446179.24543744	63623144.02759497	52991990.00000001	44991663.74889869	95601475.34748793	31539430.1935843
931_547.349_5.18_C28H50O10_3-O-alpha-mycarosylerythronolide B	6396879.268822312	66926198.02142258	58748218.66314859	61182327.63412809	48786609.32067983	57926161.99132718	60673773.76953168	63070178.99999999	49673163.80790273
930_427.272_6.82_C22H44N2OSe	32622614.466908064	70974885.0	26865349.38257345	87133897.04745318	211507031.9496298	77987003.9017463	9607738.045222064	69938591.54634918	7182543.48531124
92_427.34_7.73_C23H48O5	38726208.29406548	59006317.88242881	25546697.497146875	121771098.75565808	83366650.00000001	96148706.99099454	21994039.259802774	99184893.78784612	15747858.605639398
928_239.127_3.65_C13H18O4_Pemetrexed	40915664.98173013	364014788.7254702	66361880.48461461	16913710.707896903	35222713.80050646	16151396.648627415	46599627.52841523	30271542.488135833	22762799.0
926_569.33_5.2_C30H48O10_Terpene lactones_[(4E)-2-[(2E,4E)-7-[3-(3,4-dihydroxypentan-2-yl)oxiran-2-yl]-6-methylhepta-2,4-dien-2-yl]-7,8,10-trihydroxy-3,7-dimethyl-12-oxo-1-oxacyclododec-4-en-6-yl] acetate	37298043.70014876	61057856.07442776	64393173.66921414	71431163.60183445	66820924.69559843	52991989.99999999	63000315.4874958	57145216.69031609	53650724.4366784
925_447.345_9.21_C28H46O4_ Diisodecyl phthalate _Benzoic acids and derivatives_Benzoic acids and derivatives_ Diisodecyl phthalate _Benzoic acids and derivatives_Sicol 184	261191726.93684468	70974885.0	75676871.73569167	110071384.16005382	46161495.05176996	76777805.49017899	18626032.70236411	36983021.29517391	14963237.055749524
924_298.274_7.61_C18H35NO2_Monoradylglycerols_1-Palmitoylglycerol	34771105.0	70923360.03841366	92069724.07543433	44863635.26225447	75305761.91544874	45507834.82616414	80782107.98161098	68012982.42013074	46043678.05429763
922_760.577_7.25_C41H85N2O5Se	38051174.16461979	70974885.0	30203996.29230793	105788753.08005014	70158590.75686756	78203763.98373927	24296538.17703768	106472114.60588656	18215068.880803853
921_185.08_2.34_C9H12O4_Antiarol_Methoxyphenols_Methoxyphenols	49058133.09752323	56383817.36507977	28678568.50098247	27204854.32983871	61092544.36520802	59114337.89235124	59363239.63161602	63070178.99999999	57010257.98487298
920_318.201_2.32_C14H27N3O5	71082657.33821122	56634378.23481753	31034179.0	64483761.86271542	76995111.43855868	46349386.81802634	46710747.10273018	82123793.3786724	34594296.99878825
91_206.557_5.54	45564276.41504054	26000079.28101069	54320420.50104304	54878369.23766337	48383156.92405129	52991990.0	42140632.05744642	39716334.08420087	50728171.14893726
919_328.321_7.5_C20H41NO2_Stearoyl ethanolamide_Amines_ Heptadecanoyl ethanolamide _Amines_Stearamyl	26841560.571031705	35624227.31040328	316600604.73334736	57604819.88410327	40142470.46346211	52999941.00044282	71222252.49345241	63070179.00000001	157283462.5926463
917_199.095_1.09_C8H16O4_Fatty acids and conjugates_3-Hydroxy-3-methylglutaric acid_Fatty acids and conjugates	37764466.65247433	32513938.10534666	67300274.84183282	80435926.65141441	13817321.105744148	17985934.627846632	30999084.0	49329987.55755108	30244959.61293847
916_410.471_8.09_C28H59N_Amines_N,N-di(nonyl)decan-1-amine	16174312.10057242	70974885.0	26707421.471634854	31684037.64965974	17292688.29114737	73224045.89670388	89876099.66405135	90420168.85366689	42839838.94157457
914_571.202_2.82_C26H34O14	62279641.8279326	68031705.93938345	49630586.01794168	77748067.86381741	43257308.96364608	52991990.00000001	49681802.83792513	51537530.75407533	73790389.55257772
913_511.379_8.05_C33H50O4_Dicarboxylic acids and derivatives_Methyl 3-(acetyloxy)oleana-12,15-dien-28-oate	34500908.22857847	83622354.24383971	111299772.62029324	72174704.50809376	68161176.20463088	52991990.0	111226357.16233504	40686952.00912745	71198977.44954109
912_583.308_3.25_C21H42N8O11_Carbohydrates and carbohydrate conjugates_Streptomycylamine	70827405.90651737	70974885.0	73169011.54718779	66350926.23747797	33906578.64753753	33294507.770238087	45713222.01327746	39396312.557091706	45614741.02514711
910_551.355_6.52_C31H56O3Se	26799637.74176817	53831005.65817528	56810613.23723556	57139851.80081289	177389542.65079707	52991990.0	55328769.54609292	45567263.52872766	50855673.28796103
90_267.157_3.14_C15H22O4	34771105.0	47828851.70051802	41663762.42532381	35406809.37366775	99087910.54669534	36203189.931534335	39286282.17253045	34790297.7402911	30954861.51925937
908_399.198_3.21_C21H26N4O4_Benzodiazines_2-N-[2-(3,4-dimethoxyphenyl)ethyl]-6,7-dimethoxy-2-N-methylquinazoline-2,4-diamine	53265611.19094136	70974885.0	44670687.27513167	39743782.2147299	44347550.70345246	29518756.96759988	51553008.87525021	35697358.53417157	26867117.06974837
906_179.07_3.14_C10H10O3_Coniferyl aldehyde_Methoxyphenols_Coniferyl aldehyde_Cinnamic acids_bmse010212_map00940	50153016.05246128	58579368.23945236	66428302.44955437	64911012.64195597	57739489.91489028	52991989.99999999	63929196.38663363	53724715.38339132	53955291.60611358
905_483.149_3.02_C22H26O12_Carbohydrates and carbohydrate conjugates_NCGC00385097-01_C20H22O9_beta-D-Glucopyranoside, 4-hydroxy-2-(hydroxymethyl)phenyl, 6-benzoate_Hydrolyzable tannins_4-Hydroxy-2-methoxyphenol 1-O-(6-O-syringoyl)glucoside	48461686.56533998	58736486.59074531	60906830.68024928	58687470.24591748	56975075.9316425	52991990.0	61535479.41369796	54739090.99696451	50330166.66850728
904_309.144_3.22_C11H28N3O2Se_ Nifenazone _Benzoic acids and derivatives_Benzoic acids and derivatives_9-Oxo-11.alpha.,16R-dihydroxy-17-cyclobutyl-5Z,13E-dien-1-oic acid_map00360	51197461.08339973	137580180.25339758	1980842.5122997488	89475730.27699561	49878777.1453924	52991990.00000001	1884946.9889363444	176718225.79870877	1583001.724157051
903_567.446_7.32_C30H62O9_ Decaethylene glycol tridecyl ether _Ethers_Tetradecyloctaglycol	44536937.35203999	57780858.66059874	28683326.789467923	98915696.29097135	83366650.0	92351663.65412122	27785436.300666634	123395414.26755884	20552991.894357
902_209.153_3.6_C13H20O2_.beta.-Damascone	42237130.83613928	59824717.64376192	50327269.3165936	52700721.28463987	29135198.080995124	52991990.0	46003015.65907952	56075793.61573912	41132315.461384736
901_213.148_4.22_C12H20O3_7-Oxo-11-dodecenoic acid_Fatty acids and conjugates_Fatty acids and conjugates_Dodecanedioic acid_Fatty acids and conjugates_Cycloheptanevaleric acid, 2-oxo-	57172854.88333228	56702335.9797434	16584065.577633277	56534454.483825	55742565.94031305	52991990.0	70794056.84796642	67253626.49054971	62768423.2008853
900_592.333_5.03_C28H49NO12	15963295.71641034	70974885.0	49672111.99802744	41552355.34874823	40965133.69598986	53686000.82817963	55031445.26047342	43353336.43000456	42213195.88575511
8_433.209_4.15_C20H38O5Se	13142128.050516512	47460199.55739323	4578214.092507168	38871414.51789663	83366650.0	86540517.60066374	40905838.81550435	117531418.46286698	42279529.40660996
899_636.398_6.3_C24H57N7O10S	43462259.89908262	27635474.94362329	16123266.923366545	95150082.27834342	99685612.85539286	17648595.401305184	30999084.0	73266230.1188292	20707376.27110462
898_212.201_3.07_C13H25NO_Fatty amides	14745143.193547076	12638166.133999925	5589301.985053329	38616594.36939619	142108806.24046364	140350506.24394307	30999084.0	265119473.55832097	36553270.03586154
897_425.373_6.1_C25H48N2O3_CocamidopropylBetaine_Oleamidopropyl betaine	13791274.08568603	82058592.05185248	16713850.959112884	206163882.09834176	110401920.64131112	52991989.99999999	6319791.772561934	97925116.55554898	6069773.414538372
896_297.148_3.43_C12H24N3O3_Tetradecanedioic acid	34771105.0	49219404.74017283	38339763.171609536	37843476.94494791	32517844.94556405	67224795.95657709	38742111.59341419	35302463.71485624	56855594.38470682
894_355.215_5.96_C16H34O6S_Sodium_Laureth_Sulfate_Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate	23384482.01405425	89763981.8250891	17625775.97074812	84040600.74694832	122420436.32399714	52991989.99999999	22284605.9887893	78173992.56391124	9226391.793527843
893_327.216_4.22_C18H30O5_Pregnane steroids_5.alpha.-Pregnan-3.alpha.-ol-11,20-dione_Eicosanoids_Dinor-PGF2alpha	34462642.294277005	51288308.86511515	99886111.5091476	38452521.778079	67458277.45110993	73589941.16022173	72578020.09317426	72492308.1952317	22762799.0
891_719.398_7.87_C29H60N10O6Se	34771105.0	153928653.6978075	22961635.23080679	297745433.38676566	268483326.6891772	54111624.22973868	5.305633375142288	56786857.2183198	19789794.958312355
890_777.571_8.46_C42H80O12	30156396.089540314	70974885.0	10989422.176725278	189717120.82124344	165044871.4175454	74706054.78807527	6118448.924712515	75103435.33243178	14579118.860123046
889_207.137_2.55_C13H18O2_18-Hydroxy-5Z,8Z,11Z,14Z,16E-eicosapentaenoic acid_4-Oxo-.beta.-ionone	36850202.43339278	64819086.28331888	57525024.96197738	62246926.76968682	12809903.401736844	34985875.93931876	58739508.70277038	63070178.99999999	52163554.99499016
888_465.248_4.69_C18H36N6O6S_Amino acids, peptides, and analogues_2-[[6-amino-2-[[2-(2,6-diaminohexanoylamino)-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-sulfanylpropanoic acid	41461850.0169209	50622943.10777426	50815985.65370899	58743526.08643475	36299449.437655136	35365354.349609576	56078885.953008205	63070179.0	103669756.49636434
887_997.7_8.37	48589709.86521494	51536188.78389107	26855723.45046733	77931989.0	97360084.505749	72805396.32375835	26029560.308534354	82827553.08898047	21801162.286293965
886_679.44_8.09_C28H58N10O9	1101216.5965305408	62901539.00402974	60648841.89926977	77931989.0	42222511.59435667	76582744.77225399	90424486.04747522	48811576.5958482	45170450.03171788
885_265.143_2.48_C13H18N3O3_Fatty acid esters	57611419.66723321	71625974.59637946	67188467.57417977	72377200.36404419	73571563.65855971	10050391.77868687	73856586.79855594	63070179.0	10306981.635215342
883_507.329_6.53_C25H54NO4Se	22602207.375076033	44376961.874423936	55580051.44695037	57624456.46227904	176483098.13599196	52991990.0	62826040.96734414	46056017.85439126	52156258.659298204
882_550.379_7.97_C27H47N7O5_Amino acids, peptides, and analogues_6-amino-2-[[6-amino-2-[[6-amino-2-[(2-amino-3-phenylpropanoyl)amino]hexanoyl]amino]hexanoyl]amino]hexanoic acid	11240616.092850117	70974885.0	76354054.1737062	71647218.40409248	58076576.52751862	53234343.58820237	46401510.49274813	39642211.39737941	42028989.55124385
881_255.063_2.76_C12H15O2PS	34771105.0	14684354.84077302	8941172.87695299	46323486.29181783	55952058.26813816	193794553.03285632	61794011.52049921	181037255.8553553	90591862.18226528
880_471.259_4.85_C24H38O9_Tetracarboxylic acids and derivatives	131535382.35103108	70974885.0	90667854.06348288	75024541.8973882	48138422.56653222	48130780.47767588	51307788.71805073	61262505.98911473	37669001.01947299
87_501.462_6.38_C29H60N2O4_[1,1'-Biphenyl]-4-methanol, 2-fluoro-4'-[[4-(4-pyridinylmethyl)-1-piperazinyl]methyl]-.alpha., .alpha.-bis(trifluoromethyl)-	34771105.0	35698883.77322275	69064276.67577146	45574133.93628226	39531725.19894155	97372790.043465	125777834.88328068	47044810.68909953	59434969.36808847
879_227.164_2.6_C13H22O3_Androstane steroids_FIO00038 delta-Decalactone_Sesquiterpenoids	28501792.48512414	44734296.35076611	62311192.31670384	32849717.46535189	21042365.630235396	52991990.0	31438503.96338236	78973261.03489034	33674096.3831744
878_376.284_6.98_C23H37NO3	5227988.499343795	85448337.39076991	3777796.5264379187	57638803.17209183	83366650.0	130322643.40809388	40127143.555382095	82301080.59704807	8875925.811522352
877_553.43_6.92_C25H56N6O7_ Decaethylene glycol tridecyl ether 	35818143.63611973	61962674.11223916	56002491.30335609	58202357.62263442	53171519.77639563	36496494.23366334	60276316.15316722	63070179.0	46314835.50442901
875_401.159_3.79_C11H30N6O5Se	47445845.29719511	59453825.87974487	61119081.75860977	63940699.17659902	60886232.38153761	52991990.0	68223195.87325737	58775139.20181067	51432098.52178554
873_397.382_8.33_C29H48	65945994.14995213	35218413.22458781	72241194.91535021	66329214.22778052	68338341.57517304	52515658.78657553	55639979.86164049	63070179.0	69052591.76624374
872_169.049_2.24_C8H8O4_Apiole_Benzoic acids and derivatives_p-Osellinic acid	34771105.0	64500064.69282202	90225339.2023404	39686250.013172224	51405587.9743825	21752673.7545716	91164963.79341012	73405063.06118883	37990252.47601387
871_143.106_1.66_C8H14O2_.gamma.-Octalactone_Gamma butyrolactones_3-Hydroxycarbofuran_Fatty alcohols_1,7-Octadiene-3,6-diol	43796941.21801486	56621757.20768783	52309404.19077736	56744392.18390498	56361462.39405576	52991990.0	57078955.97478953	47909814.87237433	45536355.96671818
870_276.171_3.37_C15H21N3O2_Eicosanoids_9-Oxoprosta-5Z,10,12Z,14E-tetraenoic acid	34771105.0	72544627.35642949	15462387.72199841	55012457.82197853	45925909.29245637	51139762.63188291	35898979.97186521	72379446.25603464	25771624.9290242
86_258.279_5.65_C16H35NO	24179164.0085772	83953416.10991059	17156685.78627389	77931989.0	99755089.40570807	55423007.08696475	18703721.25106916	76633745.64142396	8880840.746152237
869_715.274_5.37_C34H42N4O13	45860252.04755382	66419646.77535475	95695571.17557216	64151176.36788786	63648303.26362304	52991990.0	60842141.21752488	49550166.3737625	37820468.67251271
868_407.204_3.8_C18H26N6O5	34771105.0	45203201.93796712	43864482.11387052	42397343.09554488	38236810.49162305	60516572.4738924	48900959.74607864	42256503.54958329	42157892.673098415
867_383.204_3.24_C10H27N10O4P	45041286.40344605	55255783.97568537	98568148.52992292	32477393.367813297	83366650.0	75689426.08866082	27494972.438996807	55284615.55329626	94776138.80453874
866_239.128_2.72_C11H16N3O3	66795548.51083474	74241224.6194624	59931780.30456126	73321181.66526459	18696768.983582087	52991990.0	16448545.25150339	48414432.0456561	60610106.44916859
865_251.162_4.01_C15H22O3_Monoterpenoids	45186154.93917146	70974885.0	59774859.98257106	51275321.60927437	43510829.5296737	51189228.190523796	44832215.818152025	57302052.63003568	50971390.20982663
863_317.208_6.19_C18H30O3	34412235.84456121	74706928.58076441	63274058.15977268	52013247.34533925	64436304.15414696	52991990.0	68916328.26686029	48826407.23306063	55225492.14085028
861_705.383_7.43_C27H54N12O6P2	34771105.0	59765658.30645984	18600495.232771765	112747534.44984758	140461477.86937657	60090375.05996262	16355682.561579835	72033329.60496731	12108271.03061065
85_640.946_9.2	49283004.87608367	109589755.51438051	12144100.143297907	193883271.69616908	356681154.89684653	52991990.0	26138043.911299337	59378765.11758211	11505580.62068176
859_193.158_4.03_C13H20O_.alpha.-Ionone_Sesquiterpenoids_Delta valerolactones_(.+/-.)7-epi-Jasmonic acid_(E)-4-(2,3,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one	52597367.23589618	70974885.0	63633996.58184271	66998284.31624384	23095271.99778993	20286880.49885896	65050575.83236682	32212741.26385202	51891009.75787937
857_735.394_7.05_C29H60N10O7Se	36654376.63815316	58944679.2077269	20860301.72701495	77931989.0	141896144.43883654	74814002.87146083	9832661.106274273	110598570.0228138	0.7243884961900164
856_699.443_6.13_C22H54N18O8	39168635.87140559	62007880.50314327	66649075.112696	48968639.82961045	36811629.59264728	52991990.0	52642051.7101947	38202094.58025214	67595364.94300911
855_229.118_1.69_C10H16N2O4_ PyroGlu-Val _Amino acids, peptides, and analogues_ PyroGlu-Val _Amino acids, peptides, and analogues_Pyroglutamylvaline	34771105.0	146594039.29934034	16813059.775559887	157290447.4855115	67060113.87985925	95582726.23852876	14422602.905298565	98975504.81865144	8089008.312276118
854_496.202_2.42_C20H33NO13_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol_Carbohydrates and carbohydrate conjugates_Carbohydrates and carbohydrate conjugates_NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol	50886477.38473898	39717363.94152198	60142288.25281011	53912947.21989863	45651061.86364408	52991990.0	61893376.48148254	49367413.35371786	59534031.57967141
853_619.31_6.27_C22H42N12O7S	29853997.39908616	158293654.7306471	22688767.23189255	111341393.90038688	133695432.85796145	31073756.02167449	25116234.590234626	98759450.85985713	22762799.0
852_659.447_6.26_C31H54N12O4	57419795.47892122	37970856.6188212	31034179.0	20539386.49036244	34987564.37923631	73343921.93599994	39998932.67926421	34302406.60249573	45613085.68120505
848_329.316_5.38_C19H40N2O2_Cabergoline N-oxide	42480961.77642006	55844289.2481537	31034179.0	132190342.57246202	928572928.9802996	45487915.51054913	14576940.417937854	69352886.6568509	6164709.526424839
847_520.339_5.78_C26H50NO7P_Glycerophosphocholines_1,2-Bis(O-decanoyl)-sn-glyceryl-3-phosphorylcholine_Glycerophosphocholines_1-18:2-lysophosphatidylcholine	17963822.01087961	70974885.0	61555214.80707338	58997157.47346651	50043990.50744965	59983405.60362188	68756602.91821577	47470906.66501322	64038718.49417314
845_722.55_9.71	49417907.16530527	70974885.0	30651415.75374979	175605836.78844866	236929380.87556842	44692092.68986104	23061374.610006183	184379656.66792992	18026169.58243681
844_592.877_6.46	24186858.919672165	33346126.120128106	32211365.37545117	55101088.24036872	71884702.43496494	55599225.70918252	52243501.00468043	63070179.0	55449970.9508251
843_251.125_2.48_C12H20O4	41607135.81377971	18244054.69100377	56297664.94794553	40938847.851037815	35317581.00018872	52991990.0	55661795.97518797	46543007.88103738	46036107.40813228
842_280.263_4.95_C18H33NO	60417443.09436521	31351358.04442277	26272005.11612216	123759788.2641167	78537932.99859244	67762935.20851082	30999084.0	142282924.09278175	13622809.483103205
841_211.206_7.03_C14H26O_(Z,E)-Tetradeca-9,12-dienol_Fatty alcohols_Fatty acids and conjugates_Palmitic acid alkyne_Fatty alcohols_tetradec-12-yn-1-ol	36433390.94278573	60766416.22126597	10097308.710032444	88666107.02093726	67777973.33080685	55174661.20696915	33955384.87922642	63070179.0	18487104.553941168
840_299.221_5.47_C15H32O4_3-(2-hydroxydodecoxy)propane-1,2-diol	69412375.65655945	39057546.87133201	73915899.56616382	73600941.89694497	82549855.2459938	20799957.073418334	72363407.10615076	63070179.0	24941589.677620593
839_688.498_8.28_C33H65N7O8	994070.737969154	70974885.0	61163023.68922571	69142196.2352434	38504908.85918483	70845813.5444268	82710341.73061691	62446098.96852551	50399830.73430242
838_388.254_2.57_C19H41N2OSe_Tetramethylnordihydroguaiaretic acid	28054096.91409917	218570198.82490692	31034179.0	67708352.84005159	136921107.23392472	49497958.72234345	32912966.61020713	61850834.95056304	34214300.83224513
836_304.211_3.16_C13H27N4O4	28365654.0967286	88964704.09870744	71616482.76570944	68748401.35346578	41425552.461955294	28231219.10178171	107773214.91799688	63070179.0	63215057.793945804
835_310.347_6.46_C21H43N	17909704.516695675	70974885.0	20612354.74421034	52719742.89565485	105042631.01764467	58014186.6907418	27978616.51187565	97387105.42613356	29144244.29633228
834_797.017_8.15	50021318.38030054	76641110.5230134	31034179.0	17747720.996893447	39444577.55862771	55260993.8879941	24732481.038137976	37558903.834265225	30314859.24381849
833_480.425_8.01_C27H53N5O2	42562363.622167416	68422408.38140684	11766582.312262252	96683900.98940298	83366650.0	78519803.59576042	5745355.542250716	90271582.77254675	6137803.746510613
832_450.815_6.77_C7H2N2O9S6	34771105.0	33257633.52010421	46019845.41546048	64170957.68825162	53782607.28879959	46509092.07281125	71852015.38758945	67247308.39758344	34266794.05305033
830_245.138_3.22_C12H20O5_Eicosanoids_.DELTA.12-Prostaglandin D2	69414381.1269397	64168866.59638702	55602548.58484831	58618044.30282808	56138940.29784224	52076876.34459782	59899046.95500414	63070178.99999999	50119159.49389901
82_669.968_9.38	26283714.286848955	80081225.1776692	31034179.0	179177574.6852315	302681476.90599895	40116572.95603989	11652991.2308894	61421329.5143344	27849091.45850331
828_592.372_6.29_C22H55N7O7P2	22981810.34381957	73610063.7701548	31034179.0	121331305.51585884	127992613.83346383	52846019.18498423	103785464.78425723	57956409.34661355	15136200.153365025
826_582.46_7.75_C30H63NO9_Amines_2-[2-(2-butoxyethoxy)ethoxy]-N,N-bis[2-[2-(2-butoxyethoxy)ethoxy]ethyl]ethanamine	46286691.93192423	70974885.0	17129341.818842947	120253583.60241751	70935573.96066047	131816199.8178186	21748074.9142601	101223638.1932197	17154535.30946669
825_345.169_3.15_C20H24O5_Dibenzylbutanediol lignans_(-)-Secoisolariciresinol_Tetrahydrofuran lignans_3,4-Divanilyltetrahydrofuran	34771105.0	66272122.73313604	49903154.57566446	60222807.71083088	35311589.07945139	167659444.83212617	47743184.97285366	43774934.79567614	152430319.97984406
824_286.31_6.18_C18H39NO	28054275.91975599	83444859.07164726	14014259.712772775	101023135.69495338	117632881.53131352	61386962.21587187	13785423.243932765	63070178.99999999	6957449.325346006
823_484.399_8.48_C24H49N7O3	26326946.228862874	61532633.30093346	76339852.44014062	87751829.96049218	41794919.75942402	57611139.28290912	39777099.31735536	54495368.37287045	22762799.0
822_522.473_8.86_C27H61N4O5	48701396.20417639	52864131.64499428	31034179.0	89050123.94791582	97348724.6168891	66242210.79488732	17352958.805693273	47173251.06883827	15463466.926484922
821_293.21_3.57_C18H28O3	51094432.08731408	54437846.55269897	64337332.08730809	50405921.67647391	48094690.49549475	52991990.0	52908345.35884756	58192330.780120395	58822578.44074678
820_837.332_3.22_C38H52N4O17_NCGC00380723-01!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-6-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	43028390.58546826	70974885.0	39972471.02397464	53361044.14555213	48908288.64531996	46225567.99480727	53817635.55500907	52321610.50881161	47513659.65481265
81_369.298_7.42_C22H40O4	36921007.13723925	70974885.0	25030000.69223805	112158799.37331045	78872010.48119248	80907206.32335222	24292783.891291346	89288963.45128003	16961269.997306816
818_223.094_2.13_C12H14O4_Dicarboxylic acids and derivatives_[(2E,4E)-4-prop-2-enoyloxyhexa-2,4-dien-3-yl] prop-2-enoate	79060524.31193066	58289252.31281355	93282481.96378824	77931989.0	68593294.05441374	2159950.718422454	104117878.71239077	52114107.31587906	69080083.6288252
817_469.328_9.37_C25H44N2O6_Amino acids, peptides, and analogues_[(2E)-2,6-dimethylhepta-2,6-dienyl] 2,6-bis[(2-methylpropan-2-yl)oxycarbonylamino]hexanoate	199189620.01612285	63516445.72598069	32813916.934289124	77931989.0	55611201.76465175	41627449.58492399	80727478.73202062	39889132.82688333	22967843.524823107
816_427.193_4.0_C17H26N6O7	126390025.97104856	92346385.6701413	31034179.0	47372039.92664334	79725852.20587425	18832065.78921713	38692131.76205272	57481743.88893127	30850663.294293184
