index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
961.607__7.73_3285	15067714.5	19466270.164616104	13922094.832765505	21053646.992819797	13129391.176764386	7075918.118078322	1975818.6532978741	20979339.808047347	2363097.9315315234	15475360.70496338	12781476.908657873	12781476.908657873	12781476.908657873	12781476.908657873	7393709.316046861	17266992.332308054	13922094.832765505	13922094.832765505	13922094.832765505	13922094.832765505	7075918.118078322	92852164.22978029	115033292.17792086	115033292.17792086	115033292.17792086	115033292.17792086	22181127.948140584
961.584__7.56_4092	16968424.24429764	24690315.237839665	15224434.5	12659065.3173194	10148891.109819539	4279884.663853686	5978309.016630646	25465970.359977048	4382179.908819269	16565064.928042173	13310830.484284101	13310830.484284101	13310830.484284101	13310830.484284101	6802361.596767957	16096429.37214882	12659065.3173194	12659065.3173194	12659065.3173194	12659065.3173194	5978309.016630646	99390389.56825304	119797474.35855691	119797474.35855691	119797474.35855691	119797474.35855691	20407084.79030387
959.966__10.11_35	13701277.892317247	15016312.5	10130733.746441893	18391930.505358506	7412911.900544846	9522220.26609789	10074162.428037189	4589749.313122025	20691844.770010006	13753641.45454161	12170127.035769956	12170127.035769956	12170127.035769956	12170127.035769956	9003098.198226642	14358795.196158623	10130733.746441893	10130733.746441893	10130733.746441893	10130733.746441893	9522220.26609789	82521848.72724967	109531143.3219296	109531143.3219296	109531143.3219296	109531143.3219296	27009294.594679926
958.665__8.09_4410	23323768.80469877	14692008.758045452	13513174.315075483	16325391.458616327	11014480.112507515	4798309.49375439	1967371.8222024087	25238944.0161068	7365866.5	16743192.30875714	13137701.697889682	13137701.697889682	13137701.697889682	13137701.697889682	5926720.476154772	15508700.10833089	13513174.315075483	13513174.315075483	13513174.315075483	13513174.315075483	4798309.49375439	100459153.85254283	118239315.28100714	118239315.28100714	118239315.28100714	118239315.28100714	17780161.428464316
957.631__7.62_4085	17487014.69276842	15235876.523907209	15224434.5	14842638.469106585	8417499.778377647	7057084.6353790155	5373364.139139057	13661987.600156868	2354623.864464676	13134429.275067292	11072724.911477719	11072724.911477719	11072724.911477719	11072724.911477719	6949316.184298572	15033536.484553292	13661987.600156868	13661987.600156868	13661987.600156868	13661987.600156868	7057084.6353790155	78806575.65040375	99654524.20329946	99654524.20329946	99654524.20329946	99654524.20329946	20847948.552895717
956.655__7.73_4299	8100375.55728237	15016312.5	22417662.541222796	17380100.46087434	9953174.831945723	6237052.582112952	1482897.5121420422	13090701.868779369	6114396.199361579	13686591.521253409	11088074.894857908	11088074.894857908	11088074.894857908	11088074.894857908	5891041.642066906	14053507.184389684	9953174.831945723	9953174.831945723	9953174.831945723	9953174.831945723	6237052.582112952	82119549.12752046	99792674.05372117	99792674.05372117	99792674.05372117	99792674.05372117	17673124.926200718
955.525__7.06_3916	14245840.056314828	31343505.535920523	9330504.312414477	13431034.5	19677436.852493018	8272778.626916528	7078556.785382795	8070873.082622792	9024543.357867835	14241050.140856743	13386119.234436978	13386119.234436978	13386119.234436978	13386119.234436978	11676257.421597445	11380769.406207237	9330504.312414477	9330504.312414477	9330504.312414477	9330504.312414477	8272778.626916528	85446300.84514046	120475073.1099328	120475073.1099328	120475073.1099328	120475073.1099328	35028772.26479234
954.78__10.01_3173	5457675.490802581	15456135.718390038	6289778.528748927	10824248.799900856	18069799.489091557	7680719.0	7447396.845773345	5480144.58475963	8836856.235268407	8724139.892978406	9504750.521415038	9504750.521415038	9504750.521415038	9504750.521415038	11065971.7782883	7563317.382008666	7680719.0	7680719.0	7680719.0	7680719.0	7680719.0	52344839.35787044	85542754.69273534	85542754.69273534	85542754.69273534	85542754.69273534	33197915.3348649
954.678__8.37_2186	12885456.728338704	81265978.18916741	70651494.6491008	42684817.88562834	4591297.708789563	4751630.207068878	7270119.5	9633225.16780686	8841168.13692577	37660356.79282798	26952798.68586959	26952798.68586959	26952798.68586959	26952798.68586959	5537682.471952814	27785137.306983523	9633225.16780686	9633225.16780686	9633225.16780686	9633225.16780686	4751630.207068878	225962140.75696787	242575188.17282632	242575188.17282632	242575188.17282632	242575188.17282632	16613047.41585844
953.674__8.39_629	30418461.110161472	44139504.11304337	49517179.55825	13431034.499999998	1989143.8028318349	2119229.66474742	1742031.6940789253	14991114.193727346	1020086.3447670783	25586229.96999154	17707531.664623044	17707531.664623044	17707531.664623044	17707531.664623044	1950135.05388606	22704787.65194441	13431034.499999998	13431034.499999998	13431034.499999998	13431034.499999998	1989143.8028318349	153517379.81994924	159367784.9816074	159367784.9816074	159367784.9816074	159367784.9816074	5850405.16165818
952.672__6.62_2982	11392202.359364247	29200800.65453974	20197336.628953386	13431034.5	3939234.1802026834	3586925.6628164677	5260246.725379938	27673944.700942308	17661619.49772748	19926156.390254527	14704816.101102917	14704816.101102917	14704816.101102917	14704816.101102917	4262135.522799697	18929478.063340433	13431034.5	13431034.5	13431034.5	13431034.5	3939234.1802026834	119556938.34152716	132343344.90992625	132343344.90992625	132343344.90992625	132343344.90992625	12786406.56839909
951.627__9.23_5025	16656678.65291834	72100372.8856097	9184963.909433968	11067203.995170446	12114159.75007759	6187180.796859887	7270119.5	10522445.558584403	13536751.69715531	22178069.44981203	17626652.971756626	17626652.971756626	17626652.971756626	17626652.971756626	8523820.015645826	12301977.846162878	11067203.995170446	11067203.995170446	11067203.995170446	11067203.995170446	7270119.5	133068416.69887218	158639876.74580964	158639876.74580964	158639876.74580964	158639876.74580964	25571460.046937477
948.718__8.39_340	29062580.911187906	27531836.581164837	86911156.75804818	31328460.222467765	1657552.1434548208	1430012.065858077	1005251.6860990477	11481062.0	979574.3026911858	31215778.462593313	21265276.296774644	21265276.296774644	21265276.296774644	21265276.296774644	1364271.9651373152	28297208.74617637	11481062.0	11481062.0	11481062.0	11481062.0	1430012.065858077	187294670.77555987	191387486.6709718	191387486.6709718	191387486.6709718	191387486.6709718	4092815.895411946
948.596__7.45_4580	17765606.465367127	19924943.83863379	8802019.522151116	13431034.5	13322652.329260068	2933113.872683544	2555031.745266794	15604391.965618404	3843003.1151448116	13228499.901152542	10909088.59490285	10909088.59490285	10909088.59490285	10909088.59490285	6270265.982403468	14517713.2328092	13322652.329260068	13322652.329260068	13322652.329260068	13322652.329260068	2933113.872683544	79370999.40691525	98181797.35412565	98181797.35412565	98181797.35412565	98181797.35412565	18810797.947210405
947.883__4.36_4569	10404944.395410161	15016312.499999998	9668717.129449917	9693569.800680015	5.299077021342668	18261467.267870247	13534743.555602802	12506669.622692112	15355289.157978268	12107583.767701745	11604635.414306726	11604635.414306726	11604635.414306726	11604635.414306726	10598738.70751669	11455807.009051137	12506669.622692112	12506669.622692112	12506669.622692112	12506669.622692112	13534743.555602802	72645502.60621047	104441718.72876054	104441718.72876054	104441718.72876054	104441718.72876054	31796216.12255007
947.627__8.85_4617	15067714.5	19780907.237322018	21756160.984271523	19640271.077564154	8279128.417568294	13734002.791502483	5085970.377833195	7388716.8525558775	6618873.336009934	15042107.33128725	13039082.841625275	13039082.841625275	13039082.841625275	13039082.841625275	9033033.862301325	17353992.788782075	13734002.791502483	13734002.791502483	13734002.791502483	13734002.791502483	8279128.417568294	90252643.9877235	117351745.57462747	117351745.57462747	117351745.57462747	117351745.57462747	27099101.586903974
946.704__8.02_2967	9874796.083327956	15016312.5	1480134.3728663893	16087222.966211513	4599193.252077143	13396932.34865795	16610915.586633721	2208241.7633175943	13438911.308735164	9684269.832409767	10301406.686869714	10301406.686869714	10301406.686869714	10301406.686869714	11535680.395789606	11656853.69603156	13396932.34865795	13396932.34865795	13396932.34865795	13396932.34865795	13396932.34865795	58105618.99445861	92712660.18182743	92712660.18182743	92712660.18182743	92712660.18182743	34607041.18736882
945.705__8.08_2558	25436021.095587753	10221638.458505431	26357929.266489465	13431034.5	21253041.4478957	2579321.321013221	3415524.505174384	17610604.65517254	2256950.7860430735	15885696.46029971	13618007.337320173	13618007.337320173	13618007.337320173	13618007.337320173	9082629.0913611	15520819.57758627	13431034.5	13431034.5	13431034.5	13431034.5	3415524.505174384	95314178.76179826	122562066.03588156	122562066.03588156	122562066.03588156	122562066.03588156	27247887.2740833
943.991__1.38_969	6394196.080940923	11301473.760060973	56966439.219783396	16865199.741177943	7212350.104616763	7680719.0	5626122.141491837	15167541.927713078	30784887.802662555	22913289.755389813	17555436.64204972	17555436.64204972	17555436.64204972	17555436.64204972	6839730.415369533	16016370.83444551	11301473.760060973	11301473.760060973	11301473.760060973	11301473.760060973	7212350.104616763	137479738.5323389	157998929.77844748	157998929.77844748	157998929.77844748	157998929.77844748	20519191.2461086
943.531__3.34_5127	6160982.9227683125	16630779.771634657	11433994.930707343	16732480.09115698	7955058.816753468	7680719.0	5347914.506923354	12431469.955333218	8545550.95557662	11989209.771196188	10324327.883428218	10324327.883428218	10324327.883428218	10324327.883428218	6994564.107892274	11932732.44302028	8545550.95557662	8545550.95557662	8545550.95557662	8545550.95557662	7680719.0	71935258.62717713	92918950.95085396	92918950.95085396	92918950.95085396	92918950.95085396	20983692.32367682
940.632__8.28_4703	27129533.31609544	35653059.490230195	15342709.916909402	10214760.867337916	10336738.903892173	7451924.692288285	1778904.395465376	11481062.0	6390490.485016679	17701936.012598272	13975464.896359496	13975464.896359496	13975464.896359496	13975464.896359496	6522522.663881945	13411885.958454702	10336738.903892173	10336738.903892173	10336738.903892173	10336738.903892173	7451924.692288285	106211616.07558963	125779184.06723547	125779184.06723547	125779184.06723547	125779184.06723547	19567567.991645835
939.621__7.53_3295	28212373.728587188	14828097.401569512	27741771.34898698	13431034.5	10123692.87192326	3920456.7785898168	6149448.719763522	14654432.322874619	2665042.544021557	16922125.30767331	13525150.024035163	13525150.024035163	13525150.024035163	13525150.024035163	6731199.456758867	14741264.862222064	13431034.5	13431034.5	13431034.5	13431034.5	6149448.719763522	101532751.84603986	121726350.21631646	121726350.21631646	121726350.21631646	121726350.21631646	20193598.3702766
939.599__7.91_3785	14211656.74347458	22636177.70158621	12018521.132849285	33672498.81282655	21790022.793108262	7680719.0	3682623.112898054	17774185.155858982	3123331.065689914	17239395.10204759	15176637.279810203	15176637.279810203	15176637.279810203	15176637.279810203	11051121.63533544	15992920.949666781	14211656.74347458	14211656.74347458	14211656.74347458	14211656.74347458	7680719.0	103436370.61228552	136589735.51829183	136589735.51829183	136589735.51829183	136589735.51829183	33153364.906006318
937.11__8.67_6308	27340306.6610065	52067010.745703496	9549902.603206001	5110571.23418193	7887500.758470984	7680719.0	12787019.034860123	6866405.564081486	13065749.61016775	18999991.06972453	15817242.801297585	15817242.801297585	15817242.801297585	15817242.801297585	9451746.264443703	11307826.106686875	9549902.603206001	9549902.603206001	9549902.603206001	9549902.603206001	7887500.758470984	113999946.41834718	142355185.21167827	142355185.21167827	142355185.21167827	142355185.21167827	28355238.79333111
936.681__7.2_2484	15067714.500000002	11431334.294725653	23569616.59776657	15565883.509405576	1647080.5837486305	2280390.389058448	2691417.745599631	23966844.495954115	9217291.146323295	16469780.757362535	11715285.918064658	11715285.918064658	11715285.918064658	11715285.918064658	2206296.2394689033	15316799.004702788	11431334.294725653	11431334.294725653	11431334.294725653	11431334.294725653	2280390.389058448	98818684.54417521	105437573.26258191	105437573.26258191	105437573.26258191	105437573.26258191	6618888.71840671
935.84__7.59_1963	13.780157208888099	13893154.498000981	13445230.487926073	9717077.855847443	38979227.90876412	10739413.939017642	10313345.258276032	11481062.0	16788089.924444195	10887438.09106265	13928512.850270411	13928512.850270411	13928512.850270411	13928512.850270411	20010662.36868593	12463146.243963037	11481062.0	11481062.0	11481062.0	11481062.0	10739413.939017642	65324628.5463759	125356615.6524337	125356615.6524337	125356615.6524337	125356615.6524337	60031987.10605779
935.591__7.49_2794	18837199.351835463	31823423.529979873	13547581.512653932	23600028.67206929	8887799.5	4973278.420461639	5741459.590118415	11517433.06753985	4708183.279042988	17338974.9021869	13737376.324855717	13737376.324855717	13737376.324855717	13737376.324855717	6534179.170193352	16192390.432244698	11517433.06753985	11517433.06753985	11517433.06753985	11517433.06753985	5741459.590118415	104033849.4131214	123636386.92370145	123636386.92370145	123636386.92370145	123636386.92370145	19602537.510580055
934.666__7.52_3538	24749301.347638573	12801474.332743706	15224434.5	19935494.291388106	6914600.370487161	7419325.056756444	6895235.340480223	15597394.510349838	7614561.35436939	15987110.056081602	13016869.011579271	13016869.011579271	13016869.011579271	13016869.011579271	7076386.9225746095	15410914.50517492	12801474.332743706	12801474.332743706	12801474.332743706	12801474.332743706	6914600.370487161	95922660.33648962	117151821.10421345	117151821.10421345	117151821.10421345	117151821.10421345	21229160.76772383
933.427__5.47_4312	17673064.02597602	9675152.524657201	8512680.256393364	21487515.547800478	19309959.992330287	5384508.074784406	8748249.642736219	11127750.947919263	7365866.500000001	12640338.300457722	12142749.723621914	12142749.723621914	12142749.723621914	12142749.723621914	11147572.569950303	10401451.73628823	9675152.524657201	9675152.524657201	9675152.524657201	9675152.524657201	8748249.642736219	75842029.80274633	109284747.51259723	109284747.51259723	109284747.51259723	109284747.51259723	33442717.70985091
932.649__10.05_2901	63160764.94954328	9842986.582968935	15224434.500000002	13848745.966874002	5161314.07952254	5850036.818967486	5733661.287467061	20777753.73167895	23061374.57900659	24319343.38501196	18073452.49955876	18073452.49955876	18073452.49955876	18073452.49955876	5581670.728652363	18001094.115839478	13848745.966874002	13848745.966874002	13848745.966874002	13848745.966874002	5733661.287467061	145916060.31007177	162661072.49602884	162661072.49602884	162661072.49602884	162661072.49602884	16745012.185957087
932.144__10.05_1955	16636614.994396364	7304919.636104674	6669829.6882664645	26720223.956275348	17253370.936811995	7037550.290701043	7270119.5	8474541.429560762	29453669.34429196	15876633.174815929	14091204.419600956	14091204.419600956	14091204.419600956	14091204.419600956	10520346.909171013	12555578.211978562	8474541.429560762	8474541.429560762	8474541.429560762	8474541.429560762	7270119.5	95259799.04889557	126820839.7764086	126820839.7764086	126820839.7764086	126820839.7764086	31561040.727513038
931.69__8.48_3471	16547490.025076892	23759809.552047152	20001331.350835696	13431034.5	24933021.194655173	6684110.337437936	4266213.747257087	4605040.144475107	3264569.837812631	13601545.901707912	13054735.632177519	13054735.632177519	13054735.632177519	13054735.632177519	11961115.09311673	14989262.262538446	13431034.5	13431034.5	13431034.5	13431034.5	6684110.337437936	81609275.41024747	117492620.68959767	117492620.68959767	117492620.68959767	117492620.68959767	35883345.27935019
931.636__9.2_4124	25593431.83168645	12536398.161931708	37736308.827843286	11906463.984516742	11528722.567021182	7680719.0	7344310.583838832	8665283.382141136	6798784.433453994	17206111.77026222	14421158.085825926	14421158.085825926	14421158.085825926	14421158.085825926	8851250.716953339	12221431.073224224	11528722.567021182	11528722.567021182	11528722.567021182	11528722.567021182	7680719.0	103236670.62157331	129790422.77243333	129790422.77243333	129790422.77243333	129790422.77243333	26553752.150860015
