index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
529.386_C18H49N12O4P_8.65_3276	7600921.865801623	4613443.543689377	2336234.171616267	3285740.495877176	1703980.6371805524	2416410.2450923184	3049659.248789592	1550704.481569629	1765162.8307626946	3405792.456904364	1930761.59029826	1783618.1781052686	11334045.83082526	2914913.508695065	1896287.3474286979	1827353.5489409736	3904661.26987529	3338439.37384857	3338439.37384857	3338439.37384857	3338439.37384857	2092751.2025897864	2914913.508695065	2376322.2083542924	2376322.2083542924	2376322.2083542924	2376322.2083542924	1827353.5489409736	42951273.96862819	53415029.98157712	53415029.98157712	53415029.98157712	53415029.98157712	10463756.012948932
529.37_C25H48N6O6_7.01_3380	959946.822377011	893894.4817326487	2133624.0017677625	1217551.6517601893	3024230.234306589	3087157.8621291127	2179589.403464711	3168492.6767353853	1238202.791190948	2355402.684517004	3753625.815694356	1759318.4492198152	6622785.021500944	1789455.866342592	2136303.6620344156	3953077.111200002	2445460.3592969878	2517041.158498343	2517041.158498343	2517041.158498343	2517041.158498343	2674518.916741324	2133624.0017677625	2157946.5327495635	2157946.5327495635	2157946.5327495635	2157946.5327495635	2355402.684517004	26900063.952266864	40272658.53597349	40272658.53597349	40272658.53597349	40272658.53597349	13372594.583706621
529.372_C25H48N6O6_6.58_2057	546843.6823444982	2154871.1378183495	4433952.761811742	3371430.8090438014	3158183.133230988	2831829.6663245573	3517748.874598651	1020755.5762410482	4711101.010729436	1341779.6146415381	1893037.7593044795	1002214.0359876414	2458842.8682037015	5606762.409815807	3467365.1801604177	3523011.7601091377	3153145.828475092	2814983.142522862	2814983.142522862	2814983.142522862	2814983.142522862	2071025.2334279567	3158183.133230988	2995006.399777773	2995006.399777773	2995006.399777773	2995006.399777773	1341779.6146415381	34684604.11322601	45039730.280365795	45039730.280365795	45039730.280365795	45039730.280365795	10355126.167139784
529.35_C23H46N9O3S_6.85_1404	2374180.324141199	3152467.7864672854	3696730.404056206	1498063.6697308046	2064541.2916908378	5746539.861718706	8424638.427322896	1656984.7746404568	6058306.808878221	1550432.6290996196	1297078.8822739983	1817163.8851978187	1710606.5332187086	2381324.8590613017	5011025.459154468	2711605.032979838	3491316.2589600156	3196980.664352023	3196980.664352023	3196980.664352023	3196980.664352023	2549442.3562144404	2381324.8590613017	2377752.59160125	2377752.59160125	2377752.59160125	2377752.59160125	1817163.8851978187	38404478.84856017	51151690.62963237	51151690.62963237	51151690.62963237	51151690.62963237	12747211.781072201
529.357__4.0_6102	1192732.3604147204	2331301.1974791917	4662462.656371052	1884815.2384415658	1397068.2856173064	2323026.9793081037	1807836.2148324514	2003677.7277263359	2284467.5982098808	5336891.892865008	2479428.3345533116	2439708.699729972	6611832.887657161	3502928.7967041973	3813847.1535169603	3578256.364281211	2770718.2317808126	2978142.6492317766	2978142.6492317766	2978142.6492317766	2978142.6492317766	3434476.3676238977	2323026.9793081037	2385504.948604582	2385504.948604582	2385504.948604582	2385504.948604582	3578256.364281211	30477900.54958894	47650282.387708426	47650282.387708426	47650282.387708426	47650282.387708426	17172381.83811949
529.351_C16H44N14O4S_7.2_1005	3893481.669146274	2089962.261043954	2110961.419920419	1738838.2004808988	2697785.93708762	2807021.473310961	1030784.6503781097	2039945.1920075498	1073113.8121366268	3003939.102718905	1172426.2364957908	1049545.3925905603	13169003.53203539	4408736.075748049	1406649.9403662605	3416728.02916555	3290192.297071281	2944307.682789557	2944307.682789557	2944307.682789557	2944307.682789557	2183361.5313697653	2110961.419920419	2100461.8404821865	2100461.8404821865	2100461.8404821865	2100461.8404821865	2039945.1920075498	36192115.26778409	47108922.924632914	47108922.924632914	47108922.924632914	47108922.924632914	10916807.656848826
529.277_C21H44N6O4P2_7.3_2492	3704013.952895483	4291089.540364771	1758527.3506922927	3447603.277517825	696107.9803550293	4749184.800398742	2240481.1021209247	975715.6692391193	3702519.82006352	2824425.991475717	1742051.4124439554	870303.3367012556	5395781.782641829	4042157.8592161136	3658761.6146606198	1782514.5475221064	3251774.443519135	2867577.5023943316	2867577.5023943316	2867577.5023943316	2867577.5023943316	2022344.2319197636	3702519.82006352	3136014.634496771	3136014.634496771	3136014.634496771	3136014.634496771	1782514.5475221064	35769518.878710486	45881240.038309306	45881240.038309306	45881240.038309306	45881240.038309306	10111721.159598818
529.19__5.25_6327	2383946.3712696885	3320899.058602427	2413997.4844777198	1995033.9018994854	1754667.7279994832	1764282.3749554835	4020305.868475591	1569217.2126298351	2091666.4452778173	2286015.8505522967	1977086.5609149518	2515079.472808467	7620029.688802021	5039143.299050264	3401656.751562297	2598037.8516271547	3125550.7983386307	2921941.6200565617	2921941.6200565617	2921941.6200565617	2921941.6200565617	2474001.42783601	2383946.3712696885	2398971.927873704	2398971.927873704	2398971.927873704	2398971.927873704	2515079.472808467	34381058.78172494	46751065.92090499	46751065.92090499	46751065.92090499	46751065.92090499	12370007.139180051
528.872__7.88_4607	2069478.742027775	1088915.0391202858	2035791.4659508364	2500209.085485763	2901392.548616266	966875.6363772879	2448950.4263036284	2847373.1949827797	1821683.6998992637	1067760.9110712048	2560392.310648909	2465841.00174581	2610748.8243193314	3943271.14179658	6825085.625644368	2861000.113702641	2267973.538231448	2563423.1104807956	2563423.1104807956	2563423.1104807956	2563423.1104807956	3213412.1694293604	2448950.4263036284	2483025.0436157864	2483025.0436157864	2483025.0436157864	2483025.0436157864	2847373.1949827797	24947708.92054593	41014769.76769273	41014769.76769273	41014769.76769273	41014769.76769273	16067060.847146802
528.429_C29H57N3O5_8.68_739	2022098.200334035	2806047.675524628	2109802.66865126	10308941.693514904	941681.2334129665	3214060.547423793	1878157.8402780874	8633924.23885315	2090867.2942177926	1625409.687237991	2239213.7187909954	6405062.09593002	4868204.791719322	3531050.429268783	12171300.730254062	2688956.36232592	3273647.826648779	4220923.700483606	4220923.700483606	4220923.700483606	4220923.700483606	6304930.622920228	2239213.7187909954	2747502.018925274	2747502.018925274	2747502.018925274	2747502.018925274	6405062.09593002	36010126.09313657	67534779.2077377	67534779.2077377	67534779.2077377	67534779.2077377	31524653.114601143
528.409_C27H53N5O5_6.0_2417	856349.885509256	1671140.8350712766	2976106.600690954	3845021.9539588387	1738234.7776671743	1269907.004879549	1576819.276754057	3289168.5006603138	1392786.4444663797	2360558.900443875	2632300.697794867	2932862.27437101	3146621.0968264686	3583620.50412304	2912871.6694493555	3647393.4045768413	2244446.2797947144	2489485.2392027033	2489485.2392027033	2489485.2392027033	2489485.2392027033	3028570.9499002793	1738234.7776671743	2772586.1836221116	2772586.1836221116	2772586.1836221116	2772586.1836221116	2932862.27437101	24688909.077741858	39831763.82724325	39831763.82724325	39831763.82724325	39831763.82724325	15142854.749501396
528.338_C17H49N12O2Se_4.55_4009	1921071.5872384754	3074341.680705783	1767375.1691013922	3300575.4015456527	1539113.4347842482	1784596.7509396605	2500615.014712976	3419351.962620916	2182318.850545365	1423880.3863880269	2896890.5014442657	1684766.6853395866	3990223.9792082114	5346598.520243321	4245519.463831795	3030747.657303664	2754883.7173153954	2756749.1903720833	2756749.1903720833	2756749.1903720833	2756749.1903720833	2760853.231096798	2500615.014712976	2698752.758078621	2698752.758078621	2698752.758078621	2698752.758078621	3030747.657303664	30303720.89046935	44107987.04595333	44107987.04595333	44107987.04595333	44107987.04595333	13804266.15548399
527.428_C31H64OSe_8.8_161	3195670.6041612662	3806588.8997371444	894769.7749430279	1142005.9621548676	832079.0850026727	4991908.134499918	1443145.4641770357	1309051.3409400373	2990303.1370039834	4206641.755827919	2763642.310338632	2645342.39433289	6195347.255957009	3607829.736909072	2694784.91197929	1440536.3019686674	2896662.7604440567	2759977.9418708393	2759977.9418708393	2759977.9418708393	2759977.9418708393	2459271.3410097607	2990303.1370039834	2729213.6111589614	2729213.6111589614	2729213.6111589614	2729213.6111589614	2645342.39433289	31863290.364884626	44159647.06993343	44159647.06993343	44159647.06993343	44159647.06993343	12296356.705048803
527.403__8.46_548	5576655.748074232	590314.614053005	6029226.708338338	15109051.37815737	2133595.0178705	9099764.447997767	727320.1770843831	6151789.719224678	3980562.506152177	1474900.8858430968	4563539.734944435	1447096.088865321	2278245.30524623	1595413.280283159	718797.5539997655	1323240.524859187	4698517.174381964	3924969.605687103	3924969.605687103	3924969.605687103	3924969.605687103	2223164.9545584093	3980562.506152177	2205920.1615583654	2205920.1615583654	2205920.1615583654	2205920.1615583654	1447096.088865321	51683688.9182016	62799513.690993644	62799513.690993644	62799513.690993644	62799513.690993644	11115824.772792047
527.389_C17H46N14O5_8.09_1914	3008171.6390355336	5416450.761601479	1061317.8195244614	1643037.658707919	2288863.069316942	6416219.52905973	2914375.0827242923	2193059.4992894405	1104299.5479076053	2711848.0768660572	3220276.555088857	2030162.8846115652	4936389.466390472	2414901.2891065395	824720.8323601432	1467565.8733795017	3129482.038042166	2728228.7240606584	2728228.7240606584	2728228.7240606584	2728228.7240606584	1845471.4333013415	2914375.0827242923	2351882.1792117404	2351882.1792117404	2351882.1792117404	2351882.1792117404	2030162.8846115652	34424302.418463826	43651659.584970534	43651659.584970534	43651659.584970534	43651659.584970534	9227357.166506708
527.379__4.59_5601	1194027.8916152357	1609305.6846300592	1466781.289721483	1418200.0294325033	2573257.617110398	2723260.427747066	1200860.009560709	2288402.4745689365	2448464.050882279	938989.5883482959	2076540.2520082511	2517608.231258697	7014303.723034149	8276035.54341285	3773259.527180701	6499569.899519901	2909185.138104998	3001179.1400019694	3001179.1400019694	3001179.1400019694	3001179.1400019694	3203565.944175306	2076540.2520082511	2368433.2627256075	2368433.2627256075	2368433.2627256075	2368433.2627256075	2517608.231258697	32001036.51915498	48018866.24003151	48018866.24003151	48018866.24003151	48018866.24003151	16017829.72087653
527.373_C33H50O5_7.82_1042	1697977.7535819656	2397147.1435230267	1790126.878847881	2789890.704251292	1662007.8530527677	3531312.3156987033	2347537.4903982	2443443.3544001807	2056874.570646496	2586839.639825478	2177518.464801942	2885865.7664233805	2800864.941138476	2454230.5558525715	2629103.4721314935	2106444.587850007	2336862.6065266654	2397324.0932764914	2397324.0932764914	2397324.0932764914	2397324.0932764914	2530339.3641261077	2347537.4903982	2420295.2489616037	2420295.2489616037	2420295.2489616037	2420295.2489616037	2586839.639825478	25705488.67179332	38357185.49242386	38357185.49242386	38357185.49242386	38357185.49242386	12651696.82063054
527.322_C28H46O9_5.44_2042	1803006.5713762483	2140277.3513130336	4205945.984280676	833710.1217438286	2645974.5206216234	2086887.81181692	1231822.548470119	2445138.431210117	3045149.9288767963	2504344.030318805	1342705.2305738458	3479735.207025917	7610946.623139599	1583009.846625942	3888759.4874805138	2797719.066676526	2593585.1398944217	2727820.797596907	2727820.797596907	2727820.797596907	2727820.797596907	3023139.2445423757	2086887.81181692	2474741.2307644607	2474741.2307644607	2474741.2307644607	2474741.2307644607	2797719.066676526	28529436.538838636	43645132.76155051	43645132.76155051	43645132.76155051	43645132.76155051	15115696.222711878
527.241__5.8_5581	1284192.7515500607	3597861.4024594254	1606896.1913013007	3663632.556289494	3132703.6396156377	3173307.5257828715	3178046.3816803666	3158064.329968166	655136.0407940717	2272320.8313202322	2071690.914635202	3557101.290273593	2229657.7374411826	3622455.841387398	3707822.2015502797	2654860.324061632	2565052.8166306377	2722859.3725069324	2722859.3725069324	2722859.3725069324	2722859.3725069324	3070033.7954347804	3132703.6396156377	3145383.984791902	3145383.984791902	3145383.984791902	3145383.984791902	3158064.329968166	28215580.982937016	43565749.96011092	43565749.96011092	43565749.96011092	43565749.96011092	15350168.977173902
527.176_C18H36N4O9Se_3.4_197	4012837.700492398	3002217.745598997	1804558.5018569115	2100405.739307451	1796102.004275745	3734836.4278917424	3156788.2035032185	2265207.0087440806	2040841.0530571453	2344670.086223034	2862555.9204291906	2291706.5952826687	4406857.274114892	3219465.0868517538	2542585.3916773065	1842534.0601720645	2921587.7870344953	2714010.5499674124	2714010.5499674124	2714010.5499674124	2714010.5499674124	2257340.628419831	3002217.745598997	2443627.7389501706	2443627.7389501706	2443627.7389501706	2443627.7389501706	2291706.5952826687	32137465.65737945	43424168.7994786	43424168.7994786	43424168.7994786	43424168.7994786	11286703.142099155
526.887__7.81_2630	6476773.944473056	2058551.7535634304	4062408.1883564554	7484884.817018497	1588471.7866010985	4959655.691172465	2115055.505564314	1971291.3734271983	1415430.454510417	3383059.1196773113	640420.1096571338	3223541.891009028	8519935.344058027	3108156.923127006	3073615.3848561235	3392087.6363051753	3857249.5016456265	3592083.7452110457	3592083.7452110457	3592083.7452110457	3592083.7452110457	3008719.081054968	3108156.923127006	3165849.407068017	3165849.407068017	3165849.407068017	3165849.407068017	3223541.891009028	42429744.51810189	57473339.92337673	57473339.92337673	57473339.92337673	57473339.92337673	15043595.405274838
526.431_C30H63N2Se_6.99_213	2014195.7001002042	2587886.7925307425	1731559.4195272059	2597561.066932919	1727688.2385704522	3421324.6805332596	2913381.6805620366	2162170.479096283	2657725.041839315	1997462.9762917815	2731121.8042637897	2490024.391010535	3293554.4153357614	3268256.7762524234	2646436.323533782	2105523.475379931	2631295.965131646	2521617.0788600263	2521617.0788600263	2521617.0788600263	2521617.0788600263	2280323.529062462	2657725.041839315	2592723.929731831	2592723.929731831	2592723.929731831	2592723.929731831	2162170.479096283	28944255.616448108	40345873.26176042	40345873.26176042	40345873.26176042	40345873.26176042	11401617.645312311
526.395_C27H51N5O5_6.41_2857	2213499.459735779	1145530.0630428132	1957571.3737716428	2178795.0115871727	1911779.3583257303	3813765.303052238	1067974.057510606	2065534.0357196054	2374670.533732397	2367467.499003848	863242.4639804575	2993451.5588807566	1939762.3895686043	3562837.2386787366	2859227.2610050184	4915952.869253354	2093584.2957260162	2389441.2798030474	2389441.2798030474	2389441.2798030474	2389441.2798030474	3040326.6447725166	1957571.3737716428	2196147.235661476	2196147.235661476	2196147.235661476	2196147.235661476	2859227.2610050184	23029427.252986178	38231060.47684876	38231060.47684876	38231060.47684876	38231060.47684876	15201633.223862583
526.358__5.32_5037	1165910.22743696	1944194.9902902097	2603057.893543803	1320908.949285407	3378750.396409999	1502700.7112451412	1669478.967446523	2399806.920539281	1933663.9340928043	3055912.37076743	2633256.4516772977	2433433.234219382	5544828.228361678	5160884.66246056	2611701.936956515	5783532.168836199	2623421.4011136713	2821376.3777230745	2821376.3777230745	2821376.3777230745	2821376.3777230745	3256877.3262637616	1944194.9902902097	2518245.563881593	2518245.563881593	2518245.563881593	2518245.563881593	2611701.936956515	28857635.412250385	45142022.04356919	45142022.04356919	45142022.04356919	45142022.04356919	16284386.631318808
526.299__5.53_4555	1705172.3110398254	3366321.00834356	3815852.518771764	3266004.7695005606	2017776.0376973418	3850145.7271702257	2117629.710582016	2142451.3303100076	1544309.4922946037	4034098.2966685183	2260017.4246822214	1645658.2444374366	4914416.382737553	5479614.163066276	3378160.4941816484	3231020.4655334107	3121569.0496259956	3048040.52356356	3048040.52356356	3048040.52356356	3048040.52356356	2886277.7662262046	3266004.7695005606	3248512.6175169856	3248512.6175169856	3248512.6175169856	3248512.6175169856	3231020.4655334107	34337259.54588595	48768648.37701696	48768648.37701696	48768648.37701696	48768648.37701696	14431388.831131022
526.292_C18H39N9O9_2.93_2932	3703956.152444402	4715657.515782263	2003796.4836101155	5070993.224474795	1309338.7758545976	3556116.6571274456	3367706.1139342273	428704.9838970329	3249313.8248598846	672739.0066257379	2331334.1342581185	1860081.660771426	5851133.09092589	2369131.0625875746	2985030.3178541968	2301787.7522072345	3411679.7305326653	2861051.297325934	2861051.297325934	2861051.297325934	2861051.297325934	1649668.7442711256	3367706.1139342273	2677080.690220886	2677080.690220886	2677080.690220886	2677080.690220886	1860081.660771426	37528477.03585932	45776820.75721494	45776820.75721494	45776820.75721494	45776820.75721494	8248343.721355628
