index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
958.665__8.09_4410	11444278.472378632	165700291.22860834	30267448.535013165	39777696.02525384	85041039.49355514	14588260.875675634	197714600.69884452	78410317.11195576	49450213.93491458	170544876.46357107	12965032.31437567	68223752.09376131	31022615.255258884	26711302.43490529	84864616.74082689	70132980.35271941	98609436.70740822	54312726.822336756	98609436.70740822	54312726.822336756	70132980.35271941	33303889.382450745	73317034.60285854	44613954.98008421	78410317.11195576	31022615.255258884	78410317.11195576	31022615.255258884	44613954.98008421	35400155.64025636	848646167.4082689	981861724.9380718	493047183.53704107	488814541.4010308	493047183.53704107	488814541.4010308	981861724.9380718	133215557.52980298
956.655__7.73_4299	15219908.355861947	109044500.52215296	122050228.28153948	23266523.496968195	98182005.15880723	31293968.64138713	219940398.4029756	80910895.6626302	15880717.387207348	275256823.7433207	7338004.276321783	146035281.81110007	19619425.05876558	123771343.88612504	122170535.44659004	91986430.33465452	89676445.28811778	93269755.36050826	89676445.28811778	93269755.36050826	91986430.33465452	16526167.554815724	115547364.40184623	89546450.41071871	80910895.6626302	98182005.15880723	80910895.6626302	98182005.15880723	89546450.41071871	17750071.222986463	1221705354.4659004	1287810024.6851633	448382226.4405889	839427798.2445744	448382226.4405889	839427798.2445744	1287810024.6851633	66104670.2192629
955.525__7.06_3916	18607376.93241032	94875176.003458	64669712.85409519	44369791.61160646	69190569.57739085	101834337.97479293	138144880.1290038	111666416.73479553	33081280.51991173	25547148.831030052	20121097.19789848	78400245.7445697	24067445.528797492	128631908.62517294	83156777.34067193	68086242.01892382	81532728.28225482	60615971.87262882	81532728.28225482	60615971.87262882	68086242.01892382	30409903.71455354	86637710.87401384	66930141.21574302	94875176.003458	64669712.85409519	94875176.003458	64669712.85409519	66930141.21574302	28574363.02435461	831567773.4067192	953207388.2649335	407663641.4112741	545543746.8536594	407663641.4112741	545543746.8536594	953207388.2649335	121639614.85821415
954.78__10.01_3173	24649338.477845076	93057556.45156269	44171604.087015554	34949649.194026075	66245828.9114057	71770307.81349815	89949223.55691661	95298879.90953094	58961010.94966976	79307286.76473878	24213263.224413935	58108731.39855855	58743136.84299823	101796577.78730251	72435533.51583746	64373028.240677334	67580929.51797627	62590860.86440013	67580929.51797627	62590860.86440013	64373028.240677334	44216765.052777	75538797.28911847	62603419.93053773	89949223.55691661	58961010.94966976	89949223.55691661	58961010.94966976	62603419.93053773	46846393.01851215	724355335.1583745	901222395.3694826	337904647.58988136	563317747.7796012	337904647.58988136	563317747.7796012	901222395.3694826	176867060.211108
954.678__8.37_2186	15029151.40028732	113917006.68813838	21373198.826472912	35215421.878801234	88366017.34702423	13402113.08082247	119067753.23898637	79084068.10706742	26803607.170731623	114902364.83902514	9436759.610591019	132048715.73207502	34120148.77884044	39463882.46922507	73665427.17291242	60159300.65486347	72462680.26265614	53324089.76164532	72462680.26265614	53324089.76164532	60159300.65486347	26393984.35974108	83725042.72704583	37339652.17401315	79084068.10706742	34120148.77884044	79084068.10706742	34120148.77884044	37339652.17401315	30461877.97478603	736654271.7291242	842230209.1680886	362313401.3132807	479916807.85480785	362313401.3132807	479916807.85480785	842230209.1680886	105575937.43896432
953.674__8.39_629	27933075.8870683	130253596.67897427	52136712.49944031	32905484.458689496	90538789.10934584	12450130.581971876	159923114.20766196	84339818.24357393	34306047.1299444	135144626.2292771	11382964.892820843	105114495.51605259	22094940.464497164	41917154.29265472	83975151.3246021	67174353.58514091	87071017.89519358	56120651.190667205	87071017.89519358	56120651.190667205	67174353.58514091	25172359.236487973	87439303.67645988	47026933.39604752	84339818.24357393	41917154.29265472	84339818.24357393	41917154.29265472	47026933.39604752	27500212.46159333	839751513.246021	940440950.1919729	435355089.4759679	505085860.71600485	435355089.4759679	505085860.71600485	940440950.1919729	100689436.9459519
948.718__8.39_340	10582011.089177474	182872422.70387402	31709019.329258263	23579288.98685747	98681513.65450937	16310244.213837292	178716677.3073379	126615787.02258584	41972637.46345819	94983896.85409181	12258721.60471758	146246003.69450608	10969787.868010236	59831365.94726889	94654894.18164468	73952098.4099636	104473237.42196655	56995910.069961965	104473237.42196655	56995910.069961965	73952098.4099636	22195108.98076087	96832705.2543006	50902001.70536354	126615787.02258584	41972637.46345819	126615787.02258584	41972637.46345819	50902001.70536354	17919005.295787524	946548941.8164468	1035329377.7394904	522366187.10983276	512963190.6296577	522366187.10983276	512963190.6296577	1035329377.7394904	88780435.92304347
946.704__8.02_2967	110341630.254644	698257210.4717416	12902132.074232776	123265166.30423656	18974781.851286158	11612453.966193492	1053393395.9820901	550845670.2899482	20251190.557713747	68207495.46106695	20031532.260584123	99763838.78741448	74003358.88026641	31435857.372335576	265573446.65109533	206663265.322411	507220614.6605321	39686960.134565964	507220614.6605321	39686960.134565964	206663265.322411	59387812.000700206	83985667.12424071	71105427.17066668	550845670.2899482	20251190.557713747	550845670.2899482	20251190.557713747	71105427.17066668	47127274.71899008	2655734466.5109534	2893285714.513754	2536103073.3026605	357182641.21109366	2536103073.3026605	357182641.21109366	2893285714.513754	237551248.00280082
945.705__8.08_2558	80920819.05887263	465850465.6535623	45990646.610150926	37883576.945517644	141259322.70124397	89260738.24457295	70128714.54039407	73013273.18681504	33425902.809102815	41845805.81825891	32452121.287447535	73246382.09244382	16391516.867961546	71027684.36675453	115254385.22730692	90906926.4416499	145559369.87703234	60544457.86643745	145559369.87703234	60544457.86643745	90906926.4416499	30038279.477507386	73129827.63962942	70578199.4535743	73013273.18681504	45990646.610150926	73013273.18681504	45990646.610150926	70578199.4535743	32939012.048275173	1152543852.2730691	1272696970.1830986	727796849.3851616	544900120.797937	727796849.3851616	544900120.797937	1272696970.1830986	120153117.91002955
945.588__8.23_4782	23961908.41713117	97266024.49723111	37407819.318261854	107792063.50086357	89570919.85012327	44317694.74673644	28957765.780464564	24393158.665596195	51857760.903007366	27003614.827078395	33396018.296494573	32723866.80852777	342117800.61058253	56335645.64985573	46193841.85610065	71221575.84799676	56474184.17225733	79414571.22340755	56474184.17225733	79414571.22340755	71221575.84799676	133790910.827737	35065843.063394815	40862757.03249915	28957765.780464564	44317694.74673644	28957765.780464564	44317694.74673644	40862757.03249915	79824912.20193547	461938418.5610065	997102061.8719546	282370920.86128664	714731141.0106679	282370920.86128664	714731141.0106679	997102061.8719546	535163643.310948
943.992__2.83_2144	29943966.942695156	23990072.392873425	77198021.27055995	106066820.8591792	35929644.277281485	99098803.3587619	25729448.98879014	67156179.34875946	21803084.22171798	33583420.331318095	29490320.661488466	56632883.2206519	79101126.14461632	105401916.95562918	55466435.70873207	56508979.21245162	50577297.70645948	59804357.8268917	50577297.70645948	59804357.8268917	56508979.21245162	59115337.9717505	46281263.748966694	46281263.748966694	29943966.942695156	56632883.2206519	29943966.942695156	56632883.2206519	46281263.748966694	54295723.40305239	554664357.0873207	791125708.9743227	252886488.53229737	538239220.4420253	252886488.53229737	538239220.4420253	791125708.9743227	236461351.887002
943.991__4.13_2646	67530102.09728035	44580391.02974934	56543294.96428427	202163291.98248333	45064602.684747405	75502855.18480077	51720304.326015	80021075.46065791	39180986.57830678	40879982.71270435	34701943.20019943	39259224.73951547	86998175.67536603	161137147.526108	66223898.07258628	73234527.01158704	89203032.97923718	64363134.807336956	89203032.97923718	64363134.807336956	73234527.01158704	90761099.3590889	54131799.64514963	54131799.64514963	67530102.09728035	45064602.684747405	67530102.09728035	45064602.684747405	54131799.64514963	63089581.126836404	662238980.7258629	1025283378.1622185	446015164.89618593	579268213.2660326	446015164.89618593	579268213.2660326	1025283378.1622185	363044397.4363556
943.991__1.38_969	65914576.335021794	35080894.96214443	37874671.74947431	53314508.34474531	25994923.44185489	17958766.08655051	27660015.278693072	137828801.99658594	41776285.95259216	95414917.33995205	35207268.051555306	21242372.175191462	166665020.67022258	66494196.174766436	53146413.55402349	59173372.7542393	63959759.38343811	56514269.07135108	63959759.38343811	56514269.07135108	59173372.7542393	74240770.75477883	36477783.35580937	39825478.85103323	53314508.34474531	37874671.74947431	53314508.34474531	37874671.74947431	39825478.85103323	47545397.148668736	531464135.54023486	828427218.5593501	319798796.91719055	508628421.6421597	319798796.91719055	508628421.6421597	828427218.5593501	296963083.0191153
936.681__7.2_2484	351138971.54542714	143572390.42242816	75834938.33938558	13916151.66958487	82624919.53670864	27222771.730303023	104324839.50551257	48324043.5522343	23992043.462533403	87017666.66969106	27820207.395998616	104020867.58756419	14942745.047900135	25455519.790682163	104953692.86799368	80729148.3039967	132255279.33903742	52103519.951196305	132255279.33903742	52103519.951196305	80729148.3039967	20167786.894004256	84821293.10319984	62079490.945809945	104324839.50551257	27820207.395998616	104324839.50551257	27820207.395998616	62079490.945809945	19467394.25521677	1049536928.6799369	1130208076.2559538	661276396.6951871	468931679.56076676	661276396.6951871	468931679.56076676	1130208076.2559538	80671147.57601702
935.591__7.49_2794	20795506.759234637	160835475.9157182	92764595.18523183	54931925.63177111	46021923.79453294	28956338.381742097	131821728.56088017	80627386.34038368	42073609.181154676	179880310.39891475	11664311.115248576	58814237.089337535	11529893.576520959	82706113.87807299	88322361.63040487	71673096.84348172	89802404.64159755	61601259.177861825	89802404.64159755	61601259.177861825	71673096.84348172	30049934.87617383	81666750.10922834	56873081.36055432	80627386.34038368	46021923.79453294	80627386.34038368	46021923.79453294	56873081.36055432	26868960.148201626	883223616.3040488	1003423355.8087441	449012023.2079878	554411332.6007564	449012023.2079878	554411332.6007564	1003423355.8087441	120199739.50469533
929.674__10.01_3394	20856605174.333946	112976054.70167539	92101688.67153047	32523107.036581766	59156321.53717395	63039653.31820091	430193855.7722619	60224690.96511206	41809291.8533249	38458486.33279624	86034892.68256982	55044595.52152524	78580695.39991006	29439905.57940915	2179724042.6733637	1574013458.1218588	4298504576.561915	60407281.21071564	4298504576.561915	60407281.21071564	1574013458.1218588	59736996.743096635	61632172.14165649	61632172.14165649	112976054.70167539	59156321.53717395	112976054.70167539	59156321.53717395	61632172.14165649	60194993.62661748	21797240426.733635	22036188413.706024	21492522882.809578	543665530.8964407	21492522882.809578	543665530.8964407	22036188413.706024	238947986.97238654
927.494__6.39_3864	34695834.10787431	111772443.3270298	25545071.54878811	49927371.34474487	49573948.39345928	47772858.43658009	169883300.46614656	78952130.13583311	14348159.562196156	87684655.16949688	39746031.449128464	13335965.89776465	14829046.234103536	88995570.02776682	70821177.75107397	59075884.721493766	89046215.87632573	42425700.74658711	89046215.87632573	42425700.74658711	59075884.721493766	29712652.147543255	64263039.2646462	48673403.41501969	78952130.13583311	39746031.449128464	78952130.13583311	39746031.449128464	48673403.41501969	27287538.841616	708211777.5107397	827062386.1009127	445231079.38162863	381831306.719284	445231079.38162863	381831306.719284	827062386.1009127	118850608.59017302
927.133__10.01_6149	24219302.34311542	41739149.38320404	121122204.96403113	100938591.96293612	59787741.62668541	33350020.768679336	32015538.18952365	97352363.35603854	39479275.4963841	94456910.63310191	993464950.8045431	124970236.18965343	93764265.67061614	28691276.73291109	65770474.4186944	134667987.72295883	59252989.04696355	176565209.20962283	59252989.04696355	176565209.20962283	134667987.72295883	306911770.98361987	50763445.50494473	76776003.64865077	41739149.38320404	93764265.67061614	41739149.38320404	93764265.67061614	76776003.64865077	97351428.81677613	657704744.186944	1885351828.1214235	296264945.23481774	1589086882.8866055	296264945.23481774	1589086882.8866055	1885351828.1214235	1227647083.9344795
923.627__8.07_3206	37162823.920933284	162427604.3609691	101789967.40551454	16613105.857197465	30716706.012747854	19498145.838777564	118139789.87613824	129218776.03335442	20912743.523763616	120995831.86234395	13548941.764479842	65634968.29675703	11714928.559235126	66323064.91449686	85190767.85220328	65335528.44476492	92712420.0097185	50126144.242012925	92712420.0097185	50126144.242012925	65335528.44476492	15697429.926169012	84056516.1600057	51398896.10884516	118139789.87613824	30716706.012747854	118139789.87613824	30716706.012747854	51398896.10884516	15081023.810838655	851907678.5220329	914697398.2267089	463562100.04859245	451135298.1781163	463562100.04859245	451135298.1781163	914697398.2267089	62789719.70467605
921.486__3.14_5302	15388556.744704615	33152758.166265465	30743003.924068086	36385757.931557976	76444678.70535426	138300230.5376914	40232052.53178183	83210982.8965255	51444064.8444367	16901210.185284432	70871130.57253054	52682763.0336948	31699560.231833123	53173375.48737585	54022961.221274614	52187866.1280789	41674021.65416707	58028890.83580769	41674021.65416707	58028890.83580769	52187866.1280789	47600128.39508959	46457407.78273831	45838058.688109264	36385757.931557976	52682763.0336948	36385757.931557976	52682763.0336948	45838058.688109264	43914911.38799734	540229612.2127461	730630125.7931046	208370108.27083537	522260017.5222692	208370108.27083537	522260017.5222692	730630125.7931046	190400513.58035836
921.01__3.16_6119	142216754.97278577	81426299.25941402	49603315.62970178	48015508.16279942	49139595.209958635	85118357.00828849	34184096.72050342	62073016.72686603	46892692.06282596	46371165.45901315	33155243.06074632	73910355.86046599	55620812.29663604	74935878.7620811	69897883.56090784	63047363.65657758	73583135.16847372	57194157.26107971	73583135.16847372	57194157.26107971	63047363.65657758	45921063.89575194	67991686.293666	52612063.963168904	62073016.72686603	49603315.62970178	62073016.72686603	49603315.62970178	52612063.963168904	47454100.11281269	698978835.6090784	882663091.1920861	367915675.8423686	514747415.34971744	367915675.8423686	514747415.34971744	882663091.1920861	183684255.58300775
920.686__7.8_1762	19059658.474981993	178588989.53396842	39400988.137679376	31462769.44028372	72841103.09779187	28939493.63806535	186908717.56089148	106731350.63282035	14549979.972208217	113342699.83602136	6861824.140116378	97622974.84454776	6178907.968482518	66031185.38120389	90946716.11379719	69180045.90421876	104550297.1285892	49529906.33512408	104550297.1285892	49529906.33512408	69180045.90421876	14763370.380272707	85232038.97116981	52716086.75944163	106731350.63282035	39400988.137679376	106731350.63282035	39400988.137679376	52716086.75944163	10705902.056162298	909467161.1379719	968520642.6590627	522751485.642946	445769157.01611674	522751485.642946	445769157.01611674	968520642.6590627	59053481.52109083
919.596__8.0_3571	47582964.079971194	244936159.05190754	56295807.58514406	25022965.53205298	124949669.0126039	11778555.9009189	224287554.54109174	135368545.7258708	22627477.52739959	94457009.95764965	12227836.475244537	45567851.63845488	27063452.22817256	74477499.8742273	105970161.736784	81903096.36647926	135439637.7861789	52160573.35553504	135439637.7861789	52160573.35553504	81903096.36647926	21735432.940717414	84467254.91593847	51939385.832557626	135368545.7258708	45567851.63845488	135368545.7258708	45567851.63845488	51939385.832557626	23825221.52972628	1059701617.3678399	1146643349.1307096	677198188.9308944	469445160.19981533	677198188.9308944	469445160.19981533	1146643349.1307096	86941731.76286966
919.579__6.12_4756	118309673.03805521	96416291.12846614	18350890.437246434	31884172.382797454	43792604.66972239	118195229.84878153	422712067.8161851	44030096.15161169	59123088.21669757	69174988.9791565	49455571.64214192	89426651.47942987	27752157.930468388	138763553.90513963	115917204.74537945	94813359.83042142	142670460.10342312	68226081.90097602	142670460.10342312	68226081.90097602	94813359.83042142	42053747.54302633	92921471.30394801	64149038.597927034	96416291.12846614	59123088.21669757	96416291.12846614	59123088.21669757	64149038.597927034	40669872.01246969	1159172047.4537945	1327387037.6258998	713352300.5171156	614034737.1087842	713352300.5171156	614034737.1087842	1327387037.6258998	168214990.1721053
918.671__8.11_3974	13763827.293110304	256604571.52220094	23208679.712364916	26432532.482628867	32650715.96578929	20736655.402851198	174496976.55568358	145096819.99944833	34210387.33409381	185291780.7766783	30534988.112101004	144953899.5835637	21818403.746884607	71598389.32646787	106840231.61381583	84385616.27241905	123278945.57061441	62778211.106754966	123278945.57061441	62778211.106754966	84385616.27241905	28249077.918927073	108276144.45501578	33430551.64994155	145096819.99944833	32650715.96578929	145096819.99944833	32650715.96578929	33430551.64994155	28483760.297364935	1068402316.1381583	1181398627.8138666	616394727.853072	565003899.9607947	616394727.853072	565003899.9607947	1181398627.8138666	112996311.6757083
