index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
413.288_C23H40O6_3.69_1148	2475835.4318766287	1377696.5016359922	1722833.7204723381	3468935.492369973	1902448.4413889577	1576788.8601681695	1279574.846032932	1513960.1317448663	1668114.7146187092	1518660.3113966095	1428014.7023379887	2250521.193518059	2870219.7559812404	1403732.103995649	2231003.6393024866	1195119.6363599405	1021148.1247704139	4358585.031158281	3743362.1174717587	2338254.5539672663	4601943.235915209	2617820.441320958	2094497.1832101892	6573382.530854756	6017136.393690109	5573154.030875434	2767865.277584944	6055346.559054282	5702932.87667357	5625978.661420028	3667549.4060991947	2965828.8833722575	2965828.8833722575	2965828.8833722575	2965828.8833722575	2498015.2015542993	3040808.335719513	2294387.8737426624	2294387.8737426624	2294387.8737426624	2294387.8737426624	2066726.040345722	44010592.873190336	88974866.50116773	88974866.50116773	88974866.50116773	88974866.50116773	44964273.627977386
413.258_C15H36N6O5S_6.43_2913	1004204.0710800238	1417421.3946766043	3632695.2895966973	728461.3124752803	1425227.2724284378	3917120.880498707	5737213.449767625	2274313.3608408812	1899729.119777838	4546983.913823382	1097763.1641462713	1709101.0831239934	2155473.6565354024	3587157.3332089125	2137558.5827973043	495657.14788611146	1153733.4585196804	1838486.59771047	1171115.3818311617	5382850.987909809	924539.7452629826	1935381.7762606754	3249978.302826493	4130420.0043214806	6353456.081691606	6248590.40588046	2597248.4002829627	5059124.690909546	8069599.221594104	13602712.932822619	5132078.936979397	3316110.634016251	3316110.634016251	3316110.634016251	3316110.634016251	2105465.098707487	4803054.3023664635	2214893.5086881416	2214893.5086881416	2214893.5086881416	2214893.5086881416	1869107.858744154	61584947.24375276	99483319.02048753	99483319.02048753	99483319.02048753	99483319.02048753	37898371.77673476
413.215_C17H28N6O6_4.06_1153	1844551.6993724671	2493144.413114276	1570239.6424999977	2150209.643049081	1650485.1059396162	1597924.3655184929	3522840.8385793907	1514008.9256043923	2725745.8442665823	2924948.371066285	808398.1151147293	3524498.471453873	2392599.0904232166	2103234.4526000647	2381849.4742699065	1537969.9486414823	1672734.6031205163	2714985.890151372	1119411.2925303022	1350331.0253886217	3021296.3117511794	3128917.2067262204	2179727.744294357	2979175.8960002935	2988222.460036676	2251623.1850649505	3854627.5572711644	4767520.435472304	4365049.173350513	4101784.4998290297	2723754.162467483	2507935.1894167117	2507935.1894167117	2507935.1894167117	2507935.1894167117	2364055.8740495313	2588285.7780656177	2387224.2823465616	2387224.2823465616	2387224.2823465616	2387224.2823465616	2387224.2823465616	32685049.949609794	75238055.68250135	75238055.68250135	75238055.68250135	75238055.68250135	42553005.73289156
412.414_C26H53NO2_7.35_335	1700493.1221189045	3240262.0619818354	4624400.075313026	1485459.8872229832	3488955.2043304793	926507.3357777961	2329601.744603538	1318811.0810426518	4294752.079311036	1954105.4430957257	2299075.224879807	2044505.4798746826	5977564.370863378	770678.3215160616	1210132.9491779099	1893028.3930143255	2487168.528496581	1163282.1997051502	4547821.159694995	2711881.050199014	3662357.0013060514	2071727.536102609	2005455.1851027368	2804412.0307400245	1219770.217375029	4334936.876536582	12333167.169102821	4439203.054415099	7226612.554997329	3921461.754796335	3054255.932742331	3149586.303089817	3149586.303089817	3149586.303089817	3149586.303089817	3213139.8833214734	2378193.2650368484	2408385.1365500595	2408385.1365500595	2408385.1365500595	2408385.1365500595	2408385.1365500595	36651071.192907974	94487589.0926945	94487589.0926945	94487589.0926945	94487589.0926945	57836517.89978652
412.346__6.25_5362	2440799.9919425645	1906963.811171397	3177069.581958924	3264638.8027556045	2962755.4363249424	1618491.0819899344	3055000.7766970596	1448537.6600490084	4320382.418467923	3261265.339352106	2586700.683829139	2476563.825026706	3056793.1291695065	2702307.4183019497	4119894.991907102	1121404.5281627541	2249050.283684921	1744339.830591012	1505031.9698546447	2796338.7098876834	1149346.0229564318	1951468.563188131	2147622.3375209295	4029957.30534326	2230198.57643008	3378360.366502931	9911069.046747109	4244031.40377111	3769429.2715848903	4099622.2051919643	2747957.728930166	2957514.512345391	2957514.512345391	2957514.512345391	2957514.512345391	3097219.0346222077	2636451.2674571946	2749323.0640948163	2749323.0640948163	2749323.0640948163	2749323.0640948163	2832531.427313446	32975492.747161992	88725435.37036173	88725435.37036173	88725435.37036173	88725435.37036173	55749942.62319974
412.32_C22H41N3O4_5.85_1349	269213.59397932794	2343586.0172224496	1913088.9759597841	1693783.4470141805	1394131.27247201	3511260.6303727515	3828216.8446707525	1610356.950555686	1384058.5336564577	2541227.2350999624	728020.0787013087	2877978.4431490395	3789754.9115728843	2855514.944886249	1242408.6896429136	362087.4149045813	609640.4754863818	2071928.4802593293	1748459.981651575	3103698.456710927	778874.8699522839	2394486.7701319433	3093736.949306402	18740131.5040834	3616474.0023220535	1758488.6476438902	1461193.319791972	5482259.197360254	6937706.4703550385	10666147.89985219	3912316.238698315	3160263.833625599	3160263.833625599	3160263.833625599	3160263.833625599	2658895.563577123	3098717.703008665	2207757.2487408896	2207757.2487408896	2207757.2487408896	2207757.2487408896	1577488.3834030763	46947794.86437978	94807915.00876796	94807915.00876796	94807915.00876796	94807915.00876796	47860120.144388214
412.231__3.2_4221	2624761.4376913044	1517020.8616104396	2030127.2900300245	2523205.108732205	3144962.819089899	1674608.7608766053	1498334.1544685417	1184957.0764097618	3031640.574144281	2599319.5358820683	2876282.5172429467	1838931.8690270702	3862363.9217388746	1403501.6139462898	1833921.1477078905	2734451.9803474657	1369166.0386844922	2212823.0430174815	2226259.199443726	2520304.3150796196	1694191.9731434165	3058963.9946710896	1273091.5245019307	3484975.2357165576	5834389.685361317	2739248.568276937	4118284.7286710613	3228674.698906621	11484558.988000453	7052551.712735215	3638074.661208444	2955862.4791718526	2955862.4791718526	2955862.4791718526	2955862.4791718526	2501054.3578141253	2559811.925480844	2561262.322307137	2561262.322307137	2561262.322307137	2561262.322307137	2573983.273211755	43656895.93450133	88675874.37515558	88675874.37515558	88675874.37515558	88675874.37515558	45018978.440654255
411.362_C24H46N2O3_9.09_2094	1928150.356255096	676903.1458718296	1389384.53992623	2354895.550847564	5311763.937055213	831869.9248395598	2302144.07403202	2121394.9418988563	2652847.729158002	1457441.5136706093	1485653.9552078433	2449866.9132563523	1803610.937080425	2941023.8765388285	1436197.4520348513	2188444.574416321	514290.5781199828	2194088.440160494	2782632.3548895987	2514808.705099291	1567317.756410901	2864072.9388463325	5206222.850175809	3610190.2503059385	3603333.4427792896	6557913.471604604	3841734.3916266696	3816210.851572433	2750587.8118832414	3990533.0814308804	3173567.9885917106	2638184.3448998355	2638184.3448998355	2638184.3448998355	2638184.3448998355	2281261.915771919	2766610.0833864203	2402381.2320519583	2402381.2320519583	2402381.2320519583	2402381.2320519583	2191266.5072884075	38082815.86310053	79145530.34699507	79145530.34699507	79145530.34699507	79145530.34699507	41062714.48389454
411.345_C24H44N4_8.34_1504	1323775.008729503	2602834.544568165	2687936.4517837465	2047443.608292651	2766476.7264532135	2176452.2012470705	5739174.543839085	1494770.538288351	2346278.723940834	1555568.2848861066	2128893.809506895	2337548.5175058944	2259400.899395711	2311050.174962769	964099.4664227726	1475108.2610822294	1315245.3985802848	3374637.289891568	4032200.8772975137	5868055.9502123445	1802000.8218942583	1876377.2298328888	1322298.2786261106	3328700.740461477	5893200.481227159	3124871.8669361933	4612822.558310641	2715817.2014959147	3850556.6725711403	7725903.631652524	3508103.708495527	2901983.358663167	2901983.358663167	2901983.358663167	2901983.358663167	2497903.125441594	2920344.534216054	2341913.620723364	2341913.620723364	2341913.620723364	2341913.620723364	2285225.53717924	42097244.50194632	87059500.75989501	87059500.75989501	87059500.75989501	87059500.75989501	44962256.25794869
411.308_C18H40N6O3_7.75_1603	1174480.1112344107	1979543.205361806	4046943.018059957	1666632.4807540001	2860223.56243235	5157615.173108892	5141013.4355477495	1460459.2189108853	1115697.9649107717	1594761.5229051353	689156.9352094977	3158352.2533257254	3150507.126517526	4162984.634752991	808682.1015534789	871890.2898791643	1842658.2275223352	974266.9914972963	2820638.067675478	8184297.5729378965	885946.890086991	1756462.2019474518	4122856.4928848795	1836032.220690363	4402528.653910576	3707486.649578889	3105177.7324884553	4849236.571893299	4720099.61558949	6701965.187385261	4240024.7483422	2964953.2036850997	2964953.2036850997	2964953.2036850997	2964953.2036850997	2114905.5072470326	4262692.573397728	2840430.8150539137	2840430.8150539137	2840430.8150539137	2840430.8150539137	1796247.2113189073	50880296.980106406	88948596.110553	88948596.110553	88948596.110553	88948596.110553	38068299.13044659
411.278__7.05_5368	2248628.8033781135	4229721.921668269	1782792.740327237	1474696.0340743717	923487.6820415605	1964389.7105153536	1664450.7688410406	1898427.7705608269	1879548.9588984116	5230697.079733073	3286193.84437902	6476452.377314267	2035560.3061932428	1614344.6500522732	2835002.7644809852	1318705.2094577255	2189482.4448488373	2198645.8206584565	3498583.0409159656	1795016.047454245	2335099.0556429476	2938024.556702052	4203526.775232888	4170772.580849569	22424371.11369688	3537699.265536646	2610975.157145305	2472878.055638192	2382559.801213664	10246111.26530511	5510892.691926426	3595561.5200918843	3595561.5200918843	3595561.5200918843	3595561.5200918843	2318674.0722021894	3518141.1532263057	2358829.428428306	2358829.428428306	2358829.428428306	2358829.428428306	2194064.132753647	66130712.30311711	107866845.60275653	107866845.60275653	107866845.60275653	107866845.60275653	41736133.29963941
411.273_C23H38O6_4.19_999	644542.1625984666	1255558.8189812165	1198529.4811840898	909556.3346108114	1312896.754573659	2664241.0726611833	4332088.872298054	2322880.7365333773	1139349.263275894	2215429.7755413335	2875471.61132663	1744620.41799209	1231606.8227623883	1055508.359739527	3145824.2150493967	1147979.1463459001	2115995.3788853893	2093607.306669454	2644348.9208048484	4047283.3467042265	3155272.8902597376	2317498.884027635	3596637.520982073	3955370.8274662634	4373938.765273842	3709534.6903014956	4417011.418860716	2949283.8618865856	4425672.3167845225	6266589.203599285	3413371.7190887392	2642137.6392660034	2642137.6392660034	2642137.6392660034	2642137.6392660034	2127981.586050846	3272960.6914343294	2483614.828669113	2483614.828669113	2483614.828669113	2483614.828669113	1703252.0306215566	40960460.62906487	79264129.1779801	79264129.1779801	79264129.1779801	79264129.1779801	38303668.54891523
411.235_C17H34N2O9_5.63_1729	2655599.328579375	2379820.5055116112	1349275.517019723	1871259.2278178409	1261601.2792310994	3395244.660487459	2702352.819467041	3785518.646584881	3676515.823195025	2253570.3273605607	3284003.658398233	3730336.5267884415	1322345.147355097	1626496.8336851934	1484681.0028626593	1592561.01498769	3941118.841611103	1013461.1968122744	3101346.146223402	3518266.026957953	2326706.7646102924	2292871.5382138845	4368201.361340708	2164878.900223261	3199687.996358578	1948438.6708331942	2327776.0607709354	3924328.779450688	5079339.841041401	4795551.85896043	3591652.570198975	2745771.8767580013	2745771.8767580013	2745771.8767580013	2745771.8767580013	2181851.4144640192	3624301.2768731974	2517709.917045493	2517709.917045493	2517709.917045493	2517709.917045493	2228875.2192185726	43099830.8423877	82373156.30274004	82373156.30274004	82373156.30274004	82373156.30274004	39273325.46035235
410.347_C19H45N4O5_6.38_2615	1169405.6562154004	3280995.139242351	1191199.5265178962	1090725.3132979735	2166771.577918769	2418458.488451249	5167963.688556821	2732353.6572874654	4677592.053063877	3838698.10204263	2080925.9699097797	2242850.2608498833	1481867.7720333042	1530175.7982068812	1543840.6274945657	965494.8225760995	899589.6696325887	1422734.2722856593	2242478.813507537	1495342.2918801568	3888354.3444958352	2516608.4807492048	5548264.623524278	1079011.7290000233	3989882.5204422926	3104951.2635234185	3956803.8353049257	4031391.3788020522	3379639.630368492	8036679.792412411	3588415.901924322	2772368.3699864605	2772368.3699864605	2772368.3699864605	2772368.3699864605	2228336.682027886	3242295.446945955	2330654.374650566	2330654.374650566	2330654.374650566	2330654.374650566	1537008.2128507234	43060990.823091865	83171051.09959382	83171051.09959382	83171051.09959382	83171051.09959382	40110060.27650195
410.324__5.98_4712	197607.09969211553	3003351.0605400563	2050863.0757176469	1304418.0997654954	1908672.060974985	4629136.427905587	3095975.7878082776	1711314.290616624	1649828.524684726	1356106.4071151528	743323.0782352793	5071805.136915589	2748391.492754436	4600977.576231125	564098.4958151381	613193.0099417556	663763.3360811367	1600481.4805910578	2053034.7054089508	2819127.088911637	1377266.1138980254	3993345.0265144273	1349692.6580533935	3368763.843242343	5554220.27038472	4147723.0926580885	4954295.485771336	7159541.108519258	7500219.717173751	10679199.128562616	4502593.336018781	3082324.489349491	3082324.489349491	3082324.489349491	3082324.489349491	2135478.591569965	4388429.760281838	2400713.099081693	2400713.099081693	2400713.099081693	2400713.099081693	1779250.2928298553	54031120.03222537	92469734.68048473	92469734.68048473	92469734.68048473	92469734.68048473	38438614.648259364
409.382_C28H50_9.33_1192	2484183.152990776	2952560.719803111	1644288.4877264602	3757577.3640688024	3082477.4553867164	2240792.1774372035	3609875.1733576623	2282486.2045483943	2039741.4066160014	1929248.9260305143	1576552.7239544657	3547160.9103767644	7643401.52276045	2099061.2907675686	2788544.490475315	2593776.434597392	3473979.348460007	1021233.1260032594	2123117.782929566	3005582.318466311	2919185.2564055435	1276784.6972710849	2287935.8953294293	2948979.494432717	4171777.2192451046	2782612.112796531	2429001.1411965233	2550451.392888163	2327422.7976743006	2780802.036929973	2669115.8145543546	2745686.4353642035	2745686.4353642035	2745686.4353642035	2745686.4353642035	2796733.5159041034	2438937.095281232	2572113.913742778	2572113.913742778	2572113.913742778	2572113.913742778	2691160.4625363536	32029389.774652254	82370593.06092611	82370593.06092611	82370593.06092611	82370593.06092611	50341203.28627386
409.365_C24H50O3_9.13_4211	3183419.128393684	1503080.4772078297	2922443.959404568	1953866.9441185454	2459581.3184220074	3865895.058767493	1111263.6990770989	1756842.3940131518	2950888.8563938295	3615742.226558561	2544547.233715773	1485423.4979358441	1793621.6212352219	2180791.8258733246	1678760.2913010567	1444513.9831647717	2511799.9538629674	1616117.5968078522	2256902.20798167	2835339.1452014977	3938524.198513107	4200354.927065944	1705631.7454145076	9903937.841609327	3384642.8041738966	4003797.4928143076	4989161.176781633	3764339.1551519	2911061.083599877	3469244.8608026314	2921238.472701278	2931384.5568454633	2931384.5568454633	2931384.5568454633	2931384.5568454633	2938148.612941586	3147851.943886887	2689943.1894586356	2689943.1894586356	2689943.1894586356	2689943.1894586356	2485690.6361424876	35054861.67241534	87941536.7053639	87941536.7053639	87941536.7053639	87941536.7053639	52886675.032948546
409.329_C23H46O4_8.42_3953	1840100.8638889175	1967258.233209778	937861.4819025226	1289573.3544921365	1740415.8306999945	1326420.1121308398	4731880.933349722	1216043.0099428094	1949653.339816761	3644749.8166856184	1342638.9315971595	2247192.530683952	2359394.3377881413	2382957.594542	2458937.254536479	3259122.9959908603	1837458.550808403	5672979.511954469	2635152.8682426442	1995367.461538413	2442814.933887841	1373485.2173000327	5092479.469785822	3141159.3322091075	3007236.5185067966	3074540.057529732	5437110.083681573	3876848.772973106	2180031.108101602	8025894.3927662885	3193496.3432406355	2816225.2966847843	2816225.2966847843	2816225.2966847843	2816225.2966847843	2564711.26564755	2821194.6933747204	2371175.9661650704	2371175.9661650704	2371175.9661650704	2371175.9661650704	2163326.28549896	38321956.118887626	84486758.90054353	84486758.90054353	84486758.90054353	84486758.90054353	46164802.7816559
409.315__5.54_5528	967299.6513841711	1154403.6172184437	1547397.9817932253	1279090.5839201442	1743206.216183339	1372850.5114770075	3831810.5794039685	2518860.726873747	2081752.6923641735	3704166.177826152	1771432.075462633	1924785.9961339575	5088506.155760798	2335718.2114488175	2467336.6661414145	1484304.6374688144	4632649.496461301	3766087.4705448295	4993485.957660135	1197567.8833435734	3423583.744856465	2732014.4848483535	8781670.17173958	2246722.106547516	6456576.040974992	3696117.2499530865	2569544.6072435468	4834901.914232043	4015217.7516430966	5367235.9910311	4071953.0310740396	3132876.5783980144	3132876.5783980144	3132876.5783980144	3132876.5783980144	2506825.609947331	3859691.964734624	2544202.6670586467	2544202.6670586467	2544202.6670586467	2544202.6670586467	2291220.1589981667	48863436.372888476	93986297.35194044	93986297.35194044	93986297.35194044	93986297.35194044	45122860.979051955
