index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
311.188_C17H26O5_5.79_2644	65898851.77969452	13878417.362193193	91221545.6495944	195625531.7581516	146285373.36017206	34835544.469319195	61649627.56925536	47930677.87435305	173465959.15297022	20807401.072719533	8422631.648630368	5658069.288894212	117457411.5235874	291419424.6069211	9970777.819497537	4711247.467807642	105039647.18157764	80577405.77523509	80577405.77523509	92968309.58336717	68186501.967103	80577405.77523509	7190681.55620744	78560198.71464446	54790152.7218042	54790152.7218042	41228514.32098745	56914764.82702379	54790152.7218042	7040350.46876229	1260475766.1789317	1289238492.4037614	1289238492.4037614	743746476.6669374	545492015.736824	1289238492.4037614	28762726.22482976
311.164_C20H22O3_7.23_2126	14681177.513212759	8943293.645323668	55537665.13579108	69317767.61967121	76809399.36279242	52159292.546527065	98103289.01963125	8213882.5298421765	108014442.35721612	29950491.114037223	38404018.68188834	26711552.14964158	89478485.5683345	189353739.4049068	5636356.347396368	4141794.3444272284	66713577.15144052	54716040.45878999	54716040.45878999	67199193.87473656	42232887.04284342	54716040.45878999	18723430.38083838	62427716.377731144	45281655.6142077	45281655.6142077	53860893.15077978	33420235.029869914	45281655.6142077	16173954.248518974	800562925.8172863	875456647.3406398	875456647.3406398	537593550.9978925	337863096.34274733	875456647.3406398	74893721.52335352
311.164_C20H22O3_6.24_4318	13569435.077570472	18822041.97051708	54108399.714213885	105670167.49394362	49773050.86393169	29679424.456515264	49975190.71436316	58458341.7947238	161942181.55937967	36030996.41665089	30258319.970055748	37784368.61330225	177574886.6931889	76001124.54085791	25195125.60362455	3.839313398508313	69300436.7746547	57802691.20763452	57802691.20763452	50539407.57295279	65065974.84231625	57802691.20763452	23309454.50657399	52041795.21428852	43778709.73861697	43778709.73861697	43778709.73861697	41893912.08536457	43778709.73861697	27726722.78684015	831605241.2958564	924843059.3221524	924843059.3221524	404315260.58362234	520527798.73853	924843059.3221524	93237818.02629596
310.347_C21H43N_6.46_835	17854789.650435798	68918073.17534086	98162995.7453285	59646856.11535471	52153774.492460266	29448035.994731892	150999972.5357119	60494102.90508082	187636724.11344656	18666680.517532848	33716022.06186494	7113623.729652349	53539414.49783802	60705600.004692905	18144874.881434362	13634577.089288173	71518918.31232959	58177257.34438719	58177257.34438719	56490075.32907636	59864439.35969801	58177257.34438719	18152274.440559957	60070479.51021776	52846594.49514914	52846594.49514914	55900315.303907484	41493725.246284954	52846594.49514914	15889725.985361267	858227019.7479551	930836117.510195	930836117.510195	451920602.63261086	478915514.8775841	930836117.510195	72609097.76223983
310.31_C20H39NO_7.91_2133	18762244.63880728	10150117.021253426	46674887.89626193	38635091.64537918	111791099.7159435	50021098.47473789	197704225.59489778	17967168.467089303	58533799.782296896	38432943.70130108	64271703.61580507	48193420.12617744	165741090.66629845	94235620.99329829	18436847.666324615	21045352.840544965	70720782.38313042	62537294.552901074	62537294.552901074	75426777.80175696	49647811.30404517	62537294.552901074	37986831.06221302	48347993.18549991	47434154.01121968	47434154.01121968	56232561.87099125	33860120.36840345	47434154.01121968	34619386.4833612	848649388.5975649	1000596712.8464172	1000596712.8464172	603414222.4140557	397182490.43236136	1000596712.8464172	151947324.24885207
310.31_C20H39NO_6.07_2113	20360200.034136184	29009589.7988532	42527204.05873645	40567719.567940384	63084022.329003066	66796411.005237944	27350890.53579962	48798510.846876785	132250219.49872495	26770003.163391333	36374521.05201808	44378653.15086123	59974854.62859842	77793702.80307525	20179011.215876278	6703168.383838308	52940277.355864465	46432417.62956047	46432417.62956047	43166137.800117776	49698697.459003165	46432417.62956047	26908838.450648475	45662857.45280662	41547461.813338414	41547461.813338414	38471120.30997923	45662857.45280662	41547461.813338414	28276766.13394718	635283328.2703736	742918682.0729675	742918682.0729675	345329102.4009422	397589579.6720253	742918682.0729675	107635353.8025939
310.222_C14H31NO6_3.74_1394	66792936.69168698	94376539.28190295	102840879.53224517	32209605.92205976	12466187.733117096	19034074.416269943	88034798.62475057	39062066.5551997	111827352.34145498	26771629.767083287	36312086.35230213	116372692.69686677	18154626.755177315	86130450.05669962	180296400.10035115	9140285.248607596	58141762.30647061	64988913.25473594	64988913.25473594	61584248.80434777	68393577.70512411	64988913.25473594	85530366.0995319	52927501.623443335	52927501.623443335	52927501.623443335	61221268.20450087	52927501.623443335	52927501.623443335	76342389.52458444	697701147.6776474	1039822612.075775	1039822612.075775	492673990.43478215	547148621.6409929	1039822612.075775	342121464.3981276
310.141__4.32_6214	27064679.138548598	31103115.778212897	42157505.7038855	42857297.47566242	45826229.47811359	42442948.3700156	31251451.65075869	34535605.52410326	66609307.13315566	138928197.08824253	24309913.809724286	30584031.411718786	33567384.05269707	59080808.921069324	46441816.18445308	42807014.129036725	49618710.85953876	46222956.615587376	46222956.615587376	50492630.70168781	41953282.52948694	46222956.615587376	36035693.88373322	42300227.03695055	42300227.03695055	42300227.03695055	37054374.563210554	42300227.03695055	42300227.03695055	36695522.770377755	595424530.314465	739567305.849398	739567305.849398	403941045.6135025	335626260.2358955	739567305.849398	144142775.53493288
309.205_C18H28O4_4.76_2095	83874837.0962051	21705690.497605808	39615278.005391836	12921156.087311083	32192134.057189796	60564107.234567896	57369468.5543253	56700512.72591355	26023375.191973284	21252822.929392405	20646893.31742126	44430782.40670533	102331209.09925918	77906638.49072799	156097747.84961545	55836559.073503405	49371435.83082193	54341825.78856929	54341825.78856929	36053198.292584874	72630453.2845537	54341825.78856929	69252995.66181135	48157895.365652695	50133670.74010436	50133670.74010436	26948912.277397804	58632309.98024072	50133670.74010436	50133670.74010436	592457229.9698632	869469212.6171086	869469212.6171086	288425586.340679	581043626.2764297	869469212.6171086	277011982.6472454
309.167_C15H22N3O4_3.25_2294	16558614.328805631	2758585.4815065186	37034486.89965827	9572228.51750871	59280804.03422062	62598906.01644094	54879337.54324403	35929630.20024531	54683857.822875954	53053913.60335841	39236091.59515345	88678928.38054761	76349582.11889009	46781707.0406468	73948195.43675753	102384693.59734531	42456804.46728344	50858097.66357532	50858097.66357532	44280199.524523266	57435995.802627385	50858097.66357532	76061977.25245097	49917810.322002605	53868885.71311718	53868885.71311718	49917810.322002605	58641381.91965845	53868885.71311718	81313561.90865257	509481653.6074013	813729562.6172051	813729562.6172051	354241596.1961861	459487966.4210191	813729562.6172051	304247909.0098039
309.144_C11H28N3O2Se_3.22_904	61748814.460755795	107785421.43261658	49804650.888088174	112863737.0991431	90334163.3911527	57760182.34957086	163804752.69737685	16622353.742574824	147976446.3593369	55155920.67523073	8471578.990776708	8366090.602619171	61064522.436675504	45450896.07960615	9301402.885935523	2050518.8484468895	80864321.80101068	62410090.80874415	62410090.80874415	74029070.12106524	50791111.49642306	62410090.80874415	7047397.831944574	61406668.44871565	56458051.51240079	56458051.51240079	72745042.03319171	53782416.61882952	56458051.51240079	8418834.79669794	970371861.6121281	998561452.9399064	998561452.9399064	592232560.968522	406328891.97138447	998561452.9399064	28189591.327778295
309.113_C19H16O4_3.2_3717	37336068.43561283	21962903.364412915	25319250.238647502	48373485.830209844	1.6710672237483044	45951589.72109196	29352797.105306093	1.6710672237483044	81841417.9883068	57229373.42515293	41870887.00844642	1.6710672237483044	1.6710672237483044	71790851.01376158	61941883.26015657	72475487.25533126	34929811.844642006	37215375.0831691	37215375.0831691	33822537.63617803	40608212.530160174	37215375.0831691	44072064.79875037	33344432.77045946	39603477.72202963	39603477.72202963	35611842.05687626	41643829.07835239	39603477.72202963	51906385.1343015	419157742.1357041	595446001.3307056	595446001.3307056	270580301.08942425	324865700.2412814	595446001.3307056	176288259.19500148
308.331_C21H41N_6.18_564	25148413.60601353	65147277.98130093	109663567.96759954	56758199.7620256	39694531.21248929	48895664.80477009	71019616.50974898	46509171.65999827	46339368.45504739	35637580.48161838	37663593.69652578	15320741.801437033	125210527.45429075	71311951.25201666	24240370.86876464	37948140.41735384	61777989.26224328	53531794.870687544	53531794.870687544	49069186.58714533	57994403.15422976	53531794.870687544	28793211.696020324	52826932.283397846	46424270.05752283	46424270.05752283	48226365.48725745	46424270.05752283	46424270.05752283	30951982.28264521	741335871.1469194	856508717.9310007	856508717.9310007	392553492.6971626	463955225.2338381	856508717.9310007	115172846.7840813
308.279_C12H33N7O2_5.99_2825	14903235.34632313	15582061.242922122	47120020.40017316	21165074.066299062	39922128.48292643	75191239.78932221	171815981.00863585	26962483.303014204	81977628.01130724	14692152.386632709	69884828.66757202	51694096.246532425	99436580.2799052	83494431.3173035	13282713.519177731	50279457.930794306	57688584.6362304	54837756.99992758	54837756.99992758	58531344.17735301	51144169.82250215	54837756.99992758	46285274.09101912	43521074.44154979	48699739.16548373	48699739.16548373	45808112.36472943	48699739.16548373	48699739.16548373	50986777.08866337	692263015.6347648	877404111.9988413	877404111.9988413	468250753.4188241	409153358.5800172	877404111.9988413	185141096.36407647
307.263_C20H34O2_6.81_3300	38230002.0690687	40822059.38583832	69970260.39492899	13603955.623923674	19546539.78717808	40165844.09981446	33556190.703932084	44300589.560697556	39892891.86412239	33455038.31005211	42483019.73378463	276293163.70052063	49831520.69854004	37094506.31386888	46889759.15980646	66124256.04836675	38372449.90099711	55766224.84090273	55766224.84090273	62106809.194887295	49425640.48691817	55766224.84090273	107947549.6606196	39061446.966595545	40493951.74282639	40493951.74282639	35325348.50890048	45595174.36025201	40493951.74282639	56507007.60408661	460469398.8119653	892259597.4544437	892259597.4544437	496854473.55909836	395405123.89534533	892259597.4544437	431790198.6424784
306.3_C15H37N4O2_7.06_1144	18404864.08715228	24335834.64463987	132037069.21502177	13787990.161935939	77892068.32129602	20992162.14631544	23149398.10517906	82548778.7781141	35126587.10875112	43241321.479683906	25284493.295541782	29165248.417354394	27628409.402440343	155728128.2575922	38784736.91916403	23631679.511291694	54572717.6423435	48233673.11571712	48233673.11571712	49073060.3354029	47394285.89603135	48233673.11571712	29216539.535837974	31377498.25559573	28396828.90989737	28396828.90989737	27224870.856448088	31377498.25559573	28396828.90989737	27224870.856448088	654872611.708122	771738769.8514739	771738769.8514739	392584482.6832232	379154287.1682508	771738769.8514739	116866158.1433519
306.165_C12H23N3O6_1.05_2876	16469728.62631724	22203106.18150102	64213308.19386681	19066758.4777142	56251177.835060865	98499462.60147937	201824246.2643471	56538046.9629981	53773802.556150705	43941844.64504709	14479918.408020727	5994164.380270171	42057524.41037243	31473759.449479833	22445035.549143244	12930954.996936169	58859397.183694564	47635177.47116907	47635177.47116907	49404371.95518012	45865982.98715801	47635177.47116907	13962518.333592579	48857823.6005989	36765641.92992613	36765641.92992613	26838432.815490425	47915663.48326157	36765641.92992613	13705436.702478448	706312766.2043347	762162839.5387051	762162839.5387051	395234975.641441	366927863.89726406	762162839.5387051	55850073.334370315
305.303_C16H38N3O2_5.75_279	18586225.246309932	28432571.843309317	18488389.7106409	39245254.502020925	41292605.699819796	98981690.01303385	347035407.97115225	37374954.32022521	47355533.59212161	37687902.50233236	75000690.6581234	22288760.006933685	274101094.559006	82800702.23119204	33774174.39604566	33677427.33434015	89281861.01593034	77257711.53666294	77257711.53666294	84222986.92686048	70292436.1464654	77257711.53666294	41185263.098860726	40268930.100920364	38466578.50217664	38466578.50217664	40268930.100920364	35574564.35813543	38466578.50217664	33725800.865192905	1071382332.191164	1236123384.586607	1236123384.586607	673783895.4148839	562339489.1717232	1236123384.586607	164741052.3954429
305.245_C18H34O2_8.04_3056	13012727.931621742	17593346.364460193	32364368.807896152	30776677.347102597	33263070.40688115	57475953.08051384	13536360.588378724	58090938.074769646	54388637.05927336	50641913.6774371	64069947.54655408	65867167.59214326	55508274.696896255	90353998.74352823	46265984.98871588	63166045.32441007	42250522.23156325	46648463.26441139	46648463.26441139	45762810.28331067	47534116.24551212	46648463.26441139	59842286.36295582	41952492.042159125	52515275.36835523	52515275.36835523	41952492.042159125	54948455.87808481	52515275.36835523	63617996.43548208	507006266.77875894	746375412.2305822	746375412.2305822	366102482.26648533	380272929.96409696	746375412.2305822	239369145.4518233
305.245_C18H34O2_7.75_1981	4972733.328541946	5232630.866489623	53843675.374731466	52149372.91338305	32846259.95494293	50912094.5332897	36841486.33185725	60014663.665712245	46164366.24024239	46117694.11657411	39417592.75238368	74785747.81430006	34244551.93478571	80270900.47337861	56775156.65605591	62827581.29231317	41967535.81116075	46088531.765561365	46088531.765561365	45957710.65291366	46219352.87820907	46088531.765561365	58451519.6287632	46141030.17840825	48538230.38676605	48538230.38676605	42767643.434478894	52377884.95401058	48538230.38676605	59801368.97418454	503610429.73392904	737416508.2489818	737416508.2489818	367661685.2233093	369754823.02567255	737416508.2489818	233806078.5150528
305.157__1.04_5267	45670132.82155575	112525062.70145242	41068784.89299377	44673167.7383602	33507107.1004199	155545202.44675142	56750026.33541802	30728730.00363094	54813631.01246177	63341473.47470121	17882331.1242343	33217059.10089808	42375775.351903796	18856263.467819493	67481549.66267368	75018655.28253058	58321279.77895572	55840934.53236283	55840934.53236283	47594061.38041295	64087807.684312716	55840934.53236283	48399898.79258416	45171650.27995797	45171650.27995797	45171650.27995797	39090137.41939005	50241881.91700876	45171650.27995797	50349304.381785884	699855357.3474686	893454952.5178053	893454952.5178053	380752491.0433036	512702461.4745017	893454952.5178053	193599595.17033663
305.157_C10H20N6O5_2.26_1432	74439855.02172442	81039163.83379042	22080801.70297135	11549138.820853448	14842935.305775423	63722348.778091624	54374829.72850198	33735358.2753362	27222289.611275584	14323949.311625596	42371916.80130582	37420079.422687285	109969671.24278292	17404262.055056956	146392521.29004964	39490319.254611626	43725383.64064882	49398715.02852752	49398715.02852752	34165784.409949616	64631645.647105426	49398715.02852752	66418709.19216359	30478823.94330589	38455199.33864945	38455199.33864945	27412170.73887212	51606334.016351625	38455199.33864945	40931118.02795872	524704603.68778586	790379440.4564403	790379440.4564403	273326275.2795969	517053165.1768434	790379440.4564403	265674836.76865435
304.3_C21H37N_5.75_127	36503724.149311766	48230650.40061887	43140576.00318521	40544559.497109585	48597109.9180532	120386315.51818709	112820223.0608255	33369495.38474428	59689645.294213206	43788596.32606296	68200742.54122958	16618037.546795864	24431739.9357773	78179279.49892206	29535242.75386776	37344432.99310769	57473492.91558426	52586273.17637575	52586273.17637575	57122399.84870221	48050146.504049286	52586273.17637575	37924613.95875022	46009623.363340914	43464586.16462409	43464586.16462409	48413880.15933604	36924078.57120973	43464586.16462409	33439837.873487726	689681914.9870111	841380370.822012	841380370.822012	456979198.78961766	384401172.0323943	841380370.822012	151698455.83500087
