index	V18-leg-psoriasis-GD6	V18-leg-healthy-GC2	V18-leg-healthy-GD9	V18-leg-healthy-GC5	V18-leg-psoriasis-GD7	V18-leg-psoriasis-GC12	V18-leg-healthy-GD12	V18-leg-healthy-GC3	V18-leg-psoriasis-GC9	V18-leg-psoriasis-GC8	V18-leg-healthy-GD8	V18-leg-healthy-GD4	V18-leg-healthy-GC10	V18-leg-healthy-GE1	V18-leg-healthy-GC1	V18-leg-psoriasis-GD5	V18-leg-psoriasis-GC7	V18-leg-healthy-GC6	V18-leg-healthy-GC4	V18-leg-healthy-GC11	V18-leg-psoriasis-GD1	V18-leg-psoriasis-GD2	V18-leg-psoriasis-GD10	V18-leg-psoriasis-GD11	V18-leg-healthy-GD3	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
576.396__6.73_3890	454025.20919256256	643114.1487743679	918694.8105822557	1204353.0407308757	1763032.1281605868	2410855.8134208326	3099969.4675982757	951518.1105629544	1769879.500302387	1306475.8055253169	982298.0455304639	5374784.756353342	1145404.059447983	1359590.0	2285892.146561153	1991560.1118445604	1662462.8806022003	3333757.016843595	2679981.6810911666	2191109.400815801	631539.045800682	2729511.589402303	3518443.6244740398	4764070.539123721	1150610.441536383	1951505.5090306154	2012917.3349711122	2012917.3349711122	2012917.3349711122	2012917.3349711122	2091077.840713563	1281971.520365438	1763032.1281605868	1763032.1281605868	1763032.1281605868	1763032.1281605868	1769879.500302387	27321077.126428615	50322933.37427781	50322933.37427781	50322933.37427781	50322933.37427781	23001856.247849192
576.385_C25H55N2O12_8.27_1337	285520.71872854163	3943087.925775408	1747041.9703476732	3580723.0999559956	1285369.4424077494	1424043.1220451775	317026.3156233684	3966044.400854806	5232789.4317633435	5496011.55292652	702212.6612704596	1399290.568593986	2017522.337005486	1398143.9183639442	2002543.477588584	1789075.8371624888	4840295.55261664	2064222.7217199656	5895946.747300626	786196.4879392394	2038347.1058696848	2502849.0	3342923.614406895	3076012.1687188945	1950369.0731595883	2269312.264678509	2523344.370085803	2523344.370085803	2523344.370085803	2523344.370085803	2846657.958785994	1976456.275374086	2017522.337005486	2017522.337005486	2017522.337005486	2017522.337005486	2502849.0	31770371.705499124	63083609.25214507	63083609.25214507	63083609.25214507	63083609.25214507	31313237.546645936
576.377_C24H49N9O7_5.66_2986	1780215.9011996172	735177.5640255106	2927448.7025060924	1247672.6828920394	2963223.244944782	1177437.0426200102	1180230.9162492263	2102256.567680934	2204191.8321188884	2015028.39359624	1610726.7164049204	1884179.901707315	2061794.0	1581539.3354310112	923747.8340167105	1463640.8590437877	2356658.5754438727	5164229.911588078	1852779.3541118677	2251298.884273944	2288730.809374033	2463456.3264568504	3165426.4219402755	1839168.8778503598	6869776.362358328	2313775.623803284	2244401.480713388	2244401.480713388	2244401.480713388	2244401.480713388	2156107.1167807924	1868479.6279095914	2015028.39359624	2015028.39359624	2015028.39359624	2015028.39359624	2204191.8321188884	32392858.733245976	56110037.01783469	56110037.01783469	56110037.01783469	56110037.01783469	23717178.284588717
576.376_C29H53NO10_6.6_1848	138542.75689574314	2769561.509210537	1411064.216020266	3673080.7209217637	1582845.3663830499	512943.1582841983	2053769.2222878574	797352.0510581282	2487375.3968407367	3415703.4315469563	1624646.228317044	1710373.9420153473	7945641.706095146	1776526.6128580116	2933298.8335658615	1014348.1050889067	2946507.3440979696	986630.460689054	4917778.765478369	715131.0106976717	1103724.4642362574	579994.7337723497	1075782.2354581	3444594.0000000005	4184574.1000837246	2678530.669949913	2232071.6148761217	2232071.6148761217	2232071.6148761217	2232071.6148761217	1663850.9993276605	1915147.9175729346	1710373.9420153473	1710373.9420153473	1710373.9420153473	1710373.9420153473	1103724.4642362574	37499429.379298784	55801790.37190305	55801790.37190305	55801790.37190305	55801790.37190305	18302360.992604267
576.358__3.6_5400	1878289.1685622374	1448046.332343066	560120.3350642502	1691818.0951711286	2730895.996202999	4118813.1795454146	497302.93031448306	1340087.8711621284	2998098.5595654543	5990038.818970942	1733864.0	1277614.8801307855	1311484.7690333468	1540535.1313305325	1212205.2287657987	1092475.7429781847	5892444.772387364	664747.4316944117	2521062.700230281	1298118.1640585721	9456899.688856857	5245565.707279343	3696456.8078963556	8542091.134086873	1597758.0990876649	1335340.4263133178	2813473.421788739	2813473.421788739	2813473.421788739	2813473.421788739	4694733.597848365	1325786.3200977375	1691818.0951711286	1691818.0951711286	1691818.0951711286	1691818.0951711286	4118813.1795454146	18694765.96838645	70336835.54471847	70336835.54471847	70336835.54471847	70336835.54471847	51642069.57633202
575.922__8.11_5968	1720224.5688617136	1520723.8045124386	2292112.0816484853	1282124.3250840947	1845680.4076501662	1620265.0202306896	1347472.3295635835	4738522.955545036	2319651.597821984	1882251.511235217	1215367.1992142126	2254193.505733871	6651709.08480373	2135166.7832890875	3807661.7685555737	1585257.1606881062	1157240.9418604893	2111564.0	2480361.8923963387	2207538.377198818	1592390.8377269723	2423023.862320367	1876949.6920038622	2142190.3727193293	2093729.807402835	2581303.4224962927	2252134.95552268	2252134.95552268	2252134.95552268	2252134.95552268	1833193.270283536	2171352.5802439526	2093729.807402835	2093729.807402835	2093729.807402835	2093729.807402835	1845680.4076501662	36138247.9149481	56303373.888067	56303373.888067	56303373.888067	56303373.888067	20165125.973118898
575.886_C12H20NO7P3S6_6.58_3539	4.604094584737127	2902209.437867387	1490069.1714043238	2233308.160218438	1075419.8090083133	1564241.135164439	759123.1151314576	1622110.0	3330371.817869601	4689449.894243569	2386808.673673574	1900455.1422148678	4440161.192952977	1084812.1619611771	1511174.340980759	1026482.8876671426	1071276.12388205	2440625.9352745665	3687557.475753507	2572814.094896954	4.604094584737127	3393401.8727346524	1811849.3419316018	3343079.1189234755	2853848.0283493083	2277505.4950485216	2127626.3256117324	2127626.3256117324	2127626.3256117324	2127626.3256117324	1936871.0190558194	2310058.416946006	1900455.1422148678	1900455.1422148678	1900455.1422148678	1900455.1422148678	1564241.135164439	31885076.9306793	53190658.140293315	53190658.140293315	53190658.140293315	53190658.140293315	21305581.209614012
575.418_C21H52N12O5_9.13_2959	4120418.743554672	3334470.005372515	2443310.023848559	1814393.8942080913	2098402.6619154266	1473747.4192669864	4349067.638425035	1156899.170963552	4470174.105581063	4647964.328057231	1736861.8677834289	858219.7707389202	1188269.429803873	2121736.090681289	3955991.100142321	1336049.2509903673	837138.381197145	2030611.2447609536	985370.049231156	1136207.7511532323	2129370.0	2814069.0692709736	2385843.451060109	1357274.5408020522	3332766.2261767834	2174583.875949265	2324585.0485994294	2324585.0485994294	2324585.0485994294	2324585.0485994294	2515495.6319723655	1922502.5694845226	2098402.6619154266	2098402.6619154266	2098402.6619154266	2098402.6619154266	2129370.0	30444174.26328971	58114626.214985736	58114626.214985736	58114626.214985736	58114626.214985736	27670451.951696023
575.412_C27H54N6O7_6.89_270	373377.76607547957	2556327.162415224	2436932.8526523905	2125154.452877024	1287944.2646840673	1706198.7519153177	933737.0078534943	2749876.4520825534	2682841.402580201	2810362.041493701	1265488.252467756	2796088.952198271	2153799.582786365	1318635.165223354	2857020.9397348934	1414273.4978032631	2919419.4815707593	2111564.0	3200871.1535786334	1499569.7258534522	1448565.5560199122	1523877.1172385626	2689546.7588776853	2667516.077731946	1750181.3361893732	2125374.7882794845	2051166.7900761473	2051166.7900761473	2051166.7900761473	2051166.7900761473	1956720.246908263	2139477.0178316943	2125154.452877024	2125154.452877024	2125154.452877024	2125154.452877024	1706198.7519153177	29755247.035912782	51279169.75190368	51279169.75190368	51279169.75190368	51279169.75190368	21523922.715990894
575.344_C26H54N5O4Se_6.22_1313	601391.4901285996	1323335.367003436	748967.5788033378	5434787.074702226	2121084.485455661	494419.7085569372	1492809.0	2683260.674499346	2103834.8722971207	2553404.365430301	3154655.6604728405	1132935.0528681283	3325942.5483803996	2143304.1853846535	2454402.943167703	1562764.6382478732	3543869.215118619	1060326.6988890707	2214919.93861502	1485051.6199854387	1643638.3962467278	3259107.1056454517	1449728.0758714005	4437687.138414758	3427270.3786477423	2291569.1943870955	2234115.928513312	2234115.928513312	2234115.928513312	2234115.928513312	2160993.590128496	2179112.061999837	2121084.485455661	2121084.485455661	2121084.485455661	2121084.485455661	2103834.8722971207	32081968.721419334	55852898.21283279	55852898.21283279	55852898.21283279	55852898.21283279	23770929.49141345
575.341_C29H50O11_5.26_603	1127011.04370102	1818138.048684855	2974300.4634151547	2710738.714678428	564015.5977272308	1237767.3756281347	1678899.2369922365	1264861.968368529	2748720.644433382	2184707.918457142	1303574.6076059649	2644745.121175745	2430799.21889386	1359590.0	1019297.3319491262	3062069.411098507	1967104.3878535435	2600942.907885489	1688523.7592945946	1399636.2652832896	1246818.6057457675	2432676.890607765	2126298.8460395127	1580171.0829471494	3287246.4292175607	2012949.576674631	1938346.2351073592	1938346.2351073592	1938346.2351073592	1938346.2351073592	1843396.527658105	1753330.9039897248	1818138.048684855	1818138.048684855	1818138.048684855	1818138.048684855	1967104.3878535435	28181294.073444836	48458655.87768398	48458655.87768398	48458655.87768398	48458655.87768398	20277361.804239154
575.307_C24H42N6O10_5.01_1629	1495840.9025590597	1567139.9433430703	2361892.3210156225	3144483.353944867	2565990.789452258	1665090.4755547887	1416608.4204193382	1362520.962785449	2247245.952150059	1797502.2990644216	1733864.0	1372341.0620120356	2225398.210428943	1719147.4861419264	603502.8277219498	1621724.879245185	2562980.7679347186	1560507.5175328949	1549038.2474000936	1617961.0947528512	1405761.064311051	1108678.6388801767	1598702.9405471766	3699764.6785357515	4090780.4793056534	1880370.4233431928	1923778.7726015735	1923778.7726015735	1923778.7726015735	1923778.7726015735	1979025.7625667863	1592550.5190479606	1621724.879245185	1621724.879245185	1621724.879245185	1621724.879245185	1665090.4755547887	26325185.9268047	48094469.31503934	48094469.31503934	48094469.31503934	48094469.31503934	21769283.38823465
575.28__5.95_5791	599733.0753091577	1935072.2712031465	1238163.159755656	4660263.054403591	3359625.4344039015	408753.5462259565	2937220.7542122244	1829305.8062381193	1491611.3171556494	2478949.7214854676	2673479.6876530917	1528223.512854632	4515086.878572127	2112761.84360772	1736710.0853148664	1132817.8403778393	2568652.806496948	965146.312368486	1157512.432428583	514628.9676799297	1708862.2305349382	2792183.13692798	1927356.993444364	3444594.0	4564111.909092619	2311977.619670342	2171233.0711098798	2171233.0711098798	2171233.0711098798	2171233.0711098798	1992103.6456692913	1882189.038720633	1927356.993444364	1927356.993444364	1927356.993444364	1927356.993444364	1927356.993444364	32367686.675384793	54280826.777747	54280826.777747	54280826.777747	54280826.777747	21913140.102362204
575.285_C24H46O15_3.23_3831	1323104.5139830783	1476536.0256410257	1333476.4632177227	1478395.6428017826	2412054.416456759	1665792.669024091	1167886.7221791642	1622110.0	1869308.1234256928	1136901.8334302139	2378628.4527869276	2941175.739811406	3380731.614674159	2085123.2428792869	14070832.534554027	1486724.632338694	2811788.2922883164	2422085.872408448	1115607.9073499967	1857726.1134470063	2614983.1747400374	1989418.438577795	2198827.0459536267	2958619.472615126	3557028.559872118	2920524.6351159336	2534194.70017826	2534194.70017826	2534194.70017826	2534194.70017826	2042502.05571213	1971424.6781631466	1989418.438577795	1989418.438577795	1989418.438577795	1989418.438577795	1989418.438577795	40887344.89162307	63354867.5044565	63354867.5044565	63354867.5044565	63354867.5044565	22467522.61283343
575.283_C23H46N2O12S_6.23_1369	599733.0753091577	1889562.123120998	1238163.159755656	4623363.445242073	3323935.648493581	408753.5462259565	2661241.689988263	1752763.2091205057	1482591.9400252972	2478949.7214854676	2506787.119016549	1498121.5176454033	4515086.878572127	1985623.818734142	1698150.3878989217	1132817.8403778393	2540286.312394407	918100.7586143144	1157512.432428583	514628.9676799297	1708862.2305349382	2792183.13692798	1896371.3607075822	3444594.0	4513531.805228234	2248045.5223604073	2131268.6450211164	2131268.6450211164	2131268.6450211164	2131268.6450211164	1982643.5284074733	1821162.6661207518	1889562.123120998	1889562.123120998	1889562.123120998	1889562.123120998	1896371.3607075822	31472637.3130457	53281716.1255279	53281716.1255279	53281716.1255279	53281716.1255279	21809078.812482208
574.887__8.25_4954	2332422.849186485	2510340.842877252	1421097.1556042316	1152254.2203864153	1399231.0361857023	1260662.0271182796	1492809.0	1670044.931250189	2824786.6734787123	1172244.6680933551	1451609.4194900875	2723806.326118142	4342124.845514498	2524734.366439449	2136836.4291857462	1334480.2408158327	2462345.713786581	3672304.422711895	1780233.121558562	1664478.0980954717	3475654.787730255	5601889.158097017	2267431.3258964117	3319407.3220228516	5.0151650042498295	2038762.7281712103	2239729.359872337	2239729.359872337	2239729.359872337	2239729.359872337	2495505.0729464986	1725139.0264043754	2136836.4291857462	2136836.4291857462	2136836.4291857462	2136836.4291857462	2332422.849186485	28542678.194396943	55993233.996808425	55993233.996808425	55993233.996808425	55993233.996808425	27450555.802411485
574.381_C26H57N2O9S_4.21_325	1050279.7957069387	1923719.0030585201	1465209.1440473283	1754888.146765669	1442168.0250433728	1773867.6378576134	1719863.964046153	1023938.0784515043	1126529.9221917435	2428269.054240024	1789428.8023528028	1825083.672636296	2713848.5877925153	1359590.0	1574255.0238589307	1431341.2218617697	1636571.1597636063	1992548.039207197	2590359.962765842	2560271.9613803853	2583800.8121004826	3965864.312296859	1791043.3625165836	2913204.7221818473	3380485.342916078	1976677.8378056588	1992657.1902016026	1992657.1902016026	1992657.1902016026	1992657.1902016026	2012994.5477964396	1807256.2374945492	1789428.8023528028	1789428.8023528028	1789428.8023528028	1789428.8023528028	1773867.6378576134	27673489.729279224	49816429.755040064	49816429.755040064	49816429.755040064	49816429.755040064	22142940.025760837
573.907__8.28_376	377551.7357165474	1469370.420986898	623884.0052051309	2842234.7463429067	1511894.8600876103	1320038.9736358006	1492808.9999999998	682311.7338767902	5179164.381805652	4626642.762574622	699261.9456114576	2158822.719585742	4199288.133504568	1485479.0876330247	1609897.9769977578	1882438.000652807	4696588.365497064	2305578.528938578	7136628.404009578	1154478.6389116421	2167893.919890792	1750152.8505416163	3109758.5601666183	2513658.202490185	2062932.026569925	2137355.5262981425	2362350.3992493325	2362350.3992493325	2362350.3992493325	2362350.3992493325	2648707.5102781197	1551353.4884988787	1882438.000652807	1882438.000652807	1882438.000652807	1882438.000652807	2167893.919890792	29922977.368173998	59058759.98123331	59058759.98123331	59058759.98123331	59058759.98123331	29135782.613059316
573.4_C27H52N6O7_6.52_1755	406043.91331692744	3609865.873492705	856650.8999138689	3761023.7984355777	1082872.6852715767	461531.4427140095	1438109.7525224118	4461412.357312357	3843430.92924064	2978669.011585516	1465109.0721058184	4604039.824267886	4882841.878486553	663358.8531745474	1991972.6256653192	1318246.7303849536	2093154.0	3372964.9187115487	4176327.8976533664	2334316.1978660575	1909940.1702847602	1806707.5859746882	6140212.744032344	3282965.551522236	2297910.133582352	2851136.0059421696	2609587.1539007206	2609587.1539007206	2609587.1539007206	2609587.1539007206	2302161.3422116046	2853640.5582888033	2297910.133582352	2297910.133582352	2297910.133582352	2297910.133582352	1909940.1702847602	39915904.083190374	65239678.84751802	65239678.84751802	65239678.84751802	65239678.84751802	25323774.76432765
573.433_C32H66O3Se_7.97_295	463383.4830385067	2331147.757246942	2044870.8681484642	2522246.310727751	1851378.2927152875	1098008.5790330546	1347206.3607398844	2213427.2575957356	2670297.135301324	2465530.5279751993	1705785.8763678588	2053568.8219512864	2726091.1398161934	1451626.7281102166	1847799.9999999998	1138766.1123384945	2336583.682224719	1736610.6888019317	3348872.575859309	1616726.420131964	860902.8740157703	1541232.027576187	2769678.5799274305	2497063.6823303094	2082358.2198214654	2073452.7875227856	1948846.5600718113	1948846.5600718113	1948846.5600718113	1948846.5600718113	1790256.8160432987	2049219.8450498753	2044870.8681484642	2044870.8681484642	2044870.8681484642	2044870.8681484642	1851378.2927152875	29028339.025319	48721164.001795284	48721164.001795284	48721164.001795284	48721164.001795284	19692824.976476286
573.412_C23H58N8O4P2_8.81_962	974474.0	2420320.888879453	1844314.0107578735	995575.3928282139	3039321.402316632	1723575.9053742115	5324550.6871091295	1095066.1470082174	3102612.7132521854	3490808.8817567313	3298268.8432399193	2334164.447823473	1580153.9509293393	675734.9250450672	1464127.1346462427	3158411.830654761	1570175.9235258899	1947577.984479405	1554290.6818713003	3014437.076208853	2732007.1151137766	1890646.648909487	2389187.727707479	1879159.8382991946	3108872.902036164	2189818.219490189	2264313.4823909197	2264313.4823909197	2264313.4823909197	2264313.4823909197	2359125.635173668	1895945.9976186394	1947577.984479405	1947577.984479405	1947577.984479405	1947577.984479405	2389187.727707479	30657455.072862647	56607837.059773	56607837.059773	56607837.059773	56607837.059773	25950381.98691035
