#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
5892_675.218_3.4	6119.5	702675.7981651375	3031.6788990825685	8477.472477064219	21895.458715596327	3817.669724770642	3368.532110091743	2694.8256880733943	2975.5366972477063
5798_507.176_2.48	4937.28813559322	732759.3898305084	3357.35593220339	15404.338983050848	35943.457627118645	4871.457627118643	3884.0	3357.35593220339	6451.389830508475
5788_724.339_4.82	3205.5157232704405	624159.7044025158	4283.0	48594.540880503155	42210.4465408805	2047.2201257861639	24108.7106918239	4229.125786163521	1319.9182389937107
5786_773.32_4.76	259.5757575757576	151712.41638608306	4283.0	14478.558922558923	13137.417508417508	586.4489337822672	7724.782267115601	807.5690235690236	1081.5656565656566
5774_729.295_4.78	404.79573170731715	179180.87195121948	4283.0	17689.138211382113	15538.932926829268	1136.0396341463415	9236.306910569108	591.959349593496	248.10060975609755
5769_742.351_3.51	4471.220930232558	1124839.953488372	2980.813953488372	18898.360465116282	28675.430232558134	2801.965116279069	4173.13953488372	3576.9767441860467	2563.5
5767_596.292_4.24	572.7867469879517	359343.6999999999	4283.0	31972.853012048192	25754.762650602406	3214.830120481928	9752.855421686749	448.94096385542167	376.69759036144575
5755_601.247_4.18	1005.8863000931966	174371.58760484622	4283.0	22556.601118359737	17074.12162162162	1297.2739981360671	6903.493476234855	437.0815470643057	686.5573159366263
573_641.354_6.19_C26H52N6O10S	1642.925759668508	8921.48929558011	8008.169544198894	7600.499999999999	6020.561809392264	5693.376381215468	6662.685082872928	5945.326657458563	3945.471339779005
5710_525.197_2.33_Flavans_NCGC00385833-01![(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate	3955.1142857142854	428214.3642857143	3588.9	26953.371428571427	23913.792857142857	5676.321428571428	4394.571428571428	2490.2571428571428	2563.5
56_105.033_5.51_C7H4O	8287.92570316646	8973.35526858895	7845.6432572675285	7417.790907482751	6314.610059555398	6118.0	6747.873695382982	5690.869155020931	4728.020991803763
5699_557.22_4.17	386.436090225564	174612.75751879698	4283.0	20793.079417293236	16540.269736842107	835.265507518797	7835.394266917294	293.8524436090225	756.7706766917295
568_243.133_2.47_C11H18N2O4_ PyroGlu-Ile _Amino acids, peptides, and analogues_Amino acids, peptides, and analogues_PyroGlu-Val	3330.4677346570397	10736.391471119134	1990.8770306859203	17337.172608303248	8278.16155234657	8614.794449458483	3294.6064981949457	16814.29264440433	2563.5
5682_319.139_3.32_Lipothiazole B	1041.5287524366472	913341.4010721248	4283.0	51475.31481481482	55278.2514619883	2308.478557504873	9974.881578947368	2285.519005847953	1373.3986354775827
5668_535.239_4.19	673.29107505071	554079.4604462475	4283.0	31440.521298174437	32000.87322515213	2354.346855983773	9404.355983772819	1129.3914807302228	256.2849898580122
565_455.225_4.46_C19H30N6O7	13546.347501277869	8464.717807572839	7229.155192073291	7357.109896591042	7264.0	5648.8574686431	6150.965438603389	3537.604844100185	5052.782762552589
5657_430.352_6.36_Sorbitane Monooleate - Polysorbate 80 in-source fragment	337.4514480408858	4521.408290743895	5496.268029528676	9157.505962521294	28039.348097671776	4805.92617830778	3884.0	11627.738784781377	1457.8784781374218
5646_640.317_4.4	1121.7380952380954	433717.4851190476	4283.0	33180.50297619048	28119.934523809527	1848.3184523809525	13040.205357142859	815.809523809524	841.3035714285713
562_489.354_8.44_C21H44N8O5	3811.80198019802	6847.103205235778	7719.904681993623	7305.445880181239	7264.0	6307.087766403759	7207.926162107736	3877.6277898976336	3098.6890417855348
561_447.257_4.69_C22H38O9	18062.51551312649	8640.011933174224	5154.835322195704	3684.231503579952	9058.713603818616	3483.4606205250593	2345.7589498806688	5752.0	3214.0501193317427
560_430.376_8.85_C27H47N3O_(3R,5S,6R,8S,9S,10R,13R,14S,17R)-3-azido-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-ol	2487.5877750611244	3093.404400977995	12396.055256723716	8648.967237163813	10844.86552567237	6117.999999999999	2710.4684596577013	5934.0112469437645	1441.9931540342295
559_392.193_3.03_C18H25N5O5_Adenosine, N-(2-hydroxycyclopentyl)-, (1S-trans)- [CAS]	7447.376643666189	8176.980601484181	6035.959380289025	7130.365317016013	5858.337456060409	6118.0	6074.988412967062	5235.465954953782	3926.0020830621015
558_761.265_3.75_C27H40N10O16	7321.91554151106	10060.164320597529	4864.87331226659	5722.553289284689	5708.492961792588	6118.0	5123.231829933927	5734.8560758402755	4815.662166044241
5588_552.265_4.19	521.8275538894095	331946.54920337396	4283.0	28503.82661668229	22595.133083411434	445.56044985941895	9846.484536082475	654.2914714151827	646.2633552014995
557_603.338_5.36_C20H52N10O6Se	2272.2420307296184	9446.18420978982	7354.562480759005	7473.527189275419	6455.646469452297	6563.664493017268	6364.692395958691	5752.0	4585.373149366096
5538_1103.794_8.99	878.2963350785341	10753.5	8901.19554973822	123.8623036649215	123.8623036649215	61.93115183246075	27964.73010471204	13270.156806282725	5911.6099476439795
550_395.367_7.18_C29H46_4.beta.-Hydroxycholesterol 4-acetate	1318.022776730016	12434.107790512111	7549.410996663281	7600.5	6239.474249238358	4761.5686203394735	6775.357464094009	1218.7851443493398	5145.655012331351
5503_797.068_9.54	522920.19767441857	10753.499999999998	5501.790697674418	2750.895348837209	29509.604651162783	3251.058139534884	1500.4883720930234	4251.383720930232	3000.9767441860467
54_649.308_5.0_C30H48O15_Terpene glycosides	2044.5033112582785	6800.9801324503305	532.1721854304636	3041.699779249448	7264.0	6616.573951434879	3922.6401766004415	8658.0706401766	3083.7924944812357
5494_674.467_5.11	1724167.375	143716.21875	2403.28125	29640.46875	288607.375	3524.8125	2456.6875	4379.3125	2563.5
5482_1075.61_3.46	12712.0	5448.0	4237.333333333333	5448.0	7264.0	17554.666666666668	9685.333333333334	4237.333333333333	4842.666666666667
545_790.587_6.8_C36H75N11O8	1160.8892045454547	10753.5	8363.731245727957	4435.451234620643	5764.938119446344	6108.564999145592	4638.044087491457	6284.972381237184	5055.6334372863985
543_663.464_6.88_C35H66O11	6119.5	9595.649185741942	7803.913107846485	5129.550136658695	6541.4744049652645	3856.657897733743	6747.409065026762	5759.549908894203	4696.4252932467825
5424_659.469_5.53	658246.5882352941	40450.509803921566	3133.4901960784314	11465.725490196079	7264.0	4344.156862745098	5697.254901960784	2563.7647058823527	1424.313725490196
5420_191.091_2.15_NCGC00180442-02!2-[(1S)-1-hydroxyethyl]-1H-quinazolin-4-one_Benzodiazines_L-Iditol	774.3949930458971	661744.3490959667	4283.0	43217.19749652295	84599.6745479833	1107.980528511822	5775.199582753825	613.5591098748263	416.98191933240616
541_281.247_6.28_C18H32O2_MoNA:784624 Linoleic acid_Lineolic acids and derivatives_Fatty acids and conjugates_cis-11,14-Eicosadienoic acid_map00591	4329.368496242751	7495.175776450755	5106.161790336867	7600.500000000001	7540.128589388269	5964.825666447614	4319.378982256636	7324.485385296723	2197.91024029258
540_429.372_8.96_C29H48O2	6119.5	6937.404186795491	10465.23188405797	6188.479871175522	6153.989935587762	5060.166264090177	117186.94685990336	62416.92914653784	80928.17028985507
53_429.372_8.65_C29H48O2_Cholestane steroids	9007.162628317765	10753.5	9866.076851937483	34.47590862850273	68.28881901414964	5764.769721631371	8000.0682974197725	4253.796726162952	5543.328308517524
539_488.363_6.98_C32H45N3O_Pyrazoles	4196.7944457355325	2543.953404601441	5128.428073437137	8316.81175923774	5463.617127585405	6118.0	2479.617011387404	7268.235184754822	3328.786311875436
5383_377.142_2.55_ (-)-Riboflavin _Alloxazines and isoalloxazines_ (-)-Riboflavin _map00740	1267645.6285714286	14868.128571428571	4283.0	4466.557142857143	144214.72857142857	4344.185714285714	3609.957142857143	4956.042857142857	3181.657142857143
5364_453.344_3.07	183369.78658536586	33460.737804878045	3583.9756097560976	7600.5	37909.81097560976	3305.9085365853657	40134.34756097561	4078.3170731707314	1143.1646341463413
5347_685.267_4.63	1196.215088282504	157054.79133226324	4283.0	15798.288924558588	15110.808988764044	1966.1926163723913	8614.123595505618	625.6067415730338	398.73836276083466
533_691.368_7.03_C27H56N10O6Se	3550.283245556287	10753.5	2208.7504937458857	10257.947004608295	10810.134628044769	6406.792297564189	1405.2467083607635	9072.159479921002	672.5362080315997
5330_508.239_4.19	1582.473895582329	1120615.1285140563	4283.0	93761.578313253	85006.36947791165	1272.859437751004	28570.534136546183	2098.4979919678713	1324.4618473895582
5327_746.534_5.53	2098943.382978724	48024.276595744675	4283.0	7381.3404255319165	51760.51063829788	4465.255319148936	3462.851063829788	7016.829787234043	1275.7872340425533
5311_601.562_4.79	18791.0	3933.0	4807.0	43918.5	2376406.0	6118.0	2403.5	3933.0	1311.0
529_705.274_3.62_C30H44N2O17	6616.475311601151	7201.640699904124	4283.0	3879.543863854266	4126.9558964525395	7012.745206136146	4438.0174976030685	3532.551054650048	2998.7159635666344
5292_817.345_4.75	474.69017632241815	225164.96977329973	4283.0	25568.53904282116	19030.760705289667	3193.370277078085	12395.886649874055	798.3425692695213	1596.6851385390426
526_483.257_2.93_C19H32N9O6	4190.872821653689	8430.226177233964	2227.4111976269933	6706.473859844273	7264.0	10601.076751946608	7487.549128661476	10606.46347793845	7188.5858361142
523_465.378_6.95_C25H52O7	6307.6082164328645	5967.563627254509	5948.591182364729	6540.628757515029	5353.148296593186	6873.37625250501	3884.0	4933.808617234467	4052.806112224449
5230_424.217_3.41	433.01426824296783	431187.92580513656	4283.0	31285.280880554423	32760.67223807583	1033.6469629025682	4434.904198940074	736.8226661231146	436.50631879331434
5211_630.449_5.07	5112786.0	366016.0	133.0	35245.0	925680.0	6118.0	133.0	133.0	133.0
5206_439.29_4.66_Alcohols and polyols_Hexapropylene glycol	15558.070469798657	51.01006711409397	7294.439597315436	7600.5	327229.58053691284	51.01006711409397	51.01006711409397	7651.510067114094	51.01006711409397
51_413.323_7.4_C20H40N6O3	6119.5	7774.021885878258	2925.603466930097	12292.543465989274	8500.025225797348	9003.218658857842	2274.014030012231	9143.266487910434	1302.1713354972244
5153_861.373_4.84	1971.5396825396826	300795.7698412698	4283.0	30694.83333333333	18389.70634920635	3467.190476190476	17437.92857142857	2957.309523809524	1903.5555555555554
5150_512.274_3.51	1458.0425531914893	483692.5987841945	4283.0	26752.477203647417	26361.93009118541	1340.8784194528876	7732.83282674772	1106.5501519756838	950.3313069908813
514_671.472_8.26_C33H62N6O8_Hybrid peptides	409.3749749247744	8820.23921765296	7048.568004012037	7600.5	4141.776980942829	7598.2129889669	8397.142176529589	5701.51850551655	4277.472968906721
5126_645.272_4.28	604.2145481263777	200640.14033798678	4283.0	20621.96840558413	18667.71197648788	1466.4790595150625	7823.319617927996	1356.3357825128585	1365.776634827333
5123_580.897_7.15	969772.05	45459.4	3845.25	8715.9	174574.35	598.15	3076.2000000000007	2990.75	2563.5
511_607.274_3.23_C31H42O12_NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	8818.520078958732	10753.5	4591.016809573745	5394.992011597064	6040.427549194991	4599.640305965086	4541.929214730739	4450.387483807292	3601.9681080747637
509_445.207_2.65_C21H32O10_NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)-_Sesquiterpenoids_Glycosphingolipids_D-Glucosyl-.beta.1-1'-D-erythro-sphingosine	8434.277450286882	7838.8688202467965	6449.129922188164	6581.7443475071395	5766.919122848385	5802.483900547565	6237.549634520161	5752.0	4784.668186224423
504_591.425_7.3_C31H54N6O5_Cinnamic acid esters_NCGC00381233-01_C21H28O12_alpha-D-Glucopyranoside, 4-O-[(2E)-1-oxo-3-phenyl-2-propen-1-yl]-beta-D-fructofuranosyl	4538.619641228337	7693.5676497415625	7270.625722103982	8244.60687138948	7264.0	5782.59896625114	4910.212222560049	3453.1055031924598	4636.901185770751
5032_579.265_4.22	755.8235294117646	391407.0485933504	4283.0	29011.574168797953	30128.878516624038	2639.9053708439897	6566.901534526854	1725.2493606138107	361.4808184143223
4_455.19_4.16_C16H36N4O6Se	2234.375513100957	167.97733086868325	637.4751248656006	4320.241521585992	7263.999999999999	6665.03731402573	4156.496326859214	8324.034681652303	3745.9021731646208
498_878.64_6.79	6119.5	4023.5584333984916	6157.949804523876	4384.132155822396	5509.429768221167	6283.552499301872	5359.902750628316	3881.7213767104163	3805.6762077631947
4982_623.292_4.34	5053.94	896132.09	4283.0	59619.36	52166.94	4197.34	32936.27	5525.07	2484.14
496_647.47_7.6_C35H66O10	7587.128714436249	10753.5	4217.925342465754	17011.833034773445	1466.6610642781875	12003.73129610116	3196.2106427818762	13710.240358271863	1855.7058482613281
495_702.535_6.85_C36H71N5O8_ Decaethylene glycol tridecyl ether 	7071.7725461789205	6337.929011227816	4737.77858263914	4180.4949897380175	6235.1527224435595	5469.017988651454	6598.168296510927	5752.0	4637.953639985512
4918_283.174_3.7_ Enterodiol 	6119.5	6184.820505617979	7082.117977528091	3623.569101123595	23955.435955056182	21672.65617977528	38968.838483146064	5579.746348314607	3.4379213483146067
48_666.988_9.41	4727.254669987547	10753.5	1807.873599003736	52481.90099626401	80550.81257783313	6856.528019925279	1566.8237858032376	15922.679327521791	1834.6569115815687
4889_252.143_2.36	1384.4040404040404	1090904.976010101	4283.0	89943.0	181973.42171717173	4028.832070707071	14709.292929292933	2860.7411616161617	675.9785353535352
486_834.613_6.82_C37H83N7O13	6357.939740488234	9696.933362656695	6738.707719375413	4967.0613591378915	4155.557510446448	5449.0301297558835	6675.457224543655	5752.0	4626.773696943039
485_181.05_2.97_C9H8O4_ Syringic acid _Flavones_3-Hydroxy-5-methoxyflavone_Methoxyphenols_1,3-Benzenedicarboxaldehyde, 4-hydroxy-6-methoxy-	8527.307437728621	990.5609940196248	6723.190617197934	7557.786680601522	7404.159554084655	6044.559484410382	709.6905301050922	5752.0	5456.100795447946
4851_517.225_3.58	719.8319327731093	420793.181272509	4283.0	30870.506602641053	32983.7274909964	2833.0528211284513	8339.767106842737	1753.3049219687875	534.7322929171669
484_479.393_7.37_C26H54O7_ Decaethylene glycol _Ethers_Tetradecylhexaglycol	6119.5	7424.728312356206	3122.278386791176	11040.608269048584	7670.700906753283	8570.115847881987	2095.3221004195425	9045.49722560563	791.7501691703883
481_598.298_3.79_C22H39N13O5S	7442.2667404537915	8236.469286109574	6730.826784726064	6585.992252351964	5303.172108467073	5185.394576646375	5752.0	5752.0	4367.318206972884
47_637.968_9.18	6119.5	6026.151694915254	3028.633898305085	54992.523728813554	69305.93050847457	7395.260169491525	2323.335593220339	50190.27203389831	995.715254237288
478_218.138_2.12_C10H19NO4_Endothal_Medium-chain hydroxy acids and derivatives_8-amino-9-hydroxy-7-oxodecanoic acid	9358.378296910323	8507.560340187321	5952.939175368716	6300.635159866509	6105.578641403811	5711.131015179246	5279.839379911724	5752.0	3757.469695338573
4769_576.323_3.41	289802.198019802	21202.970297029704	4283.0	7421.039603960397	71454.0099009901	4707.059405940594	3943.752475247525	3689.316831683168	2077.8910891089113
4761_301.126_3.19	5139.6	540717.4789473686	4283.0	31897.078947368424	36608.378947368416	3043.184210526316	5297.394736842106	3133.3526315789477	2231.6684210526323
4696_139.003_2.96	85660.0	4283.0	4283.0	4283.0	4283.0	68528.0	4283.0	4283.0	4283.0
4674_491.21_2.56	2470.224	1092227.408	5049.2	74339.76	142309.75999999998	3728.64	3884.0	1879.856	1413.7759999999996
4654_385.147_3.44	883.501973571306	188565.1940964476	4283.0	33204.82666895487	40458.80418740347	2746.059378754076	7941.962416337738	1947.0854642182944	1092.9845546593444
455_329.232_4.56_C18H32O5_Eicosanoids_11.beta.-Prostaglandin E1_Lineolic acids and derivatives	11391.564900187986	9064.672947811296	2691.5744338018085	7600.5	3035.8455823113422	5913.163145644973	4174.117581237132	5936.976367379823	5453.227777280458
4520_579.263_2.73_C29H34N6O7	5701.849462365592	302484.4157706093	4868.702508960573	10856.946236559139	7264.0	5181.1326164874545	4582.308243727599	3332.587813620072	2551.5125448028675
451_642.514_7.61_C36H75N2O2Se	6119.5	8427.086155317427	2977.743508006179	12652.858929403395	8286.482160810181	9362.695446408869	2316.739670434761	10992.171194919201	1594.96249478924
449_421.352_6.98_C23H48O6_Ethers_3,6,9,12,15-Pentaoxaoctacosan-1-ol	2301.4759842519684	5302.668110236221	5375.329396325459	3484.5301837270345	2591.3182414698167	6118.0	4191.070866141732	7085.880446194226	3294.2459317585303
4491_296.17_2.41_C12H25NO7	3778.3528183716085	739684.8131524008	3596.3924843423797	63086.71816283925	68160.20041753653	3285.989561586639	8632.412317327766	1155.9832985386222	2563.5
447_378.358_7.74_C19H45N4O3	6119.5	9811.69232266857	2847.876857680576	15074.962716594198	10246.55847232137	10534.086410539296	2036.5238496982286	10026.941138295799	1272.43026802518
444_282.279_7.31_C18H35NO_ 9-Octadecenamide, (Z)- _Fatty amides_ 13-Docosenamide, (Z)- _Fatty amides_(E)-octadec-8-enamide	3114.2759386802936	11882.399466785158	2461.9089091313044	10847.759164630084	25563.12286158632	4153.230837591646	3884.0000000000014	29666.30437680516	2105.523217062875
4446_429.173_3.47_C20H34O5Se	646.0926589077887	200641.4870188004	4283.0	28863.278871978517	29870.442106833783	985.4350940017903	8140.3840644583715	690.1880035810208	694.0223813786929
4443_469.231_2.35_C20H36O12	6192.999999999999	193441.6818181818	2200.818181818181	7600.499999999999	14561.227272727272	3966.590909090909	4734.318181818181	3403.590909090909	1637.8181818181818
4407_543.891_7.21	3962.7954545454545	22247.272727272728	4067.0795454545455	24437.238636363636	125071.38636363635	6118.0	2676.625	9037.954545454546	938.5568181818179
4392_688.992_8.48	1291558.1739130437	7634.771739130435	5349.913043478261	10699.826086956522	51325.72826086957	1114.5652173913043	3232.2391304347825	5071.271739130435	2563.5
438_408.258_4.06_C19H37NO8	15479.348926626082	7893.564883050304	6172.203780839473	4913.435437359821	6601.622556872797	5044.2883691124625	5860.736943287408	5752.0	4848.930471002884
4386_345.153_3.37_C11H30N5OSe	34677.03867403315	3677826.121546962	21.458563535911605	66950.71823204421	94782.47513812156	3497.7458563535915	3884.0000000000014	2725.2375690607737	21.458563535911605
436_295.128_2.1_C14H18N2O5_ Glu Phe from METLIN_Amino acids, peptides, and analogues_ DL-Phenylalanine _Amino acids, peptides, and analogues_(4S)-4-amino-5-[[(1S)-1-carboxy-2-phenylethyl]amino]-5-oxopentanoic acid	7483.704610041049	10239.595832017685	2028.7199242185034	7600.500000000001	6404.54720555731	5831.769813703822	4663.015945689926	6897.32775497316	2924.684559520051
435_746.561_6.83_C28H71N15O8	6842.4873694846765	8427.968339508252	6790.421017177501	6442.181879420681	6160.539238800943	4924.266082856181	5938.712361064332	5752.0	4579.659481306838
4334_470.253_3.42	6119.5	266833.2924528302	3502.3553459119503	13124.210691823899	37756.16037735849	4618.490566037736	7389.584905660377	4772.440251572328	2386.220125786164
432_227.174_2.59_C12H22N2O2_(Z)-N,N''-diethyloct-4-enediamide	6118.0	6118.0	6118.0	6118.0	6118.0	6118.0	6118.0	6118.0	6118.0
428_722.478_6.47	4558.896774193549	9275.677419354837	7099.135483870968	6498.612903225806	6966.625806451612	6118.0	4936.690322580645	6557.819354838709	3118.206451612903
4287_858.65_8.12	21374.550847457624	6034.737288135592	1914.1101694915253	7873.822033898305	7263.999999999999	16390.169491525427	605.9745762711864	21557.30508474576	207.76271186440673
426_678.452_6.51	6119.5	10894.209418070444	4683.338629402756	4758.309532924962	4413.911944869831	3369.004977029096	6131.214203675344	4392.826378254211	3132.378062787136
424_419.17_3.77_C22H26O8	8139.881574666521	7835.782236199978	7139.628673679644	7233.50959765752	6922.23663377074	5647.5145862704685	7373.863138488233	5752.0	4898.962368506669
4224_506.441_8.43_C28H59NO6_Ethers	9806.832929782082	4568.070217917675	738.1707021791768	7600.5	10941.693704600484	12953.771186440676	165.6283292978208	15149.88014527845	161.53874092009684
41_166.086_0.88_C9H11NO2_PB006064 Phenylalanine|(2S)-2-amino-3-phenylpropanoic acid_valine_Amino acids, peptides, and analogues_Sabiden	2408.69189511323	5382.637067938022	6442.868891537545	10841.659713945171	8232.328367103695	2559.42610250298	4577.023837902265	4926.360548271752	2563.5
4189_367.257_3.92_C18H36N2O4	7091.6338983050855	8199.701694915253	6771.525423728814	6328.298305084745	7263.999999999999	4038.291525423729	5318.7254237288125	5737.328813559321	6057.437288135593
417_451.363_6.7_C24H50O7_ Decaethylene glycol _Ethers_Laureth-6	7371.388579953886	9250.19612098196	3505.399701613997	12846.235724942357	7264.0	7816.706361047063	2250.234097382341	11837.374203173742	1137.9248609792485
414_490.409_7.92_C23H51N7O4_Dicarboxylic acids and derivatives	322.8919364817488	12114.717364405033	9614.656011548774	7600.5	6598.908022272633	5528.348834811302	9294.89894823675	2631.726025984739	6252.504537017942
413_240.232_4.76_C15H29NO_N-Lauroylsarcosine	9661.11159263272	7053.261105092091	4283.0	13452.239436619719	166043.97508125677	2283.029252437703	1113.6728060671724	13405.836403033589	584.6782231852653
4091_279.144_2.36_C12H22O7_Tetraethylene glycol_Ethers	569.9855653568566	401839.8235765838	1046.5308740978348	18728.5421010425	9686.639935846031	3.1146752205292705	3884.0	3.1146752205292705	2837.4691259021647
3_707.283_6.26	8522.472752769867	6186.078002910342	9650.123021952426	7542.672509761171	3547.577933273462	6118.0	4843.14610777868	5042.708384760569	5347.399317078325
39_360.18_6.22_C16H21N7O3	8092.90604789553	6230.9965906977695	5151.954336012563	4115.817054776122	6225.083786185092	4179.075149286114	4640.838440399198	5752.0	5041.096679546253
3987_469.232_3.05_C20H36O12	6119.5	1448191.5082872931	4429.030386740332	8553.776243093924	3752.842541436464	3888.0801104972384	2434.276243093923	4090.9364640883973	3313.3204419889503
3982_380.191_3.48_C16H35NO4Se	1357.2143108917874	389487.2939725061	4283.0	39144.83856186112	47641.39266831159	2388.334860768417	8229.33838561861	1708.972858653507	1023.5720831864644
397_505.35_8.15_C30H48O6	2934.379981464319	8751.807228915663	9644.659870250232	7173.957367933272	7264.0	7780.693234476367	8445.493975903615	5303.258572752548	6006.769230769231
396_386.296_6.72_C13H37N8O5	6119.5	8627.310294915867	2830.0057897593633	12439.403383390627	8127.962637959109	8805.569658042337	1969.7106024968334	10625.80812375611	1464.8269404740365
394_658.509_6.87_C34H67N5O7_ Decaethylene glycol tridecyl ether 	5177.359661172161	7087.614926739927	7656.658653846153	9088.897435897437	6089.607371794872	5580.151098901098	6814.039377289378	5752.0	5211.926968864469
393_189.148_4.09_C10H20O3_Fatty acids and conjugates_Octanoic acid, 4-[(1-oxo-7-phenylheptyl)amino]-, (4R)-_Fatty alcohols_Ethyl 8-hydroxyoctanoate	50514.271870089055	3634.604504976427	4283.0	2456.723415400733	8384.269774751177	3690.694080670508	3080.4394971189104	5817.6107909900475	2880.7606076479833
3932_556.298_3.67_C24H45NO13	6119.5	276302.54069767444	4127.10465116279	33325.18410852713	41840.30232558139	5455.3682170542625	4293.137596899224	1968.6763565891474	2063.552325581395
3915_309.24_6.71_C19H32O3_Carbaprostacyclin methyl ester_Lineolic acids and derivatives_10,12-Octadecadienoic acid, 9-oxo-, methyl ester	10521.567010309278	5017.402061855671	37.44329896907217	8836.61855670103	7264.0	7675.876288659793	37.44329896907217	12693.278350515464	37.44329896907217
390_511.323_3.09_C23H46N2O10	7411.694588005851	8868.90531448074	6776.198147245246	6658.970648464164	4718.266601657729	6069.467771818626	6437.416284739152	5752.0	4831.567820575329
3904_667.318_4.31_C28H56N4O7SSe	3018.024691358025	258662.4691358025	2059.358024691358	36500.345679012345	45341.38271604938	5716.493827160494	5432.444444444444	5752.0	1668.79012345679
3898_334.196_2.74_C14H27N3O6_Ser Ser Ile_Amino acids, peptides, and analogues_2-[[2-[(2-amino-3-hydroxybutanoyl)amino]-3-hydroxybutanoyl]amino]-4-methylpentanoic acid	12132.442872117399	10753.5	1201.8112458820003	4710.090970350404	9029.41883797544	13991.251422581612	581.3137915543576	7356.33011380653	97.69077568134172
3896_404.337_6.18_C22H45NO5_Sorbitane Monopalmitate - Polysorbate 40 in-source fragment_Amino acids, peptides, and analogues_7,10,13-Trioxa-4-azatricosanoic acid, 5,8,11-trimethyl-	1411.0425943852856	5304.0813165537265	3706.6437560503387	7600.500000000001	20935.915295256535	6300.6403678606	4749.801548886739	6918.686834462729	2024.183930300097
388_525.173_5.78_C18H33N6O6PS2	7836.527377020685	7522.811055101686	8170.449156961586	6908.139753172259	5737.28663306101	6118.0	7421.783764992178	5476.7425690943855	4684.4759256040315
3835_588.394_4.35_C24H49N11O6	274491.6923076923	17780.173076923078	1281.75	8577.865384615385	51762.98076923077	4634.019230769231	32.86538461538462	4239.634615384615	2563.5
382_644.493_6.64_C29H69B2N6O3Se	6119.5	10399.198055594552	3955.810438017689	12146.215218306892	8922.80317282044	8709.741822265898	3234.1510248490804	11646.637898357432	2092.812298188965
3803_508.399_7.54_C20H49N11O4	9633.491183879092	8874.156171284634	1875.4659949622169	14116.312342569268	7264.0	13347.828715365236	2616.5037783375315	31041.24937027708	2186.5188916876573
379_435.367_7.39_C24H50O6_ Decaethylene glycol 	7240.0537593508325	9297.588436667937	2839.471535438063	14355.771269177128	7264.000000000001	10015.054646887284	1755.443641435273	12300.078610371498	1179.8128565994675
378_295.226_6.21_C18H30O3_13-Keto-9Z,11E-octadecadienoic acid_Lineolic acids and derivatives_Fatty acids and conjugates_15-Oxo-11Z,13E-eicosadienoic acid_map00591	2802.399724802202	6883.55830753354	18770.3309253526	2774.9129686962506	7264.0	5796.582043343654	16853.129686962504	6231.997248022017	5945.885104919162
373_619.438_6.91_C33H62O10_Ethers	5907.25507397572	6393.579429059179	6485.3659427162365	7600.499999999999	5196.750569044006	4893.518683611532	5333.228945371775	6879.663505311077	5452.166966995447
3712_594.493_8.34_C32H67NO8	6119.5	4555.9936202920835	749.7681014604152	11348.121214450424	10768.626671790931	9270.031206764028	371.5914681014605	11803.438355111453	175.91798616448887
370_301.285_4.8_C17H36N2O2_CocamidopropylBetaine	11916.467939800175	9336.90653851018	6936.54196703343	17189.316470637834	198653.14379663585	4770.175962227561	2050.2154209350365	5751.999999999999	781.2884785632982
369_677.48_7.27_C36H74O6Se	5589.33813467771	10230.154483255312	4283.0	13895.2015364302	9415.2997239227	10316.523946705078	2918.568119073341	12346.206337774574	2276.966390589365
368_672.524_7.26_C30H69N7O9	7660.04277013618	11802.650174502156	4283.0	258.50995688770274	10282.951618421954	11692.446383357285	3586.898925614179	422.93635803736396	2228.402723602272
365_501.158_2.42_C17H22N10O7	7860.8910040867	2203.6953080544204	6913.014018933321	5861.012984325695	4073.497387615745	6118.0	5926.842170606798	5373.940303140034	6001.216491645543
3617_545.366_7.68_C25H48N6O7	1734841.4444444443	4952.666666666667	6312.222222222223	7283.333333333332	3301.777777777778	6118.0	4831.277777777777	4175.777777777777	3107.555555555556
359_603.443_7.64_C25H54N12O5	6119.500000000001	7962.0548394434545	3118.3303446184173	12481.441426242562	8682.187075861546	9427.607461045607	2243.2211964969483	10736.791162755431	1656.4897448534712
